dataset,seed,task,epoch,group,phase,real_norm,weighted_FD_norm,cosine,weighted_ratio,total_norm,total_real_cosine
HK,1994,5,7,few,epoch2to10,8.766005604471888e-07,0.03450881482345058,-0.44470946514919585,39366.63559266521,0.0345084249998162,-0.4446890862909749
HK,1994,5,8,main,epoch2to10,3.143448178526667e-11,0.01939181956963115,-0.12121067213086854,616896429.2810479,0.019391819565820954,-0.12121067053366692
HK,1994,5,8,few,epoch2to10,6.6070375767903245e-06,0.03212266498452088,-0.3309724041072352,4861.88622528252,0.03212047884249262,-0.33078923483000156
HK,1994,5,9,main,epoch2to10,2.831288542196204e-10,0.02355999140733428,-0.30615906332077747,83212964.89639667,0.023559991320651816,-0.30615905242984676
HK,1994,5,9,few,epoch2to10,1.0882455259287529e-05,0.03030606896203245,-0.1845575174322108,2784.855828942464,0.030304062410543092,-0.18421062892084888
HK,1994,5,10,main,epoch2to10,1.19038907781869e-10,0.020552038500136965,0.07243494616744851,172649756.98363453,0.020552038508759543,0.07243495192913156
HK,1994,5,10,few,epoch2to10,3.133542174802933e-06,0.029083174572395953,-0.2020737578890116,9281.24561598568,0.029082541527673974,-0.2019704099595997
HK,1994,6,1,main,epoch1,1.7117831571768485,0.0,,0.0,1.7117831571768485,1.0
HK,1994,6,1,few,epoch1,3.558426855545615,0.0,,0.0,3.558426855545615,1.0
HK,1994,6,2,main,epoch2to10,6.165594557138477e-05,0.048189498950934426,-0.042603130995656366,781.5872176535026,0.04818691158792912,-0.04132590210137393
HK,1994,6,2,few,epoch2to10,0.016957703647375477,0.06713939343960079,0.1425404771060452,3.9592267228936904,0.07155302275426596,0.37074303502132727
HK,1994,6,3,main,epoch2to10,6.681898933456119e-07,0.022550352091479306,0.10193856161521649,33748.41840029965,0.02255042021559259,0.1019678845907045
HK,1994,6,3,few,epoch2to10,0.0004272866240359977,0.027018720731032158,-0.020121981510361483,63.2332472189813,0.027013501028055616,-0.004308348437567516
HK,1994,6,4,main,epoch2to10,1.829664145972438e-05,0.019074431349660616,0.4528125172423807,1042.509981498427,0.019082723270913773,0.45357456548454494
HK,1994,6,4,few,epoch2to10,0.0017023653179441083,0.0055693481408934115,0.16657057452088397,3.271535246981731,0.006088860264283173,0.43194534335222934
HK,1994,6,5,main,epoch2to10,0.000295982569397197,0.01214295488757263,-0.22054011349320848,41.02591214172906,0.012081128727125814,-0.1971691663464033
HK,1994,6,5,few,epoch2to10,0.003621779101764875,0.005748001180040946,0.5492879828503827,1.5870656433022028,0.008308245633165812,0.8159468767160235
HK,1994,6,6,main,epoch2to10,3.8654294426805024e-10,0.02052523706131873,-0.009294665189573245,53099499.979710914,0.020525237057725947,-0.009294646358631148
HK,1994,6,6,few,epoch2to10,1.5210259507472835e-05,0.002857229507738262,-0.06498791465488006,187.84883363327882,0.002856281352742822,-0.059684291159595636
HK,1994,6,7,main,epoch2to10,1.1177699726604927e-08,0.008606996325320915,0.15899006439782445,770014.9884000482,0.008606998102471189,0.1589913302457264
HK,1994,6,7,few,epoch2to10,9.693266317034233e-05,0.003058377791805883,0.23244032004757503,31.55157087174336,0.003082350992517751,0.2620801387918009
HK,1994,6,8,main,epoch2to10,1.4939825435813815e-06,0.008473725943449004,0.1672205233980311,5671.904253402956,0.008473975896005681,0.16739189340946972
HK,1994,6,8,few,epoch2to10,0.001256489344079308,0.0039376417018269225,0.41673055899308786,3.1338440874022915,0.00460515188721732,0.62917033847214
HK,1994,6,9,main,epoch2to10,2.0268911505599797e-07,0.006733684392353926,0.08541272015277988,33221.73660136399,0.006733701707610875,0.08544260121680627
HK,1994,6,9,few,epoch2to10,0.0002076636371994079,0.00325278587379538,0.08421128165663178,15.663723883791507,0.003276813558987043,0.14696744136250933
HK,1994,6,10,main,epoch2to10,1.5874742171630551e-06,0.010722013904056294,-0.15481658657713715,6754.134201447001,0.010721768251421338,-0.15467207281052686
HK,1994,6,10,few,epoch2to10,0.00044145309699736626,0.0033741114632372653,0.1749415891174492,7.643193549183313,0.0034786008940453487,0.2965920925282339
HK,1994,7,1,main,epoch1,2.2681536015557335,0.0,,0.0,2.2681536015557335,1.0
HK,1994,7,1,few,epoch1,4.913885098753122,0.0,,0.0,4.913885098753122,1.0
HK,1994,7,2,main,epoch2to10,0.035344601987215195,0.09841514080997725,-0.16456414339259207,2.7844461467008697,0.09894405753753624,0.1935335897832514
HK,1994,7,2,few,epoch2to10,0.057041145593493436,0.14249109904685153,-0.007456808879604906,2.4980406260126933,0.15308882998988968,0.36566101331203044
HK,1994,7,3,main,epoch2to10,0.0003670731545674341,0.06383997615472133,0.05617752530089914,173.9162217677061,0.06386164905333935,0.06190640374641816
HK,1994,7,3,few,epoch2to10,0.00294716124243004,0.12325247385345962,0.015043636958939658,41.82074332378012,0.12333201984729131,0.038930090655432806
HK,1994,7,4,main,epoch2to10,0.0012159692448902141,0.03701809962646635,0.16646056779851384,30.443286112724497,0.03723981763076732,0.19812189202124544
HK,1994,7,4,few,epoch2to10,0.006173676391960897,0.06299972757319619,0.05029795638636972,10.204572376879325,0.06360979265682333,0.14687100132826078
HK,1994,7,5,main,epoch2to10,0.00011896412193396936,0.018775833444739785,-0.17165246022401118,157.8276974562234,0.018755779130342803,-0.16549319865845286
HK,1994,7,5,few,epoch2to10,0.0010788315025149846,0.0356512643202787,-0.09179195841912142,33.046183984401694,0.035568463197277495,-0.061674519289578254
HK,1994,7,6,main,epoch2to10,4.2157120762537286e-07,0.009809724504997782,-0.2027899279894555,23269.436639788608,0.009809639023288977,-0.20274871991063703
HK,1994,7,6,few,epoch2to10,0.00038735691579494974,0.024462854233557846,-0.1836175575828797,63.15326572485268,0.0243947005648452,-0.16825181433019143
HK,1994,7,7,main,epoch2to10,1.724168692787746e-06,0.005570526073153243,0.11877736812389857,3230.847478239766,0.005570731128427823,0.11908250092025252
HK,1994,7,7,few,epoch2to10,0.000333470569138716,0.018991368159605695,0.12084525398514748,56.950657470781856,0.019034545128536206,0.13809036465868227
HK,1994,7,8,main,epoch2to10,0.003049760022560444,0.004339927956664994,0.011770060353242772,1.4230391652328704,0.005333627447885941,0.5813756710300753
HK,1994,7,8,few,epoch2to10,0.015706724498213354,0.014769484849473526,-0.10646771888075758,0.9403287649919345,0.020382395969527622,0.6934538588288239
HK,1994,7,9,main,epoch2to10,4.664750441196073e-06,0.0032456184938408957,-0.09421944891856358,695.7753763583327,0.003245182306510488,-0.09279467438370191
HK,1994,7,9,few,epoch2to10,0.0011209718126652221,0.013176502720001211,-0.134532265339632,11.75453528012695,0.013072971631425874,-0.049850406310357996
HK,1994,7,10,main,epoch2to10,1.3119402161381336e-05,0.0031803103483270478,-0.03285692129613559,242.41274939255268,0.0031799063195485757,-0.028735376287392606
HK,1994,7,10,few,epoch2to10,0.0004923422551689589,0.011971537629237078,-0.13987819070896093,24.31547872146128,0.011912648896935791,-0.0992402931238123
HK,1994,8,1,main,epoch1,3.4532806931058344,0.0,,0.0,3.4532806931058344,1.0
HK,1994,8,1,few,epoch1,6.4180708820592995,0.0,,0.0,6.4180708820592995,1.0
HK,1994,8,2,main,epoch2to10,3.3388176775618863,0.05456070341356,-0.5881433665422209,0.016341324589308516,3.3070225685972536,0.9999109752607298
HK,1994,8,2,few,epoch2to10,6.230851614713348,0.035711152747344856,-0.5855721040037905,0.005731343796250516,6.210007631763584,0.9999891349729501
HK,1994,8,3,main,epoch2to10,1.5390728699306548,0.09630820823613752,-0.6492051002792838,0.06257547002337636,1.4783650641595103,0.9987716334357863
HK,1994,8,3,few,epoch2to10,1.9556207387314197,0.06862118288044244,-0.651428940626546,0.03508920800510426,1.911628026190627,0.9996290533943638
HK,1994,8,4,main,epoch2to10,0.08622767538075479,0.13398386492384717,-0.25284963448173053,1.5538383046071438,0.1398015920284636,0.37445856909592307
HK,1994,8,4,few,epoch2to10,0.1618096756327573,0.10074324983288212,-0.25782161750170074,0.6226033729993296,0.1671106017414429,0.812850211733627
HK,1994,8,5,main,epoch2to10,0.04990276972325041,0.1582532870836721,0.2876009854508607,3.1712325380196207,0.17910030371680924,0.5327549370894633
HK,1994,8,5,few,epoch2to10,0.09451923742927247,0.12518973284559187,0.23086781755554558,1.3244894505128624,0.17340703117627618,0.7117445987886872
HK,1994,8,6,main,epoch2to10,0.00034971653463911404,0.17569746294433342,0.3065962475312842,502.39964526024596,0.17580499985833703,0.3083979375889603
HK,1994,8,6,few,epoch2to10,0.005897413889924823,0.13801824541665453,0.24766940143730154,23.40318112188899,0.13959583422340208,0.2871168064768448
HK,1994,8,7,main,epoch2to10,1.6786139159007348e-05,0.17991616181691306,0.29736330537943606,10718.138346921249,0.17992115411254667,0.2974483515970609
HK,1994,8,7,few,epoch2to10,0.001803012403644962,0.15183367250059837,0.23245591731683252,84.21110813971778,0.1522628920333487,0.24364208198692258
HK,1994,8,8,main,epoch2to10,0.0014566239042054288,0.16470981639306542,0.18365860234233006,113.07642001310742,0.164983551323,0.19218278622783785
HK,1994,8,8,few,epoch2to10,0.00555675636303222,0.13786561138757097,0.18467555279468523,24.810447387032863,0.1389991327771621,0.22314645953320175
HK,1994,8,9,main,epoch2to10,0.0005999519717872268,0.17584729082602574,0.20082913492502077,293.10228000782377,0.17596876015963275,0.20409992793439863
HK,1994,8,9,few,epoch2to10,0.005103941991139024,0.15124158247113315,0.17877106410327767,29.63230826951096,0.15223686598982825,0.21112862786018383
HK,1994,8,10,main,epoch2to10,0.0008773357434062923,0.17974086906914075,0.2362789553875352,204.87124845875923,0.1799501843522568,0.24087955610347775
HK,1994,8,10,few,epoch2to10,0.004663257892540121,0.15790377801775407,0.20770057224416497,33.86125787088785,0.15893781197007653,0.23568943401206432
HK,1994,9,1,main,epoch1,2.233216629989964,0.0,,0.0,2.233216629989964,1.0
HK,1994,9,1,few,epoch1,4.416864679478941,0.0,,0.0,4.416864679478941,1.0
HK,1994,9,2,main,epoch2to10,0.06325684610094037,0.09190890599589521,-0.044266211449094234,1.4529479678647605,0.10924266475090451,0.5418065109362968
HK,1994,9,2,few,epoch2to10,0.12576597016956684,0.13147264778714643,0.01917902950865264,1.0453753714926657,0.18367465429816018,0.6984495952980391
HK,1994,9,3,main,epoch2to10,0.01970166087898627,0.0690325482169809,0.10754390586486337,3.5038948564286176,0.07379823569918782,0.3675655723886558
HK,1994,9,3,few,epoch2to10,0.061083884625447636,0.10285166340382734,0.013759080599724133,1.6837773830935956,0.1203436356913677,0.5193380488547071
HK,1994,9,4,main,epoch2to10,0.0010157697453385245,0.035607191286171805,-0.13386892173715964,35.05439244432805,0.035485491791502774,-0.10570310199641264
HK,1994,9,4,few,epoch2to10,0.003706097170116762,0.06386769196596159,0.02989760551594806,17.233140156427528,0.06408565168677063,0.08762629515224868
HK,1994,9,5,main,epoch2to10,0.08983136720674352,0.0292007945531772,0.21167551149944674,0.3250623413753981,0.10016423028683587,0.9585503732722843
HK,1994,9,5,few,epoch2to10,0.2769084577746171,0.050032054632799264,0.06868770553644452,0.18068084678555263,0.2847538243995871,0.984517224313791
HK,1994,9,6,main,epoch2to10,0.0011627508078474323,0.017690204570327966,0.10162345106195134,15.214097853930836,0.01784589514748327,0.16589195564637002
HK,1994,9,6,few,epoch2to10,0.005940162329597227,0.03515395834745893,0.0006144275706516375,5.918013077235643,0.035655896087417385,0.16720269422501743
HK,1994,9,7,main,epoch2to10,0.0009006966198893461,0.01378562126659426,0.17838928024049377,15.305510159778189,0.01397442689600894,0.2404323054038602
HK,1994,9,7,few,epoch2to10,0.0086122991075205,0.026233363701369774,-0.019926627181869876,3.0460349058780447,0.027447350294577507,0.29472996710050653
HK,1994,9,8,main,epoch2to10,0.0013179969787009617,0.011736063240460743,0.15603871043744347,8.90446900115658,0.012012474345113919,0.2621672323184366
HK,1994,9,8,few,epoch2to10,0.0043167167032274285,0.022527310312615866,-0.03545110821821492,5.218621434149973,0.022786376120331815,0.15439482649153885
HK,1994,9,9,main,epoch2to10,0.0027410790180754955,0.010943326107157592,0.1319538251028128,3.992342444341817,0.0116269605656649,0.35994727372011903
HK,1994,9,9,few,epoch2to10,0.02231971318564579,0.020437023122046455,0.010824367298320809,0.9156490028370917,0.030425590355383596,0.7408543521133233
HK,1994,9,10,main,epoch2to10,0.0026334262392949787,0.009556051679236875,0.1108130913990326,3.6287523594339297,0.01018971614873627,0.36236160198614176
HK,1994,9,10,few,epoch2to10,0.009445471821925093,0.01784164853850044,-0.05217305780189011,1.8889102497861365,0.01974732037863963,0.4311784231067134
HK,1994,10,1,main,epoch1,2.139253642508969,0.0,,0.0,2.139253642508969,1.0
HK,1994,10,1,few,epoch1,5.08286286143996,0.0,,0.0,5.08286286143996,1.0
HK,1994,10,2,main,epoch2to10,0.0001496241569217842,0.18534887058119903,-0.5641005534348592,1238.7630072200834,0.18526450870530897,-0.5635497972389939
HK,1994,10,2,few,epoch2to10,0.005536374061186011,0.22420975363945617,-0.49872364244824935,40.497580394960806,0.2215006201095004,-0.4798285932281669
HK,1994,10,3,main,epoch2to10,6.065495047979141e-07,0.037418824955745444,-0.29789640077979956,61691.29586250736,0.03741864427131084,-0.29788162941988483
HK,1994,10,3,few,epoch2to10,5.5051274687736484e-05,0.12617751144543723,-0.5221277733844956,2291.999815828882,0.1261487763834112,-0.5218103077547672
HK,1994,10,4,main,epoch2to10,3.7253599180072454e-10,0.018092185376472496,-0.1977681858897326,48564932.717025355,0.018092185302796732,-0.19776816610410342
HK,1994,10,4,few,epoch2to10,1.568079441066372e-05,0.05349732173567265,-0.1541460251980554,3411.6461407906613,0.053494906847165145,-0.15385985685328807
HK,1994,10,5,main,epoch2to10,6.611582518756507e-11,0.008232236479591142,-0.11489911067170865,124512345.66364369,0.00823223647199449,-0.11489910274640464
HK,1994,10,5,few,epoch2to10,2.685441468338458e-06,0.027365340222130746,-0.19332136653105741,10190.257559053143,0.027364821195759417,-0.19322689843413568
HK,1994,10,6,main,epoch2to10,1.304501332330933e-06,0.003980780895170517,0.217400332376524,3051.5728857535973,0.003981064697819601,0.2177125108102911
HK,1994,10,6,few,epoch2to10,0.0005878448585392186,0.012965322655234058,0.05488841026214446,22.055687766756346,0.01301083502149544,0.09987758706292632
HK,1994,10,7,main,epoch2to10,8.291453692685562e-08,0.002031518370160342,-0.20326343159924015,24501.353386951654,0.0020315015182891818,-0.20322430331552963
HK,1994,10,7,few,epoch2to10,0.0005563546134417595,0.005430882542611412,-0.21984168749438424,9.761548500540886,0.005336245294545432,-0.11948097100435817
HK,1994,10,8,main,epoch2to10,2.867632324401706e-05,0.0016425518641728968,0.04680836364891267,57.279025982370094,0.0016441437059148375,0.06420453871195202
HK,1994,10,8,few,epoch2to10,0.0077703586027485375,0.00405621259880541,-0.2917197145037582,0.522010991535274,0.007644760127817576,0.8616465803144767
HK,1994,10,9,main,epoch2to10,3.2269879819494885e-06,0.0015588316659096084,0.04638372422517,483.06088359457937,0.0015589846782667538,0.048449100969316344
HK,1994,10,9,few,epoch2to10,0.0019454501885946337,0.0031351796589420998,-0.4670707666702417,1.6115445552511989,0.002813624882367944,0.17098918361807613
HK,1994,10,10,main,epoch2to10,3.4147030240347285e-07,0.0013483860166290773,-0.21730560434092885,3948.765111162896,0.0013483118544167674,-0.21706429930680604
HK,1994,10,10,few,epoch2to10,0.0004946412423046505,0.0025885152354213985,-0.32795061151849086,5.233116477228817,0.0024708852831067116,-0.14337529730692383
HK,1994,11,1,main,epoch1,2.2252651339313956,0.0,,0.0,2.2252651339313956,1.0
HK,1994,11,1,few,epoch1,6.682700480310706,0.0,,0.0,6.682700480310706,1.0
HK,1994,11,2,main,epoch2to10,0.0015085647553927059,0.07666824749264059,-0.06178444167538482,50.8219797781783,0.07658984322842245,-0.04215102125933429
HK,1994,11,2,few,epoch2to10,0.01910265031669671,0.15313028726717978,-0.01811410156161011,8.016180201620292,0.15397344444178862,0.10604966850081593
HK,1994,11,3,main,epoch2to10,0.06740264243222548,0.019769080238687085,0.15887597498950617,0.2932982970002287,0.07319380765469842,0.9637901974247731
HK,1994,11,3,few,epoch2to10,0.2297584168945261,0.054573922891135336,0.21702040235229486,0.237527415224959,0.24740574347330138,0.9765418870495047
HK,1994,11,4,main,epoch2to10,0.00042686666436187587,0.007828282924970197,0.20781625366276543,18.33894182548248,0.00792799596450016,0.2590454263142222
HK,1994,11,4,few,epoch2to10,0.009530287698955173,0.019412064611384363,0.045642344978936336,2.0368812804583594,0.022012326943899402,0.4732030318851957
HK,1994,11,5,main,epoch2to10,0.00906016364348878,0.006185671677021332,-0.34774032767581653,0.6827328865595884,0.009020650726024745,0.7659265786328828
HK,1994,11,5,few,epoch2to10,0.023954831480228516,0.011715147021115637,-0.18798811740645174,0.4890515314534737,0.024608266216494597,0.8839518743506097
HK,1994,11,6,main,epoch2to10,2.758644948262415e-05,0.0041855197006116915,0.23337533431807836,151.72375492714352,0.004192043523375307,0.23959281512876127
HK,1994,11,6,few,epoch2to10,0.0009914096548133207,0.008556873460834731,0.06064382010800705,8.631016875103928,0.00867363269273927,0.17412901873553693
HK,1994,11,7,main,epoch2to10,5.4411809818662064e-05,0.004058113977603955,-0.025355506064586142,74.58149234749604,0.004057098992613409,-0.011950342803941706
HK,1994,11,7,few,epoch2to10,0.006230360581111929,0.007926297699803356,0.15955128936587137,1.2722052915898414,0.010835222743357556,0.6917265825114717
HK,1994,11,8,main,epoch2to10,0.006484544151928571,0.0033931762453010316,0.1631438002067121,0.5232713612246538,0.007793736562377944,0.9030482058288517
HK,1994,11,8,few,epoch2to10,0.043904822395825716,0.006459701967894556,0.15144489110846548,0.14712966857391768,0.0453350237291399,0.9900317142240121
HK,1994,11,9,main,epoch2to10,0.03616432632263928,0.0020309208162259218,0.12130363683629904,0.056158126605404014,0.03646644876881862,0.9984708035213927
HK,1994,11,9,few,epoch2to10,0.11356640130689659,0.004732081691047624,0.09922594286278011,0.04166797253934167,0.11413312067708774,0.999148589803584
HK,1994,11,10,main,epoch2to10,0.0009196898409725697,0.001956544788146325,-0.08205473349057965,2.1273963253495154,0.0020925094932356877,0.362792179568542
HK,1994,11,10,few,epoch2to10,0.018561735642682816,0.004206332339392707,-0.03886580761559266,0.22661309375186994,0.018872260696456884,0.9748833716920231
HK,1995,4,1,main,epoch1,2.1705888168406546,0.0,,0.0,2.1705888168406546,1.0
HK,1995,4,1,few,epoch1,3.926521986971655,0.0,,0.0,3.926521986971655,1.0
HK,1995,4,2,main,epoch2to10,2.7277973996250463e-06,0.31004112138818196,-0.210143251606497,113659.87863717413,0.3100405481714366,-0.2101348419330389
HK,1995,4,2,few,epoch2to10,0.0009382134620404723,0.1359439582163506,-0.3566759847090518,144.896618644432,0.13561215260526535,-0.3506303143673894
HK,1995,4,3,main,epoch2to10,8.637237060962839e-08,0.11607818219383191,-0.2988430963531527,1343927.2463466697,0.1160781563820745,-0.2988424187174325
HK,1995,4,3,few,epoch2to10,0.0024137465671744815,0.07214625968128127,-0.14641361381109996,29.889740978786886,0.07183254978815086,-0.11345063010780466
HK,1995,4,4,main,epoch2to10,7.19624442469774e-13,0.05323637422985231,-0.14440680714235826,73977996143.57648,0.05323637422974839,-0.14440680712912263
HK,1995,4,4,few,epoch2to10,1.4476808514142487e-06,0.04996715640103588,-0.03817032881618996,34515.31209535765,0.0499671011635228,-0.038141398332257215
HK,1995,4,5,main,epoch2to10,9.237444834075627e-09,0.039495869416096924,-0.31399142542786973,4275627.094453895,0.03949586651561943,-0.31399121460277574
HK,1995,4,5,few,epoch2to10,6.139553195656595e-05,0.03394225567267668,0.14407312551550153,552.8456972518621,0.03395115547889896,0.14584370764178592
HK,1995,4,6,main,epoch2to10,1.236929031984747e-10,0.035488603823269814,-0.21439608889775444,286908972.99358916,0.03548860379675054,-0.2143960855725384
HK,1995,4,6,few,epoch2to10,9.074959883505964e-06,0.01889358242671427,0.0042609393647109325,2081.9466608391267,0.01889362327396493,0.004741248816437568
HK,1995,4,7,main,epoch2to10,2.3408110846764923e-06,0.0449964486858738,0.4637858519140471,19222.588691770678,0.044997534368726076,0.46382668274542255
HK,1995,4,7,few,epoch2to10,0.0008580002607277642,0.017798441174461877,0.10963635172275733,20.74409762925371,0.01791282224750377,0.1568349408390612
HK,1995,4,8,main,epoch2to10,3.973420801743785e-07,0.03279999888246862,0.011592709683203573,82548.5155462868,0.032800003491146396,0.011604822140850663
HK,1995,4,8,few,epoch2to10,0.0006119021742910233,0.008809460683113654,0.01425426353234831,14.396844876913015,0.008839383339112519,0.0834305426242584
HK,1995,4,9,main,epoch2to10,5.993952222732325e-07,0.024707401569607844,0.2075071034035593,41220.55140163438,0.0247075259553317,0.2075303183665648
HK,1995,4,9,few,epoch2to10,0.0007398831982215287,0.016144216312336982,-0.022802234107905606,21.819952596765464,0.016144299602828656,0.023027260861401264
HK,1995,4,10,main,epoch2to10,1.7144433291268634e-09,0.02672115546667584,-0.027006603879086665,15585907.689514862,0.026721155420374603,-0.027006539765358686
HK,1995,4,10,few,epoch2to10,2.0902413656440072e-05,0.005974034359896072,-0.2358582255834855,285.80595801458844,0.00596913891539673,-0.23254991209249842
HK,1995,5,1,main,epoch1,2.607453151935371,0.0,,0.0,2.607453151935371,1.0
HK,1995,5,1,few,epoch1,5.684665463315495,0.0,,0.0,5.684665463315495,1.0
HK,1995,5,2,main,epoch2to10,0.030076539951878634,0.26329963030770454,0.08569916756549445,8.75431917132005,0.2675605002694761,0.19674465788684567
HK,1995,5,2,few,epoch2to10,0.09066679145909796,0.4031805805394779,0.45870245664244463,4.44683851773185,0.4520075955302587,0.6097391215290618
HK,1995,5,3,main,epoch2to10,3.2994903217416776e-07,0.17591383976599775,0.09388853519321362,533154.5863518078,0.17591387074473577,0.0938903942875673
HK,1995,5,3,few,epoch2to10,0.0005584805999408843,0.17442561250465838,-0.28775984949163413,312.321703785452,0.17426572500979629,-0.28481910254638737
HK,1995,5,4,main,epoch2to10,0.021367587078806,0.09664045407354563,0.2165516415360045,4.522759341853858,0.10339389665007243,0.40906898199573305
HK,1995,5,4,few,epoch2to10,0.05803607944819209,0.08071536821150153,-0.09413899468383766,1.3907791322043883,0.09487458620034166,0.5316240929127121
HK,1995,5,5,main,epoch2to10,0.00359147734674083,0.03884139013933498,-0.05036814896120886,10.814878221237425,0.03882653458835197,0.04211316924567645
HK,1995,5,5,few,epoch2to10,0.022266257489843143,0.03667792892705763,-0.30496249725904345,1.647242647031655,0.036646186985383945,0.30237428779090875
HK,1995,5,6,main,epoch2to10,0.006015647842174721,0.04150193711911457,-0.07333989162711893,6.898997116844388,0.041496729709571266,0.07161769836667112
HK,1995,5,6,few,epoch2to10,0.02644671754584113,0.017674059257338438,0.34345959736335313,0.6682893340809989,0.03650865096889864,0.8906667860678715
HK,1995,5,7,main,epoch2to10,1.2723929917241553e-06,0.020941303826808085,-0.007345404328999491,16458.204315029732,0.02094129451922031,-0.0072846475967659205
HK,1995,5,7,few,epoch2to10,0.0011422102378009318,0.011866911286216149,-0.25801003606478357,10.389428227384137,0.011624707726749032,-0.16512862226344435
HK,1995,5,8,main,epoch2to10,3.0900431313869686e-06,0.03349232868845897,0.023341465261662798,10838.790031201252,0.03349240095706099,0.023433675918052673
HK,1995,5,8,few,epoch2to10,0.0006549664269864423,0.009023407172846092,-0.1688522754454201,13.776900312835235,0.008936163294216846,-0.09720686359674155
HK,1995,5,9,main,epoch2to10,0.0017956989984081167,0.03647137206310573,-0.04292194332412458,20.31040396828061,0.036438488731451155,0.006319604401256994
HK,1995,5,9,few,epoch2to10,0.003156909275226295,0.008593839953563413,0.0713367287856312,2.7222321594742014,0.009364341321184633,0.4025873871867639
HK,1995,5,10,main,epoch2to10,0.00018549105856562707,0.06512511551349233,-0.15653664178054275,351.09571327639463,0.06509633716787054,-0.1537563594964679
HK,1995,5,10,few,epoch2to10,0.005083118467306994,0.00773735065599194,-0.22660418956380465,1.5221661084147706,0.008238935725508273,0.4041544324985673
HK,1995,6,1,main,epoch1,2.415107453748972,0.0,,0.0,2.415107453748972,1.0
HK,1995,6,1,few,epoch1,5.4702310997448285,0.0,,0.0,5.4702310997448285,1.0
HK,1995,6,2,main,epoch2to10,2.2944059537524835,0.08152606271754555,-0.33500264421093984,0.03553253624721915,2.2683954876141366,0.9994264754751799
HK,1995,6,2,few,epoch2to10,4.963450232667249,0.04049605063190103,-0.4231280848537528,0.00815885094714435,4.946451307808731,0.9999724870455544
HK,1995,6,3,main,epoch2to10,2.303798105716351,0.1885931706414881,-0.30576342483251656,0.08186184812529233,2.2532990369489285,0.9968198517505047
HK,1995,6,3,few,epoch2to10,4.642256470700754,0.07434066324272379,-0.34350070667985994,0.01601390696785479,4.617248282067405,0.9998856717912211
HK,1995,6,4,main,epoch2to10,2.2609308983109675,0.25786431724340664,-0.3125947872392146,0.11405227706695709,2.1940393415036543,0.9937487517573066
HK,1995,6,4,few,epoch2to10,4.392408639615611,0.1064008266168387,-0.3049289230640374,0.024223799593051994,4.361141378649565,0.9997300182669807
HK,1995,6,5,main,epoch2to10,2.3379570452431717,0.347839100589851,-0.2977416455013897,0.14877908099191453,2.258930852427184,0.989136456595389
HK,1995,6,5,few,epoch2to10,4.41700066371343,0.1420840851057005,-0.26180218114445053,0.032167548959851994,4.381948909550474,0.9995102249551673
HK,1995,6,6,main,epoch2to10,2.3566522363814286,0.3804043312958594,-0.24913244793757192,0.16141725343403202,2.2916876634618526,0.9869936510906593
HK,1995,6,6,few,epoch2to10,4.317019582900183,0.16444265367210276,-0.1994799845200448,0.03809170899373818,4.287245843574252,0.9992934208129085
HK,1995,6,7,main,epoch2to10,2.405569598937843,0.42709961598974544,-0.28313259376619276,0.1775461479802236,2.321074797310066,0.9843042453926238
HK,1995,6,7,few,epoch2to10,4.289993392895784,0.19056143695839484,-0.16509190869513268,0.044419983786913045,4.262678651912817,0.999027510467785
HK,1995,6,8,main,epoch2to10,2.2446661190713493,0.47327990708306833,-0.24495684710519353,0.21084646088874504,2.177626554660833,0.9775473029008841
HK,1995,6,8,few,epoch2to10,4.034807832338316,0.21158717563454515,-0.12826192339922377,0.052440459230476605,4.013159040173951,0.9986320537277054
HK,1995,6,9,main,epoch2to10,2.248653916858953,0.5076860494161415,-0.25262124504201255,0.22577331514193436,2.176556815367554,0.97419999330774
HK,1995,6,9,few,epoch2to10,3.946685558073799,0.2167371417573507,-0.1311444138495765,0.05491624264668565,3.924148540084566,0.9984998408276766
HK,1995,6,10,main,epoch2to10,1.785629859528366,0.4750811609810757,-0.22877133164310579,0.26605802901759146,1.7395499191862014,0.9640108002630261
HK,1995,6,10,few,epoch2to10,3.2436480168337884,0.20491422729621747,-0.10517248724873723,0.06317400230627974,3.2285340918007406,0.9980060876728243
HK,1995,7,1,main,epoch1,2.527205418309556,0.0,,0.0,2.527205418309556,1.0
HK,1995,7,1,few,epoch1,4.661703999577803,0.0,,0.0,4.661703999577803,1.0
HK,1995,7,2,main,epoch2to10,2.1848073748604873,0.4066980110526707,-0.44323474239407185,0.18614822328611041,2.0374268174405246,0.9838609512451314
HK,1995,7,2,few,epoch2to10,3.8829472591896277,0.19027670449453485,-0.19205972228872584,0.04900316481101154,3.8509328713192663,0.9988236348686803
HK,1995,7,3,main,epoch2to10,0.10643568389819585,0.671897507363506,0.13278014674493313,6.3127090723273405,0.6940936966299137,0.2818788507566529
HK,1995,7,3,few,epoch2to10,0.17317993118954533,0.3242673016527787,-0.037288074987290025,1.8724300178746944,0.3618737753493834,0.44515142766027127
HK,1995,7,4,main,epoch2to10,0.027679582939034567,0.6110833312029631,0.13420821685585652,22.077042582213018,0.6154097295913327,0.17824220498262644
HK,1995,7,4,few,epoch2to10,0.0837990603786521,0.38098570918299046,-0.25765182488246385,4.546419822149306,0.36840288114381897,-0.03898613062387562
