method,mix_seed,order_seed,session,original_label,B0_top16_direction_second_moments,B0_top16_second_moment_sum,B0_complement_second_moment,R_top16,delta_R_top16,R_complement_norm,delta_R_complement_norm
B4,41002,1994,0,4,"[0.1605914035016569, 0.019172886310679413, 0.005519158593327502, 0.0038045271992698535, 0.002920569314909742, 0.0020098003665238893, 0.0028810359951953724, 0.0025412821838440218, 0.0020554680271002625, 0.0014013939601765686, 0.0016793115433271495, 0.0013063600146388933, 0.0016511234650918795, 0.0014760374103913486, 0.0011064702213064795, 0.0011535704158447454]",0.21127039852328403,0.03872960151184976,"[-0.1998346952620713, 0.03566844269771954, 0.002313889206242405, 0.008023889325267073, 0.005757705945564461, -0.001493288126792231, -0.005705716613385815, -0.005867584375047525, 0.004233463206875466, -0.0056988085716688335, -0.006621295035351186, 0.0017927697132824303, 9.511125716731399e-05, 0.004237008697111676, -0.00020702413006712286, -0.0037526764585380343]","[-0.005829146073133816, -0.00018038766261258048, 0.0006404814515015983, 0.0005603048105661682, -0.0003595887966705861, -2.0651953058673603e-05, -0.00027162436626918435, -5.37789451092656e-05, 0.00023741510435212535, -0.0003174029171671231, -0.0004927261353676924, -2.980826313177622e-05, 0.0003804944221502007, 0.00042906915517174294, -0.00021064282908048635, -0.0003783410017439736]",0.009984581909309141,0.0011158086341800484
B4,41002,1994,0,5,"[0.16269888666484925, 0.013175385509590657, 0.007167379867309449, 0.0037561488242221406, 0.002986823431407298, 0.0024980266779530426, 0.0028706190908773612, 0.002305188440996494, 0.002584554105378966, 0.0014770759642202824, 0.0017274702931533725, 0.0014512932752099854, 0.0015946363673490218, 0.0013732822126542843, 0.0010044678780726667, 0.0010131759115931491]",0.20968441451483744,0.04031558479944669,"[-0.2012227106054475, -0.0012129514370922275, 0.0011602245446405554, 0.0022348854276576196, -0.008375358470482562, -0.008463585798442006, -0.008922403565206382, -0.007008881066083274, 0.005190707054288449, -0.0034721672769939035, -0.0011771370147767234, 0.00019916437154458787, 0.004596855403785162, -0.006801648022119306, 0.003781340658842114, 9.875561856401057e-05]","[-0.006157298488468966, 0.0013298943836765672, -0.0010748172007862822, -0.0002556629415900345, 0.0006404335024058615, -8.821709875875627e-05, -0.0008312714495838593, -0.00016050267308337734, 0.0004002423490531345, -0.0001906901863848482, 0.000422605708999885, 0.00015344307830419517, 0.0002419243901612388, -0.00035032776669354984, 0.0003228528617993221, 1.6235271641708143e-05]",0.010160939259851244,0.0015896253959672925
B4,41002,1994,1,3,"[0.10402438435313484, 0.0076694982738110444, 0.004865084360059091, 0.0021642049464805253, 0.0029662782684200415, 0.002316108696565235, 0.0017451795862723299, 0.0016087968490289537, 0.001682119848298878, 0.0013618546061206285, 0.0014208907262231207, 0.0011091804203424663, 0.0008724378388522422, 0.0007359453715087037, 0.0008781759114020845, 0.0007241214617550183]",0.1361442615182752,0.030522405075794068,"[-0.13117366558934201, -0.0010668287443747779, 0.0010957061405153883, 0.001908619735783301, -0.0036941774228350884, 0.001439807442348783, 0.006351542355117227, -0.0033315764305527147, -0.0038607786339984185, 0.0023309729176487657, -0.00030623571898814536, 0.002956818631082778, -0.0038233428347055867, -0.0006857447267598593, -0.0023029958164792566, 0.00035038785873739274]","[-0.004003139195909756, 0.00022960768245877265, -0.00011280294059534145, 7.234224992116062e-05, -0.000229538426066584, 0.00016136631043997825, 0.0002696101163793693, -4.937236456976335e-05, -0.00023503491179562293, 7.71810560198347e-05, -1.1215654680155546e-06, -7.041124748474253e-05, -0.00020538496222668808, -4.710294089764558e-05, -0.00014836548260024478, 1.20149392873779e-06]",0.0072384435977905495,0.0006221645490293767
B4,41002,1994,1,7,"[0.108807570650037, 0.006289700224448099, 0.005051693123000558, 0.0016564716301755913, 0.0028535774521302147, 0.0030284811592393612, 0.00510252495637907, 0.0025569658884488262, 0.002068240796101939, 0.0016071815844150247, 0.0013769575902976376, 0.0014496455168934803, 0.0012814371240146725, 0.0013673227495657617, 0.0011011159497004818, 0.001084398500037367]",0.14668328489488508,0.019983382186466447,"[-0.13424050913763888, -0.016148190073868342, -0.006440058807386942, -0.011998193170452942, 0.007610801653050207, -0.002764982902131066, -0.017255464104230428, 0.0064004209376882235, -0.0010577598098533158, -0.0019239916542103772, -0.003297993045471631, -0.005393355744333185, -0.001521699750031475, 0.003682789661487502, 0.003203540564577096, 0.004671715568859428]","[-0.005036347346226246, 0.0005843352631491574, -0.00033016484445789817, -7.894889571952774e-05, 0.0005362497724722175, -0.0001453052231308147, -0.0008484019852249363, -0.0005646661965060874, -0.0009779011370023006, -0.00025196309045374005, -0.0009430162331840321, 0.0014635898053089107, -0.0009792098056023624, 0.00020845288067267829, -1.720527889983958e-05, 0.0003174675667842062]",0.0112159091997057,0.0028079024813792847
B4,41002,1994,1,4,"[0.10515760544579149, 0.013153817407987486, 0.0037216688923463223, 0.002333267118088771, 0.0022795406030358453, 0.002246763582644695, 0.001734440972183494, 0.001940457564077327, 0.0011173543657285857, 0.0010957596598912052, 0.0010096546165172659, 0.0009380861604245969, 0.0008783350555958433, 0.0009116098676817719, 0.0011040420159182007, 0.0009134452182863438]",0.14053584854619924,0.026130818143889928,"[-0.1320249755196432, 0.026386114903985652, -0.0037239162712971383, -0.013001600881499925, -0.0031032368842503445, -0.00552794597483369, 0.00490429421494627, -0.0007110367464734921, 0.0012510403336706557, -0.004774879098858482, 0.0020658796170127396, 0.003585514179153116, -0.0035157689406346265, -0.002104536682554356, 0.0022689296430882175, -0.0001577388037613623]","[-0.0038477340165265625, 3.861920273357881e-05, -0.0005362499656261438, -0.00034305477674377534, -0.0005170583366002313, 0.00010677148994736976, 4.6236450329581225e-05, -0.00010508670431545134, -6.570227134581869e-05, -0.0003119990798455988, 0.0002275383586756289, 0.00022365822959600134, -0.0003978751596606231, -0.00024440323800156764, -4.2164669360933487e-05, -2.286181619074611e-05]",0.007367837266941754,0.0007504989298668362
B4,41002,1994,1,5,"[0.10723632418458766, 0.008392921051144054, 0.005079958775248006, 0.0024944584134316146, 0.002658627679890174, 0.002302212849951501, 0.0011806737490052557, 0.0021228902334068734, 0.0014769162403269738, 0.0010343270144820263, 0.0011121140435825904, 0.0011656555170557706, 0.0009497184919846935, 0.000714663598775129, 0.0008445545014238878, 0.000799857625127537]",0.13956587396942374,0.02710079224009901,"[-0.13336929049215088, 0.002890578489833226, -0.005443244873660258, -0.013119010302853812, -0.004727481877492125, 0.006175356369301559, 0.005361349065858204, -0.005153532084776074, -0.00018384618254814014, -0.00405484478892635, 0.002214469274976827, 0.0011809733920716394, 0.000983460010958052, 0.0018600803578134911, -0.00349805800828993, -0.0005128678643136358]","[-0.004082608279919577, 0.0009159983382870988, 0.0005719269992424834, -0.0006267975700463826, 0.00019615433916183347, -3.170359331835537e-05, 0.0005035155689422151, 0.0004279105200908299, 0.00027543502899884123, -5.118764783271406e-05, 0.00018409354087871514, -0.00024687620346530405, 0.00013118400611005073, 0.00012178977554094961, -0.00019379025500989208, -3.2952473964569536e-05]",0.008168822462484149,0.0010785210420347201
B4,41002,1994,1,1,"[0.10137519963039271, 0.008766320276363204, 0.0036793036944986176, 0.0046844673035851495, 0.002498778819860432, 0.0025393259013595957, 0.001756714284966274, 0.001815065103440243, 0.0016589183099535618, 0.0016613506945411542, 0.001080419920681571, 0.0010322746658801669, 0.0009204561664339073, 0.0008347426293637822, 0.000809926558766299, 0.0007749590530482715]",0.13588822301313494,0.0307784437360564,"[-0.12929902562604706, 0.012595678021317665, 0.003196086712404289, 0.016136640924724797, -0.0015141398912595205, 0.009673826090121249, 0.007605995304354147, -0.00036389272227133, 0.003896321970471272, 0.004271861187535119, -0.001393367422044556, -0.003231699854500435, 0.004149178988105661, -0.0017405234023066551, -0.001983320088301297, -0.0013996346527031087]","[-0.00395394078093645, 0.00028893301448786496, 3.795239701681621e-05, 0.0004199049123811916, 7.124842412259272e-06, 0.0004367630300174686, 0.0001933173418661131, -5.6394697703557976e-05, 0.00020685108546772863, 0.00016512163064005987, -4.035103559720324e-05, -4.3898204075688205e-05, 1.9262149901828922e-05, -4.6781151175780944e-05, -2.8189493238497928e-05, -1.504083508447368e-05]",0.005911642296812644,0.0003857345703078667
B4,41002,1994,1,0,"[0.10698433572607106, 0.008186229517995518, 0.004325727661946898, 0.004548911014224495, 0.0021769998390336193, 0.0024346546055913246, 0.001439254443860035, 0.00149004904127124, 0.0013604700955547934, 0.001595347845914597, 0.0012446446912332287, 0.000814934548993461, 0.0008198512339605199, 0.0007513293617057085, 0.0006642933001309953, 0.0006796587488962998]",0.13951669167638378,0.027149974909559532,"[-0.13314331687867087, -0.01979305507998374, 0.010959488389184854, 0.0185277429972139, 0.0033854006443257336, -0.006110111604918863, -0.00668627664923899, 0.004354117841188392, 0.0007301482768287637, 0.007446037855024337, -0.000762690924764295, 0.0016613697376953959, 0.0008202497007531617, -0.002370701150249909, 0.0018069935840380178, -0.0013100032669904871]","[-0.0035669237926160948, -0.000551777666003211, 0.0002588288414520017, 0.0004562999668255954, 5.283562574572126e-05, -0.0001204005063078063, -0.00016370336906113545, 0.00010260926947859582, 1.1000533129537908e-05, 0.00016500150154998296, -3.550220142250457e-05, 4.447252972742691e-05, -2.446970247671507e-05, -7.023198777340265e-05, 3.0166584906238588e-05, -6.764973388196465e-05]",0.006262529081000319,0.000245449492045246
B4,41002,1994,2,3,"[0.07758395357537776, 0.005617443192319865, 0.003729366930324926, 0.001959822537378464, 0.001709863693471189, 0.001649913774411311, 0.002000883828679559, 0.0012649061947165943, 0.0011359785303487733, 0.0010306024727724948, 0.0009786293268026329, 0.0006725302661851883, 0.0006653791218352545, 0.0005980271034526566, 0.0006600702096985397, 0.0005727120880723676]",0.10183008284584757,0.023169917099704368,"[-0.09810101820951884, -9.383525209288336e-05, 0.0017277165075075729, 0.008081177608565054, -0.0016551753521712742, 0.0007691716215274128, 0.002956343858855871, -0.001519562528362017, 0.0016278523617827725, -0.003636759898850313, -0.002572690041182307, 0.0015332133361480227, 0.00027406231655009776, -0.0014435526510872274, -0.0026236166196297226, 0.0006788096956704332]","[-0.0029877043287450085, 0.00021256369625146895, 0.00014857520694639144, 0.00033517638806015944, -0.0001325494427624884, -2.193275277300067e-05, 7.179759266000238e-05, 3.1256060739968326e-05, 0.000148649639699215, -0.00015985217897824663, -5.608111441499425e-05, -4.694862602469724e-05, 5.316172458386564e-06, -8.59779061904026e-05, -0.00016050034672880135, -2.9841919442411615e-05]",0.006033376946391148,0.0004642306219330404
B4,41002,1994,2,7,"[0.08160171105569958, 0.00459079820453036, 0.003808919915635385, 0.0020542761858670824, 0.0015849713662426561, 0.0010977351621952864, 0.0019199188026910398, 0.0013246712242434276, 0.0013441321371063894, 0.002858457000386156, 0.0014499197236122262, 0.0015071011221847981, 0.0007021034287097925, 0.0007510121474675455, 0.0010170996400688326, 0.0007440458082681744]",0.10835687292490874,0.01664312738610492,"[-0.10068369309503707, -0.011793625293818864, 0.006726398446311739, -0.00431708464511339, 0.001169378267860309, -0.004364514894588793, -0.0028551726546457387, 0.0013897880919626292, 0.0032997844258523474, 0.013570174004840702, -0.0037045953180787233, -0.0064373429887983015, -0.001476121952957162, 0.0021044806005024353, -0.0006452092108802062, 0.004300760227829545]","[-0.0037790557501801232, 0.000436003404634907, 0.00026437993839383, -0.00026928461221629134, 8.320057847822099e-05, 0.000190731332875422, -9.115429221841256e-05, -0.00032394930899637013, 0.0005266758876738598, 0.0005885471144407414, -0.0007859810093596381, 0.0010508249342878113, 0.00030600081964354727, -0.0002704841192457648, -0.0006485843056116291, 0.0005303525309820744]",0.009563930711988805,0.002152200973468498
B4,41002,1994,2,4,"[0.07879134106099393, 0.009745325519998835, 0.0028119922572967765, 0.001358551125590482, 0.0020128374299949775, 0.0015732316242327207, 0.0015927006337515997, 0.00145827724891365, 0.0008475229958386862, 0.0006000449698527018, 0.000892884884834595, 0.0005492939439237496, 0.0007118120178217161, 0.0006971361418832561, 0.0006871985212834691, 0.0007461154738574727]",0.10507626585006863,0.019923734167498264,"[-0.09896398607386152, 0.020266841819870728, 0.0035675622771265047, 0.0014197190053946637, 0.005090059822620863, -0.007774632721716104, 0.00577708115007814, -0.0014859197280676386, -0.00020858701871702667, 0.0011035583235413492, 0.001954443171050859, 0.0015988748822247788, -0.0011606618401564974, -0.003042472897746951, -0.0004057119983534943, 0.002004035060029071]","[-0.0028757018561593206, 8.496634225057606e-05, 0.00044836419012454055, 0.00031904939517227594, 0.0001071084732821359, -0.0003382831011157668, -9.158263795961504e-05, -3.33077659339622e-05, 0.0001715521224554875, 6.43207411826396e-06, 0.00021936725437332705, 0.00018845085963895719, -5.8332001160122084e-05, -0.00028948025753919044, -0.00015705527739098683, 3.920636527601128e-05]",0.006176774129649931,0.000578307818445991
B4,41002,1994,2,5,"[0.0802108827393343, 0.005960185191702343, 0.004026597529071041, 0.001497000856682701, 0.0018385258617170188, 0.0020805212514128273, 0.001021529622659442, 0.001748149271160688, 0.00121886232584255, 0.0007296907778428183, 0.0007778442960355306, 0.0006936740651280223, 0.0007125790649577615, 0.0004947950427477497, 0.0007393274516941686, 0.0006382577426386904]",0.10438842309062767,0.020611576566514397,"[-0.09989083059611975, 0.00322686571702703, 0.005907735747330049, 0.005318096406917183, -0.0017149378309583708, -0.010645212207186991, 0.0016702161090914958, -0.004671121258073857, 0.0009638046293849363, -0.0005078443338147065, 0.002238794554001313, 0.001812593205507822, 0.0015548693046857946, 0.001100411790880216, -0.0008359133568247235, -0.0010239882418141132]","[-0.003074041187543223, 0.0006692841728422032, -0.00039855657348618155, -6.696329731262596e-05, -5.93638420820299e-05, -0.000408315711187576, 0.00038936673997647185, 0.0001937576721068377, -0.00031703136455845445, -1.9902450829582606e-05, 0.00019351035553861253, -0.00021685566114785322, 3.260704172929615e-05, 8.718474341226974e-05, 3.762024372288196e-06, -0.00011255662113911264]",0.006408096062689934,0.0008275150750254409
B4,41002,1994,2,1,"[0.07521179517607854, 0.006593401777003363, 0.0027876589246732747, 0.0022203697032726513, 0.0023636454293579196, 0.0029059336538637035, 0.0014092735199374388, 0.0014263949481747266, 0.0013086973777631998, 0.0011192154235634057, 0.0009214658112419813, 0.0008424327170754226, 0.0006617605023347305, 0.0006767040152389406, 0.0006141129961036345, 0.0006277359474760987]",0.10169059792315902,0.023309402138734475,"[-0.09643817848920641, 0.01026503161768328, 0.00016011902761167148, 0.011250522933834124, -0.008555473785374539, 0.00898227128430036, -0.00011738583266875076, -0.0013862402772227451, -0.005306178065667726, -0.004639975780522841, -0.0021074922019348324, -0.003856968441598167, 0.0008714042434392912, 0.0002846162542601599, 0.002011221994660979, -0.002730328819562136]","[-0.002948330887338001, 0.0002418632767123775, 5.0592428270929075e-05, 0.0003181468878083898, -0.00033442527177471857, 0.00020943376780837807, -5.774038030024552e-05, -0.00011675523090992699, -0.00021897686754644992, -0.00012496647524565775, -7.56005256179397e-05, -0.00010204999587752697, -1.7460259133450936e-05, -1.588895534880823e-05, 4.520108837201428e-06, -2.5984298872926774e-05]",0.0047639213349846875,0.000299304919694205
B4,41002,1994,2,0,"[0.08008624810352058, 0.006368830533575097, 0.0029003633477456834, 0.0016365203938632394, 0.0012458512316281015, 0.003768109674317521, 0.001416861068791109, 0.0012427533918114837, 0.0010229464223241642, 0.0007960202342849927, 0.0009463271301629791, 0.0006330349041939438, 0.0007645422913768971, 0.0006138137020694128, 0.0005086301830899482, 0.00046726479901024615]",0.10441811741176539,0.02058188252769208,"[-0.0997608801690336, -0.015230971945996782, -0.0045455579793853024, 0.0051572012471328725, 0.0005657725277244914, 0.015702711776258985, -0.001503216098689541, 0.002923387105906827, -0.0026580686041454945, 0.0009846077104943049, -0.005715781565273134, -0.00150172920366584, -0.002410118072848843, 4.525185003675948e-05, 0.0020853961332354975, 0.0003222707278603931]","[-0.002671901794197833, -0.00041937881174380193, -9.555784024598249e-05, 0.0001639035159911488, 3.8745333836377646e-06, 0.0003752030548515721, -4.7808152728966085e-05, 6.903185813539758e-05, -6.0636298469726216e-05, 3.3541015238940836e-05, -0.00014510287421683207, -2.1493539688123004e-05, -6.220073855058193e-05, -1.6898346103044993e-05, 1.7533012520825268e-05, -1.6606860012068562e-05]",0.005930387591259371,0.00020222117939199113
B4,41002,1994,2,6,"[0.08214334422537733, 0.005625069858143307, 0.0019166211577388375, 0.006119542032893632, 0.0019931540879761928, 0.0005944162676564289, 0.0018933580557506584, 0.0010870400722984824, 0.0013164936016628777, 0.0012296142068898804, 0.0006860255739405963, 0.0008886549102085766, 0.0010097783204022627, 0.0007190633479074201, 0.000409829295720404, 0.00034021947445862674]",0.10797222448902552,0.017027774899155426,"[-0.10107849635159605, -0.01539335819242005, -0.007563878293581367, -0.024860503806589978, 0.004617278570210194, 0.0020922268020176224, -0.01053976387357663, 0.004385279006298642, -0.00126565753289192, -0.008820463733076263, 0.003615854523715908, 0.0019726961092391493, 0.0038088409687145565, -0.00122125672031755, -0.002195244132729573, -0.0010013523758812036]","[-0.0037073135786710094, -0.0006618011018147454, -0.0005458192018618082, -0.0003133230808125095, 0.0005198918921903827, -0.0003086211450317326, -0.00017636342206334748, 0.0004736498608578602, -0.00013108791419770324, -0.00013377640661732426, 0.00021664557148365847, 0.00022982157685530585, 0.0002783547547058428, 0.0001513914530550605, 3.5394830232960675e-05, 0.00010990221600981964]",0.008833076906402929,0.0014915203768516854
B4,41002,1994,2,2,"[0.08080469934306128, 0.007090976552766197, 0.003415772332676153, 0.0011238318265076998, 0.0018796001039568073, 0.0017313657133591885, 0.0011828707533365617, 0.0015465329799373025, 0.0009370533015485519, 0.0007901691253461749, 0.0009914922037057808, 0.0007858203073267251, 0.0007880663327930391, 0.0006773522684236814, 0.000507864105806973, 0.0005559600555628964]",0.10480942730611503,0.02019057265901697,"[-0.10020103634178731, 0.012996550467611665, -0.005617905069382584, 6.284524791464683e-05, -0.0006508068428510743, -0.0074415790111345475, 0.0025146618321572156, 0.001788384467483518, 0.0021279196300582784, 0.00020449936705126446, 0.004088172012178365, 0.004071260927143922, -0.0015707377468849207, 0.00012089099941982494, 0.0007680530415504821, -0.0008850621123117958]","[-0.0027812843455458655, 0.0005068885674423936, -9.775506203243369e-05, 4.42345565540116e-06, 6.596945828925457e-05, -0.00025260004549895103, -1.690757778879943e-05, 6.944548075682168e-05, 5.832931883401033e-05, 7.165937015178024e-05, 9.871970616408478e-05, 0.00016739290371252017, -7.656207695454914e-06, 6.7688615928568815e-06, 2.7357091289428988e-05, -1.0960328792695844e-05]",0.0049450468191184075,0.00028533609657906193
B4,41002,1995,0,1,"[0.1497725306563231, 0.01652325593928976, 0.005676681461015786, 0.004116861987111359, 0.004296654763138961, 0.00373671162041011, 0.004236991131780937, 0.0031476451016441776, 0.0022856057265028683, 0.0019931930332668206, 0.0019163005424290022, 0.0012653088139000976, 0.0013890987600950996, 0.0013098157339388986, 0.0010552749512035896, 0.0011864650250117941]",0.20390839524706236,0.04609160487672462,"[-0.1923326174387625, 0.040070569679434585, 0.013188581151963362, 0.011471574795603018, -0.005915186784851024, 0.005000732564834889, 0.004864852581545667, 0.008229789191029636, -0.00042534826841013156, -3.309064768756771e-05, 0.005143672079875563, 0.00035790223953841466, 0.004345378872263495, 0.000462159531111973, 0.0009214659808054047, 0.003898889967100446]","[-0.005879611227404087, 0.0010862465958380327, 0.0004330002727829706, 0.00032390569953445975, -0.00024724855948718, 0.0003652937101940073, 0.0001971508376685975, 0.000417202552458507, 6.037471183096153e-06, -3.60701636980551e-05, 3.551311776774707e-05, 0.00010864025435113848, 0.00019099903757413867, -1.6258571336899692e-05, 1.000138129852388e-05, -5.995224506925403e-06]",0.007228072747993567,0.0005399847332458358
B4,41002,1995,0,3,"[0.15343563987136855, 0.010680049125280996, 0.006077496394013372, 0.004687664060241659, 0.003838409008249321, 0.00437099337714165, 0.004226286622381919, 0.0031952554809311262, 0.0025001264082299586, 0.001995462572442877, 0.0019115489417922057, 0.0014268066868104235, 0.001397077794861849, 0.001193277747409741, 0.0011883810574450883, 0.001176098949508642]",0.20330057409810937,0.04669942579299452,"[-0.19505152819573948, 0.01606250076284812, 0.012483443774473383, 0.004441501914441899, 0.009545601189009044, 0.005912987129389474, 0.01663280840372289, -0.0048514284656609955, 0.004358167657605737, 0.0015650836668752886, -0.006480570597691161, 0.003516970023880021, -0.00263962125100367, -0.0028069542501937828, -0.0037449218018168165, -0.0027362814084256636]","[-0.005906658956317003, 0.0010154777392273374, 0.0004381494247068257, 7.050452169073471e-05, 0.00019864733947372475, 0.00035171017029461026, 0.0005946985529011691, -0.0004086544093936829, 0.00020476205387885173, 4.8055390268783504e-05, -0.00013995689308537185, 0.00020324406634146324, 4.61154521985927e-05, -0.000139845188129221, -0.00026450791429996894, -6.839685009499155e-05]",0.009584099761167336,0.0008537665719147772
B4,41002,1995,0,0,"[0.16576953949493148, 0.010193908090806884, 0.004822536349205622, 0.0055837509064058785, 0.0032071911497992497, 0.0035073766507418658, 0.00300926870239275, 0.002386438388705948, 0.0018493015969209682, 0.0016732976118052885, 0.0016891348430389365, 0.001766753438727453, 0.0011922609521435893, 0.0012908800543653578, 0.0012049983658718691, 0.0008579512890200432]",0.2100045878848832,0.039995411994031754,"[-0.2029326360853789, -0.014304842350555142, 0.01353464878698785, 0.017687745475793326, -0.005026079468495623, -0.009640725142673123, -0.010542387425853868, -0.0037351184561818353, -0.0022570632131838366, 0.004519754372706205, 0.002449491873153976, -0.001921688027817365, 0.003098089927271862, 0.0024149168038776125, 0.004960161681691529, -0.00310102011574893]","[-0.005427738855994811, -0.000389999096932377, 0.00040142381346699654, 0.0004724430165627691, -9.941713458425588e-05, -0.00017082809096733803, -0.00023312397774908432, -0.00011610256813899591, -5.775178076741419e-05, 9.389315497988228e-05, 3.456554484112489e-07, -6.114050840815242e-05, 9.114817474730163e-05, 3.625010304663464e-05, 6.704179766415612e-05, -8.124494178584463e-05]",0.009989270477202692,0.0003776434149217374
B4,41002,1995,0,6,"[0.1691480389272032, 0.012752669005663736, 0.009510343850693123, 0.007248717212012233, 0.0038891747317455587, 0.0030596673457339166, 0.001806098390429504, 0.0025058231457601348, 0.0016878464081670462, 0.0019502278039008976, 0.0013850256989030145, 0.0021234847688644046, 0.0016840745685828004, 0.001711243015496345, 0.0010886416798158527, 0.0009588611651685124]",0.2225099377181403,0.027490061058221604,"[-0.20508694243728795, -0.030764437720910344, -0.039640194322043756, -0.03227208852564068, 0.003385898234876424, 0.005287081845800051, -0.00997652983784486, -0.0007270864055652615, -0.002857412122923073, -0.005111895387365006, 2.174436797306377e-05, -0.0010683695496016743, -0.004242224188859537, -0.0011565278445888354, -0.0015403258067176265, 0.00047185415107992533]","[-0.007458314310189978, -0.0011681113687596887, -0.0010932018498319024, -0.00015604054868170871, 0.0013710878676082305, 0.0003313004921869698, -0.00013767958779057376, -0.0006851560013083914, -0.0008730849947627059, -0.0004943781138986662, 1.500241777866269e-05, 0.00031998024967953094, -0.0006882704876855588, 0.00036334679494395426, 0.0003958972976090601, 0.0002457810559089906]",0.010412578622843994,0.0028406182927613708
B4,41002,1995,1,1,"[0.10104212205583442, 0.008909861849331409, 0.0036938204800948836, 0.003205641450710778, 0.003884939975994013, 0.0027025801533634565, 0.0020538905733230232, 0.0017993454118347522, 0.0014164355781444314, 0.0017178220473999589, 0.0013611304919496335, 0.0008594733707605089, 0.0009776760422768778, 0.0009043863444483681, 0.0007214779874578608, 0.0007501427811771301]",0.1360007465941015,0.030665920155089843,"[-0.12908058928467733, 0.014325449940370001, -0.003160973305674498, 0.015652786829287592, -0.011335166281823482, -0.006428333894872231, -0.0006182936860688901, -0.0030253370545137545, -0.0018823837194251538, 0.006066179826078874, 0.0032816718785396064, -0.0005694173750140324, 0.0037630019475068735, 0.0018712928097166924, -0.000856464996347136, 0.0018691501042923764]","[-0.003945257439258535, 0.00033993539081174465, -0.00014829468938519272, 0.00044483614949086234, -0.00031431123611177874, -0.00033071137410558535, -8.316972062760359e-05, -0.0002101421593919607, -0.00010782512477745423, 0.00015329074582592884, 5.945956768451817e-05, 4.231590319679851e-05, 8.782512198244246e-05, 2.8831823188162064e-05, -1.728217986976854e-05, -2.4213116994723137e-05]",0.0057937371887291245,0.00037766822634209947
B4,41002,1995,1,3,"[0.10371802287268393, 0.0074460148960052075, 0.004962103433013992, 0.0023970127830482656, 0.0025027282783213777, 0.00210040800319837, 0.0027989349138868233, 0.0018678742898578413, 0.001419407662537437, 0.0014505460072936143, 0.0011938044120097288, 0.0009023171334876746, 0.0010484101204602094, 0.000784921986693342, 0.0006657095068859707, 0.000810267218623171]",0.13606848351800696,0.030598183076062296,"[-0.13097729167178032, 0.0003497615630078984, -0.005370661339761035, 0.008615704851911066, 0.002910880044050717, -0.0029058511332070804, 0.002976002145240065, 0.001327955092714603, 0.00336897832990278, 0.002092617841297089, -0.0020605560776551747, 0.0007416155050322023, -0.003669820319379352, -0.0006606615718122123, -0.0018410408022700771, -0.0018042699561496823]","[-0.003987923571065556, 0.0003109953287493365, -0.00030247123400828715, 0.0003173427339916263, 8.032782332218784e-05, -0.00022673821166533612, 3.817727666103805e-05, 0.0002267596920415406, 0.00018834373967857335, 8.88907017452702e-05, -2.4495342304223216e-06, 6.293848428411342e-05, -6.19197918626287e-05, -7.070735048221916e-06, -0.0001889074118341282, -7.742694540747075e-05]",0.007409471435490592,0.0006109186079327487
B4,41002,1995,1,0,"[0.10736355253599116, 0.00843868601166034, 0.003444483532664592, 0.0029943111834078414, 0.003950328855763541, 0.0019521918979045416, 0.0018448741168391556, 0.0016952644496563167, 0.0012907578590877276, 0.001164392413275427, 0.0010345780282840515, 0.001073824279247631, 0.0009341863274149992, 0.0008156649169486124, 0.0006921283993531829, 0.0005905332988628651]",0.13927975810636198,0.027386908479581334,"[-0.13337969666140778, -0.02019730238421666, 0.004943936157000075, 0.012490338589887264, -0.01483585680094481, 0.009757495235429833, 0.0009652475514884241, 0.0009512427945283635, -0.0009116123382943765, 0.0022680838458153632, -0.00258636257555839, 0.0013826974654989365, 0.00386818416241636, 0.00012008453449561026, 0.004060656549356438, -0.0005659552249693018]","[-0.0035713576608525166, -0.0005549234180353067, 8.830097107544165e-05, 0.0003503555808484165, -0.00034314780876521786, 0.00022100273104589283, 8.488398632886514e-06, 3.1477908010505324e-05, -2.667465179645921e-05, 2.4452689002557864e-05, -8.685066094435728e-05, 3.9029392255936095e-05, 8.71974886304541e-05, 1.7859460960779187e-05, 6.051323718438762e-05, -3.803466706015775e-05]",0.007907607776358586,0.0002737251528551785
B4,41002,1995,1,6,"[0.10967998021389053, 0.008189807929463935, 0.004027998689001453, 0.00741632630770284, 0.0011492483364146254, 0.002800686397860152, 0.0025983624745541654, 0.0018879926763409665, 0.0017320737860726562, 0.000861171824185745, 0.001017789808791589, 0.0014007886509731099, 0.0007729951598269168, 0.0008923696295094475, 0.0008570287491619372, 0.0006684775254350531]",0.1459530981591851,0.020713567691722806,"[-0.1348696488129009, -0.022586517535048957, 0.019051358384647735, -0.03138094815187028, -0.004062362652389208, 0.004453803970841159, -0.01374294588068126, 0.003797568310238766, -0.003060388994914725, -0.00021541657082019917, 0.0021252288293562203, -0.0028583693097056417, -0.0021463078769187174, -0.0008635940876621225, -0.003053198996404715, -0.002051242110740665]","[-0.004934242284969948, -0.0009028594267379232, 0.0007927986511696054, -0.0004453613834598142, 0.0006292338706940352, 0.0004307118862190603, -0.00025560899194633415, 0.0005732530473834873, -0.0005290025445347147, -0.00012395827431363343, 0.00022110733640974187, -0.00016446094465307742, -0.0002783819887141015, -2.277304161132017e-06, 0.000330440489047757, 0.000211075044390034]",0.009104946688053476,0.001962415372587769
