method,mix_seed,original_label,n,M,real_mean_norm,real_second_moment_trace,real_centered_cov_trace,real_feature_norm_quantiles,joint_mean_norm,joint_second_moment_trace,joint_centered_cov_trace,joint_mean_shift_norm,aug_mean_norm,aug_second_moment_trace,aug_centered_cov_trace,aug_feature_norm_quantiles,aug_row_span_relative_residual,real_numerical_row_rank
B4,41001,4,458,458,0.7928537284288684,1.0000000002810714,0.3713829655975137,"[0.9999999120640748, 0.9999999485193409, 0.9999999996549769, 1.0000000533795244, 1.0000000877405157]",0.8180249252518593,1.0000000001405356,0.33083522180722547,0.025843837001588387,0.8432368171545831,1.0,0.2889516701950081,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",1.6542532543666974e-15,458
B4,41001,0,10529,10529,0.8008002053516248,0.9999999990313215,0.3587190301401172,"[0.9999999002587443, 0.9999999483907313, 0.9999999996209414, 1.0000000500833397, 1.0000000996511218]",0.8224525624233128,0.9999999995156608,0.3235717820789876,0.021707449075296443,0.8441077494448532,1.0,0.28748210732714496,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41001,3,1306,1306,0.7668559138280098,0.9999999991288325,0.4119320065558406,"[0.9999999048764086, 0.999999946755018, 0.9999999984454544, 1.000000053455356, 1.000000089323582]",0.7913389988083526,0.9999999995644162,0.3737825885294104,0.02477674100081256,0.8158398147223893,1.0,0.3344053967137375,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41001,7,27,27,0.7989719138514466,1.0000000049762188,0.3616438858527754,"[0.9999999091920583, 0.9999999492397201, 1.0000000075867774, 1.0000000549767225, 1.0000000608378539]",0.8281037841042487,1.0000000024881093,0.3142441252403332,0.0369977574130295,0.8578422369406252,1.0,0.2641066965207042,"[0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0]",1.1406498450336385e-15,27
B4,41001,5,256,256,0.7852323551290805,0.9999999945142741,0.3834101429727117,"[0.9999999197316145, 0.9999999485016446, 0.9999999951313319, 1.0000000483103562, 1.0000000984785966]",0.8100576812578926,0.9999999972571371,0.3438065502922236,0.027510313891038737,0.8350513020940878,1.0,0.3026893228709685,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",2.382395043282735e-15,256
B4,41001,6,44,44,0.8267483698845162,0.9999999902108953,0.31648712310419047,"[0.9999999213001918, 0.9999999373078153, 1.0000000074457276, 1.0000000501596553, 1.0000000674311686]",0.8517580708860574,0.9999999951054477,0.2745081837859098,0.029427890686137707,0.8770420497518016,1.0,0.23079724296715853,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0]",1.3109404869742036e-15,44
B4,41001,2,2835,2835,0.7919978500679403,0.9999999994421137,0.372739404929874,"[0.9999999077645892, 0.999999949379489, 0.9999999995574119, 1.000000051826234, 1.0000001021195208]",0.814327894371737,0.9999999997210569,0.33687008016915,0.022760453550222735,0.8366811346523823,1.0,0.29996467891680223,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41001,1,3263,3263,0.7675029791746404,1.0000000009902976,0.4109391779483491,"[0.9999999141487625, 0.9999999474185083, 1.0000000000106757, 1.00000005132252, 1.0000000961408733]",0.7915552682975351,1.0000000004951488,0.373440257725566,0.02422183920938338,0.8156175926784485,1.0,0.33476794251341246,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41002,4,458,458,0.7928537284288684,1.0000000002810714,0.3713829655975137,"[0.9999999120640748, 0.9999999485193409, 0.9999999996549769, 1.0000000533795244, 1.0000000877405157]",0.8159164443415196,1.0000000001405356,0.3342803559936276,0.024365299879081332,0.839052792907963,1.0,0.295990410713347,"[0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",1.6628857545256416e-15,458
B4,41002,0,10529,10529,0.8008002053516248,0.9999999990313215,0.3587190301401172,"[0.9999999002587443, 0.9999999483907313, 0.9999999996209414, 1.0000000500833397, 1.0000000996511218]",0.8227784626020187,0.9999999995156608,0.32303560099391937,0.0220119625261495,0.8447584750334167,1.0,0.2863831188592163,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41002,3,1306,1306,0.7668559138280098,0.9999999991288325,0.4119320065558406,"[0.9999999048764086, 0.999999946755018, 0.9999999984454544, 1.000000053455356, 1.000000089323582]",0.7910393942555178,0.9999999995644162,0.3742566763002796,0.024570213711388206,0.8152460026022378,1.0,0.33537395524107205,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41002,7,27,27,0.7989719138514466,1.0000000049762188,0.3616438858527754,"[0.9999999091920583, 0.9999999492397201, 1.0000000075867774, 1.0000000549767225, 1.0000000608378539]",0.8289894862964543,1.0000000024881093,0.3127764340980501,0.03804570077894987,0.8596429307289147,1.0,0.26101403164780235,"[0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0]",1.062959661354143e-15,27
B4,41002,5,256,256,0.7852323551290805,0.9999999945142741,0.3834101429727117,"[0.9999999197316145, 0.9999999485016446, 0.9999999951313319, 1.0000000483103562, 1.0000000984785966]",0.8098817211119265,0.9999999972571371,0.3440915950659208,0.02690653761997134,0.8346705196508739,1.0,0.30332512362574016,"[0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0]",2.3963085415375762e-15,256
B4,41002,6,44,44,0.8267483698845162,0.9999999902108953,0.31648712310419047,"[0.9999999213001918, 0.9999999373078153, 1.0000000074457276, 1.0000000501596553, 1.0000000674311686]",0.8572066622684489,0.9999999951054477,0.26519673326803317,0.03363086768535296,0.8878939841505088,1.0,0.21164427290933607,"[0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0]",1.2320563718705466e-15,44
B4,41002,2,2835,2835,0.7919978500679403,0.9999999994421137,0.372739404929874,"[0.9999999077645892, 0.999999949379489, 0.9999999995574119, 1.000000051826234, 1.0000001021195208]",0.8147524598334731,0.9999999997210569,0.33617842891636174,0.022914120774366414,0.837515767588214,1.0,0.29856733904112476,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41002,1,3263,3263,0.7675029791746404,1.0000000009902976,0.4109391779483491,"[0.9999999141487625, 0.9999999474185083, 1.0000000000106757, 1.00000005132252, 1.0000000961408733]",0.7916420790008631,1.0000000004951488,0.3733028192503399,0.024262737721337312,0.8157885144638518,1.0,0.33448909966886187,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41003,4,458,458,0.7928537284288684,1.0000000002810714,0.3713829655975137,"[0.9999999120640748, 0.9999999485193409, 0.9999999996549769, 1.0000000533795244, 1.0000000877405157]",0.8143811834902451,1.0000000001405356,0.3367832881175633,0.025185931323915754,0.8361130615148245,1.0,0.3009149483643073,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0]",1.6546908249159164e-15,458
B4,41003,0,10529,10529,0.8008002053516248,0.9999999990313215,0.3587190301401172,"[0.9999999002587443, 0.9999999483907313, 0.9999999996209414, 1.0000000500833397, 1.0000000996511218]",0.8226090923561382,0.9999999995156608,0.3233142806886712,0.021839133960445786,0.8444195428263485,1.0,0.2869556356929406,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41003,3,1306,1306,0.7668559138280098,0.9999999991288325,0.4119320065558406,"[0.9999999048764086, 0.999999946755018, 0.9999999984454544, 1.000000053455356, 1.000000089323582]",0.7913508804251039,0.9999999995644162,0.373763783614829,0.024807573502168872,0.8158647380125663,1.0,0.33436472926768657,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41003,7,27,27,0.7989719138514466,1.0000000049762188,0.3616438858527754,"[0.9999999091920583, 0.9999999492397201, 1.0000000075867774, 1.0000000549767225, 1.0000000608378539]",0.8227819607941305,1.0000000024881093,0.3230298474798752,0.032836170148734474,0.8471957383232626,1.0,0.28225938096690195,"[0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0]",1.0888958241958896e-15,27
B4,41003,5,256,256,0.7852323551290805,0.9999999945142741,0.3834101429727117,"[0.9999999197316145, 0.9999999485016446, 0.9999999951313319, 1.0000000483103562, 1.0000000984785966]",0.8072088722811004,0.9999999972571371,0.3484138337678112,0.02316197552264809,0.8292499199019032,1.0,0.31234457034268703,"[0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0]",2.393203740408067e-15,256
B4,41003,6,44,44,0.8267483698845162,0.9999999902108953,0.31648712310419047,"[0.9999999213001918, 0.9999999373078153, 1.0000000074457276, 1.0000000501596553, 1.0000000674311686]",0.8535419453697837,0.9999999951054477,0.27146614259981294,0.030427691693632766,0.880571704489856,1.0,0.22459347325182966,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0]",1.276055351733919e-15,44
B4,41003,2,2835,2835,0.7919978500679403,0.9999999994421137,0.372739404929874,"[0.9999999077645892, 0.999999949379489, 0.9999999995574119, 1.000000051826234, 1.0000001021195208]",0.8145625615016999,0.9999999997210569,0.3364878331208463,0.02271938598765814,0.8371356399577632,1.0,0.2992039203125062,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
B4,41003,1,3263,3263,0.7675029791746404,1.0000000009902976,0.4109391779483491,"[0.9999999141487625, 0.9999999474185083, 1.0000000000106757, 1.00000005132252, 1.0000000961408733]",0.7916369767014079,1.0000000004951488,0.37331089761420344,0.024251498225374778,0.8157779434700921,1.0,0.3345063469477072,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",,
