dataset,seed,stream,task,epoch,a_min,a_max,a_mean,b_norm,clip_fraction,residual_mean,residual_max,current_class_counts,old_trace,e_mean
HK,1994,U,7,4,0.5,0.9658398242134167,0.5388610978073282,0.7304217501529232,0.6966145833333334,9.38323430009324e-05,0.0012993608872549644,"{""12"": 25, ""13"": 635}",10.615960957925127,0.00013555140684200966
HK,1994,U,7,5,0.5,0.9671010281878075,0.5390371834294917,0.7305703971306946,0.6946614583333334,9.376243102524017e-05,0.0012958971094282421,"{""12"": 25, ""13"": 635}",10.61726145414887,0.0001355028042574956
HK,1994,U,7,6,0.5,0.9677161916351005,0.5393324934734044,0.730417136303111,0.6920572916666666,9.371706733021865e-05,0.0012922971521093119,"{""12"": 25, ""13"": 635}",10.616589594675453,0.00013549458025008984
HK,1994,U,7,7,0.5,0.9683458672660537,0.5395739079770836,0.7302840586408681,0.6901041666666666,9.366013395120021e-05,0.0012892363525358783,"{""12"": 25, ""13"": 635}",10.616267076215149,0.00013546878097731212
HK,1994,U,7,8,0.5,0.9685900438674715,0.5397347701847696,0.7302166085799603,0.6881510416666666,9.362184281776979e-05,0.0012879523961288454,"{""12"": 25, ""13"": 635}",10.61632450926476,0.00013545223586129742
HK,1994,U,7,9,0.5,0.9686323082709675,0.5397998852584874,0.7301886892258479,0.6868489583333334,9.360590002524924e-05,0.0012874404749467533,"{""12"": 25, ""13"": 635}",10.616351329199603,0.00013544520403576817
HK,1994,U,7,10,0.5,0.968676198970624,0.5398257174370261,0.7301631069712858,0.6868489583333334,9.360091788021264e-05,0.001287330572259694,"{""12"": 25, ""13"": 635}",10.616185056965104,0.0001354436877300072
HK,1994,U,8,1,0.5,1.8370027925337247,0.8772240194926253,0.32470858208964004,0.072265625,7.685988414424769e-06,0.00010736076931473037,"{""14"": 3, ""15"": 83}",12.319379089107734,0.00010808067576046662
HK,1994,U,8,2,0.5,2.0,0.7615179572802792,0.48885834999366423,0.21875,1.980880670687564e-05,0.00036776952559142373,"{""14"": 3, ""15"": 83}",12.183660292712375,9.985331372381665e-05
HK,1994,U,8,3,0.5,2.0,0.7010171276789038,0.554163954073769,0.3307291666666667,2.8255463426192786e-05,0.000555065448009292,"{""14"": 3, ""15"": 83}",12.191195274070978,9.660491353652605e-05
HK,1994,U,8,4,0.5,2.0,0.667585417523485,0.588296870208856,0.416015625,3.3349605691022506e-05,0.0008021419880645871,"{""14"": 3, ""15"": 83}",12.22166085636708,9.503674635182891e-05
HK,1994,U,8,5,0.5,1.9460291281431723,0.6492353867038895,0.6088120104533121,0.4700520833333333,3.651998801478853e-05,0.000987581940701436,"{""14"": 3, ""15"": 83}",12.252247011452203,9.444579358291491e-05
HK,1994,U,8,6,0.5,1.8727264494366014,0.638994275013791,0.6211117608738389,0.4993489583333333,3.845163204330891e-05,0.0011034780069512282,"{""14"": 3, ""15"": 83}",12.274825328000247,9.42189535305312e-05
HK,1994,U,8,7,0.5,1.832626114899172,0.633419985864067,0.6279112070627219,0.5130208333333334,3.954934752411022e-05,0.0011673539055178706,"{""14"": 3, ""15"": 83}",12.289079739055108,9.413021944675606e-05
HK,1994,U,8,8,0.5,1.8359289783786836,0.6306392748269084,0.6313163542590049,0.51953125,4.0113958186399643e-05,0.0011993220033994305,"{""14"": 3, ""15"": 83}",12.296396727235107,9.410722837655338e-05
HK,1994,U,8,9,0.5,1.8380385518967128,0.6294849227972653,0.6327178169653072,0.5227864583333334,4.0368316786486044e-05,0.0012133477161956204,"{""14"": 3, ""15"": 83}",12.29891411082868,9.412097529180827e-05
HK,1994,U,8,10,0.5,1.83856022968347,0.6290717110224023,0.6332158721209041,0.5240885416666666,4.046414255803386e-05,0.0012186000519295596,"{""14"": 3, ""15"": 83}",12.299688336947101,9.413144822255179e-05
HK,1994,U,9,1,0.5,1.5705123113585135,0.5379972249485258,0.6520256409272249,0.6842447916666666,3.950169345285902e-05,0.0018692533207737808,"{""16"": 127, ""17"": 403}",14.30549737101786,6.248974033006435e-05
HK,1994,U,9,2,0.5,1.6027110257588244,0.5274131794641058,0.6770510596620715,0.7565104166666666,4.563303352154237e-05,0.002248536405629396,"{""16"": 127, ""17"": 403}",14.263213627443806,6.794406801946247e-05
HK,1994,U,9,3,0.5,1.5342274620076133,0.5261407225196714,0.684121401219024,0.767578125,4.698100008766502e-05,0.0024280872455828394,"{""16"": 127, ""17"": 403}",14.259555142139131,6.914275278910667e-05
HK,1994,U,9,4,0.5,1.5184958508068163,0.5279752071886896,0.6831269976558056,0.7545572916666666,4.718240993593258e-05,0.0024112330737758995,"{""16"": 127, ""17"": 403}",14.234357869489376,6.948927012324625e-05
HK,1994,U,9,5,0.5,1.4076468802441893,0.5335260018806163,0.6716771044866008,0.7180989583333334,4.9563113618012954e-05,0.0024051766553029024,"{""16"": 127, ""17"": 403}",14.111244719371202,7.244730309431857e-05
HK,1994,U,9,6,0.5,1.3845734681116444,0.5338983470227968,0.6722738424475723,0.7161458333333334,4.8507157338853434e-05,0.002377328341971695,"{""16"": 127, ""17"": 403}",14.128639222599451,7.138500680434173e-05
HK,1994,U,9,7,0.5,1.331487522558219,0.531230917890445,0.6752432974681201,0.7337239583333334,4.749546131199624e-05,0.002284506806966739,"{""16"": 127, ""17"": 403}",14.17551043602594,7.009280419954582e-05
HK,1994,U,9,8,0.5,1.3478576022347257,0.5292022925291086,0.6792098144279141,0.74609375,4.572329417805388e-05,0.0022153549078180374,"{""16"": 127, ""17"": 403}",14.241790061614784,6.803888146278064e-05
HK,1994,U,9,9,0.5,1.335171978040441,0.5292694780918894,0.6784850502922345,0.74609375,4.608398786316634e-05,0.0022010846503220456,"{""16"": 127, ""17"": 403}",14.22782027113833,6.843981517897251e-05
HK,1994,U,9,10,0.5,1.3320124824254198,0.5292151535322703,0.6784040657926513,0.7467447916666666,4.6131405580115895e-05,0.0021875630436830593,"{""16"": 127, ""17"": 403}",14.226603431504351,6.848960122046575e-05
HK,1994,U,10,1,0.5,2.0,0.614029485544049,0.641588636672546,0.67578125,3.1583680811173156e-05,0.0018367314381366037,"{""18"": 595, ""19"": 252}",17.161206843311327,4.950758874597399e-05
HK,1994,U,10,2,0.5,2.0,0.618233510668607,0.6612410161173718,0.6783854166666666,3.462092144837193e-05,0.002103923004791534,"{""18"": 595, ""19"": 252}",17.146412583436817,5.2628270907991994e-05
HK,1994,U,10,3,0.5,2.0,0.6251003877168348,0.6677487331571116,0.6731770833333334,3.61992960633173e-05,0.0021147965002937426,"{""18"": 595, ""19"": 252}",17.08541709993695,5.444359193423918e-05
HK,1994,U,10,4,0.5,2.0,0.6277017728294066,0.66799095030986,0.6692708333333334,3.6842789463963966e-05,0.002167785588955077,"{""18"": 595, ""19"": 252}",17.06760322889315,5.5181854853111976e-05
HK,1994,U,10,5,0.5,2.0,0.6291717341225315,0.668866495210048,0.66796875,3.7172561869413344e-05,0.00216996772672491,"{""18"": 595, ""19"": 252}",17.052091827197017,5.5570428679003704e-05
HK,1994,U,10,6,0.5,2.0,0.6300177789836404,0.6689626682075217,0.6653645833333334,3.740053441398582e-05,0.0021934419882997827,"{""18"": 595, ""19"": 252}",17.04592455823464,5.5832780389159385e-05
HK,1994,U,10,7,0.5,2.0,0.6307766150451969,0.6692535374935827,0.6647135416666666,3.7588783884379004e-05,0.0022003192708255873,"{""18"": 595, ""19"": 252}",17.03816151511365,5.605314072707359e-05
HK,1994,U,10,8,0.5,2.0,0.6312823186055058,0.6695782712597341,0.6640625,3.770150311654437e-05,0.0021992838284767093,"{""18"": 595, ""19"": 252}",17.0324575766517,5.618696241563399e-05
HK,1994,U,10,9,0.5,2.0,0.6314785984192226,0.669646307796236,0.6640625,3.775869025215541e-05,0.002201318795234093,"{""18"": 595, ""19"": 252}",17.03004285417034,5.6253160374110305e-05
HK,1994,U,10,10,0.5,2.0,0.6315861719963146,0.6696812743108412,0.6640625,3.778693427305787e-05,0.0022020571097771426,"{""18"": 595, ""19"": 252}",17.028845849172406,5.628610385843082e-05
HK,1994,U,11,1,0.5,2.0,0.771597634294583,0.938180373332853,0.5162760416666666,9.980578179807415e-05,0.001622948492982458,"{""20"": 288, ""21"": 654, ""22"": 736}",16.274647010042322,0.00012781324906835855
HK,1994,U,11,2,0.5,2.0,0.7667310383751541,0.9489191027903575,0.52734375,0.00010008415649213067,0.0016656424121533164,"{""20"": 288, ""21"": 654, ""22"": 736}",16.322855933377117,0.00012783874501291995
HK,1994,U,11,3,0.5,2.0,0.7661393604587182,0.9551186965764166,0.5240885416666666,0.00010154913147920846,0.0017317546573833566,"{""20"": 288, ""21"": 654, ""22"": 736}",16.266800987691717,0.0001294171448383209
HK,1994,U,11,4,0.5,2.0,0.7656231511521701,0.972246350112705,0.53125,0.00010776088699890557,0.0018128966059049116,"{""20"": 288, ""21"": 654, ""22"": 736}",16.09856969564545,0.00013576170431989313
HK,1994,U,11,5,0.5,2.0,0.7767038338166471,0.98303326055378,0.5345052083333334,0.00011270140003060682,0.0020081694471290436,"{""20"": 288, ""21"": 654, ""22"": 736}",15.89513319620207,0.00014152565845724745
HK,1994,U,11,6,0.5,2.0,0.7862752877982405,0.9897461801173112,0.51953125,0.00011608027170092047,0.002056163858828826,"{""20"": 288, ""21"": 654, ""22"": 736}",15.833690127287632,0.0001457728852210429
HK,1994,U,11,7,0.5,2.0,0.7911805754051997,0.9857880330701907,0.5162760416666666,0.00011820528732116829,0.0020901900965885224,"{""20"": 288, ""21"": 654, ""22"": 736}",15.710207159362948,0.00014837748734508333
HK,1994,U,11,8,0.5,2.0,0.7916548703202899,0.9924128101083127,0.5234375,0.00012210106311592387,0.002189961159717196,"{""20"": 288, ""21"": 654, ""22"": 736}",15.616324912401787,0.00015229558291740382
HK,1994,U,11,9,0.5,2.0,0.7922122399799232,0.9932043831935256,0.5201822916666666,0.00012282417947168114,0.0022032400465999027,"{""20"": 288, ""21"": 654, ""22"": 736}",15.59595991294366,0.00015306903638979554
HK,1994,U,11,10,0.5,2.0,0.7929896647675667,0.9913557553595267,0.5182291666666666,0.0001227855574250354,0.0021963984724345355,"{""20"": 288, ""21"": 654, ""22"": 736}",15.57691614309356,0.00015310445445953876
HK,1994,R,2,1,0.846237276694348,1.104442499694172,0.9854856514556372,0.10153473870672555,0.0,9.228898292682765e-06,0.0005489330904052202,"{""2"": 167, ""3"": 662}",1.956757243334747,9.228898292682765e-06
HK,1994,R,2,2,0.5,1.1463868735512275,0.866572318881398,0.3553941240001885,0.012369791666666666,6.908968807005716e-05,0.004981947043208435,"{""2"": 167, ""3"": 662}",1.7583760697893172,6.908968807005718e-05
HK,1994,R,2,3,0.5,1.129892224108978,0.7991209440002606,0.44864443817347294,0.11458333333333333,9.551616469684501e-05,0.004292380002125858,"{""2"": 167, ""3"": 662}",1.696136475255428,9.551616469684501e-05
HK,1994,R,2,4,0.5,1.1412612899210823,0.7723830762089873,0.4922901164117887,0.19270833333333334,0.00010356006698270907,0.0044855373473888654,"{""2"": 167, ""3"": 662}",1.6824309094220395,0.00010356006698270907
HK,1994,R,2,5,0.5,1.142750143963214,0.7643974559200175,0.5107799924552887,0.22135416666666666,0.00010186851504766231,0.004902666923437438,"{""2"": 167, ""3"": 662}",1.6876490864213376,0.00010186851504766231
HK,1994,R,2,6,0.5,1.1470239886650466,0.7571536680232042,0.5317629170592968,0.2571614583333333,9.854375164890738e-05,0.004843143816731434,"{""2"": 167, ""3"": 662}",1.7007493269161928,9.854375164890738e-05
HK,1994,R,2,7,0.5,1.1464123366312642,0.7544930804520297,0.5427381511385114,0.27734375,9.591783443918345e-05,0.004463778783888852,"{""2"": 167, ""3"": 662}",1.7106952142571703,9.591783443918345e-05
HK,1994,R,2,8,0.5,1.1462782683338308,0.7526029827231712,0.5497899831031481,0.2884114583333333,9.45659395801592e-05,0.004395847181967529,"{""2"": 167, ""3"": 662}",1.7162694998302241,9.45659395801592e-05
HK,1994,R,2,9,0.5,1.1455663569989731,0.7523314908550657,0.5517154768335645,0.2916666666666667,9.407155131026472e-05,0.004405661197568678,"{""2"": 167, ""3"": 662}",1.7174180233734457,9.407155131026472e-05
HK,1994,R,2,10,0.5,1.145197849464556,0.7519044706054444,0.5532290121475896,0.294921875,9.38488615414782e-05,0.0043999270113736855,"{""2"": 167, ""3"": 662}",1.7182247019142172,9.38488615414782e-05
HK,1994,R,3,1,0.5,1.0972451384137178,0.881877350688141,0.23887096206616662,0.007161458333333333,4.429563601839339e-05,0.003031643345215984,"{""4"": 18, ""5"": 626}",3.6698465243779035,7.399886561726133e-05
HK,1994,R,3,2,0.5,1.156726355668463,0.8480335106173911,0.28789232429555267,0.013020833333333334,5.932872877969872e-05,0.0029368691521930662,"{""4"": 18, ""5"": 626}",3.518566303859005,8.670209749455596e-05
HK,1994,R,3,3,0.5,1.173151580707672,0.7927957759477993,0.3592429512903466,0.018880208333333332,8.245749147286321e-05,0.0029711434134861428,"{""4"": 18, ""5"": 626}",3.3606753237590867,0.00010750486060782417
HK,1994,R,3,4,0.5,1.1033030792126624,0.73884092189459,0.42120743854876114,0.034505208333333336,0.00010183085359289082,0.003102137722286418,"{""4"": 18, ""5"": 626}",3.2724356535359966,0.00012498468681413906
HK,1994,R,3,5,0.5,1.0625883631976367,0.7136763324682344,0.45808690720615575,0.055989583333333336,0.00010952053437999338,0.003219967771959492,"{""4"": 18, ""5"": 626}",3.253104942629289,0.00013192226869006805
HK,1994,R,3,6,0.5,1.072001630874097,0.6874921725215115,0.5000897259845648,0.09505208333333333,0.00012078646672280002,0.0034278201430850636,"{""4"": 18, ""5"": 626}",3.225578769865333,0.0001418337774531608
HK,1994,R,3,7,0.5,1.0444699227864669,0.6552396688125125,0.5332447923587672,0.169921875,0.00012675589970959102,0.003164130593881452,"{""4"": 18, ""5"": 626}",3.22341921838927,0.00014516657601692877
HK,1994,R,3,8,0.5,1.0574426759908213,0.6530715045029472,0.5357353603669147,0.17838541666666666,0.00012780690685660864,0.0031272589779663676,"{""4"": 18, ""5"": 626}",3.202720828065406,0.00014636401758348356
HK,1994,R,3,9,0.5,1.0572582216367288,0.6508567244695544,0.5383127190675541,0.18489583333333334,0.00012815557607204819,0.0031126161758394466,"{""4"": 18, ""5"": 626}",3.1984256260901103,0.00014668528355632726
HK,1994,R,3,10,0.5,1.0576695087887935,0.6501302023618375,0.539168975038952,0.1875,0.00012833719172399336,0.003111965026269686,"{""4"": 18, ""5"": 626}",3.1968122743213234,0.00014686450269103075
HK,1994,R,4,1,0.8965605525839904,1.0905586362701316,1.0013418330115498,0.06943661608814695,0.0,1.8541394780201543e-06,7.932255692729117e-05,"{""6"": 6, ""7"": 23}",5.132906874536405,9.951187164109779e-05
HK,1994,R,4,2,0.8354394713695239,1.124503784182671,0.9958481647937768,0.11296879017622719,0.0,4.8036183306307095e-06,0.0001969261482387013,"{""6"": 6, ""7"": 23}",5.093002657747274,0.00010109167029612366
HK,1994,R,4,3,0.7995461775434083,1.1473774561108412,0.9906813218661675,0.1339742019403387,0.0,6.554252720138258e-06,0.0002590927142685789,"{""6"": 6, ""7"": 23}",5.088681926561398,0.00010174375617484167
HK,1994,R,4,4,0.7827210246628766,1.1620441428342037,0.987171034516792,0.1448281889215345,0.0,7.539098410021639e-06,0.0002772503407462483,"{""6"": 6, ""7"": 23}",5.096716482379872,0.00010204764386323858
HK,1994,R,4,5,0.7717525772007727,1.178084530703308,0.9831243663759647,0.15601371649593254,0.0,8.740559915347396e-06,0.0003275803081987349,"{""6"": 6, ""7"": 23}",5.097109272992462,0.0001024879990135878
HK,1994,R,4,6,0.5981659787715441,1.1940910880717737,0.949705986326065,0.17467283365872222,0.0,1.6299964193988093e-05,0.0006830453588307643,"{""6"": 6, ""7"": 23}",5.065720407663948,0.00010337158597619249
HK,1994,R,4,7,0.5986878768071587,1.207960869005948,0.9459122535107857,0.1839632971712373,0.0,1.7440309953846042e-05,0.000693725668290385,"{""6"": 6, ""7"": 23}",5.057544107557338,0.000103851295633397
HK,1994,R,4,8,0.5993497175987852,1.2175171227132862,0.9432656973463024,0.1903894506392949,0.0,1.826566930699558e-05,0.0007019713190560266,"{""6"": 6, ""7"": 23}",5.050749289684232,0.0001042156473817939
HK,1994,R,4,9,0.5998159690961523,1.22293436805845,0.9417251046389188,0.19411090576655146,0.0,1.8750377726449577e-05,0.0007070031070521405,"{""6"": 6, ""7"": 23}",5.046457523307594,0.00010443129928296782
HK,1994,R,4,10,0.6001039519005759,1.2254594051678398,0.9410073091942327,0.1958592504763392,0.0,1.897941343051265e-05,0.0007094560931281877,"{""6"": 6, ""7"": 23}",5.044283798113748,0.00010453451300751479
HK,1994,R,5,1,0.5669132339495574,1.343970238671499,0.9504852401316285,0.2096927492788601,0.0,2.5352174906194726e-05,0.0005743932554529141,"{""8"": 6, ""9"": 261}",7.093175964895078,9.72846492799517e-05
HK,1994,R,5,2,0.5,1.4407569072850201,0.8694420927449845,0.2988652615430736,0.011067708333333334,5.103528187083347e-05,0.0010139348274480712,"{""8"": 6, ""9"": 261}",6.946034645697829,0.00011205084434511647
HK,1994,R,5,3,0.5,1.4938110978761319,0.8228231944234535,0.34518645407679593,0.029947916666666668,6.433369705932317e-05,0.0012286121792963824,"{""8"": 6, ""9"": 261}",6.840526178008446,0.00011955252174299688
HK,1994,R,5,4,0.5,1.5083412134917336,0.7980082541914694,0.370025211962514,0.05078125,7.127122656492813e-05,0.0012926523250391924,"{""8"": 6, ""9"": 261}",6.784748430796247,0.00012352995941526548
HK,1994,R,5,5,0.5,1.50530678283551,0.779809319487538,0.38426771680438465,0.059895833333333336,7.535687810148496e-05,0.0013676722869503904,"{""8"": 6, ""9"": 261}",6.751804772594564,0.00012543069753376065
HK,1994,R,5,6,0.5,1.503388331684686,0.7735638815244944,0.3897095478045646,0.06510416666666667,7.67165587237199e-05,0.0013724093991340312,"{""8"": 6, ""9"": 261}",6.740031993977899,0.00012608819754571574
HK,1994,R,5,7,0.5,1.5032222180901826,0.7713172080493663,0.39148372257917835,0.06770833333333333,7.710607894066259e-05,0.0013631237347795364,"{""8"": 6, ""9"": 261}",6.735699613742661,0.0001262276714717589
HK,1994,R,5,8,0.5,1.5038443294683925,0.7674714155029164,0.39406901304173086,0.0703125,7.81675210596255e-05,0.0014555224958993876,"{""8"": 6, ""9"": 261}",6.73010409746204,0.00012675279034436832
HK,1994,R,5,9,0.5,1.5044985834987263,0.7676634555993632,0.3938926039054119,0.06966145833333333,7.807571205678088e-05,0.001450068971229967,"{""8"": 6, ""9"": 261}",6.729796061625594,0.00012669399314100473
HK,1994,R,5,10,0.5,1.504997472370555,0.7667302449533174,0.3944626204719088,0.06966145833333333,7.833113802480389e-05,0.001449259153053092,"{""8"": 6, ""9"": 261}",6.728682480752722,0.00012681080789595756
HK,1994,R,6,1,0.5,1.098578410490469,0.5712001572037525,0.5993027291818235,0.4895833333333333,9.672337389651031e-05,0.00404007596888956,"{""10"": 644, ""11"": 488}",8.092471553605735,0.00013234324136715474
HK,1994,R,6,2,0.5,1.0118944337425952,0.526931540399049,0.7361823429011702,0.7740885416666666,0.00015703454443596573,0.003904552892903239,"{""10"": 644, ""11"": 488}",7.3445382124652285,0.00018611817840365677
HK,1994,R,6,3,0.5,0.9697849370989702,0.5354932827409843,0.7708795404368841,0.6920572916666666,0.00012229838169465205,0.0035038216657464214,"{""10"": 644, ""11"": 488}",7.656817959554456,0.00015124625794526813
HK,1994,R,6,4,0.5,0.8713580870295032,0.512505788080006,0.9139908098801207,0.865234375,0.00011801625715938534,0.003948224170580029,"{""10"": 644, ""11"": 488}",8.045845338609025,0.00014485099568800982
HK,1994,R,6,5,0.5,0.7760834741965735,0.5029795592189054,1.002135470739313,0.9557291666666666,0.00010605780659162698,0.0031639895168535954,"{""10"": 644, ""11"": 488}",8.47818070326408,0.00013179572563176863
HK,1994,R,6,6,0.5,0.662431560019036,0.5008760266997659,1.0528098746612995,0.9869791666666666,0.00010155859922900898,0.003530157643498893,"{""10"": 644, ""11"": 488}",8.676163306570185,0.00012710814239717195
HK,1994,R,6,7,0.5,0.6576879696090782,0.5006466289388389,1.0722759962517519,0.990234375,9.876485854981504e-05,0.0043507010580781285,"{""10"": 644, ""11"": 488}",8.766032999003466,0.00012423461167478383
HK,1994,R,6,8,0.5,0.6767734899174365,0.5007026255214404,1.0741497705537286,0.9908854166666666,9.839288990750835e-05,0.004434959700246183,"{""10"": 644, ""11"": 488}",8.766370788493397,0.0001238502801027385
HK,1994,R,6,9,0.5,0.6847369378630866,0.5007340743593325,1.0738702452502642,0.9908854166666666,9.818140510878812e-05,0.004380659999575526,"{""10"": 644, ""11"": 488}",8.765506632259598,0.0001236333438691285
HK,1994,R,6,10,0.5,0.6861839102225893,0.5007402288880629,1.0738891674723072,0.9908854166666666,9.821795586306089e-05,0.004381540103108659,"{""10"": 644, ""11"": 488}",8.764160706284457,0.00012367032154749437
HK,1994,R,7,1,0.5,1.1269089691100531,0.6729879872878386,0.48014974823302903,0.21354166666666666,1.6719392196377534e-05,0.0003689109846065702,"{""12"": 25, ""13"": 635}",10.932412660141967,7.342035254977451e-05
HK,1994,R,7,2,0.5,1.664348465053779,0.6521763534697788,0.6922388268251874,0.3678385416666667,3.5585212700218873e-05,0.0009461694034366394,"{""12"": 25, ""13"": 635}",10.632182469621114,7.6646312772669e-05
HK,1994,R,7,3,0.5,1.8048851985272785,0.6645088161255811,0.8389979543221717,0.5169270833333334,4.580349417338935e-05,0.0009878457251252814,"{""12"": 25, ""13"": 635}",10.56473834512489,8.596699616789864e-05
HK,1994,R,7,4,0.5,1.6983718375040264,0.5398569281951446,0.855141472620501,0.7526041666666666,3.129764140603372e-05,0.0008791304285438113,"{""12"": 25, ""13"": 635}",11.152155713174233,5.9753216649089004e-05
HK,1994,R,7,5,0.5,1.2306055744898456,0.5240059634511222,0.9099622974987616,0.828125,3.314965318766019e-05,0.0011621789462029411,"{""12"": 25, ""13"": 635}",11.16670794679299,6.0497320141878e-05
HK,1994,R,7,6,0.5,1.305098440413343,0.5305974737485369,0.9587686557897724,0.798828125,3.873452704323946e-05,0.0007721856549132149,"{""12"": 25, ""13"": 635}",10.999415158764473,6.660237376149771e-05
HK,1994,R,7,7,0.5,1.3274814541540647,0.5350196261117063,0.9829521748796605,0.7884114583333334,4.08114536652895e-05,0.0006716046641747915,"{""12"": 25, ""13"": 635}",10.919065018234058,6.899824735788287e-05
HK,1994,R,7,8,0.5,1.3065974127038174,0.5329633850527898,0.9918317954090289,0.7975260416666666,4.0777734278023204e-05,0.0006325277781873538,"{""12"": 25, ""13"": 635}",10.938638250012316,6.880094503929852e-05
HK,1994,R,7,9,0.5,1.3172718357804536,0.5334249359592588,0.995386964170071,0.8033854166666666,4.0999950999898274e-05,0.0006054418419669462,"{""12"": 25, ""13"": 635}",10.932920227741501,6.905131291797891e-05
HK,1994,R,7,10,0.5,1.322006943032021,0.5340226075730966,0.9966485449247846,0.8046875,4.1036375784744595e-05,0.0006009713992474957,"{""12"": 25, ""13"": 635}",10.929643902242939,6.913235843565624e-05
HK,1994,R,8,1,0.5,1.4601854413636577,0.9520402608675722,0.20400649000955914,0.001953125,1.1651524587282338e-06,5.729902720374171e-05,"{""14"": 3, ""15"": 83}",12.977706693429866,5.624721368379566e-05
HK,1994,R,8,2,0.5,1.7480229029270957,0.9448620054525622,0.29752130183424924,0.022135416666666668,2.636815743849917e-06,0.00011326388698493761,"{""14"": 3, ""15"": 83}",12.931642325602239,5.870841992089201e-05
HK,1994,R,8,3,0.5,1.7889241910483622,0.9372385297440092,0.35576732572718583,0.050130208333333336,3.6224491019408016e-06,0.00012862564142319846,"{""14"": 3, ""15"": 83}",12.89610707167141,5.991679440047272e-05
HK,1994,R,8,4,0.5,1.9450127102748616,0.9145625424493499,0.42784677172393704,0.09635416666666667,5.31533206984832e-06,0.00020836974214833042,"{""14"": 3, ""15"": 83}",12.844718842916809,6.021133039564698e-05
HK,1994,R,8,5,0.5,2.0,0.8963335394866193,0.4985536148616731,0.14583333333333334,7.440898615078558e-06,0.00028508732012409466,"{""14"": 3, ""15"": 83}",12.761663152992433,6.180265058952107e-05
HK,1994,R,8,6,0.5,2.0,0.883772058394578,0.5542736681362682,0.203125,9.510305416224453e-06,0.0003555082737068776,"{""14"": 3, ""15"": 83}",12.699653984111404,6.38071528915233e-05
HK,1994,R,8,7,0.5,2.0,0.8751450541579514,0.5857842298134405,0.23828125,1.0833750542697732e-05,0.0004063053850966626,"{""14"": 3, ""15"": 83}",12.664164442263754,6.486250497356714e-05
HK,1994,R,8,8,0.5,2.0,0.869850027392754,0.601275493650992,0.2532552083333333,1.1515208908131939e-05,0.000433451282844909,"{""14"": 3, ""15"": 83}",12.646304656239368,6.525150646405872e-05
HK,1994,R,8,9,0.5,2.0,0.8673477090800188,0.6079204560408249,0.2610677083333333,1.1811120856684518e-05,0.0004451350994397144,"{""14"": 3, ""15"": 83}",12.638477825297706,6.538317190300028e-05
HK,1994,R,8,10,0.5,2.0,0.866387547187272,0.6103323437643654,0.2630208333333333,1.1917786020247458e-05,0.0004489789905564096,"{""14"": 3, ""15"": 83}",12.63537723892869,6.542180123971948e-05
HK,1994,R,9,1,0.5,1.181579102324768,0.6786383804547601,0.5487198542383477,0.4251302083333333,8.658980499827793e-06,0.00011724431971511796,"{""16"": 127, ""17"": 403}",14.829782140670684,3.9477596969563384e-05
HK,1994,R,9,2,0.5,1.32794525254415,0.6486221633039633,0.6692252049982897,0.5071614583333334,1.582846376562689e-05,0.0002331082693294717,"{""16"": 127, ""17"": 403}",14.561866045731376,4.4118602452990754e-05
HK,1994,R,9,3,0.5,1.4274141696376719,0.6247757169561502,0.7307723551004596,0.5345052083333334,2.2265392044509084e-05,0.0004280625102466395,"{""16"": 127, ""17"": 403}",14.501972240674991,4.830745373149185e-05
HK,1994,R,9,4,0.5,1.3158945229741699,0.59297550958259,0.7642524529028022,0.5716145833333334,2.3107230151858855e-05,0.0004494404019494691,"{""16"": 127, ""17"": 403}",14.596481224425592,4.5847247476835645e-05
HK,1994,R,9,5,0.5,1.1728121613134515,0.5566791958722802,0.8004583215630161,0.6861979166666666,2.322381606252321e-05,0.00043199253092770677,"{""16"": 127, ""17"": 403}",14.743168837570868,4.259192596956691e-05
HK,1994,R,9,6,0.5,1.7104743257426136,0.5720019166069248,0.8528894062015796,0.6588541666666666,3.512968060020456e-05,0.0008593698374508906,"{""16"": 127, ""17"": 403}",14.549085377532414,5.5619282952266276e-05
HK,1994,R,9,7,0.5,1.1573711521633196,0.5352888800490868,0.9085587193578595,0.7734375,2.453424115465853e-05,0.00038487328554083315,"{""16"": 127, ""17"": 403}",14.916656121326358,4.1957703552823596e-05
HK,1994,R,9,8,0.5,1.1924111156891997,0.526458258905916,0.9241897886378483,0.8268229166666666,2.353706027833324e-05,0.00034863820963843337,"{""16"": 127, ""17"": 403}",15.005025015259292,4.02227811535692e-05
HK,1994,R,9,9,0.5,1.1936840315581265,0.5249814704689232,0.9298437331000958,0.8333333333333334,2.331636075109404e-05,0.0003450659947883929,"{""16"": 127, ""17"": 403}",15.017131269595716,3.9854394366717805e-05
HK,1994,R,9,10,0.5,1.1937122337560928,0.5246475618411383,0.9324203782379691,0.833984375,2.3367634696771535e-05,0.0003429618758430135,"{""16"": 127, ""17"": 403}",15.015757786610296,3.9869730670523015e-05
HK,1994,R,10,1,0.5,1.3294708706337008,0.5336971299967471,0.6974344394314979,0.7526041666666666,1.3058934606774362e-05,0.00031355627554919326,"{""18"": 595, ""19"": 252}",17.258850372831038,2.3969377081071216e-05
HK,1994,R,10,2,0.5,1.803387325498414,0.5688544963012324,0.765508097602149,0.6861979166666666,2.86964455165342e-05,0.0009521861353866793,"{""18"": 595, ""19"": 252}",16.58436591297601,4.3011830279388304e-05
