dataset,seed,stream,from_task,to_task,split,scope,diagnostic,n,coordinate_MSE,RMS_L2,a_lower_clip_fraction,a_upper_clip_fraction,a_min,a_max,a_mean,b_norm,clip_fraction,residual_mean,residual_max,current_class_counts,a_quantiles,a_histogram,version,original_label,age,mean_norm,within_scatter,stored_post_mean_error,true_post_mean_error,centered_between_scatter,n_classes
ISIC,1993,R,3,4,fit,old,class_geometry,1306,,,,,,,,,,,,,,,pre,3,2,0.9833766998110395,0.032970266268748896,,1.076018331964067,,
ISIC,1993,R,3,4,fit,old,class_geometry,27,,,,,,,,,,,,,,,pre,7,2,0.983630351815168,0.03247133098796881,,1.0799696321628887,,
ISIC,1993,R,3,4,fit,old,class_geometry,256,,,,,,,,,,,,,,,pre,5,1,0.9844329829599989,0.030891702060478227,,1.0872463608464786,,
ISIC,1993,R,3,4,fit,old,class_geometry,44,,,,,,,,,,,,,,,pre,6,1,0.9859932238953616,0.027817362432431512,,1.0884663640384238,,
ISIC,1993,R,3,4,fit,current,class_geometry,2835,,,,,,,,,,,,,,,pre,2,0,0.9828949530136427,0.03391751134030817,,1.0882105185391087,,
ISIC,1993,R,3,4,fit,current,class_geometry,3263,,,,,,,,,,,,,,,pre,1,0,0.9809792070626167,0.037679795310800214,,1.0752709698959664,,
ISIC,1993,R,3,4,fit,old,between_class_geometry,,,,,,,,,,,,,,,,pre,,,,,,,0.0031876243825320985,6
ISIC,1993,R,3,4,fit,current,between_class_geometry,,,,,,,,,,,,,,,,pre,,,,,,,0.0007787297676547295,2
ISIC,1993,R,3,4,fit,old,class_geometry,458,,,,,,,,,,,,,,,post,4,3,0.9767646476190541,0.04593082316162534,0.08330732872832436,0.0,,
ISIC,1993,R,3,4,fit,old,class_geometry,10529,,,,,,,,,,,,,,,post,0,3,0.975693940423844,0.04802133462019225,0.10223995519758561,0.0,,
ISIC,1993,R,3,4,fit,old,class_geometry,1306,,,,,,,,,,,,,,,post,3,2,0.9762830765994701,0.0468713543454731,0.057192603392655784,0.0,,
ISIC,1993,R,3,4,fit,old,class_geometry,27,,,,,,,,,,,,,,,post,7,2,0.9777338859581183,0.044036448249237505,0.10985749935415261,0.0,,
ISIC,1993,R,3,4,fit,old,class_geometry,256,,,,,,,,,,,,,,,post,5,1,0.9781459291526077,0.04323054128218193,0.08433187312190742,0.0,,
ISIC,1993,R,3,4,fit,old,class_geometry,44,,,,,,,,,,,,,,,post,6,1,0.9794743719724959,0.04062995464908467,0.1468943807054924,0.0,,
ISIC,1993,R,3,4,fit,current,class_geometry,2835,,,,,,,,,,,,,,,post,2,0,0.9780512358973795,0.04341577995960854,0.0,0.0,,
ISIC,1993,R,3,4,fit,current,class_geometry,3263,,,,,,,,,,,,,,,post,1,0,0.9747546364346525,0.049853398749148375,0.0,0.0,,
ISIC,1993,R,3,4,fit,old,between_class_geometry,,,,,,,,,,,,,,,,post,,,,,,,0.0063283579575599625,6
ISIC,1993,R,3,4,fit,current,between_class_geometry,,,,,,,,,,,,,,,,post,,,,,,,0.008564007209899128,2
ISIC,1993,R,3,4,fit,old,class_geometry,458,,,,,,,,,,,,,,,current_map_applied,4,3,0.9740384618714656,0.009577981182388208,,0.07042457241512125,,
ISIC,1993,R,3,4,fit,old,class_geometry,10529,,,,,,,,,,,,,,,current_map_applied,0,3,0.9767542044415446,0.010128364414884738,,0.09850836660747958,,
ISIC,1993,R,3,4,fit,old,class_geometry,1306,,,,,,,,,,,,,,,current_map_applied,3,2,0.9745183912870663,0.009432985884115877,,0.052539800572699254,,
ISIC,1993,R,3,4,fit,old,class_geometry,27,,,,,,,,,,,,,,,current_map_applied,7,2,0.9791575740294065,0.009227704880917845,,0.11180291268103597,,
ISIC,1993,R,3,4,fit,old,class_geometry,256,,,,,,,,,,,,,,,current_map_applied,5,1,0.9722397742055281,0.00881812574402735,,0.08433187312190743,,
ISIC,1993,R,3,4,fit,old,class_geometry,44,,,,,,,,,,,,,,,current_map_applied,6,1,0.9789500536093947,0.007940849953634732,,0.1468943807054924,,
ISIC,1993,R,3,4,fit,current,class_geometry,2835,,,,,,,,,,,,,,,current_map_applied,2,0,0.9734285895950999,0.009633249522371826,,0.08776555454230141,,
ISIC,1993,R,3,4,fit,current,class_geometry,3263,,,,,,,,,,,,,,,current_map_applied,1,0,0.9708811441887827,0.01073304509000563,,0.0877655545423015,,
ISIC,1993,R,3,4,fit,old,between_class_geometry,,,,,,,,,,,,,,,,current_map_applied,,,,,,,0.0009225452935111199,6
ISIC,1993,R,3,4,fit,current,between_class_geometry,,,,,,,,,,,,,,,,current_map_applied,,,,,,,0.0002853041554903398,2
ISIC,1993,R,3,4,val,old,map_generalization,212,3.632350440996432e-05,0.2362052132652986,0.8385416666666666,0.0,0.5,1.9621083390231657,0.538093777968286,0.9031996720770317,0.8385416666666666,3.693373819251913e-05,0.001386673569951206,"{""6"": 2835, ""7"": 3263}","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6238109591679031, 1.1089437952481096, 1.9621083390231657]","[1323, 40, 33, 27, 18, 28, 16, 12, 5, 6, 4, 6, 5, 4, 1, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",,,,,,,,,
ISIC,1993,R,3,4,val,current,map_generalization,83,3.779871099322973e-05,0.24095397918606962,0.8385416666666666,0.0,0.5,1.9621083390231657,0.538093777968286,0.9031996720770317,0.8385416666666666,3.693373819251913e-05,0.001386673569951206,"{""6"": 2835, ""7"": 3263}","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6238109591679031, 1.1089437952481096, 1.9621083390231657]","[1323, 40, 33, 27, 18, 28, 16, 12, 5, 6, 4, 6, 5, 4, 1, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",,,,,,,,,
ISIC,1993,R,3,4,val,old,class_geometry,41,,,,,,,,,,,,,,,pre,4,3,0.9829195638495255,0.03386913100185886,,1.082402954760769,,
ISIC,1993,R,3,4,val,old,class_geometry,44,,,,,,,,,,,,,,,pre,0,3,0.9819724844004113,0.03573003988048422,,1.0743342688279727,,
ISIC,1993,R,3,4,val,old,class_geometry,40,,,,,,,,,,,,,,,pre,3,2,0.9829749099345352,0.03376032643919251,,1.0728127437043629,,
ISIC,1993,R,3,4,val,old,class_geometry,24,,,,,,,,,,,,,,,pre,7,2,0.9844980756374504,0.030763539066157166,,1.0809235364952485,,
ISIC,1993,R,3,4,val,old,class_geometry,37,,,,,,,,,,,,,,,pre,5,1,0.9852273693125686,0.029327030757435476,,1.085546873396538,,
ISIC,1993,R,3,4,val,old,class_geometry,26,,,,,,,,,,,,,,,pre,6,1,0.9846468336501233,0.03047061298278639,,1.086243195224719,,
ISIC,1993,R,3,4,val,current,class_geometry,46,,,,,,,,,,,,,,,pre,2,0,0.9833893317496439,0.03294542220098885,,1.0881020636461674,,
ISIC,1993,R,3,4,val,current,class_geometry,37,,,,,,,,,,,,,,,pre,1,0,0.9805999139381089,0.03842380878457343,,1.0761287531982482,,
ISIC,1993,R,3,4,val,old,between_class_geometry,,,,,,,,,,,,,,,,pre,,,,,,,0.002285659534650867,6
ISIC,1993,R,3,4,val,current,between_class_geometry,,,,,,,,,,,,,,,,pre,,,,,,,0.0013878785222488938,2
ISIC,1993,R,3,4,val,old,class_geometry,41,,,,,,,,,,,,,,,post,4,3,0.977066217870942,0.045341605895372956,0.08466067476952903,0.0,,
ISIC,1993,R,3,4,val,old,class_geometry,44,,,,,,,,,,,,,,,post,0,3,0.9755347375432607,0.048331975846401296,0.11335916866413487,0.0,,
ISIC,1993,R,3,4,val,old,class_geometry,40,,,,,,,,,,,,,,,post,3,2,0.977418619301661,0.044652842642434784,0.07161574315931943,0.0,,
ISIC,1993,R,3,4,val,old,class_geometry,24,,,,,,,,,,,,,,,post,7,2,0.979467412018032,0.04064358879469894,0.10909544944043328,0.0,,
ISIC,1993,R,3,4,val,old,class_geometry,37,,,,,,,,,,,,,,,post,5,1,0.979878910252483,0.03983732124240642,0.1019322438487712,0.0,,
ISIC,1993,R,3,4,val,old,class_geometry,26,,,,,,,,,,,,,,,post,6,1,0.9776921734952296,0.044118013886173854,0.13597428741812273,0.0,,
ISIC,1993,R,3,4,val,current,class_geometry,46,,,,,,,,,,,,,,,post,2,0,0.9787687406753279,0.04201175227683262,0.0432204152380455,0.0,,
ISIC,1993,R,3,4,val,current,class_geometry,37,,,,,,,,,,,,,,,post,1,0,0.9749006246383242,0.04956877207980537,0.03292801799646305,0.0,,
ISIC,1993,R,3,4,val,old,between_class_geometry,,,,,,,,,,,,,,,,post,,,,,,,0.007082841035163077,6
ISIC,1993,R,3,4,val,current,between_class_geometry,,,,,,,,,,,,,,,,post,,,,,,,0.010659837791858442,2
ISIC,1993,R,3,4,val,old,class_geometry,41,,,,,,,,,,,,,,,current_map_applied,4,3,0.9737981884156176,0.009623170124350017,,0.07241979881649761,,
ISIC,1993,R,3,4,val,old,class_geometry,44,,,,,,,,,,,,,,,current_map_applied,0,3,0.975788876122703,0.010204642537174818,,0.10898934348525234,,
ISIC,1993,R,3,4,val,old,class_geometry,40,,,,,,,,,,,,,,,current_map_applied,3,2,0.97674179830006,0.009664870773486328,,0.06909684054969277,,
ISIC,1993,R,3,4,val,old,class_geometry,24,,,,,,,,,,,,,,,current_map_applied,7,2,0.9787925871051999,0.008667960096598386,,0.10808905593404983,,
ISIC,1993,R,3,4,val,old,class_geometry,37,,,,,,,,,,,,,,,current_map_applied,5,1,0.9751530165749926,0.008382805554195169,,0.10207338462780303,,
ISIC,1993,R,3,4,val,old,class_geometry,26,,,,,,,,,,,,,,,current_map_applied,6,1,0.9770407385460951,0.008816107308051884,,0.13062470256118164,,
ISIC,1993,R,3,4,val,current,class_geometry,46,,,,,,,,,,,,,,,current_map_applied,2,0,0.9731878028188061,0.009376600938459748,,0.09810073069729229,,
ISIC,1993,R,3,4,val,current,class_geometry,37,,,,,,,,,,,,,,,current_map_applied,1,0,0.970361935986438,0.010937871014982512,,0.10609438483934941,,
ISIC,1993,R,3,4,val,old,between_class_geometry,,,,,,,,,,,,,,,,current_map_applied,,,,,,,0.0006692452705588213,6
ISIC,1993,R,3,4,val,current,between_class_geometry,,,,,,,,,,,,,,,,current_map_applied,,,,,,,0.0004563552281602587,2
