dataset,seed,stream,mode,identity,valid_online_CIL,head_index,original_label,n_images,n_correct,recall,margin_mean,n_components
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,55,91.66666666666667,0.35145913849738686,60
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,118,95.9349593495935,0.4088742481304233,123
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.27436235087410404,1
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,29,70.73170731707317,0.16984955796351195,41
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,94,83.1858407079646,0.225400924261538,113
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,147,96.07843137254902,0.3544166906605828,153
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,13,61.904761904761905,0.07934774241345256,21
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.19981667371570455,2
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,3,60.0,0.08829334492137304,5
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,4,12.121212121212121,-0.13966542831287657,33
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.5660143220568907,1
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,1,1.5151515151515151,-0.18972117036765768,66
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,4,57.142857142857146,0.03700193434096647,7
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,101,64.3312101910828,0.02799837999053023,157
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,11,18.0327868852459,-0.12189081834577216,61
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,145,79.67032967032966,0.3188074796711906,182
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,0,0.0,-0.18101745106364434,4
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,130,78.78787878787878,0.1608095984156337,165
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,105,70.0,0.07856908298551148,150
HK,1995,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.45053326921957837,21
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,9,164,0,0.0,-0.4469135493981694,164
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,13,160,0,0.0,-0.20965948669302223,160
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,16,8,0,0.0,-0.6370955963535163,8
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,0,0.0,-0.244346903863403,60
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,0,0.0,-0.32702642905509527,123
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.18096811949623096,1
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,0,0.0,-0.5444572647986771,41
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,0,0.0,-0.2999883143329537,113
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,0,0.0,-0.1550506041959966,153
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,0,0.0,-0.19637350754937097,21
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.19502594651024113,2
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,0,0.0,-0.19447163955597985,5
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,0,0.0,-0.1813905489585913,33
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.25449625629118555,1
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,0,0.0,-0.1798527319367283,66
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,0,0.0,-0.6389283341293345,7
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,0,0.0,-0.48427063816363675,157
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,0,0.0,-0.6019217952322357,61
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,0,0.0,-0.24662628649518775,182
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,1,25.0,-0.0598088683884461,4
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,165,100.0,0.542593111268601,165
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,150,100.0,0.5673938665769755,150
HK,1995,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.44869781735013475,21
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,9,164,162,98.78048780487805,0.2688249943037539,164
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,13,160,152,95.0,0.2180309302450824,160
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,16,8,1,12.5,-0.07530381207742332,8
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,56,93.33333333333333,0.2390452472334543,60
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,122,99.1869918699187,0.37441180589608314,123
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.14483422793806366,1
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,31,75.60975609756098,0.11443254497258931,41
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,98,86.72566371681415,0.20585452770488225,113
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,149,97.38562091503267,0.22931776350366098,153
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,18,85.71428571428571,0.08770938870815218,21
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.13002414247711008,2
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,4,80.0,0.05398897241132124,5
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,4,12.121212121212121,-0.06297484482727217,33
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.20907903393994698,1
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,1,1.5151515151515151,-0.08884584566863281,66
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,4,57.142857142857146,0.025286357276949178,7
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,109,69.4267515923567,0.03294174210283822,157
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,10,16.39344262295082,-0.06641315945142313,61
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,144,79.12087912087912,0.24636767688075004,182
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,0,0.0,-0.07232704537652393,4
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,137,83.03030303030303,0.14096977756000098,165
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,111,74.0,0.07468778902562002,150
HK,1995,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.3746276853420455,21
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,0,9,164,162,98.78048780487805,0.26794354465261816,164
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,1,13,160,152,95.0,0.2172860265005859,160
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,2,16,8,1,12.5,-0.07807760847980727,8
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,55,91.66666666666667,0.23847218131650127,60
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,122,99.1869918699187,0.3740402677434424,123
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.1448342283855139,1
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,31,75.60975609756098,0.11231173351550737,41
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,98,86.72566371681415,0.2057653845325078,113
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,149,97.38562091503267,0.22913526569716364,153
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,18,85.71428571428571,0.08826686362137857,21
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.13001474842289884,2
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,4,80.0,0.05794398781504464,5
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,4,12.121212121212121,-0.06345263373908136,33
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.2090790339281782,1
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,3,4.545454545454546,-0.08277898576382446,66
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,4,57.142857142857146,0.026755262801975106,7
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,115,73.2484076433121,0.04128340686829676,157
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,10,16.39344262295082,-0.06696972209591497,61
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,144,79.12087912087912,0.24636767709017818,182
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,0,0.0,-0.07721043255135544,4
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,137,83.03030303030303,0.1408331326926656,165
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,111,74.0,0.07947227506117753,150
HK,1995,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.3746276855560915,21
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,0,9,164,0,0.0,-0.7437000268478131,164
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,1,13,160,0,0.0,-0.37062902507343415,160
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,2,16,8,0,0.0,-0.7350725287070645,8
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,0,0.0,-0.38525403502309613,60
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,0,0.0,-0.5850294484319619,123
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.5437623604500463,1
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,0,0.0,-0.7157706666181612,41
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,0,0.0,-0.4682692207134547,113
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,0,0.0,-0.36259458836752056,153
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,0,0.0,-0.3720979424131213,21
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.42152954884271954,2
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,0,0.0,-0.3746277420255909,5
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,0,0.0,-0.36557233853976145,33
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.39871023284981094,1
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,0,0.0,-0.35981668334026773,66
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,0,0.0,-0.732236268430416,7
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,0,0.0,-0.6319586832022113,157
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,0,0.0,-0.7271633136717239,61
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,0,0.0,-0.47154701288036893,182
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,0,0.0,-0.2662563798924517,4
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,165,100.0,0.6138977694195236,165
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,150,100.0,0.6434505992895635,150
HK,1995,R,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.5588528779690669,21
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,0,9,164,156,95.1219512195122,0.15894569937598174,164
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,1,13,160,136,85.0,0.19985888845820926,160
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,2,16,8,2,25.0,-0.03330393830272901,8
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,15,25.0,-0.060448178240195334,60
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,100,81.30081300813008,0.11240375503823072,123
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.42589769976489344,1
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,21,51.21951219512195,-0.0028171791881069458,41
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,80,70.79646017699115,0.10056654362769858,113
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,133,86.9281045751634,0.13598151019444488,153
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,17,80.95238095238095,0.09105080555982477,21
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.10471038278861805,2
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,1,20.0,-0.14397626086078924,5
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,6,18.181818181818183,-0.12427193138623494,33
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.3462176710093289,1
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,1,1.5151515151515151,-0.1698134848197999,66
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,4,57.142857142857146,0.010036838742401568,7
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,98,62.4203821656051,0.00506944936646836,157
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,2,3.278688524590164,-0.06378684973967923,61
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,144,79.12087912087912,0.12165751415518285,182
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,0,0.0,-0.18501451873415742,4
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,135,81.81818181818181,0.12501318151711624,165
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,63,42.0,-0.030428810519108236,150
HK,1995,R,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.26470507521532705,21
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,9,164,0,0.0,-0.5407266923671122,164
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,13,160,0,0.0,-0.24687282526849136,160
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,16,8,0,0.0,-0.5888585225520292,8
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,0,0.0,-0.23844933148202768,60
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,0,0.0,-0.44272225000794857,123
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.32767093571576084,1
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,0,0.0,-0.5634757262593342,41
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,0,0.0,-0.31425352262255407,113
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,0,0.0,-0.2282193543422669,153
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,0,0.0,-0.1964572669547269,21
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.3212721502010745,2
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,0,0.0,-0.2034128541458061,5
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,0,0.0,-0.23205996394336065,33
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.19594554763229463,1
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,0,0.0,-0.22089422724604676,66
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,0,0.0,-0.5659684817479324,7
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,0,0.0,-0.46320531167832973,157
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,0,0.0,-0.5752243189855659,61
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,0,0.0,-0.33271543659677555,182
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,0,0.0,-0.04816566932639125,4
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,165,100.0,0.4891095532915949,165
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,150,100.0,0.48508714588991514,150
HK,1995,R,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.44401356410271153,21
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,9,164,158,96.34146341463415,0.12235321786715672,164
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,13,160,144,90.0,0.1568699236048794,160
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,16,8,3,37.5,-0.01623127028011083,8
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,14,60,29,48.333333333333336,-0.008796476887417581,60
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,15,123,108,87.8048780487805,0.11087337219715038,123
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,5,1,0,0.0,-0.22198164529148573,1
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,12,41,23,56.09756097560975,0.005018314016494621,41
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,113,84,74.33628318584071,0.08899463385230533,113
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,8,8,153,136,88.88888888888889,0.10681558930426771,153
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,9,22,21,18,85.71428571428571,0.0683027710123896,21
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,10,19,2,0,0.0,-0.04199514909685109,2
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,11,17,5,2,40.0,-0.048493754253390586,5
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,12,18,33,4,12.121212121212121,-0.06349292651094879,33
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,13,6,1,0,0.0,-0.13912756829837009,1
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,14,20,66,1,1.5151515151515151,-0.07260964825220959,66
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,15,0,7,4,57.142857142857146,0.00743391423912544,7
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,16,3,157,94,59.87261146496815,-0.0033490378072288454,157
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,17,11,61,1,1.639344262295082,-0.032516629625263443,61
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,18,2,182,140,76.92307692307692,0.0730634179234527,182
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,19,21,4,0,0.0,-0.07949984721878478,4
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,20,4,165,138,83.63636363636364,0.11698478351423432,165
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,21,10,150,72,48.0,-0.010736425037954557,150
HK,1995,R,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,22,7,21,21,100.0,0.22665357515097956,21
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,9,21.951219512195124,-0.173868035938185,38
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,14,31.818181818181817,-0.1335213317173501,44
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,17,42.5,-0.06860202129066713,37
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,9,37.5,-0.028838914898828213,20
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,19,51.351351351351354,-0.02739997158569215,34
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,22,84.61538461538461,0.4022955935390462,24
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,39,84.78260869565217,0.18226743771658913,45
ISIC,1993,U,Q00,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,29,78.37837837837837,0.2859321155636104,36
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,23,56.09756097560975,0.03733282450258712,38
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,24,54.54545454545455,0.15239330257107095,44
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,17,42.5,-0.01577769723451249,37
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,12,50.0,0.03240034396071464,20
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,19,51.351351351351354,0.03669510854555102,34
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,21,80.76923076923077,0.3740007560219128,24
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,29,63.04347826086956,0.08232117107487243,45
ISIC,1993,U,Q10,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,24,64.86486486486487,0.17331424116329816,36
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,7,17.073170731707318,-0.13953779378321143,38
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,7,15.909090909090908,-0.13902658595030418,44
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,11,27.5,-0.09245890728587713,37
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,7,29.166666666666668,-0.13648989493776978,20
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,18,48.648648648648646,-0.03106380479912977,34
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,21,80.76923076923077,0.25785948915294743,24
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,36,78.26086956521739,0.15275419568570311,45
ISIC,1993,U,Q01,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,32,86.48648648648648,0.24995878086382284,36
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,22,53.65853658536585,0.040834208374258905,38
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,33,75.0,0.18123083581630436,44
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,22,55.0,0.01309066480177252,37
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,12,50.0,0.062006878340583105,20
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,19,51.351351351351354,0.032810119845267556,34
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,22,84.61538461538461,0.4286699217258064,24
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,29,63.04347826086956,0.038046594421492566,45
ISIC,1993,U,Q11,ORACLE_MOMENT_DIAGNOSTIC,False,7,1,37,21,56.75675675675676,0.11248352457246402,36
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,0,4,41,22,53.65853658536585,0.039435786151165476,38
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,1,0,44,33,75.0,0.1822813150467262,44
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,2,3,40,23,57.5,0.024051207844050355,37
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,3,7,24,12,50.0,0.06241374925322124,20
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,4,5,37,19,51.351351351351354,0.03158973745009806,34
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,5,6,26,22,84.61538461538461,0.4277205208157395,24
ISIC,1993,U,Q11-Risk,ORACLE_MOMENT_DIAGNOSTIC,False,6,2,46,28,60.869565217391305,0.03720854099687824,45
