dataset,seed,stream,from_task,to_task,split,version,label_a,label_b,distance
HK,1993,R,10,11,fit,pre,20,5,0.1345721182190828
HK,1993,R,10,11,fit,pre,10,0,0.04990212664609995
HK,1993,R,10,11,fit,pre,10,4,0.2532817499855847
HK,1993,R,10,11,fit,pre,10,12,0.04594896304739359
HK,1993,R,10,11,fit,pre,10,8,0.22863501151741877
HK,1993,R,10,11,fit,pre,10,2,0.23892444140165475
HK,1993,R,10,11,fit,pre,10,11,0.024942886719812176
HK,1993,R,10,11,fit,pre,10,17,0.17728493635805836
HK,1993,R,10,11,fit,pre,10,3,0.22913568075709778
HK,1993,R,10,11,fit,pre,10,21,0.19723108102864023
HK,1993,R,10,11,fit,pre,10,16,0.03923795308614026
HK,1993,R,10,11,fit,pre,10,22,0.22106066280374698
HK,1993,R,10,11,fit,pre,10,13,0.1854944141285138
HK,1993,R,10,11,fit,pre,10,18,0.1739481483486676
HK,1993,R,10,11,fit,pre,10,14,0.15507395924853673
HK,1993,R,10,11,fit,pre,10,9,0.09098260413651336
HK,1993,R,10,11,fit,pre,10,19,0.1886403616889711
HK,1993,R,10,11,fit,pre,10,15,0.08337978294047829
HK,1993,R,10,11,fit,pre,10,6,0.20453902722822273
HK,1993,R,10,11,fit,pre,10,5,0.1800696370873883
HK,1993,R,10,11,fit,pre,10,20,0.1819006968737024
HK,1993,R,10,11,fit,pre,7,0,0.259941000223737
HK,1993,R,10,11,fit,pre,7,4,0.183803876396389
HK,1993,R,10,11,fit,pre,7,12,0.25596021172250716
HK,1993,R,10,11,fit,pre,7,8,0.16468086609763027
HK,1993,R,10,11,fit,pre,7,2,0.09536642245536524
HK,1993,R,10,11,fit,pre,7,11,0.25294687469718147
HK,1993,R,10,11,fit,pre,7,17,0.2439302881371022
HK,1993,R,10,11,fit,pre,7,3,0.17497142092396423
HK,1993,R,10,11,fit,pre,7,21,0.23099288337236998
HK,1993,R,10,11,fit,pre,7,16,0.2619389432545046
HK,1993,R,10,11,fit,pre,7,22,0.26012419489614796
HK,1993,R,10,11,fit,pre,7,13,0.24434245330413548
HK,1993,R,10,11,fit,pre,7,18,0.22608402743832104
HK,1993,R,10,11,fit,pre,7,14,0.19440912886103082
HK,1993,R,10,11,fit,pre,7,9,0.2388216475792704
HK,1993,R,10,11,fit,pre,7,19,0.21519131738656805
HK,1993,R,10,11,fit,pre,7,15,0.23982315175917743
HK,1993,R,10,11,fit,pre,7,6,0.2513440987964745
HK,1993,R,10,11,fit,pre,7,5,0.2722298078937013
HK,1993,R,10,11,fit,pre,7,20,0.22115010903835122
HK,1993,R,10,11,fit,pre,7,10,0.25262564246889074
HK,1993,R,10,11,fit,pre,1,0,0.24257327612057986
HK,1993,R,10,11,fit,pre,1,4,0.1286518115260976
HK,1993,R,10,11,fit,pre,1,12,0.24093751361385315
HK,1993,R,10,11,fit,pre,1,8,0.07686408785545132
HK,1993,R,10,11,fit,pre,1,2,0.11139162834685483
HK,1993,R,10,11,fit,pre,1,11,0.2350402096937093
HK,1993,R,10,11,fit,pre,1,17,0.1816260377858411
HK,1993,R,10,11,fit,pre,1,3,0.11286633946383104
HK,1993,R,10,11,fit,pre,1,21,0.16227092200612367
HK,1993,R,10,11,fit,pre,1,16,0.24409035315192387
HK,1993,R,10,11,fit,pre,1,22,0.19378852601643706
HK,1993,R,10,11,fit,pre,1,13,0.1830551209752995
HK,1993,R,10,11,fit,pre,1,18,0.16049751771063023
HK,1993,R,10,11,fit,pre,1,14,0.1443301153651948
HK,1993,R,10,11,fit,pre,1,9,0.20348274849811146
HK,1993,R,10,11,fit,pre,1,19,0.15623004441307717
HK,1993,R,10,11,fit,pre,1,15,0.21013449507845228
HK,1993,R,10,11,fit,pre,1,6,0.1905771845274489
HK,1993,R,10,11,fit,pre,1,5,0.23522687160651173
HK,1993,R,10,11,fit,pre,1,20,0.15223745819307455
HK,1993,R,10,11,fit,pre,1,10,0.23331308159623582
HK,1993,R,10,11,fit,pre,1,7,0.11984669745886171
HK,1993,R,10,11,fit,post,4,0,0.6406147764354612
HK,1993,R,10,11,fit,post,12,0,0.06450376127399306
HK,1993,R,10,11,fit,post,12,4,0.6315140779608794
HK,1993,R,10,11,fit,post,8,0,0.6663235117879931
HK,1993,R,10,11,fit,post,8,4,0.18112110260559772
HK,1993,R,10,11,fit,post,8,12,0.658795020629725
HK,1993,R,10,11,fit,post,2,0,0.6585739822920937
HK,1993,R,10,11,fit,post,2,4,0.2494653048207775
HK,1993,R,10,11,fit,post,2,12,0.6507366609931239
HK,1993,R,10,11,fit,post,2,8,0.21407599963620833
HK,1993,R,10,11,fit,post,11,0,0.05084982949597763
HK,1993,R,10,11,fit,post,11,4,0.6461410267079762
HK,1993,R,10,11,fit,post,11,12,0.05578484154913
HK,1993,R,10,11,fit,post,11,8,0.6725290865105171
HK,1993,R,10,11,fit,post,11,2,0.6651225394535744
HK,1993,R,10,11,fit,post,17,0,0.5123284988550487
HK,1993,R,10,11,fit,post,17,4,0.29032293637703555
HK,1993,R,10,11,fit,post,17,12,0.5102058903886522
HK,1993,R,10,11,fit,post,17,8,0.2907176342142937
HK,1993,R,10,11,fit,post,17,2,0.36849370831971423
HK,1993,R,10,11,fit,post,17,11,0.5213788899061574
HK,1993,R,10,11,fit,post,3,0,0.624648351991041
HK,1993,R,10,11,fit,post,3,4,0.06013508066699944
HK,1993,R,10,11,fit,post,3,12,0.6156336701560411
HK,1993,R,10,11,fit,post,3,8,0.16267388457741774
HK,1993,R,10,11,fit,post,3,2,0.2387459525088558
HK,1993,R,10,11,fit,post,3,11,0.6301474091503387
HK,1993,R,10,11,fit,post,3,17,0.26659150039388085
HK,1993,R,10,11,fit,post,21,0,0.5523052448503266
HK,1993,R,10,11,fit,post,21,4,0.23077246328881007
HK,1993,R,10,11,fit,post,21,12,0.5480855244888693
HK,1993,R,10,11,fit,post,21,8,0.23222852577034864
HK,1993,R,10,11,fit,post,21,2,0.32819952269615843
HK,1993,R,10,11,fit,post,21,11,0.5609290260548587
HK,1993,R,10,11,fit,post,21,17,0.11714651448602739
HK,1993,R,10,11,fit,post,21,3,0.21000672425008535
HK,1993,R,10,11,fit,post,16,0,0.04697179225090619
HK,1993,R,10,11,fit,post,16,4,0.6445843517652018
HK,1993,R,10,11,fit,post,16,12,0.07401007001920261
HK,1993,R,10,11,fit,post,16,8,0.6704162840382613
HK,1993,R,10,11,fit,post,16,2,0.6636404706244893
HK,1993,R,10,11,fit,post,16,11,0.048900227746316034
HK,1993,R,10,11,fit,post,16,17,0.5146045393863006
HK,1993,R,10,11,fit,post,16,3,0.6283132140839245
HK,1993,R,10,11,fit,post,16,21,0.5562305590468253
HK,1993,R,10,11,fit,post,22,0,0.5273176335770247
HK,1993,R,10,11,fit,post,22,4,0.2697133632389197
HK,1993,R,10,11,fit,post,22,12,0.5242971214509384
HK,1993,R,10,11,fit,post,22,8,0.27605695627823523
HK,1993,R,10,11,fit,post,22,2,0.36004294207959836
HK,1993,R,10,11,fit,post,22,11,0.5360896643505916
HK,1993,R,10,11,fit,post,22,17,0.09741600476737235
HK,1993,R,10,11,fit,post,22,3,0.25168196640230583
HK,1993,R,10,11,fit,post,22,21,0.09076204525665665
HK,1993,R,10,11,fit,post,22,16,0.5301188331466039
HK,1993,R,10,11,fit,post,13,0,0.5157704746959362
HK,1993,R,10,11,fit,post,13,4,0.2806822523692754
HK,1993,R,10,11,fit,post,13,12,0.5074676002356926
HK,1993,R,10,11,fit,post,13,8,0.2980164717754894
HK,1993,R,10,11,fit,post,13,2,0.3588019470817548
HK,1993,R,10,11,fit,post,13,11,0.5213825918793557
HK,1993,R,10,11,fit,post,13,17,0.15828254473520287
HK,1993,R,10,11,fit,post,13,3,0.25673078636559354
HK,1993,R,10,11,fit,post,13,21,0.16685943178571255
HK,1993,R,10,11,fit,post,13,16,0.5193385371548959
HK,1993,R,10,11,fit,post,13,22,0.1713302339460064
HK,1993,R,10,11,fit,post,18,0,0.5177703357473612
HK,1993,R,10,11,fit,post,18,4,0.26735431726425274
HK,1993,R,10,11,fit,post,18,12,0.5155496085092136
HK,1993,R,10,11,fit,post,18,8,0.2584656801354887
HK,1993,R,10,11,fit,post,18,2,0.33885091897921077
HK,1993,R,10,11,fit,post,18,11,0.5273313672716944
HK,1993,R,10,11,fit,post,18,17,0.06290056926630211
HK,1993,R,10,11,fit,post,18,3,0.2424974042354841
HK,1993,R,10,11,fit,post,18,21,0.08584324788226523
HK,1993,R,10,11,fit,post,18,16,0.5212936324521201
HK,1993,R,10,11,fit,post,18,22,0.08952625383190026
HK,1993,R,10,11,fit,post,18,13,0.1467023598117073
HK,1993,R,10,11,fit,post,14,0,0.4969855787369312
HK,1993,R,10,11,fit,post,14,4,0.23587098899616465
HK,1993,R,10,11,fit,post,14,12,0.49105842436259084
HK,1993,R,10,11,fit,post,14,8,0.2649183426453985
HK,1993,R,10,11,fit,post,14,2,0.3173515546874285
HK,1993,R,10,11,fit,post,14,11,0.504391653718956
HK,1993,R,10,11,fit,post,14,17,0.13306435971446687
HK,1993,R,10,11,fit,post,14,3,0.2130441024027277
HK,1993,R,10,11,fit,post,14,21,0.13510112031844299
HK,1993,R,10,11,fit,post,14,16,0.4997934796363629
HK,1993,R,10,11,fit,post,14,22,0.14519452077166645
HK,1993,R,10,11,fit,post,14,13,0.15685465649168714
HK,1993,R,10,11,fit,post,14,18,0.12059855942668299
HK,1993,R,10,11,fit,post,9,0,0.22874050208960303
HK,1993,R,10,11,fit,post,9,4,0.5218806920563264
HK,1993,R,10,11,fit,post,9,12,0.22562149827273956
HK,1993,R,10,11,fit,post,9,8,0.5411727946081171
HK,1993,R,10,11,fit,post,9,2,0.5351250691072963
HK,1993,R,10,11,fit,post,9,11,0.23645685058380658
HK,1993,R,10,11,fit,post,9,17,0.3767556402675022
HK,1993,R,10,11,fit,post,9,3,0.501672058343967
HK,1993,R,10,11,fit,post,9,21,0.4223292337447394
HK,1993,R,10,11,fit,post,9,16,0.22794363893221853
HK,1993,R,10,11,fit,post,9,22,0.4021682280604142
HK,1993,R,10,11,fit,post,9,13,0.3785205466149336
HK,1993,R,10,11,fit,post,9,18,0.3787347952936527
HK,1993,R,10,11,fit,post,9,14,0.3629952476656898
HK,1993,R,10,11,fit,post,19,0,0.5333831074081413
HK,1993,R,10,11,fit,post,19,4,0.2654794672621075
HK,1993,R,10,11,fit,post,19,12,0.53190131408361
HK,1993,R,10,11,fit,post,19,8,0.24777083157715088
HK,1993,R,10,11,fit,post,19,2,0.32964449658718614
HK,1993,R,10,11,fit,post,19,11,0.5429182518072766
HK,1993,R,10,11,fit,post,19,17,0.11778037280315973
HK,1993,R,10,11,fit,post,19,3,0.24100194455630522
HK,1993,R,10,11,fit,post,19,21,0.10909698340060112
HK,1993,R,10,11,fit,post,19,16,0.5368075907373108
HK,1993,R,10,11,fit,post,19,22,0.12532715710296488
HK,1993,R,10,11,fit,post,19,13,0.19504171555227737
HK,1993,R,10,11,fit,post,19,18,0.09695610381441729
HK,1993,R,10,11,fit,post,19,14,0.1602272206134027
HK,1993,R,10,11,fit,post,19,9,0.40398032433042674
HK,1993,R,10,11,fit,post,15,0,0.241199229549884
HK,1993,R,10,11,fit,post,15,4,0.5086431897783656
HK,1993,R,10,11,fit,post,15,12,0.2323170562122365
HK,1993,R,10,11,fit,post,15,8,0.5361115846961811
HK,1993,R,10,11,fit,post,15,2,0.5332087697582587
HK,1993,R,10,11,fit,post,15,11,0.24502579912490297
HK,1993,R,10,11,fit,post,15,17,0.37352188544608755
HK,1993,R,10,11,fit,post,15,3,0.48805160063256803
HK,1993,R,10,11,fit,post,15,21,0.4169828367512683
HK,1993,R,10,11,fit,post,15,16,0.23856009440900874
HK,1993,R,10,11,fit,post,15,22,0.3950469662445643
HK,1993,R,10,11,fit,post,15,13,0.37499342671212255
HK,1993,R,10,11,fit,post,15,18,0.3791978504524245
HK,1993,R,10,11,fit,post,15,14,0.35083068622476343
HK,1993,R,10,11,fit,post,15,9,0.12260028485304057
HK,1993,R,10,11,fit,post,15,19,0.4027455162185971
HK,1993,R,10,11,fit,post,6,0,0.5672617041663115
HK,1993,R,10,11,fit,post,6,4,0.25370316946890265
HK,1993,R,10,11,fit,post,6,12,0.5623806743210753
HK,1993,R,10,11,fit,post,6,8,0.2564368354411077
HK,1993,R,10,11,fit,post,6,2,0.34584024684574216
HK,1993,R,10,11,fit,post,6,11,0.5754843788466185
HK,1993,R,10,11,fit,post,6,17,0.1511886356978242
HK,1993,R,10,11,fit,post,6,3,0.2358828399352709
HK,1993,R,10,11,fit,post,6,21,0.12454195747579909
HK,1993,R,10,11,fit,post,6,16,0.5713438609422778
HK,1993,R,10,11,fit,post,6,22,0.13201747975080894
HK,1993,R,10,11,fit,post,6,13,0.179949852090859
HK,1993,R,10,11,fit,post,6,18,0.1402245629948002
HK,1993,R,10,11,fit,post,6,14,0.1924731391435436
HK,1993,R,10,11,fit,post,6,9,0.44261404483576
HK,1993,R,10,11,fit,post,6,19,0.15247526004131368
HK,1993,R,10,11,fit,post,6,15,0.4363491034451865
HK,1993,R,10,11,fit,post,5,0,0.4543096140257122
HK,1993,R,10,11,fit,post,5,4,0.3301937179697556
HK,1993,R,10,11,fit,post,5,12,0.44878575505123397
HK,1993,R,10,11,fit,post,5,8,0.37567974012966043
HK,1993,R,10,11,fit,post,5,2,0.41421723049564735
HK,1993,R,10,11,fit,post,5,11,0.4628337269564276
HK,1993,R,10,11,fit,post,5,17,0.19820177932517394
HK,1993,R,10,11,fit,post,5,3,0.3123857586291262
HK,1993,R,10,11,fit,post,5,21,0.22423563315824732
HK,1993,R,10,11,fit,post,5,16,0.457257294461243
HK,1993,R,10,11,fit,post,5,22,0.20534478179455723
HK,1993,R,10,11,fit,post,5,13,0.20733081232868703
HK,1993,R,10,11,fit,post,5,18,0.2054847326596041
HK,1993,R,10,11,fit,post,5,14,0.1569015693667669
HK,1993,R,10,11,fit,post,5,9,0.33290311101154535
HK,1993,R,10,11,fit,post,5,19,0.24580684587210241
HK,1993,R,10,11,fit,post,5,15,0.30827476215851807
HK,1993,R,10,11,fit,post,5,6,0.2567127085349703
HK,1993,R,10,11,fit,post,20,0,0.5270581824454443
HK,1993,R,10,11,fit,post,20,4,0.23742397951255995
HK,1993,R,10,11,fit,post,20,12,0.5234468339499945
HK,1993,R,10,11,fit,post,20,8,0.23672755394353764
HK,1993,R,10,11,fit,post,20,2,0.31810246186321883
HK,1993,R,10,11,fit,post,20,11,0.5358586472724429
HK,1993,R,10,11,fit,post,20,17,0.08730678252319342
HK,1993,R,10,11,fit,post,20,3,0.2151002808902642
HK,1993,R,10,11,fit,post,20,21,0.058648183193192344
HK,1993,R,10,11,fit,post,20,16,0.5306972332030376
HK,1993,R,10,11,fit,post,20,22,0.077935558967671
HK,1993,R,10,11,fit,post,20,13,0.15099083994683732
HK,1993,R,10,11,fit,post,20,18,0.051975031093594054
HK,1993,R,10,11,fit,post,20,14,0.11016025737096928
HK,1993,R,10,11,fit,post,20,9,0.39385425119458095
HK,1993,R,10,11,fit,post,20,19,0.09070821100544964
HK,1993,R,10,11,fit,post,20,15,0.39201350118426703
HK,1993,R,10,11,fit,post,20,6,0.12660760460877038
HK,1993,R,10,11,fit,post,20,5,0.2088380244666362
HK,1993,R,10,11,fit,post,10,0,0.06818284539029543
HK,1993,R,10,11,fit,post,10,4,0.6463854105693738
HK,1993,R,10,11,fit,post,10,12,0.08323179943204928
HK,1993,R,10,11,fit,post,10,8,0.6722860435910893
HK,1993,R,10,11,fit,post,10,2,0.6660200264153653
HK,1993,R,10,11,fit,post,10,11,0.039827963643692434
HK,1993,R,10,11,fit,post,10,17,0.5197127260129373
HK,1993,R,10,11,fit,post,10,3,0.6302299516030935
HK,1993,R,10,11,fit,post,10,21,0.5594325512281842
HK,1993,R,10,11,fit,post,10,16,0.06077977664114572
HK,1993,R,10,11,fit,post,10,22,0.535061207417896
HK,1993,R,10,11,fit,post,10,13,0.5207520893300496
HK,1993,R,10,11,fit,post,10,18,0.5254488192095145
HK,1993,R,10,11,fit,post,10,14,0.5031146889895189
HK,1993,R,10,11,fit,post,10,9,0.23567964951363113
HK,1993,R,10,11,fit,post,10,19,0.5412055184809976
HK,1993,R,10,11,fit,post,10,15,0.24995808468373185
HK,1993,R,10,11,fit,post,10,6,0.5754540286413928
HK,1993,R,10,11,fit,post,10,5,0.4624836092337858
HK,1993,R,10,11,fit,post,10,20,0.5343207028026304
HK,1993,R,10,11,fit,post,7,0,0.691367886700882
HK,1993,R,10,11,fit,post,7,4,0.25630945393264015
HK,1993,R,10,11,fit,post,7,12,0.6836601695320469
HK,1993,R,10,11,fit,post,7,8,0.22656225905328314
HK,1993,R,10,11,fit,post,7,2,0.15689388621586675
HK,1993,R,10,11,fit,post,7,11,0.6973709235756345
HK,1993,R,10,11,fit,post,7,17,0.3908157970384867
HK,1993,R,10,11,fit,post,7,3,0.25478575612776283
HK,1993,R,10,11,fit,post,7,21,0.3485821700226277
HK,1993,R,10,11,fit,post,7,16,0.6949960018008433
HK,1993,R,10,11,fit,post,7,22,0.37626115763404516
HK,1993,R,10,11,fit,post,7,13,0.3898067775317462
HK,1993,R,10,11,fit,post,7,18,0.36569789906686534
HK,1993,R,10,11,fit,post,7,14,0.3466659942025195
HK,1993,R,10,11,fit,post,7,9,0.5741917797815278
HK,1993,R,10,11,fit,post,7,19,0.3565738980877978
HK,1993,R,10,11,fit,post,7,15,0.5652010381158105
HK,1993,R,10,11,fit,post,7,6,0.3555757447035909
HK,1993,R,10,11,fit,post,7,5,0.43515371558746574
HK,1993,R,10,11,fit,post,7,20,0.34583309956274977
HK,1993,R,10,11,fit,post,7,10,0.699114421810312
HK,1993,R,10,11,fit,post,1,0,0.6672929070835847
HK,1993,R,10,11,fit,post,1,4,0.18482924164970907
HK,1993,R,10,11,fit,post,1,12,0.660131600990262
HK,1993,R,10,11,fit,post,1,8,0.1181488792518742
HK,1993,R,10,11,fit,post,1,2,0.19933273505465307
HK,1993,R,10,11,fit,post,1,11,0.673984129866477
HK,1993,R,10,11,fit,post,1,17,0.30679615702945723
HK,1993,R,10,11,fit,post,1,3,0.17129653671165065
HK,1993,R,10,11,fit,post,1,21,0.2438187710903721
HK,1993,R,10,11,fit,post,1,16,0.6721365293169287
HK,1993,R,10,11,fit,post,1,22,0.28831709181011
HK,1993,R,10,11,fit,post,1,13,0.3077344590671674
HK,1993,R,10,11,fit,post,1,18,0.27406240863742043
HK,1993,R,10,11,fit,post,1,14,0.27846425932515084
HK,1993,R,10,11,fit,post,1,9,0.543195788085316
HK,1993,R,10,11,fit,post,1,19,0.26248991727623244
HK,1993,R,10,11,fit,post,1,15,0.5371771357040747
HK,1993,R,10,11,fit,post,1,6,0.2694302023424884
HK,1993,R,10,11,fit,post,1,5,0.38091074437536243
HK,1993,R,10,11,fit,post,1,20,0.25246554545664057
HK,1993,R,10,11,fit,post,1,10,0.6741773432977282
HK,1993,R,10,11,fit,post,1,7,0.21874831667830333
HK,1993,R,10,11,fit,current_map_applied,4,0,0.25165378341529065
HK,1993,R,10,11,fit,current_map_applied,12,0,0.034804393506557035
HK,1993,R,10,11,fit,current_map_applied,12,4,0.2480517990896712
HK,1993,R,10,11,fit,current_map_applied,8,0,0.21759763679113642
HK,1993,R,10,11,fit,current_map_applied,8,4,0.12213686973145069
HK,1993,R,10,11,fit,current_map_applied,8,12,0.21599146612745299
HK,1993,R,10,11,fit,current_map_applied,2,0,0.22970604110423687
HK,1993,R,10,11,fit,current_map_applied,2,4,0.13591065846151268
HK,1993,R,10,11,fit,current_map_applied,2,12,0.22717461457115354
HK,1993,R,10,11,fit,current_map_applied,2,8,0.11081439369502939
HK,1993,R,10,11,fit,current_map_applied,11,0,0.030827627131154535
HK,1993,R,10,11,fit,current_map_applied,11,4,0.24620607489430366
HK,1993,R,10,11,fit,current_map_applied,11,12,0.02420597161945731
HK,1993,R,10,11,fit,current_map_applied,11,8,0.21333887965280868
HK,1993,R,10,11,fit,current_map_applied,11,2,0.22623424811588702
HK,1993,R,10,11,fit,current_map_applied,17,0,0.13950481748242774
HK,1993,R,10,11,fit,current_map_applied,17,4,0.20378729140000926
HK,1993,R,10,11,fit,current_map_applied,17,12,0.14075282004713657
HK,1993,R,10,11,fit,current_map_applied,17,8,0.14276727121628768
HK,1993,R,10,11,fit,current_map_applied,17,2,0.20150767056733998
HK,1993,R,10,11,fit,current_map_applied,17,11,0.1365674584491411
HK,1993,R,10,11,fit,current_map_applied,3,0,0.22982803700494278
HK,1993,R,10,11,fit,current_map_applied,3,4,0.03531213766891534
HK,1993,R,10,11,fit,current_map_applied,3,12,0.2264435210044541
HK,1993,R,10,11,fit,current_map_applied,3,8,0.10145040762477105
HK,1993,R,10,11,fit,current_map_applied,3,2,0.12319091725005189
HK,1993,R,10,11,fit,current_map_applied,3,11,0.22431207190348237
HK,1993,R,10,11,fit,current_map_applied,3,17,0.1791922920131106
HK,1993,R,10,11,fit,current_map_applied,21,0,0.15531277267215074
HK,1993,R,10,11,fit,current_map_applied,21,4,0.17658898379552543
HK,1993,R,10,11,fit,current_map_applied,21,12,0.15497377533056325
HK,1993,R,10,11,fit,current_map_applied,21,8,0.11535617211262003
HK,1993,R,10,11,fit,current_map_applied,21,2,0.17860014885587505
HK,1993,R,10,11,fit,current_map_applied,21,11,0.15174248014649788
HK,1993,R,10,11,fit,current_map_applied,21,17,0.0664340395358702
HK,1993,R,10,11,fit,current_map_applied,21,3,0.15308248744415573
HK,1993,R,10,11,fit,current_map_applied,16,0,0.03688804273004209
HK,1993,R,10,11,fit,current_map_applied,16,4,0.2567604025354894
HK,1993,R,10,11,fit,current_map_applied,16,12,0.03500984812020457
HK,1993,R,10,11,fit,current_map_applied,16,8,0.221248730929891
HK,1993,R,10,11,fit,current_map_applied,16,2,0.23564696119713885
HK,1993,R,10,11,fit,current_map_applied,16,11,0.025943237656958332
HK,1993,R,10,11,fit,current_map_applied,16,17,0.13531326849906725
HK,1993,R,10,11,fit,current_map_applied,16,3,0.23448174371920524
HK,1993,R,10,11,fit,current_map_applied,16,21,0.1556481778139252
HK,1993,R,10,11,fit,current_map_applied,22,0,0.16855022319743526
HK,1993,R,10,11,fit,current_map_applied,22,4,0.20065601946723177
HK,1993,R,10,11,fit,current_map_applied,22,12,0.167557071142742
HK,1993,R,10,11,fit,current_map_applied,22,8,0.14041535110799946
HK,1993,R,10,11,fit,current_map_applied,22,2,0.20235783664689966
HK,1993,R,10,11,fit,current_map_applied,22,11,0.16542060375005047
HK,1993,R,10,11,fit,current_map_applied,22,17,0.06945956520238922
HK,1993,R,10,11,fit,current_map_applied,22,3,0.177845293223395
HK,1993,R,10,11,fit,current_map_applied,22,21,0.04934408893366847
HK,1993,R,10,11,fit,current_map_applied,22,16,0.16695364244738609
HK,1993,R,10,11,fit,current_map_applied,13,0,0.14487383373243315
HK,1993,R,10,11,fit,current_map_applied,13,4,0.18071901653005554
HK,1993,R,10,11,fit,current_map_applied,13,12,0.14549901670881846
HK,1993,R,10,11,fit,current_map_applied,13,8,0.13920752343409118
HK,1993,R,10,11,fit,current_map_applied,13,2,0.1839982349756152
HK,1993,R,10,11,fit,current_map_applied,13,11,0.13918816413618068
HK,1993,R,10,11,fit,current_map_applied,13,17,0.08543120173530905
HK,1993,R,10,11,fit,current_map_applied,13,3,0.1580401721659339
HK,1993,R,10,11,fit,current_map_applied,13,21,0.07028443115096733
HK,1993,R,10,11,fit,current_map_applied,13,16,0.14507655140410758
HK,1993,R,10,11,fit,current_map_applied,13,22,0.08628615283716715
HK,1993,R,10,11,fit,current_map_applied,18,0,0.14189184923135564
HK,1993,R,10,11,fit,current_map_applied,18,4,0.18624493809914439
HK,1993,R,10,11,fit,current_map_applied,18,12,0.14272102463570588
HK,1993,R,10,11,fit,current_map_applied,18,8,0.11995757204378577
HK,1993,R,10,11,fit,current_map_applied,18,2,0.18078244279957706
HK,1993,R,10,11,fit,current_map_applied,18,11,0.13837127604590183
HK,1993,R,10,11,fit,current_map_applied,18,17,0.034152283674238934
HK,1993,R,10,11,fit,current_map_applied,18,3,0.1616156535489173
HK,1993,R,10,11,fit,current_map_applied,18,21,0.04761434968205171
HK,1993,R,10,11,fit,current_map_applied,18,16,0.13990656382589
HK,1993,R,10,11,fit,current_map_applied,18,22,0.06403640944560435
HK,1993,R,10,11,fit,current_map_applied,18,13,0.07158336150231068
HK,1993,R,10,11,fit,current_map_applied,14,0,0.12789399972613436
HK,1993,R,10,11,fit,current_map_applied,14,4,0.16053693622674425
HK,1993,R,10,11,fit,current_map_applied,14,12,0.1269094891541904
HK,1993,R,10,11,fit,current_map_applied,14,8,0.12159416762557866
HK,1993,R,10,11,fit,current_map_applied,14,2,0.15895229172148034
HK,1993,R,10,11,fit,current_map_applied,14,11,0.12264276222143278
HK,1993,R,10,11,fit,current_map_applied,14,17,0.07458589233379952
HK,1993,R,10,11,fit,current_map_applied,14,3,0.13601121979020794
HK,1993,R,10,11,fit,current_map_applied,14,21,0.06806077973883222
HK,1993,R,10,11,fit,current_map_applied,14,16,0.1274420984924839
HK,1993,R,10,11,fit,current_map_applied,14,22,0.09349569238650145
HK,1993,R,10,11,fit,current_map_applied,14,13,0.07472600765996038
HK,1993,R,10,11,fit,current_map_applied,14,18,0.061241060907014845
HK,1993,R,10,11,fit,current_map_applied,9,0,0.09758625579180041
HK,1993,R,10,11,fit,current_map_applied,9,4,0.21492616147398202
HK,1993,R,10,11,fit,current_map_applied,9,12,0.0954673836420292
HK,1993,R,10,11,fit,current_map_applied,9,8,0.16658999910543085
HK,1993,R,10,11,fit,current_map_applied,9,2,0.1946541232332012
HK,1993,R,10,11,fit,current_map_applied,9,11,0.08834196856868702
HK,1993,R,10,11,fit,current_map_applied,9,17,0.1134381727790503
HK,1993,R,10,11,fit,current_map_applied,9,3,0.19214943090524292
HK,1993,R,10,11,fit,current_map_applied,9,21,0.13164675697631956
HK,1993,R,10,11,fit,current_map_applied,9,16,0.09664236786460777
HK,1993,R,10,11,fit,current_map_applied,9,22,0.15268287680922066
HK,1993,R,10,11,fit,current_map_applied,9,13,0.12189311431825402
HK,1993,R,10,11,fit,current_map_applied,9,18,0.10942199523136575
HK,1993,R,10,11,fit,current_map_applied,9,14,0.10614211650105673
HK,1993,R,10,11,fit,current_map_applied,19,0,0.15768327691728645
HK,1993,R,10,11,fit,current_map_applied,19,4,0.18410057156792836
HK,1993,R,10,11,fit,current_map_applied,19,12,0.15814752012393307
HK,1993,R,10,11,fit,current_map_applied,19,8,0.1114545408656446
HK,1993,R,10,11,fit,current_map_applied,19,2,0.16915958019022406
HK,1993,R,10,11,fit,current_map_applied,19,11,0.15428271237633595
HK,1993,R,10,11,fit,current_map_applied,19,17,0.07665199416506555
HK,1993,R,10,11,fit,current_map_applied,19,3,0.1601239813435479
HK,1993,R,10,11,fit,current_map_applied,19,21,0.05693916769914672
HK,1993,R,10,11,fit,current_map_applied,19,16,0.15681588509478755
HK,1993,R,10,11,fit,current_map_applied,19,22,0.07975751679790279
HK,1993,R,10,11,fit,current_map_applied,19,13,0.0883752728541258
HK,1993,R,10,11,fit,current_map_applied,19,18,0.0526246963549035
HK,1993,R,10,11,fit,current_map_applied,19,14,0.08107364356535957
HK,1993,R,10,11,fit,current_map_applied,19,9,0.12610799093656688
HK,1993,R,10,11,fit,current_map_applied,15,0,0.07936188684581685
HK,1993,R,10,11,fit,current_map_applied,15,4,0.22299462450987992
HK,1993,R,10,11,fit,current_map_applied,15,12,0.07490134177043806
HK,1993,R,10,11,fit,current_map_applied,15,8,0.18771905370614286
HK,1993,R,10,11,fit,current_map_applied,15,2,0.2146492648737281
HK,1993,R,10,11,fit,current_map_applied,15,11,0.06927085340843997
