dataset,seed,task,contrast,metric,difference_pp,low,high
HK,1993,5,C3-C2,old,-0.20491803278687826,-0.6147540983606632,0.0
HK,1994,5,C3-C2,old,-0.3048780487804805,-0.91463414634147,0.0
HK,1995,5,C3-C2,old,0.30487804878049474,0.0,0.91463414634147
HK,fixed_three_mean,5,C3-C2,old,-0.06830601092895468,-0.37485005997601206,0.23657203785152595
HK,1993,5,C3-C2,current,0.0,0.0,0.0
HK,1994,5,C3-C2,current,0.0,0.0,0.0
HK,1995,5,C3-C2,current,0.0,0.0,0.0
HK,fixed_three_mean,5,C3-C2,current,0.0,0.0,0.0
HK,1993,5,C3-C2,HM,-0.0935337136631631,-0.3027525275311742,0.0
HK,1994,5,C3-C2,HM,-0.06241712038909242,-0.2190272422422895,0.0
HK,1995,5,C3-C2,HM,0.1795664868698026,0.0,0.5449900042278457
HK,fixed_three_mean,5,C3-C2,HM,0.007871884272515691,-0.10924911607445781,0.16801959834002023
HK,1993,5,C3-C2,tail,0.0,0.0,0.0
HK,1994,5,C3-C2,tail,0.0,0.0,0.0
HK,1995,5,C3-C2,tail,0.0,0.0,0.0
HK,fixed_three_mean,5,C3-C2,tail,0.0,0.0,0.0
HK,1993,5,C3-P,BA,1.1068789899321416,-0.713255558614236,4.1680374653017465
HK,1994,5,C3-P,BA,0.08396641343463784,-0.6477409036385424,0.6578368652538926
HK,1995,5,C3-P,BA,-0.12347560975608474,-0.3094512195121979,0.0
HK,fixed_three_mean,5,C3-P,BA,0.3557899312035649,-0.33730932480638964,1.404849380645762
HK,1993,5,C3-P,old,1.3835987374151841,-0.8915694482677878,5.21004683162718
HK,1994,5,C3-P,old,-0.3048780487804805,-0.91463414634147,0.0
HK,1995,5,C3-P,old,-0.15434451219510947,-0.38681402439024737,0.0
HK,fixed_three_mean,5,C3-P,old,0.3081253921465314,-0.5186856917586578,1.6196185994592602
HK,1993,5,C3-P,current,0.0,0.0,0.0
HK,1994,5,C3-P,current,1.639344262295083,0.0,4.098360655737704
HK,1995,5,C3-P,current,0.0,0.0,0.0
HK,fixed_three_mean,5,C3-P,current,0.5464480874316943,0.0,1.3661202185792345
HK,1993,5,C3-P,HM,0.6379872294480577,-0.4247204108316122,2.474891614788964
HK,1994,5,C3-P,HM,1.4813654708719994,-0.12517642100286733,4.066200791286319
HK,1995,5,C3-P,HM,-0.0906793689047447,-0.22797882288662769,0.0
HK,fixed_three_mean,5,C3-P,HM,0.6762244438051042,-0.11188191179563614,1.6295951093802634
HK,1993,5,C3-P,tail,3.5714285714285836,0.0,10.714285714285722
HK,1994,5,C3-P,tail,0.0,0.0,0.0
HK,1995,5,C3-P,tail,0.0,0.0,0.0
HK,fixed_three_mean,5,C3-P,tail,1.1904761904761945,0.0,3.5714285714285743
HK,1993,5,C3-C0,BA,18.976667588160268,12.568714039004105,25.377571977097663
HK,1994,5,C3-C0,BA,8.536002806669536,-1.1075312001822566,18.702810883222476
HK,1995,5,C3-C0,BA,21.77095944320601,19.76578465866345,23.778705728910033
HK,fixed_three_mean,5,C3-C0,BA,16.427876612678606,12.051328347060219,20.662228078265006
HK,1993,5,C3-C0,old,29.970834485200342,23.298806899764326,36.90136196890041
HK,1994,5,C3-C0,old,15.178200229648404,2.998238248666994,27.511400962477556
HK,1995,5,C3-C0,old,26.5367618623642,24.251399184518664,28.698444188880483
HK,fixed_three_mean,5,C3-C0,old,23.895265525737653,18.802906546754333,28.843729333774185
HK,1993,5,C3-C0,current,-25.0,-43.75,-6.25
HK,1994,5,C3-C0,current,-18.0327868852459,-23.770491803278688,-12.295081967213115
HK,1995,5,C3-C0,current,2.7077497665733006,0.0,7.796451914098981
HK,fixed_three_mean,5,C3-C0,current,-13.441679039557533,-19.85649758537295,-7.2488558264836085
HK,1993,5,C3-C0,HM,9.942140744490274,-1.1336382755353986,19.671768370201654
HK,1994,5,C3-C0,HM,-7.827521064557004,-15.03463807811838,-0.8919545353189652
HK,1995,5,C3-C0,HM,18.96698293851766,17.01308579006514,21.109392627049676
HK,fixed_three_mean,5,C3-C0,HM,7.027200872816977,2.188383579545701,11.139403726089553
HK,1993,5,C3-C0,tail,10.357142857142861,-4.910714285714278,25.17857142857143
HK,1994,5,C3-C0,tail,6.0,-12.5125,25.0
HK,1995,5,C3-C0,tail,50.0,50.0,50.0
HK,fixed_three_mean,5,C3-C0,tail,22.11904761904762,13.074702380952383,31.012053571428567
HK,1993,6,C3-F1,BA,-0.03302841508960341,-0.4858627256168322,0.3561731969375394
HK,1994,6,C3-F1,BA,0.471976814369782,-0.15467273812343763,1.0941271049966377
HK,1995,6,C3-F1,BA,1.7719459057335598,0.0,5.15609224719698
HK,fixed_three_mean,6,C3-F1,BA,0.7369647683379128,-0.026541345891196794,1.9278107016752806
HK,1993,6,C3-F1,old,-0.03963409810752694,-0.5830352707401936,0.42740783632504703
HK,1994,6,C3-F1,old,0.24790083966412624,-0.48780487804877737,0.9836065573770512
HK,1995,6,C3-F1,old,0.12633508688028883,0.0,0.32241351825283004
HK,fixed_three_mean,6,C3-F1,old,0.11153394281229605,-0.20398208478150703,0.41190129172547413
HK,1993,6,C3-F1,current,0.0,0.0,0.0
HK,1994,6,C3-F1,current,1.5923566878980893,0.31847133757962354,3.1847133757961785
HK,1995,6,C3-F1,current,10.0,0.0,30.0
HK,fixed_three_mean,6,C3-F1,current,3.8641188959660298,0.21231422505307762,10.636942675159238
HK,1993,6,C3-F1,HM,-0.022845463091300644,-0.33473859295547187,0.23702418655905366
HK,1994,6,C3-F1,HM,0.6619076244810742,-0.005067671750322934,1.3470309504697244
HK,1995,6,C3-F1,HM,8.736974676241083,0.0,31.13248271715746
HK,fixed_three_mean,6,C3-F1,HM,3.1253456125436188,0.03523227879226845,10.630970418029516
HK,1993,6,C3-F1,tail,0.0,0.0,0.0
HK,1994,6,C3-F1,tail,0.0,0.0,0.0
HK,1995,6,C3-F1,tail,5.0,0.0,15.0
HK,fixed_three_mean,6,C3-F1,tail,1.6666666666666667,0.0,5.0
HK,1993,6,C2-F1,BA,0.2971569710733917,-0.5127590570926038,1.296633303002722
HK,1994,6,C2-F1,BA,0.41889825810650905,-0.2168134869194489,1.0319863562006193
HK,1995,6,C2-F1,BA,1.6109301105265956,-0.2107758033769116,4.9963745915032725
HK,fixed_three_mean,6,C2-F1,BA,0.7756617799021654,-0.05970115412180482,2.0023229169329273
HK,1993,6,C2-F1,old,-0.11960211090240591,-0.795401584589101,0.4335070449720039
HK,1994,6,C2-F1,old,0.24790083966412624,-0.48780487804877737,0.9836065573770512
HK,1995,6,C2-F1,old,-0.06688386736807672,-0.26296229874064636,0.1219512195121979
HK,fixed_three_mean,6,C2-F1,old,0.02047162046454787,-0.29575864657987766,0.3332012808184799
HK,1993,6,C2-F1,current,2.3809523809523796,0.0,7.142857142857153
HK,1994,6,C2-F1,current,1.2738853503184657,0.3184713375796093,2.5477707006369457
HK,1995,6,C2-F1,current,10.0,0.0,30.0
HK,fixed_three_mean,6,C2-F1,current,4.551612577090282,0.21231422505307762,11.539404509149726
HK,1993,6,C2-F1,HM,0.936006042787966,-0.3614341848628843,3.267786478153112
HK,1994,6,C2-F1,HM,0.5674232533802552,-0.08314067205211585,1.2163514903584245
HK,1995,6,C2-F1,HM,8.685555785839519,-0.06751211214024888,31.081204143698685
HK,fixed_three_mean,6,C2-F1,HM,3.3963283606692465,0.03848927783904212,10.960933481795221
HK,1993,6,C2-F1,tail,0.0,0.0,0.0
HK,1994,6,C2-F1,tail,0.0,0.0,0.0
HK,1995,6,C2-F1,tail,5.0,0.0,15.0
HK,fixed_three_mean,6,C2-F1,tail,1.6666666666666667,0.0,5.0
HK,1993,6,C3-C2,BA,-0.3301853861629951,-1.3270882123341181,0.47314407570306116
HK,1994,6,C3-C2,BA,0.05307855626327296,0.0,0.15923566878981887
HK,1995,6,C3-C2,BA,0.16101579520696419,0.0,0.37649782135075327
HK,fixed_three_mean,6,C3-C2,BA,-0.03869701156425265,-0.3830068760959146,0.24724644999232037
HK,1993,6,C3-C2,old,0.07996801279487897,-0.491803278688522,0.7317073170731732
HK,1994,6,C3-C2,old,0.0,0.0,0.0
HK,1995,6,C3-C2,old,0.19321895424836555,0.0,0.45179738562090677
HK,fixed_three_mean,6,C3-C2,old,0.09106232234774818,-0.10048126718811072,0.313224021393622
HK,1993,6,C3-C2,current,-2.3809523809523796,-7.142857142857153,0.0
HK,1994,6,C3-C2,current,0.31847133757962354,0.0,0.9554140127388564
HK,1995,6,C3-C2,current,0.0,0.0,0.0
HK,fixed_three_mean,6,C3-C2,current,-0.687493681124252,-2.3809523809523796,0.31847133757961404
HK,1993,6,C3-C2,HM,-0.9588515058792666,-3.2982714500115105,0.34699605445350573
HK,1994,6,C3-C2,HM,0.09448437110081898,0.0,0.30938573062318003
HK,1995,6,C3-C2,HM,0.051418890401564,0.0,0.11976866405485324
HK,fixed_three_mean,6,C3-C2,HM,-0.2709827481256279,-1.051968001395511,0.1730249708802944
HK,1993,6,C3-C2,tail,0.0,0.0,0.0
HK,1994,6,C3-C2,tail,0.0,0.0,0.0
HK,1995,6,C3-C2,tail,0.0,0.0,0.0
HK,fixed_three_mean,6,C3-C2,tail,0.0,0.0,0.0
HK,1993,6,C3-P,BA,-0.1366120218579283,-0.5690717343635754,0.20980505693882565
HK,1994,6,C3-P,BA,0.15923566878980466,-0.4505204287711564,0.7689917663507941
HK,1995,6,C3-P,BA,0.39920829442887396,-0.2777777777777718,1.4383571136788118
HK,fixed_three_mean,6,C3-P,BA,0.1406106471202501,-0.19883272077711767,0.5454297486542662
HK,1993,6,C3-P,old,-0.16393442622951682,-0.6828860812362908,0.2517660683265905
HK,1994,6,C3-P,old,0.0,-0.731707317073166,0.731707317073166
HK,1995,6,C3-P,old,0.4790499533146573,-0.3333333333333286,1.726028536414571
HK,fixed_three_mean,6,C3-P,old,0.10503850902838015,-0.2875591921253295,0.588233830149021
HK,1993,6,C3-P,current,0.0,0.0,0.0
HK,1994,6,C3-P,current,0.9554140127388564,0.0,2.229299363057322
HK,1995,6,C3-P,current,0.0,0.0,0.0
HK,fixed_three_mean,6,C3-P,current,0.3184713375796188,0.0,0.743099787685774
HK,1993,6,C3-P,HM,-0.09441972859758607,-0.39926435430507395,0.15639404645324642
HK,1994,6,C3-P,HM,0.2846348296648529,-0.3239640634041834,0.9243943056440159
HK,1995,6,C3-P,HM,0.12775002064032037,-0.0892382347046972,0.46592837492837363
HK,fixed_three_mean,6,C3-P,HM,0.10598837390252906,-0.1506624842909017,0.3546306613026191
HK,1993,6,C3-P,tail,0.0,0.0,0.0
HK,1994,6,C3-P,tail,0.0,0.0,0.0
HK,1995,6,C3-P,tail,0.0,0.0,0.0
HK,fixed_three_mean,6,C3-P,tail,0.0,0.0,0.0
HK,1993,6,C3-C0,BA,11.35279371444176,4.689291056780642,18.585467895051284
HK,1994,6,C3-C0,BA,23.871429861158177,16.457567190651027,31.24348099124658
HK,1995,6,C3-C0,BA,25.792101669312466,23.41023110490688,28.337486105021004
HK,fixed_three_mean,6,C3-C0,BA,20.33877508163747,16.123730862372152,24.870300269658486
HK,1993,6,C3-C0,old,15.364423885901537,7.706438194054617,23.46752894195863
HK,1994,6,C3-C0,old,29.664824113644592,20.938266795554508,38.44835848398736
HK,1995,6,C3-C0,old,30.950522003174967,28.092277325888265,34.00498332602522
HK,fixed_three_mean,6,C3-C0,old,25.326590000907032,20.446786206667728,30.68680438375008
HK,1993,6,C3-C0,current,-8.705357142857139,-17.098214285714278,-1.5625
HK,1994,6,C3-C0,current,-5.095541401273891,-7.643312101910823,-2.866242038216569
HK,1995,6,C3-C0,current,0.0,0.0,0.0
HK,fixed_three_mean,6,C3-C0,current,-4.600299514710343,-7.4496662053887395,-2.1211020435244192
HK,1993,6,C3-C0,HM,7.099209855561583,1.028094551763918,13.222251079598825
HK,1994,6,C3-C0,HM,27.274928379517142,18.616078149945267,36.01724047568998
HK,1995,6,C3-C0,HM,10.621480541462915,9.456067451854475,11.94757591355668
HK,fixed_three_mean,6,C3-C0,HM,14.998539592180547,10.769702980266514,19.51776432309883
HK,1993,6,C3-C0,tail,13.035714285714292,-4.910714285714285,32.23214285714286
HK,1994,6,C3-C0,tail,21.5,5.0,38.0
HK,1995,6,C3-C0,tail,0.0,0.0,0.0
HK,fixed_three_mean,6,C3-C0,tail,11.511904761904765,1.2998511904761902,22.36904761904762
HK,1993,7,C3-F1,BA,-0.2891061845314482,-0.8073976905501649,0.04775691399896976
HK,1994,7,C3-F1,BA,-0.012477151996350244,-0.47800522648083915,0.39593091334894126
HK,1995,7,C3-F1,BA,0.5935759373963947,-0.6256289285854688,1.7105933282403647
HK,fixed_three_mean,7,C3-F1,BA,0.09733086695619875,-0.36887493890033457,0.5132596625419082
HK,1993,7,C3-F1,old,-0.33729054862001817,-0.9419639723085073,0.05571639966544915
HK,1994,7,C3-F1,old,-0.01455667732906818,-0.5576727642276467,0.4619193989070993
HK,1995,7,C3-F1,old,-0.5701210023304668,-1.5718693303879785,0.16884531590415008
HK,fixed_three_mean,7,C3-F1,old,-0.30732274275985105,-0.7263983493190213,0.0406488892386425
HK,1993,7,C3-F1,current,0.0,0.0,0.0
HK,1994,7,C3-F1,current,0.0,0.0,0.0
HK,1995,7,C3-F1,current,7.575757575757574,1.5151515151515156,13.636363636363637
HK,fixed_three_mean,7,C3-F1,current,2.5252525252525246,0.5050505050505052,4.545454545454546
HK,1993,7,C3-F1,HM,-0.17042601427074544,-0.47256206851288063,0.030438523071748467
HK,1994,7,C3-F1,HM,-0.00986081159129526,-0.39045569178242195,0.29858566386778146
HK,1995,7,C3-F1,HM,9.366174437739566,2.0021574677927827,17.0568412930604
HK,fixed_three_mean,7,C3-F1,HM,3.0619625372925086,0.6252244747429108,5.611342618829336
HK,1993,7,C3-F1,tail,0.0,0.0,0.0
HK,1994,7,C3-F1,tail,0.0,0.0,0.0
HK,1995,7,C3-F1,tail,0.0,0.0,0.0
HK,fixed_three_mean,7,C3-F1,tail,0.0,0.0,0.0
HK,1993,7,C2-F1,BA,-0.06939425128837229,-0.4076854630524931,0.20180733783636468
HK,1994,7,C2-F1,BA,-0.0579730573648618,-0.53615114748004,0.3504350079804226
HK,1995,7,C2-F1,BA,0.37712572094616803,-0.7663823104999711,1.4390859817689048
HK,fixed_three_mean,7,C2-F1,BA,0.08325280409764464,-0.33910066123376525,0.4709159230233162
HK,1993,7,C2-F1,old,-0.08095995983642013,-0.47563304022790404,0.23544189414242825
HK,1994,7,C2-F1,old,-0.06763523359232693,-0.6255096720600443,0.40884084264382636
HK,1995,7,C2-F1,old,-0.5701210023304668,-1.5718693303879785,0.16884531590415008
HK,fixed_three_mean,7,C2-F1,old,-0.2395720652530713,-0.6452194929368082,0.08760196862946701
HK,1993,7,C2-F1,current,0.0,0.0,0.0
HK,1994,7,C2-F1,current,0.0,0.0,0.0
HK,1995,7,C2-F1,current,6.060606060606059,1.5151515151515156,12.121212121212121
HK,fixed_three_mean,7,C2-F1,current,2.0202020202020194,0.5050505050505052,4.040404040404041
HK,1993,7,C2-F1,HM,-0.04083710828159326,-0.24754717368211096,0.11905665870373021
HK,1994,7,C2-F1,HM,-0.04583329438072781,-0.4334752703157779,0.2661669773549096
HK,1995,7,C2-F1,HM,7.601405022543297,1.719594477341721,14.935287126191762
HK,fixed_three_mean,7,C2-F1,HM,2.5049115399603252,0.5210194294841266,4.940322091033095
HK,1993,7,C2-F1,tail,0.0,0.0,0.0
HK,1994,7,C2-F1,tail,0.0,0.0,0.0
HK,1995,7,C2-F1,tail,0.0,0.0,0.0
HK,fixed_three_mean,7,C2-F1,tail,0.0,0.0,0.0
HK,1993,7,C3-C2,BA,-0.21971193324307592,-0.6591357997292281,0.0
HK,1994,7,C3-C2,BA,0.04549590536851156,0.0,0.136487716105556
HK,1995,7,C3-C2,BA,0.21645021645022666,0.0,0.6493506493506516
HK,fixed_three_mean,7,C3-C2,BA,0.0140780628585541,-0.17421602787456436,0.2164502164502172
HK,1993,7,C3-C2,old,-0.25633058878359805,-0.7689917663507799,0.0
HK,1994,7,C3-C2,old,0.05307855626325875,0.0,0.15923566878981177
HK,1995,7,C3-C2,old,0.0,0.0,0.0
HK,fixed_three_mean,7,C3-C2,old,-0.06775067750677977,-0.20325203252032983,4.736951571734001e-15
HK,1993,7,C3-C2,current,0.0,0.0,0.0
HK,1994,7,C3-C2,current,0.0,0.0,0.0
HK,1995,7,C3-C2,current,1.5151515151515156,0.0,4.545454545454547
HK,fixed_three_mean,7,C3-C2,current,0.5050505050505052,0.0,1.5151515151515156
HK,1993,7,C3-C2,HM,-0.12958890598915218,-0.38449082664774004,0.0
HK,1994,7,C3-C2,HM,0.03597248278943255,0.0,0.11925609480384836
HK,1995,7,C3-C2,HM,1.7647694151962696,0.0,5.843377394725445
HK,fixed_three_mean,7,C3-C2,HM,0.5570509973321833,-0.08978288259896569,1.940560014928846
HK,1993,7,C3-C2,tail,0.0,0.0,0.0
HK,1994,7,C3-C2,tail,0.0,0.0,0.0
HK,1995,7,C3-C2,tail,0.0,0.0,0.0
HK,fixed_three_mean,7,C3-C2,tail,0.0,0.0,0.0
HK,1993,7,C3-P,BA,-0.28690032245297914,-0.7992810155282786,0.05458355990882209
HK,1994,7,C3-P,BA,-0.17421602787457857,-0.5226480836237073,0.0
HK,1995,7,C3-P,BA,0.2073608452989646,-0.9057207509759312,1.1924068777547858
HK,fixed_three_mean,7,C3-P,BA,-0.08458516834286438,-0.48753216349056727,0.28128796998451266
HK,1993,7,C3-P,old,-0.33471704286181136,-0.9324945181163222,0.06368081989361629
HK,1994,7,C3-P,old,-0.2032520325203322,-0.6097560975609895,0.0
HK,1995,7,C3-P,old,-0.5156547713936561,-1.5274124554971062,0.24782135076253553
HK,fixed_three_mean,7,C3-P,old,-0.3512079489252666,-0.7672757153301146,-0.0218740476723602
HK,1993,7,C3-P,current,0.0,0.0,0.0
HK,1994,7,C3-P,current,0.0,0.0,0.0
HK,1995,7,C3-P,current,4.545454545454547,0.0,9.090909090909093
HK,fixed_three_mean,7,C3-P,current,1.5151515151515156,0.0,3.030303030303031
HK,1993,7,C3-P,HM,-0.16912859107378608,-0.47333642772011186,0.03487546675599393
HK,1994,7,C3-P,HM,-0.13750715148376003,-0.4760453879577195,0.0
HK,1995,7,C3-P,HM,5.4187920466531665,-0.04340910823201423,11.946358817578403
HK,fixed_three_mean,7,C3-P,HM,1.7040521013652068,-0.11960899420939072,3.857103392138827
HK,1993,7,C3-P,tail,0.0,0.0,0.0
HK,1994,7,C3-P,tail,0.0,0.0,0.0
HK,1995,7,C3-P,tail,0.0,0.0,0.0
HK,fixed_three_mean,7,C3-P,tail,0.0,0.0,0.0
HK,1993,7,C3-C0,BA,9.535564903361745,2.8496340445945862,15.934250408041915
HK,1994,7,C3-C0,BA,35.502324895861264,29.651747089666767,41.04086555833423
HK,1995,7,C3-C0,BA,43.365264395334236,39.41894349747009,47.180004607258425
HK,fixed_three_mean,7,C3-C0,BA,29.467718064852416,25.208958979589877,33.71366671356879
HK,1993,7,C3-C0,old,14.407654003416994,6.964799948456448,21.6542679783866
HK,1994,7,C3-C0,old,43.85114443425394,37.917147855293535,49.82667201187776
HK,1995,7,C3-C0,old,53.11806098647578,48.58786501063779,57.22575954594761
HK,fixed_three_mean,7,C3-C0,old,37.1256198080489,32.307650392396404,41.760864732994946
HK,1993,7,C3-C0,current,-19.696969696969703,-28.787878787878782,-12.12121212121211
HK,1994,7,C3-C0,current,-14.590592334494772,-35.40940766550523,0.0
HK,1995,7,C3-C0,current,-15.151515151515149,-24.24242424242424,-6.060606060606062
HK,fixed_three_mean,7,C3-C0,current,-16.47969239432654,-24.33158897335727,-9.653437686974279
HK,1993,7,C3-C0,HM,1.3380056012708792,-5.160908662417207,7.268272834532031
HK,1994,7,C3-C0,HM,41.70659034850828,32.91506599103684,48.536217026492686
HK,1995,7,C3-C0,HM,8.048160626118502,-2.255833532341471,16.80078710110507
HK,fixed_three_mean,7,C3-C0,HM,17.030918858632553,11.25587806347348,21.859764614419046
HK,1993,7,C3-C0,tail,15.0,-7.5,33.78124999999983
HK,1994,7,C3-C0,tail,21.071428571428573,8.80952380952381,33.33333333333333
HK,1995,7,C3-C0,tail,32.0,24.0,40.0
HK,fixed_three_mean,7,C3-C0,tail,22.69047619047619,10.996031746031747,34.0
HK,1993,8,C3-F1,BA,-0.23254334629785944,-0.8171731307477046,0.34773969200197996
HK,1994,8,C3-F1,BA,0.07961783439490944,-0.37769923877583267,0.5369349075656373
HK,1995,8,C3-F1,BA,-0.41429228749888836,-2.978309779427292,2.5588374473495934
HK,fixed_three_mean,8,C3-F1,BA,-0.18907259980061278,-1.1013785244625773,0.7730811835370909
HK,1993,8,C3-F1,old,-0.2657638243403966,-0.9339121494259501,0.39741679085939585
HK,1994,8,C3-F1,old,0.09099181073703733,-0.43165627288665576,0.6136398943607162
HK,1995,8,C3-F1,old,-2.359685929064902,-4.897083861260694,-0.17556088399882894
HK,fixed_three_mean,8,C3-F1,old,-0.8448193142227538,-1.7475888482216353,-0.07610237036849464
HK,1993,8,C3-F1,current,0.0,0.0,0.0
HK,1994,8,C3-F1,current,0.0,0.0,0.0
HK,1995,8,C3-F1,current,13.203463203463187,3.768939393939389,29.004329004329
HK,fixed_three_mean,8,C3-F1,current,4.401154401154396,1.2563131313131297,9.668109668109667
HK,1993,8,C3-F1,HM,-0.08653520931736836,-0.3073168487911996,0.12473616144265373
HK,1994,8,C3-F1,HM,0.06744688117564124,-0.32186997679266155,0.44787285386196257
HK,1995,8,C3-F1,HM,5.96848911908851,0.29313726176377985,17.11921425330568
HK,fixed_three_mean,8,C3-F1,HM,1.9831335969822608,0.07092276643706642,5.710034547914298
HK,1993,8,C3-F1,tail,0.0,0.0,0.0
HK,1994,8,C3-F1,tail,0.0,0.0,0.0
HK,1995,8,C3-F1,tail,-1.7857142857142883,-8.333333333333332,5.05952380952381
HK,fixed_three_mean,8,C3-F1,tail,-0.5952380952380961,-2.7777777777777772,1.6865079365079367
HK,1993,8,C2-F1,BA,-0.09027541270695849,-0.6749051971568178,0.4400507144179502
HK,1994,8,C2-F1,BA,0.07961783439490944,-0.37769923877583267,0.5369349075656373
HK,1995,8,C2-F1,BA,0.3799731274623639,-2.6816245194955273,3.5798694084987988
HK,fixed_three_mean,8,C2-F1,BA,0.12310518305010494,-0.9127197182227944,1.2321764317722137
HK,1993,8,C2-F1,old,-0.1031719002365179,-0.7713202253220718,0.5029151021919509
HK,1994,8,C2-F1,old,0.09099181073703733,-0.43165627288665576,0.6136398943607162
HK,1995,8,C2-F1,old,-2.3641370812922347,-4.873005724832436,-0.18111468534198163
HK,fixed_three_mean,8,C2-F1,old,-0.7921057235972384,-1.7280149731191559,-0.017030304716098326
HK,1993,8,C2-F1,current,0.0,0.0,0.0
HK,1994,8,C2-F1,current,0.0,0.0,0.0
HK,1995,8,C2-F1,current,19.588744588744575,4.5454545454545325,39.5021645021645
HK,fixed_three_mean,8,C2-F1,current,6.529581529581525,1.515151515151511,13.167388167388166
HK,1993,8,C2-F1,HM,-0.03354913317330954,-0.25044001606331906,0.16499591302692201
HK,1994,8,C2-F1,HM,0.06744688117564124,-0.32186997679266155,0.44787285386196257
HK,1995,8,C2-F1,HM,8.837509011767388,0.497775571194763,22.738158487265412
HK,fixed_three_mean,8,C2-F1,HM,2.9571355865899065,0.17802237194376752,7.58089610518176
HK,1993,8,C2-F1,tail,0.0,0.0,0.0
HK,1994,8,C2-F1,tail,0.0,0.0,0.0
HK,1995,8,C2-F1,tail,0.5952380952380878,-6.2500000000000036,9.523809523809522
HK,fixed_three_mean,8,C2-F1,tail,0.19841269841269593,-2.0833333333333344,3.174603174603174
HK,1993,8,C3-C2,BA,-0.14226793359090095,-0.38756591312521776,0.0
HK,1994,8,C3-C2,BA,0.0,0.0,0.0
HK,1995,8,C3-C2,BA,-0.7942654149612522,-2.7917458557702446,0.5012423599336283
HK,fixed_three_mean,8,C3-C2,BA,-0.31217778285071773,-0.9961078450050284,0.12337127161162659
HK,1993,8,C3-C2,old,-0.16259192410387868,-0.44293247214309583,0.0
HK,1994,8,C3-C2,old,0.0,0.0,0.0
HK,1995,8,C3-C2,old,0.0044511522273325,-0.602743591893522,0.5693334244266879
HK,fixed_three_mean,8,C3-C2,old,-0.052713590625515394,-0.27372160091763037,0.1455765017069601
HK,1993,8,C3-C2,current,0.0,0.0,0.0
HK,1994,8,C3-C2,current,0.0,0.0,0.0
HK,1995,8,C3-C2,current,-6.385281385281388,-21.42857142857143,2.2727272727272663
HK,fixed_three_mean,8,C3-C2,current,-2.1284271284271292,-7.142857142857143,0.7575757575757555
HK,1993,8,C3-C2,HM,-0.052986076144058813,-0.1511190353308754,0.0
HK,1994,8,C3-C2,HM,0.0,0.0,0.0
HK,1995,8,C3-C2,HM,-2.869019892678878,-11.129920822456153,0.9166035994511753
HK,fixed_three_mean,8,C3-C2,HM,-0.9740019896076456,-3.718893112320639,0.28702443937932504
HK,1993,8,C3-C2,tail,0.0,0.0,0.0
HK,1994,8,C3-C2,tail,0.0,0.0,0.0
HK,1995,8,C3-C2,tail,-2.380952380952376,-7.142857142857146,0.0
HK,fixed_three_mean,8,C3-C2,tail,-0.793650793650792,-2.380952380952382,0.0
HK,1993,8,C3-P,BA,-0.497694861449375,-0.9978887232985446,-0.10245901639343913
HK,1994,8,C3-P,BA,-0.1505088950715674,-0.5699471803635277,0.11942675159235705
HK,1995,8,C3-P,BA,-0.07809483503304904,-2.676443197151364,2.7699571016969293
HK,fixed_three_mean,8,C3-P,BA,-0.24209953051799715,-1.137080197085388,0.6977834473449926
HK,1993,8,C3-P,old,-0.568794127370694,-1.1404442551983334,-0.11709601873535291
HK,1994,8,C3-P,old,-0.1720101657960953,-0.6513682061297459,0.1364877161055631
HK,1995,8,C3-P,old,-2.1919104855541534,-4.690267482639761,-0.019368043780710702
HK,fixed_three_mean,8,C3-P,old,-0.9775715929069809,-1.8518003022794878,-0.2114953988767476
HK,1993,8,C3-P,current,0.0,0.0,0.0
HK,1994,8,C3-P,current,0.0,0.0,0.0
HK,1995,8,C3-P,current,14.71861471861471,4.545454545454547,30.519480519480517
HK,fixed_three_mean,8,C3-P,current,4.906204906204903,1.5151515151515156,10.173160173160172
HK,1993,8,C3-P,HM,-0.18474787238940138,-0.3757746200810173,-0.03646943338129757
HK,1994,8,C3-P,HM,-0.12729715142113207,-0.4788695873314584,0.10168789819531304
HK,1995,8,C3-P,HM,6.9639853640109735,0.962104596581278,18.32825406444505
HK,fixed_three_mean,8,C3-P,HM,2.21731344673348,0.21387055019206902,5.995720756948556
HK,1993,8,C3-P,tail,0.0,0.0,0.0
HK,1994,8,C3-P,tail,0.0,0.0,0.0
HK,1995,8,C3-P,tail,-1.7857142857142883,-8.333333333333332,5.05952380952381
HK,fixed_three_mean,8,C3-P,tail,-0.5952380952380961,-2.7777777777777772,1.6865079365079367
HK,1993,8,C3-C0,BA,24.70150452034199,16.669907597758804,32.32871701353459
HK,1994,8,C3-C0,BA,42.56016153153885,37.44395207515454,47.389263073754734
HK,1995,8,C3-C0,BA,42.43783350348525,38.27040354911207,46.68852130588294
HK,fixed_three_mean,8,C3-C0,BA,36.5664998517887,31.662936613598475,41.05292425317156
HK,1993,8,C3-C0,old,31.888827465756705,24.33782970973746,39.03840892713384
HK,1994,8,C3-C0,old,48.64018460747296,42.79308808589091,54.15915779857684
HK,1995,8,C3-C0,old,53.20044298975927,48.83358912977477,57.60165443772121
HK,fixed_three_mean,8,C3-C0,old,44.57648502099631,39.716771673720004,49.299250436368894
HK,1993,8,C3-C0,current,-25.609756097560975,-51.21951219512195,0.0
HK,1994,8,C3-C0,current,0.0,0.0,0.0
