protocol_id,run_id,code_sha,checkpoint_sha,split,repeat_id,order_seed,train_seed,train_branch,eval_variant,session,seen_classes,old_classes,current_classes,head_index,original_label,n_images,n_lesions,recall,lesion_equal_recall
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M0,2,8,6,2,2,4,100,87,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M0,2,8,6,2,3,5,100,84,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M0,2,8,6,2,4,1,86,84,15.11627906976744,15.476190476190476
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M0,2,8,6,2,5,0,86,86,27.906976744186046,27.906976744186046
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M0,2,8,6,2,6,6,100,78,7.000000000000001,7.051282051282051
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M0,2,8,6,2,7,2,100,97,97.0,96.90721649484536
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,0,3,92,91,2.1739130434782608,2.197802197802198
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,1,7,100,70,10.0,11.19047619047619
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,2,4,100,87,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,3,5,100,84,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,4,1,86,84,12.790697674418606,13.095238095238097
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,5,0,86,86,26.744186046511626,26.744186046511626
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,6,6,100,78,10.0,10.897435897435898
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,bc8ca5505b0cc656c652fee9abeb62f8111f2fe54bb303a8067fb9f43d38b55b,test,2,1994,1994,B,M1,2,8,6,2,7,2,100,97,97.0,96.90721649484536
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M2,0,4,0,4,0,3,92,91,82.6086956521739,82.41758241758241
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M2,0,4,0,4,1,7,100,70,26.0,29.095238095238095
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M2,0,4,0,4,2,4,100,87,42.0,39.84674329501915
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M2,0,4,0,4,3,5,100,84,42.0,45.03968253968254
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M3,0,4,0,4,0,3,92,91,82.6086956521739,82.41758241758241
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M3,0,4,0,4,1,7,100,70,26.0,29.095238095238095
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M3,0,4,0,4,2,4,100,87,42.0,39.84674329501915
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,c9f103e8858ec595d158189b2df2dec40e83793a341cce05abfac54880d9eef2,test,2,1994,1994,C,M3,0,4,0,4,3,5,100,84,42.0,45.03968253968254
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M2,1,6,4,2,0,3,92,91,47.82608695652174,47.25274725274725
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M2,1,6,4,2,1,7,100,70,45.0,47.57142857142857
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M2,1,6,4,2,2,4,100,87,52.0,48.85057471264368
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M2,1,6,4,2,3,5,100,84,63.0,69.94047619047619
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M2,1,6,4,2,4,1,86,84,2.3255813953488373,2.380952380952381
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M2,1,6,4,2,5,0,86,86,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M3,1,6,4,2,0,3,92,91,48.91304347826087,48.35164835164835
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M3,1,6,4,2,1,7,100,70,45.0,47.57142857142857
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M3,1,6,4,2,2,4,100,87,52.0,48.85057471264368
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M3,1,6,4,2,3,5,100,84,63.0,69.94047619047619
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M3,1,6,4,2,4,1,86,84,1.1627906976744187,1.1904761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,1dff6699883174e24d2c5c07d0b3c741cdb1c876e470d16c28a8a0c2602902b3,test,2,1994,1994,C,M3,1,6,4,2,5,0,86,86,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,0,3,92,91,6.521739130434782,6.043956043956044
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,1,7,100,70,54.0,56.714285714285715
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,2,4,100,87,44.0,40.804597701149426
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,3,5,100,84,53.0,60.416666666666664
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,4,1,86,84,55.81395348837209,55.952380952380956
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,5,0,86,86,66.27906976744185,66.27906976744185
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,6,6,100,78,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M2,2,8,6,2,7,2,100,97,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,0,3,92,91,6.521739130434782,6.043956043956044
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,1,7,100,70,54.0,56.714285714285715
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,2,4,100,87,44.0,40.804597701149426
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,3,5,100,84,53.0,60.416666666666664
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,4,1,86,84,54.65116279069767,54.761904761904766
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,5,0,86,86,66.27906976744185,66.27906976744185
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,6,6,100,78,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,493c3127cc0eb19d7286f545f9ed51d95b3db32a112b31ecd6b8008b971177f6,test,2,1994,1994,C,M3,2,8,6,2,7,2,100,97,1.0,1.0309278350515463
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M0,0,4,0,4,0,1,86,84,68.6046511627907,69.04761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M0,0,4,0,4,1,3,92,91,64.13043478260869,63.73626373626373
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M0,0,4,0,4,2,0,86,86,87.20930232558139,87.20930232558139
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M0,0,4,0,4,3,6,100,78,44.0,48.61111111111111
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M1,0,4,0,4,0,1,86,84,68.6046511627907,69.04761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M1,0,4,0,4,1,3,92,91,64.13043478260869,63.73626373626373
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M1,0,4,0,4,2,0,86,86,87.20930232558139,87.20930232558139
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,5141e95bbdc0986487923f60c6e31e5055833d78d122e9ed742873bc5e4b99c9,test,3,1995,1995,B,M1,0,4,0,4,3,6,100,78,44.0,48.61111111111111
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M0,1,6,4,2,0,1,86,84,61.627906976744185,61.904761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M0,1,6,4,2,1,3,92,91,50.0,50.54945054945055
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M0,1,6,4,2,2,0,86,86,81.3953488372093,81.3953488372093
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M0,1,6,4,2,3,6,100,78,53.0,56.41025641025641
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M0,1,6,4,2,4,4,100,87,12.0,12.068965517241379
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M0,1,6,4,2,5,5,100,84,12.0,14.285714285714285
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M1,1,6,4,2,0,1,86,84,55.81395348837209,56.547619047619044
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M1,1,6,4,2,1,3,92,91,43.47826086956522,43.956043956043956
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M1,1,6,4,2,2,0,86,86,75.5813953488372,75.5813953488372
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M1,1,6,4,2,3,6,100,78,47.0,51.60256410256411
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M1,1,6,4,2,4,4,100,87,26.0,24.521072796934863
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,2b042bef81ea618a6b15d7d23d7acea0659511047201e68bc807a85d3db13c6a,test,3,1995,1995,B,M1,1,6,4,2,5,5,100,84,17.0,18.154761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,0,1,86,84,9.30232558139535,9.523809523809524
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,1,3,92,91,3.260869565217391,3.296703296703297
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,2,0,86,86,36.04651162790697,36.04651162790697
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,3,6,100,78,14.000000000000002,16.346153846153847
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,4,4,100,87,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,5,5,100,84,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,6,2,100,97,100.0,100.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M0,2,8,6,2,7,7,100,70,14.000000000000002,18.571428571428573
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,0,1,86,84,12.790697674418606,13.095238095238097
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,1,3,92,91,3.260869565217391,3.296703296703297
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,2,0,86,86,37.2093023255814,37.2093023255814
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,3,6,100,78,14.000000000000002,16.346153846153847
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,4,4,100,87,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,5,5,100,84,0.0,0.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,6,2,100,97,100.0,100.0
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,b2f374060ccb8f0675d3baf1496b713d8c286604639d64910083e1fb5b3a1d01,test,3,1995,1995,B,M1,2,8,6,2,7,7,100,70,13.0,17.142857142857142
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M2,0,4,0,4,0,1,86,84,68.6046511627907,69.04761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M2,0,4,0,4,1,3,92,91,64.13043478260869,63.73626373626373
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M2,0,4,0,4,2,0,86,86,87.20930232558139,87.20930232558139
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M2,0,4,0,4,3,6,100,78,44.0,48.61111111111111
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M3,0,4,0,4,0,1,86,84,68.6046511627907,69.04761904761905
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M3,0,4,0,4,1,3,92,91,64.13043478260869,63.73626373626373
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M3,0,4,0,4,2,0,86,86,87.20930232558139,87.20930232558139
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,be55012cb9e8f8ddb60c27b5022e9a98f1fde90e80b4158c732c4d566199d348,test,3,1995,1995,C,M3,0,4,0,4,3,6,100,78,44.0,48.61111111111111
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M2,1,6,4,2,0,1,86,84,67.44186046511628,67.85714285714286
isic19_fopro_s1_documented_lesion_disjoint_v2,q8m7,6d8bd3e700924c864e229c47efe5f108ce728c78,ef9ede343942d10af3976ea4eca08a1b35eacfe3d558ace597df0df2e7640b42,test,3,1995,1995,C,M2,1,6,4,2,1,3,92,91,60.86956521739131,60.43956043956044
