dataset,seed,task,contrast,metric,difference_pp,low,high
HK,1993,4,B1T-F1,old,-0.09308774014655796,-0.4040404040404155,0.2259853436324043
HK,1994,4,B1T-F1,old,-0.1041666666666714,-0.3125,0.0
HK,1995,4,B1T-F1,old,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-F1,old,-0.06575146893774313,-0.2030723905723922,0.07421023965141178
HK,1993,4,B1T-F1,current,0.0,-0.9554140127388422,0.9554140127388564
HK,1994,4,B1T-F1,current,0.0,0.0,0.0
HK,1995,4,B1T-F1,current,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-F1,current,0.0,-0.31847133757961404,0.3184713375796188
HK,1993,4,B1T-F1,tail,0.0,0.0,0.0
HK,1994,4,B1T-F1,tail,0.0,0.0,0.0
HK,1995,4,B1T-F1,tail,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-F1,tail,0.0,0.0,0.0
HK,1993,4,B1T-F1,HM,-0.0516735849568164,-0.4898203809764475,0.4048570917685015
HK,1994,4,B1T-F1,HM,-0.023028452177364045,-0.0766651860058861,0.0
HK,1995,4,B1T-F1,HM,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-F1,HM,-0.024900679044726814,-0.17106668373762648,0.13026380784014313
HK,1993,4,B1A-F1,BA,-0.06981580510991137,-0.3882871426895214,0.24895829785302226
HK,1994,4,B1A-F1,BA,-0.078125,-0.234375,0.0
HK,1995,4,B1A-F1,BA,0.0,0.0,0.0
HK,fixed_three_mean,4,B1A-F1,BA,-0.04931360170330379,-0.17745589638737644,0.08100550906845665
HK,1993,4,B1A-F1,old,-0.09308774014655796,-0.4040404040404155,0.2259853436324043
HK,1994,4,B1A-F1,old,-0.1041666666666714,-0.3125,0.0
HK,1995,4,B1A-F1,old,0.0,0.0,0.0
HK,fixed_three_mean,4,B1A-F1,old,-0.06575146893774313,-0.2030723905723922,0.07421023965141178
HK,1993,4,B1A-F1,current,0.0,-0.9554140127388422,0.9554140127388564
HK,1994,4,B1A-F1,current,0.0,0.0,0.0
HK,1995,4,B1A-F1,current,0.0,0.0,0.0
HK,fixed_three_mean,4,B1A-F1,current,0.0,-0.31847133757961404,0.3184713375796188
HK,1993,4,B1A-F1,tail,0.0,0.0,0.0
HK,1994,4,B1A-F1,tail,0.0,0.0,0.0
HK,1995,4,B1A-F1,tail,0.0,0.0,0.0
HK,fixed_three_mean,4,B1A-F1,tail,0.0,0.0,0.0
HK,1993,4,B1A-F1,HM,-0.0516735849568164,-0.4898203809764475,0.4048570917685015
HK,1994,4,B1A-F1,HM,-0.023028452177364045,-0.0766651860058861,0.0
HK,1995,4,B1A-F1,HM,0.0,0.0,0.0
HK,fixed_three_mean,4,B1A-F1,HM,-0.024900679044726814,-0.17106668373762648,0.13026380784014313
HK,1993,4,B1T-B1A,BA,0.0,0.0,0.0
HK,1994,4,B1T-B1A,BA,0.0,0.0,0.0
HK,1995,4,B1T-B1A,BA,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-B1A,BA,0.0,0.0,0.0
HK,1993,4,B1T-B1A,old,0.0,0.0,0.0
HK,1994,4,B1T-B1A,old,0.0,0.0,0.0
HK,1995,4,B1T-B1A,old,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-B1A,old,0.0,0.0,0.0
HK,1993,4,B1T-B1A,current,0.0,0.0,0.0
HK,1994,4,B1T-B1A,current,0.0,0.0,0.0
HK,1995,4,B1T-B1A,current,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-B1A,current,0.0,0.0,0.0
HK,1993,4,B1T-B1A,tail,0.0,0.0,0.0
HK,1994,4,B1T-B1A,tail,0.0,0.0,0.0
HK,1995,4,B1T-B1A,tail,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-B1A,tail,0.0,0.0,0.0
HK,1993,4,B1T-B1A,HM,0.0,0.0,0.0
HK,1994,4,B1T-B1A,HM,0.0,0.0,0.0
HK,1995,4,B1T-B1A,HM,0.0,0.0,0.0
HK,fixed_three_mean,4,B1T-B1A,HM,0.0,0.0,0.0
ISIC,1993,4,B1T-C3,BA,1.477907007798315,0.03298795216212441,3.121453963845265
ISIC,1994,4,B1T-C3,BA,0.436618683901294,-1.179288004972716,1.998826461478903
ISIC,1995,4,B1T-C3,BA,-0.30487804878048763,-0.961538461538467,0.0
ISIC,fixed_three_mean,4,B1T-C3,BA,0.5365492143063738,-0.23814188648912804,1.3703795212895515
ISIC,1993,4,B1T-C3,old,0.7954545454545467,0.0,1.9493717664449408
ISIC,1994,4,B1T-C3,old,-0.8671171171171181,-2.581315309211651,0.7491808398419444
ISIC,1995,4,B1T-C3,old,-0.4065040650406502,-1.2820512820512846,0.0
ISIC,fixed_three_mean,4,B1T-C3,old,-0.15938887890107387,-0.8745369878767477,0.5036282270717459
ISIC,1993,4,B1T-C3,current,3.5252643948296054,-1.0869565217391326,8.9975845410628
ISIC,1994,4,B1T-C3,current,4.347826086956516,1.0638297872340416,8.888888888888886
ISIC,1995,4,B1T-C3,current,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-C3,current,2.624363493928707,0.37016908212560035,5.072845156369184
ISIC,1993,4,B1T-C3,tail,0.0,0.0,0.0
ISIC,1994,4,B1T-C3,tail,0.0,0.0,0.0
ISIC,1995,4,B1T-C3,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-C3,tail,0.0,0.0,0.0
ISIC,1993,4,B1T-C3,HM,2.4813195363177627,-0.40348469390187414,6.030824832004295
ISIC,1994,4,B1T-C3,HM,1.0913075672167096,-0.7626784053643252,3.19449320827773
ISIC,1995,4,B1T-C3,HM,-0.16684335351522606,-0.5906443895898784,0.0
ISIC,fixed_three_mean,4,B1T-C3,HM,1.1352612500064154,-0.16781484731807952,2.5722907738428806
ISIC,1993,4,B1A-C2,BA,2.087483976070935,0.4698551281928778,3.8252112470862434
ISIC,1994,4,B1A-C2,BA,-0.9475939353988139,-2.096130221130224,0.0
ISIC,1995,4,B1A-C2,BA,-0.30487804878048763,-0.961538461538467,0.0
ISIC,fixed_three_mean,4,B1A-C2,BA,0.2783373306305445,-0.4338866731377168,0.9794259608350281
ISIC,1993,4,B1A-C2,old,0.7954545454545467,0.0,1.9493717664449408
ISIC,1994,4,B1A-C2,old,-1.2634585805317542,-2.7948402948402986,0.0
ISIC,1995,4,B1A-C2,old,-0.4065040650406502,-1.2820512820512846,0.0
ISIC,fixed_three_mean,4,B1A-C2,old,-0.29150270003928586,-0.9778070753680506,0.2724718020770681
ISIC,1993,4,B1A-C2,current,5.963572267920092,0.27744320407363277,12.192814954542634
ISIC,1994,4,B1A-C2,current,0.0,0.0,0.0
ISIC,1995,4,B1A-C2,current,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1A-C2,current,1.9878574226400307,0.09248106802454426,4.064271651514211
ISIC,1993,4,B1A-C2,tail,0.0,0.0,0.0
ISIC,1994,4,B1A-C2,tail,0.0,0.0,0.0
ISIC,1995,4,B1A-C2,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1A-C2,tail,0.0,0.0,0.0
ISIC,1993,4,B1A-C2,HM,4.052031521512426,0.5289205365598397,8.218789331041254
ISIC,1994,4,B1A-C2,HM,-0.7990018249407314,-1.797317111059644,0.0
ISIC,1995,4,B1A-C2,HM,-0.16684335351522606,-0.5906443895898784,0.0
ISIC,fixed_three_mean,4,B1A-C2,HM,1.0287287810188228,-0.26579056429159814,2.469664291417943
ISIC,1993,4,B1T-F1,BA,1.4655552291421898,0.019345238095240653,2.9941766543329043
ISIC,1994,4,B1T-F1,BA,1.3684370911969097,-1.500216089136923,4.130157615601783
ISIC,1995,4,B1T-F1,BA,0.5681818181818201,0.0,1.4204545454545467
ISIC,fixed_three_mean,4,B1T-F1,BA,1.1340580461736398,-0.012772969820136369,2.2544574408394635
ISIC,1993,4,B1T-F1,old,0.4166666666666714,0.0,1.25
ISIC,1994,4,B1T-F1,old,-1.3526747368210792,-3.845430822203924,0.9833074664990513
ISIC,1995,4,B1T-F1,old,0.757575757575772,0.0,1.893939393939398
ISIC,fixed_three_mean,4,B1T-F1,old,-0.05947743752621193,-1.0436767624267602,0.87098561183927
ISIC,1993,4,B1T-F1,current,4.612220916568745,-0.8020833333333263,10.409539473684214
ISIC,1994,4,B1T-F1,current,9.53177257525084,1.4341694537346747,17.77777777777777
ISIC,1995,4,B1T-F1,current,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-F1,current,4.714664497273195,1.2587655733536742,8.312024524524523
ISIC,1993,4,B1T-F1,tail,0.0,0.0,0.0
ISIC,1994,4,B1T-F1,tail,1.923076923076934,-4.166666666666671,8.008333333333288
ISIC,1995,4,B1T-F1,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-F1,tail,0.6410256410256446,-1.3888888888888904,2.669444444444429
ISIC,1993,4,B1T-F1,HM,3.0312479106556367,-0.28311702868256156,6.858496026891335
ISIC,1994,4,B1T-F1,HM,2.9604166334874265,-0.5815946454687101,6.883237160223664
ISIC,1995,4,B1T-F1,HM,0.31404997189848416,0.0,0.8347388961594607
ISIC,fixed_three_mean,4,B1T-F1,HM,2.101904838680516,0.3159004155065234,4.083695409646047
ISIC,1993,4,B1A-F1,BA,1.4655552291421898,0.019345238095240653,2.9941766543329043
ISIC,1994,4,B1A-F1,BA,1.1298368791078275,-1.6256321232944366,3.724666427791421
ISIC,1995,4,B1A-F1,BA,0.5681818181818201,0.0,1.4204545454545467
ISIC,fixed_three_mean,4,B1A-F1,BA,1.0545246421439458,-0.08859210363825855,2.1534235936642467
ISIC,1993,4,B1A-F1,old,0.4166666666666714,0.0,1.25
ISIC,1994,4,B1A-F1,old,-0.946170671780429,-3.4014705067336592,1.1940957924189635
ISIC,1995,4,B1A-F1,old,0.757575757575772,0.0,1.893939393939398
ISIC,fixed_three_mean,4,B1A-F1,old,0.07602391748733812,-0.8941923650516954,0.9808756371256366
ISIC,1993,4,B1A-F1,current,4.612220916568745,-0.8020833333333263,10.409539473684214
ISIC,1994,4,B1A-F1,current,7.357859531772576,-0.44287439613525803,15.471532091097302
ISIC,1995,4,B1A-F1,current,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1A-F1,current,3.9900268161137737,0.6641380510945725,7.511218413305598
ISIC,1993,4,B1A-F1,tail,0.0,0.0,0.0
ISIC,1994,4,B1A-F1,tail,1.923076923076934,-4.166666666666671,8.008333333333288
ISIC,1995,4,B1A-F1,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1A-F1,tail,0.6410256410256446,-1.3888888888888904,2.669444444444429
ISIC,1993,4,B1A-F1,HM,3.0312479106556367,-0.28311702868256156,6.858496026891335
ISIC,1994,4,B1A-F1,HM,2.420986629069745,-1.1214525374514153,6.1533326725730655
ISIC,1995,4,B1A-F1,HM,0.31404997189848416,0.0,0.8347388961594607
ISIC,fixed_three_mean,4,B1A-F1,HM,1.9220948372079552,0.1926110081535347,3.8709382378100012
ISIC,1993,4,B1T-B1A,BA,0.0,0.0,0.0
ISIC,1994,4,B1T-B1A,BA,0.23860021208908222,-0.6770833333333286,1.1111111111111143
ISIC,1995,4,B1T-B1A,BA,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-B1A,BA,0.07953340402969407,-0.22569444444444287,0.3703703703703714
ISIC,1993,4,B1T-B1A,old,0.0,0.0,0.0
ISIC,1994,4,B1T-B1A,old,-0.4065040650406502,-1.3157894736842053,0.0
ISIC,1995,4,B1T-B1A,old,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-B1A,old,-0.13550135501355007,-0.43859649122806843,0.0
ISIC,1993,4,B1T-B1A,current,0.0,0.0,0.0
ISIC,1994,4,B1T-B1A,current,2.173913043478265,0.0,5.555555555555543
ISIC,1995,4,B1T-B1A,current,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-B1A,current,0.7246376811594217,0.0,1.8518518518518476
ISIC,1993,4,B1T-B1A,tail,0.0,0.0,0.0
ISIC,1994,4,B1T-B1A,tail,0.0,0.0,0.0
ISIC,1995,4,B1T-B1A,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-B1A,tail,0.0,0.0,0.0
ISIC,1993,4,B1T-B1A,HM,0.0,0.0,0.0
ISIC,1994,4,B1T-B1A,HM,0.5394300044176816,-0.5364105033018133,1.9299959720653834
ISIC,1995,4,B1T-B1A,HM,0.0,0.0,0.0
ISIC,fixed_three_mean,4,B1T-B1A,HM,0.17981000147256054,-0.17880350110060442,0.6433319906884611
