contrast,order_seed,session,metric,point_pp,lower95,upper95,resamples,seed,unit,parents_resampled,independent_confirmation,interpretation
S-J-U minus A-U,fixed_pair_mean,2,tail_post_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,0,balanced_accuracy,8.125,3.6784788676235998,12.82862687226961,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,0,balanced_accuracy,2.4847560975609753,0.0,5.400747508305645,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,0,balanced_accuracy,1.374149499149496,-3.3166505643479263,5.790936252055412,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,0,balanced_accuracy,3.9946351989034903,1.6091293980952444,6.505841283770308,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,0,tail_rank2,12.5,0.0,26.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,0,tail_rank2,-3.846153846153854,-12.5,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,0,tail_rank2,2.884615384615382,-2.5641025641025643,8.05128205128205,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,0,current_macro_recall,8.125,3.6784788676235998,12.82862687226961,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,0,current_macro_recall,2.4847560975609753,0.0,5.400747508305645,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,0,current_macro_recall,1.374149499149496,-3.3166505643479263,5.790936252055412,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,0,current_macro_recall,3.9946351989034903,1.6091293980952444,6.505841283770308,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,0,label_6_recall,-3.846153846153854,-12.5,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,0,label_7_recall,12.5,0.0,26.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,0,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,0,base_macro_recall,8.125,3.6784788676235998,12.82862687226961,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,0,base_macro_recall,2.4847560975609753,0.0,5.400747508305645,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,0,base_macro_recall,1.374149499149496,-3.3166505643479263,5.790936252055412,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,0,base_macro_recall,3.9946351989034903,1.6091293980952444,6.505841283770308,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,0,tail_base_macro_recall,12.5,0.0,26.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,0,tail_base_macro_recall,-3.846153846153854,-12.5,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,0,tail_base_macro_recall,2.884615384615382,-2.5641025641025643,8.05128205128205,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,1,balanced_accuracy,6.3212124797490645,3.089048841616233,9.616676839237817,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,1,balanced_accuracy,2.956859298322712,0.1432536044217681,5.996974642472019,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,1,balanced_accuracy,5.831210922674337,2.1234662535534703,9.507109067322471,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,1,balanced_accuracy,5.036427566915371,2.8017047052063937,7.3655469201283,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,1,tail_rank2,4.006410256410263,0.0,9.903874024526191,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,1,tail_rank2,4.166666666666664,0.0,13.63636363636364,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,1,tail_rank2,2.724358974358976,0.0,6.3316197691197695,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,1,old_macro_recall,7.844604582409453,3.780485387768783,12.350647293597875,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,1,old_macro_recall,1.7325862447813662,-0.7681239540478038,4.898343008310876,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,1,old_macro_recall,9.35657248157247,4.551002816627822,14.358842558620717,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,1,old_macro_recall,6.31125443625443,3.6044894326144354,9.10271665929177,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,1,current_macro_recall,3.274428274428274,0.0,8.333333333333336,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1994,1,current_macro_recall,5.4054054054054035,-0.8838383838383947,12.658937346437328,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,1,current_macro_recall,-1.2195121951219434,-6.545300361089837,4.104497434290781,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,fixed_pair_mean,1,current_macro_recall,2.486773828237245,-0.6539090267962749,5.7470236311699745,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,1,label_6_recall,3.846153846153854,0.0,11.111111111111114,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1995,1,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-M-CB minus A-CB,1993,1,label_7_recall,4.166666666666671,0.0,13.63636363636364,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
