AccT,BER,ETF_residual,HM_old_current,SMR_all,SMR_current,SMR_old,condition_number,current_acc,current_to_old_rate,head_accuracy,macro_balanced_acc,macro_f1,method,mid_accuracy,old_acc,old_anchor_drift,old_to_current_rate,own_anchor_margin,own_anchor_rank,seed,seed3_old_class3_current_absorption,seen_classes,session,singular_values,tail_accuracy,worst_class_recall
12.176723778247833,37.93103448275862,3.1105473681236617e-06,2.9792961989034863,4.570611000061035,0.9005520939826965,3.6700589656829834,653.4436645507812,99.01477694511414,0.0,16.313213109970093,12.166427103135964,2.900826100784091,full_dynamic,4.085257649421692,1.5124017372727394,0.12334570288658142,75.86206896551724,0.18448081612586975,1.5,1,0,21,4,"[1.8869030475616455, 0.9231249094009399, 0.708945095539093, 0.2798686623573303, 0.19800923764705658, 0.18746787309646606, 0.08966969698667526, 0.04061295464634895, 0.032683491706848145, 0.024958668276667595, 0.01685735397040844, 0.014237802475690842, 0.013054531067609787, 0.010385658591985703, 0.00891092699021101, 0.007138730958104134, 0.0066449339501559734, 0.005043253302574158, 0.003059123642742634, 0.0028876292053610086, 8.887197822105009e-08]",4.477611929178238,0.0
50.44330358505249,50.0,2.9807949886162532e-06,0.0,9.103392601013184,0.5154905319213867,8.587902069091797,938.1267700195312,0.0,100.0,57.022470235824585,35.67480247889445,28.57251395530005,full_dynamic,37.57668733596802,58.243536949157715,0.12533365190029144,0.0,-0.11566372215747833,5.5,1,15,23,5,"[3.0010032653808594, 2.388655424118042, 1.352664828300476, 0.6057910919189453, 0.5125896334648132, 0.3788622319698334, 0.23186184465885162, 0.09645605832338333, 0.07374909520149231, 0.06121958792209625, 0.04588153585791588, 0.03070005588233471, 0.02802840620279312, 0.023342546075582504, 0.017747320234775543, 0.01226213201880455, 0.011821122840046883, 0.00973529927432537, 0.00835342239588499, 0.005062602926045656, 0.004311864729970694, 0.003198931459337473, 2.0137794365382433e-07]",35.8208954334259,0.0
22.021660208702087,0.0,1.4823490346316248e-06,0.0,5.436095237731934,5.436095237731934,0.0,179.27362060546875,22.021660208702087,0.0,14.92776870727539,25.29610267474345,11.8400376744922,nc_anchored,28.009259700775146,,,0.0,0.41816116181703716,1.7692307692307692,1,0,13,0,"[2.045625925064087, 1.1965587139129639, 0.7244230508804321, 0.49537283182144165, 0.4008212983608246, 0.1071825623512268, 0.08603182435035706, 0.05161662772297859, 0.04817323386669159, 0.03964421525597572, 0.015970740467309952, 0.011410634964704514, 1.3729122372296843e-07]",56.603771448135376,0.0
37.12773025035858,26.440012182995765,2.5665171961009037e-06,38.75787722796792,7.060943603515625,1.4521949291229248,5.608748912811279,233.401123046875,61.29032373428345,35.732009925558316,38.01169693470001,32.9555156080678,20.67113428561007,nc_anchored,33.101850748062134,28.33935022354126,0.06734275817871094,17.14801444043321,0.5481345951557159,1.0,1,36,15,1,"[2.138902425765991, 1.785129189491272, 1.0804227590560913, 0.5846060514450073, 0.46108996868133545, 0.2329295575618744, 0.1927531659603119, 0.11172297596931458, 0.08007185161113739, 0.05040930211544037, 0.043176084756851196, 0.035093311220407486, 0.01605282910168171, 0.009164062328636646, 1.9489687019813573e-07]",52.83018946647644,0.0
23.791348934173584,46.1001833548513,2.1815512809553184e-06,8.194669585704293,5.930367469787598,1.2878574132919312,4.642510414123535,260.9122619628906,4.918032884597778,91.80327868852459,18.71345043182373,24.516250697150628,12.29496633912933,nc_anchored,31.198346614837646,24.55327659845352,0.04443969205021858,0.3970880211780278,0.5543353259563446,1.5,1,0,17,2,"[2.2643628120422363, 1.1582515239715576, 0.8395536541938782, 0.3774697184562683, 0.32135286927223206, 0.28529489040374756, 0.17620180547237396, 0.09128749370574951, 0.07059691846370697, 0.04540339857339859, 0.03303369879722595, 0.02730661816895008, 0.02435293048620224, 0.019972292706370354, 0.010183858685195446, 0.008678637444972992, 1.288849063030284e-07]",50.0,0.0
38.89897167682648,50.0,2.302375150975422e-06,0.0,7.246198654174805,1.1235926151275635,6.12260627746582,383.9178771972656,0.0,100.0,41.228070855140686,27.818479138604527,17.263612035303396,nc_anchored,34.458258748054504,40.90330898761749,0.03968145698308945,0.0,0.3885142505168915,1.0,1,0,19,3,"[2.486057996749878, 1.7303801774978638, 1.0034511089324951, 0.4826240539550781, 0.3754865527153015, 0.29156914353370667, 0.18789897859096527, 0.11580260843038559, 0.09851965308189392, 0.06396947056055069, 0.0526631698012352, 0.0473368763923645, 0.03151773288846016, 0.02647947333753109, 0.0218019001185894, 0.017263296991586685, 0.013636871241033077, 0.006475494243204594, 2.36877454540263e-07]",40.625,0.0
25.808188319206238,29.17638924898453,2.590076974229305e-06,30.533558778758746,5.723178863525391,1.0526701211929321,4.670508861541748,380.2880554199219,42.85714328289032,57.142857142857146,30.99510669708252,21.117381852573683,11.61185267056157,nc_anchored,11.722912639379501,23.71445894241333,0.0543297715485096,1.2099213551119177,0.29429732263088226,1.0,1,0,21,4,"[2.175483226776123, 1.0350046157836914, 0.8664682507514954, 0.36374858021736145, 0.31631773710250854, 0.2695178985595703, 0.1656704694032669, 0.07954557240009308, 0.06627652794122696, 0.05081956833600998, 0.040786173194646835, 0.03171573579311371, 0.028373993933200836, 0.021268291398882866, 0.019281256943941116, 0.018212545663118362, 0.01323526632040739, 0.01160659920424223, 0.006195754278451204, 0.005720619577914476, 1.1038464009516247e-07]",49.25373196601868,0.0
30.37797510623932,50.0,3.1327306260209298e-06,0.0,9.889403343200684,0.8874887228012085,9.001914978027344,518.3640747070312,0.0,100.0,30.196627974510193,25.608191338591144,15.303052583969126,nc_anchored,28.98772954940796,35.07543206214905,0.06179436668753624,0.0,0.10749407112598419,1.0,1,0,23,5,"[3.2917985916137695, 2.132251024246216, 1.4771857261657715, 0.7296281456947327, 0.5687391757965088, 0.46206527948379517, 0.30238068103790283, 0.13601212203502655, 0.1260368674993515, 0.09370066225528717, 0.07958118617534637, 0.05239970237016678, 0.04593045264482498, 0.03651038557291031, 0.032012924551963806, 0.02597103826701641, 0.02220989018678665, 0.019756674766540527, 0.014827791601419449, 0.008545544929802418, 0.008138170465826988, 0.006350360345095396, 1.108984335473906e-07]",47.76119291782379,0.0
19.12720501422882,0.0,1.633974420656159e-06,0.0,2.3455402851104736,2.3455402851104736,0.0,172.70849609375,19.12720501422882,0.0,34.686970710754395,10.219068956933036,2.9066621751724337,locked_nc,0.0,,,0.0,0.1804261958011641,2.5384615384615383,2,0,13,0,"[0.7224235534667969, 0.5098922848701477, 0.30250412225723267, 0.2611241638660431, 0.172456294298172, 0.1143544465303421, 0.07309363037347794, 0.039798662066459656, 0.028716128319501877, 0.014689338393509388, 0.010288463905453682, 0.004182906821370125, 1.2869695353856514e-07]",2.5641025975346565,0.0
15.940901637077332,57.39294424971012,1.932389295689063e-06,0.0,2.741835355758667,0.4941701591014862,2.2476651668548584,215.63230895996094,0.0,91.38755980861244,25.79014003276825,8.82416396979504,2.832767018962846,locked_nc,0.0,19.034354388713837,0.06264692544937134,23.398328690807798,0.024160906672477722,1.5,2,0,15,1,"[0.8999097943305969, 0.5515781044960022, 0.3120337128639221, 0.2696046233177185, 0.21133944392204285, 0.13231754302978516, 0.09910691529512405, 0.07475696504116058, 0.040896255522966385, 0.023779502138495445, 0.0147984828799963, 0.009280728176236153, 0.00528973713517189, 0.004173353314399719, 1.81740645643913e-07]",2.083333395421505,0.0
22.768166661262512,50.0,3.0020446502021514e-06,0.0,3.0819828510284424,0.39966487884521484,2.6823182106018066,243.4220733642578,0.0,100.0,35.27180850505829,16.821668435984066,10.237759735290336,locked_nc,7.666666805744171,25.58320462703705,0.038099437952041626,0.0,-0.050029098987579346,3.0,2,0,17,2,"[1.0255858898162842, 0.5862421989440918, 0.3348546624183655, 0.28685033321380615, 0.23850490152835846, 0.14838062226772308, 0.10547371953725815, 0.09703522175550461, 0.05809387192130089, 0.03717484697699547, 0.022583479061722755, 0.018864108249545097, 0.012501209042966366, 0.008354774676263332, 0.0052485098131000996, 0.0042131999507546425, 8.80377726275583e-08]",7.407407462596893,0.0
33.9199036359787,51.64044522474305,2.352340970901423e-06,4.628739798529395,3.633727788925171,0.4554576277732849,3.1782703399658203,255.1290740966797,2.463054098188877,97.53694581280789,37.70161271095276,22.306737479530618,14.884353651104151,locked_nc,30.666667222976685,38.339099287986755,0.0354837104678154,5.743944636678201,-0.11653327196836472,2.5,2,0,19,3,"[1.1448835134506226, 0.7479488253593445, 0.4157367944717407, 0.32887476682662964, 0.27518996596336365, 0.17052583396434784, 0.11418314278125763, 0.1060999408364296, 0.0704139769077301, 0.04232502728700638, 0.02614174410700798, 0.02431933395564556, 0.021384641528129578, 0.018421689048409462, 0.011727786622941494, 0.00883605144917965, 0.0053110914304852486, 0.004487467929720879, 1.3591879621799308e-07]",1.785714365541935,0.0
29.182693362236023,51.94174757281554,2.8431761620595353e-06,0.0,4.395186901092529,0.6160500049591064,3.779136896133423,270.71636962890625,0.0,100.0,26.896068453788757,22.39792640748533,13.023743830284491,locked_nc,37.33333349227905,36.832523345947266,0.03276217356324196,3.883495145631068,0.04439269006252289,1.0,2,0,21,4,"[1.3689638376235962, 0.8769708275794983, 0.5252846479415894, 0.38106581568717957, 0.3260706067085266, 0.19933399558067322, 0.15000934898853302, 0.12011002749204636, 0.0986563041806221, 0.05259073153138161, 0.04057767987251282, 0.030093321576714516, 0.027100976556539536, 0.023401958867907524, 0.02078438550233841, 0.017086733132600784, 0.012780070304870605, 0.007451994344592094, 0.005872898269444704, 0.005056819412857294, 1.2683531736001896e-07]",0.0,0.0
31.17125630378723,50.02403846153846,2.7317585136188427e-06,0.0,5.796792507171631,0.5137432813644409,5.283049583435059,325.3122253417969,0.0,100.0,29.91572916507721,22.35141222913522,13.52623991066105,locked_nc,37.11656332015991,32.1153849363327,0.01820780336856842,0.04807692307692308,-0.02928333729505539,3.0,2,0,23,5,"[1.9702717065811157, 1.1018164157867432, 0.6652675867080688, 0.4750388264656067, 0.4271843433380127, 0.2510790526866913, 0.18551306426525116, 0.14808379113674164, 0.12298417091369629, 0.06563500314950943, 0.0498068742454052, 0.03857317939400673, 0.03366843983530998, 0.02894037589430809, 0.026473304256796837, 0.021366501227021217, 0.01911678910255432, 0.009867534041404724, 0.008902555331587791, 0.007283773738890886, 0.0064484430477023125, 0.006056556012481451, 1.1458189419499831e-07]",0.0,0.0
44.66109573841095,0.0,1.4102033674134873e-06,0.0,4.487433910369873,4.487433910369873,0.0,230.36196899414062,44.66109573841095,0.0,36.20981276035309,34.29163454391332,30.293660481058076,full_dynamic,55.257272720336914,,,0.0,0.3451872184299506,2.3846153846153846,2,0,13,0,"[1.3674499988555908, 1.0290676355361938, 0.6309531927108765, 0.5019683241844177, 0.3480987846851349, 0.19598791003227234, 0.11378951370716095, 0.059192221611738205, 0.03212514519691467, 0.014522131532430649, 0.012296621687710285, 0.00593609269708395, 1.4221093636024307e-07]",51.28205418586731,0.0
59.17574167251587,14.938047829119519,1.6482907767567667e-06,66.86093735487235,6.240900993347168,1.457587718963623,4.783313274383545,483.2150573730469,89.952152967453,2.3923444976076556,70.41719555854797,45.40688466070235,35.48556788239029,full_dynamic,37.58389353752136,53.20334434509277,0.12215763330459595,27.483751160631382,0.5248238295316696,1.0,2,0,15,1,"[2.5181379318237305, 1.220094084739685, 0.6609933376312256, 0.5271182060241699, 0.4406083822250366, 0.20719866454601288, 0.18594764173030853, 0.11018597334623337, 0.0713028684258461, 0.04012583568692207, 0.021448533982038498, 0.011457094922661781, 0.009454256854951382, 0.005211215931922197, 1.2645924130083586e-07]",75.0,0.0
56.74740672111511,19.888347662783534,1.8530076886236202e-06,67.31281592034199,6.985493183135986,1.1855573654174805,5.799936294555664,597.9856567382812,95.5974817276001,3.7735849056603774,67.76232719421387,37.402066900400776,32.185951860326874,full_dynamic,42.500001192092896,51.94401144981384,0.07180406898260117,36.00311041990669,0.362724207341671,1.0,2,0,17,2,"[2.807882785797119, 1.354129433631897, 0.8384189009666443, 0.5415014624595642, 0.43320587277412415, 0.28208285570144653, 0.17049115896224976, 0.13086681067943573, 0.07524033635854721, 0.05086797848343849, 0.03350090608000755, 0.01891489326953888, 0.01595785655081272, 0.010368993505835533, 0.008798329159617424, 0.004695568699389696, 1.761763286367568e-07]",53.70370149612427,0.0
45.145630836486816,10.297271038232736,2.313294089617557e-06,54.09172552133246,8.76869010925293,1.2345325946807861,7.534156799316406,481.16571044921875,86.6995096206665,2.4630541871921183,55.94757795333862,38.161642262831265,25.59536822144553,full_dynamic,25.333333015441895,39.307957887649536,0.10283934324979782,18.131487889273355,0.20473383367061615,1.0,2,0,19,3,"[2.8414807319641113, 1.9670230150222778, 1.2825475931167603, 0.7432321310043335, 0.6819477081298828, 0.33690154552459717, 0.1878661811351776, 0.1784350425004959, 0.07941257208585739, 0.0699102059006691, 0.043750129640102386, 0.03912167251110077, 0.026306817308068275, 0.020778877660632133, 0.01313040591776371, 0.01050275657325983, 0.006566096097230911, 0.005905409809201956, 1.7311411681930622e-07]",66.07142686843872,0.0
59.95192527770996,8.302993527508091,2.7897169729840243e-06,65.78641217622477,9.138208389282227,1.3160955905914307,7.822113037109375,538.244873046875,87.2685194015503,4.166666666666667,72.54213690757751,36.88128585991099,33.509374978782226,full_dynamic,35.1666659116745,52.79126167297363,0.09298665076494217,12.439320388349515,0.47008657455444336,1.0,2,0,21,4,"[2.6616709232330322, 2.2342216968536377, 1.299902081489563, 0.8134671449661255, 0.6678900122642517, 0.37310805916786194, 0.2762996554374695, 0.1707025021314621, 0.11117246747016907, 0.07929906249046326, 0.04662823677062988, 0.037404317408800125, 0.030864426866173744, 0.03039402887225151, 0.024636749178171158, 0.02072884887456894, 0.01884133741259575, 0.01027999073266983, 0.005524268839508295, 0.004945092834532261, 1.0029899755181759e-07]",5.35714291036129,0.0
50.90993642807007,9.30326617826618,3.090049403908779e-06,53.74084953789127,8.493241310119629,0.9698914289474487,7.523349761962891,866.8547973632812,57.14285969734192,1.5873015873015872,55.337077379226685,38.14028652324776,30.551478397782866,full_dynamic,41.10429584980011,50.72115659713745,0.07103981077671051,17.01923076923077,0.1409921944141388,1.0,2,0,23,5,"[3.1915531158447266, 1.7784956693649292, 1.124823808670044, 0.6250740885734558, 0.523589015007019, 0.2977428138256073, 0.24212175607681274, 0.1371917426586151, 0.08811292052268982, 0.08109379559755325, 0.05013798549771309, 0.034456200897693634, 0.029193485155701637, 0.019281480461359024, 0.01841670647263527, 0.016276182606816292, 0.015459848567843437, 0.011729145422577858, 0.008261670358479023, 0.0056701600551605225, 0.004193169064819813, 0.003681762143969536, 1.202879218453745e-07]",52.23880410194397,0.0
30.547818541526794,0.0,1.8862301658373326e-06,0.0,6.420650005340576,6.420650005340576,0.0,137.53114318847656,30.547818541526794,0.0,32.82572031021118,30.86220857487173,17.37536093363103,nc_anchored,23.48993271589279,,,0.0,0.4938961680118854,1.6153846153846154,2,0,13,0,"[1.7313824892044067, 1.4175218343734741, 0.9199856519699097, 0.7459179162979126, 0.5667954683303833, 0.3225056529045105, 0.2157404124736786, 0.11470483243465424, 0.06629736721515656, 0.030698923394083977, 0.024623051285743713, 0.012589020654559135, 1.837660619230519e-07]",76.92307829856873,0.0
30.015552043914795,34.385787207954046,2.2244080355449114e-06,31.726349122820093,6.767513275146484,1.4155670404434204,5.351945877075195,244.04383850097656,34.928229451179504,64.5933014354067,36.4096075296402,26.51235054137216,16.10143042533805,nc_anchored,15.436241030693054,29.06220853328705,0.08135659992694855,4.178272980501393,0.53323894739151,1.0,2,0,15,1,"[2.2137820720672607, 1.4244955778121948, 0.781242847442627, 0.6289451122283936, 0.5355618000030518, 0.2875993251800537, 0.2272438108921051, 0.18066053092479706, 0.10452242195606232, 0.07077884674072266, 0.03772730007767677, 0.019979439675807953, 0.016434380784630775, 0.009071247652173042, 1.5001751307863742e-07]",60.41666865348816,0.0
29.06574308872223,40.91033578841319,2.388762595728622e-06,0.0,6.408794403076172,1.1609011888504028,5.247893333435059,315.82965087890625,0.0,72.95597484276729,36.15676462650299,24.522606341151413,15.902322698320397,nc_anchored,17.33333319425583,32.65940845012665,0.03867494687438011,8.864696734059098,0.356945276260376,1.0,2,0,17,2,"[2.2870681285858154, 1.2368654012680054, 0.6939643621444702, 0.5732689499855042, 0.44367194175720215, 0.26720839738845825, 0.23247632384300232, 0.16658779978752136, 0.09712503850460052, 0.0702933594584465, 0.05187742039561272, 0.031857289373874664, 0.027888625860214233, 0.016183266416192055, 0.013868431560695171, 0.007241461426019669, 1.5193276681202406e-07]",55.55555820465088,0.0
42.05096960067749,26.967119505002813,2.704257212826633e-06,45.83931814701514,8.783004760742188,1.14131760597229,7.641687393188477,261.7144775390625,52.70935893058777,47.29064039408867,48.38709533214569,30.41040815139374,23.656979916224383,nc_anchored,30.833333730697632,40.553632378578186,0.06507708132266998,6.643598615916955,0.17874246835708618,1.0,2,0,19,3,"[2.7052745819091797, 1.9214712381362915, 1.0913434028625488, 0.8004161715507507, 0.6314688324928284, 0.3710753619670868, 0.26481515169143677, 0.24052605032920837, 0.13246864080429077, 0.10839034616947174, 0.06667742133140564, 0.05309579521417618, 0.051340486854314804, 0.034000132232904434, 0.029612304642796516, 0.023088809102773666, 0.01335274986922741, 0.010336740873754025, 1.824793258720092e-07]",50.0,0.0
26.826924085617065,50.0,2.474670509400312e-06,0.0,6.797024726867676,1.0136793851852417,5.7833452224731445,373.8634948730469,0.0,100.0,29.5646071434021,20.87242270387099,12.987228487640717,nc_anchored,18.333333730697632,33.85922312736511,0.04388407617807388,0.0,0.35887227952480316,1.0,2,0,21,4,"[2.1982810497283936, 1.4361335039138794, 0.8708376884460449, 0.547339916229248, 0.5425033569335938, 0.24898779392242432, 0.2143835723400116, 0.13968543708324432, 0.09750818461179733, 0.08225584775209427, 0.048774346709251404, 0.045125529170036316, 0.04075179994106293, 0.02655077539384365, 0.022980662062764168, 0.02233187109231949, 0.020820846781134605, 0.011498533189296722, 0.010584131814539433, 0.005879902746528387, 1.4119784452759632e-07]",48.21428656578064,0.0
33.78441333770752,50.57615995115995,2.9039265427854843e-06,0.0,9.247264862060547,0.8895292282104492,8.357734680175781,485.3400573730469,0.0,96.82539682539682,39.957866072654724,27.02803523254372,18.515954864228956,nc_anchored,19.325153529644012,34.80769097805023,0.033592019230127335,4.326923076923077,0.1177152693271637,1.5,2,0,23,5,"[3.1935672760009766, 1.8090900182724, 1.194561243057251, 0.740553617477417, 0.6476155519485474, 0.3361279368400574, 0.3208628296852112, 0.18480724096298218, 0.13173899054527283, 0.1160288006067276, 0.07787308841943741, 0.062833771109581, 0.0522129125893116, 0.03495703637599945, 0.03059927187860012, 0.02846556343138218, 0.027422960847616196, 0.017609739676117897, 0.01414645928889513, 0.008867649361491203, 0.00748564163222909, 0.00658006127923727, 1.4910561674241762e-07]",43.28358173370361,0.0
26.8643319606781,0.0,1.3857981002729503e-06,0.0,2.808446168899536,2.808446168899536,0.0,129.9315185546875,26.8643319606781,0.0,34.77218151092529,17.221264172720485,8.63178087749177,locked_nc,0.0,,,0.0,0.21603433676780417,2.3846153846153846,3,0,13,0,"[1.04371976852417, 0.4474453926086426, 0.34845560789108276, 0.283634752035141, 0.22733432054519653, 0.16784730553627014, 0.06094850227236748, 0.05716027319431305, 0.023157984018325806, 0.018977606669068336, 0.01155517902225256, 0.008032845333218575, 1.4562171202214813e-07]",27.272728085517883,0.0
26.141732931137085,50.0,1.3211135865276447e-06,0.0,3.234935998916626,0.3503682613372803,2.8845677375793457,157.9817352294922,0.0,100.0,38.4892076253891,17.170550161812297,8.002827660966313,locked_nc,0.0,29.829290509223938,0.04323463886976242,0.0,-0.04796575382351875,2.5,3,0,15,1,"[1.2256965637207031, 0.48640599846839905, 0.4036303460597992, 0.33610498905181885, 0.24375565350055695, 0.2079716920852661, 0.06826852262020111, 0.06232638657093048, 0.027640242129564285, 0.02025442384183407, 0.014347023330628872, 0.012213540263473988, 0.00887053832411766, 0.00775846978649497, 1.7101545779496519e-07]",18.333333730697632,0.0
