class_id,dataset,f1,fn,fp,method,n,n_components_fit,recall,seed,task,tp,zero_recall
16,HK,0.7619047619047619,0,5,A0,8,34.0,1.0,1994,2,8,False
12,HK,0.9367088607594937,4,1,A0,41,167.0,0.9024390243902439,1994,2,37,False
13,HK,0.9841269841269841,5,0,A0,160,662.0,0.96875,1994,2,155,False
22,HK,0.875,0,6,A1,21,85.0,1.0,1994,2,21,False
16,HK,0.6153846153846154,0,10,A1,8,34.0,1.0,1994,2,8,False
12,HK,0.8611111111111112,10,0,A1,41,167.0,0.7560975609756098,1994,2,31,False
13,HK,0.9808917197452229,6,0,A1,160,662.0,0.9625,1994,2,154,False
22,HK,0.9333333333333333,0,3,A2,21,85.0,1.0,1994,2,21,False
16,HK,0.7619047619047619,0,5,A2,8,34.0,1.0,1994,2,8,False
12,HK,0.935064935064935,5,0,A2,41,167.0,0.8780487804878049,1994,2,36,False
13,HK,0.9905362776025236,3,0,A2,160,662.0,0.98125,1994,2,157,False
22,HK,0.9130434782608695,0,4,A3,21,85.0,1.0,1994,2,21,False
16,HK,0.7619047619047619,0,5,A3,8,34.0,1.0,1994,2,8,False
12,HK,0.9230769230769231,5,1,A3,41,167.0,0.8780487804878049,1994,2,36,False
13,HK,0.9841269841269841,5,0,A3,160,662.0,0.96875,1994,2,155,False
22,HK,0.9333333333333333,0,3,A3s,21,85.0,1.0,1994,2,21,False
16,HK,0.7619047619047619,0,5,A3s,8,34.0,1.0,1994,2,8,False
12,HK,0.935064935064935,5,0,A3s,41,167.0,0.8780487804878049,1994,2,36,False
13,HK,0.9905362776025236,3,0,A3s,160,662.0,0.98125,1994,2,157,False
22,HK,0.9333333333333333,0,3,A4,21,85.0,1.0,1994,2,21,False
16,HK,0.7619047619047619,0,5,A4,8,34.0,1.0,1994,2,8,False
12,HK,0.935064935064935,5,0,A4,41,167.0,0.8780487804878049,1994,2,36,False
13,HK,0.9905362776025236,3,0,A4,160,662.0,0.98125,1994,2,157,False
22,HK,0.9333333333333333,0,3,A5,21,85.0,1.0,1994,2,21,False
16,HK,0.7619047619047619,0,5,A5,8,34.0,1.0,1994,2,8,False
12,HK,0.935064935064935,5,0,A5,41,167.0,0.8780487804878049,1994,2,36,False
13,HK,0.9905362776025236,3,0,A5,160,662.0,0.98125,1994,2,157,False
22,HK,0.9333333333333333,0,3,A6,21,85.0,1.0,1994,2,21,False
16,HK,0.7619047619047619,0,5,A6,8,34.0,1.0,1994,2,8,False
12,HK,0.935064935064935,5,0,A6,41,167.0,0.8780487804878049,1994,2,36,False
13,HK,0.9905362776025236,3,0,A6,160,662.0,0.98125,1994,2,157,False
22,HK,0.8936170212765957,0,5,A7,21,85.0,1.0,1994,2,21,False
16,HK,0.5,0,16,A7,8,34.0,1.0,1994,2,8,False
12,HK,0.8450704225352113,11,0,A7,41,167.0,0.7317073170731707,1994,2,30,False
13,HK,0.967741935483871,10,0,A7,160,662.0,0.9375,1994,2,150,False
22,HK,0.9333333333333333,0,3,A8,21,85.0,1.0,1994,2,21,False
16,HK,0.7619047619047619,0,5,A8,8,34.0,1.0,1994,2,8,False
12,HK,0.935064935064935,5,0,A8,41,167.0,0.8780487804878049,1994,2,36,False
13,HK,0.9905362776025236,3,0,A8,160,662.0,0.98125,1994,2,157,False
22,HK,0.7804878048780488,5,4,P,21,85.0,0.7619047619047619,1994,3,16,False
16,HK,0.7272727272727273,0,6,P,8,34.0,1.0,1994,3,8,False
12,HK,0.9230769230769231,5,1,P,41,167.0,0.8780487804878049,1994,3,36,False
13,HK,0.9873417721518988,4,0,P,160,662.0,0.975,1994,3,156,False
21,HK,0.18181818181818182,3,6,P,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,P,165,626.0,1.0,1994,3,165,False
22,HK,0.7804878048780488,5,4,A0,21,85.0,0.7619047619047619,1994,3,16,False
16,HK,0.7272727272727273,0,6,A0,8,34.0,1.0,1994,3,8,False
12,HK,0.9230769230769231,5,1,A0,41,167.0,0.8780487804878049,1994,3,36,False
13,HK,0.9873417721518988,4,0,A0,160,662.0,0.975,1994,3,156,False
21,HK,0.18181818181818182,3,6,A0,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A0,165,626.0,1.0,1994,3,165,False
22,HK,0.7906976744186046,4,5,A1,21,85.0,0.8095238095238095,1994,3,17,False
16,HK,0.6153846153846154,0,10,A1,8,34.0,1.0,1994,3,8,False
12,HK,0.8611111111111112,10,0,A1,41,167.0,0.7560975609756098,1994,3,31,False
13,HK,0.9810126582278481,5,1,A1,160,662.0,0.96875,1994,3,155,False
21,HK,0.5,1,5,A1,4,18.0,0.75,1994,3,3,False
4,HK,0.9969604863221885,1,0,A1,165,626.0,0.9939393939393939,1994,3,164,False
22,HK,0.8372093023255814,3,4,A2,21,85.0,0.8571428571428571,1994,3,18,False
16,HK,0.6956521739130435,0,7,A2,8,34.0,1.0,1994,3,8,False
12,HK,0.8947368421052632,7,1,A2,41,167.0,0.8292682926829268,1994,3,34,False
13,HK,0.9873417721518988,4,0,A2,160,662.0,0.975,1994,3,156,False
21,HK,0.2,3,5,A2,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A2,165,626.0,1.0,1994,3,165,False
22,HK,0.8181818181818182,3,5,A3,21,85.0,0.8571428571428571,1994,3,18,False
16,HK,0.6956521739130435,0,7,A3,8,34.0,1.0,1994,3,8,False
12,HK,0.8947368421052632,7,1,A3,41,167.0,0.8292682926829268,1994,3,34,False
13,HK,0.9841269841269841,5,0,A3,160,662.0,0.96875,1994,3,155,False
21,HK,0.2,3,5,A3,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A3,165,626.0,1.0,1994,3,165,False
22,HK,0.8181818181818182,3,5,A3s,21,85.0,0.8571428571428571,1994,3,18,False
16,HK,0.6956521739130435,0,7,A3s,8,34.0,1.0,1994,3,8,False
12,HK,0.8947368421052632,7,1,A3s,41,167.0,0.8292682926829268,1994,3,34,False
13,HK,0.9841269841269841,5,0,A3s,160,662.0,0.96875,1994,3,155,False
21,HK,0.2,3,5,A3s,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A3s,165,626.0,1.0,1994,3,165,False
22,HK,0.8372093023255814,3,4,A4,21,85.0,0.8571428571428571,1994,3,18,False
16,HK,0.6956521739130435,0,7,A4,8,34.0,1.0,1994,3,8,False
12,HK,0.8947368421052632,7,1,A4,41,167.0,0.8292682926829268,1994,3,34,False
13,HK,0.9873417721518988,4,0,A4,160,662.0,0.975,1994,3,156,False
21,HK,0.2,3,5,A4,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A4,165,626.0,1.0,1994,3,165,False
22,HK,0.8372093023255814,3,4,A5,21,85.0,0.8571428571428571,1994,3,18,False
16,HK,0.6956521739130435,0,7,A5,8,34.0,1.0,1994,3,8,False
12,HK,0.8947368421052632,7,1,A5,41,167.0,0.8292682926829268,1994,3,34,False
13,HK,0.9873417721518988,4,0,A5,160,662.0,0.975,1994,3,156,False
21,HK,0.2,3,5,A5,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A5,165,626.0,1.0,1994,3,165,False
22,HK,0.8372093023255814,3,4,A6,21,85.0,0.8571428571428571,1994,3,18,False
16,HK,0.6956521739130435,0,7,A6,8,34.0,1.0,1994,3,8,False
12,HK,0.8947368421052632,7,1,A6,41,167.0,0.8292682926829268,1994,3,34,False
13,HK,0.9873417721518988,4,0,A6,160,662.0,0.975,1994,3,156,False
21,HK,0.2,3,5,A6,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A6,165,626.0,1.0,1994,3,165,False
22,HK,0.7317073170731707,6,5,A7,21,85.0,0.7142857142857143,1994,3,15,False
16,HK,0.5,0,16,A7,8,34.0,1.0,1994,3,8,False
12,HK,0.8450704225352113,11,0,A7,41,167.0,0.7317073170731707,1994,3,30,False
13,HK,0.9615384615384616,10,2,A7,160,662.0,0.9375,1994,3,150,False
21,HK,0.2857142857142857,2,8,A7,4,18.0,0.5,1994,3,2,False
4,HK,0.9939024390243902,2,0,A7,165,626.0,0.9878787878787879,1994,3,163,False
22,HK,0.8095238095238095,4,4,A8,21,85.0,0.8095238095238095,1994,3,17,False
16,HK,0.6956521739130435,0,7,A8,8,34.0,1.0,1994,3,8,False
12,HK,0.8947368421052632,7,1,A8,41,167.0,0.8292682926829268,1994,3,34,False
13,HK,0.9905362776025236,3,0,A8,160,662.0,0.98125,1994,3,157,False
21,HK,0.2,3,5,A8,4,18.0,0.25,1994,3,1,False
4,HK,1.0,0,0,A8,165,626.0,1.0,1994,3,165,False
22,HK,0.7272727272727273,5,7,P,21,85.0,0.7619047619047619,1994,4,16,False
16,HK,0.6666666666666666,0,8,P,8,34.0,1.0,1994,4,8,False
12,HK,0.9090909090909091,6,1,P,41,167.0,0.8536585365853658,1994,4,35,False
13,HK,0.9743589743589743,8,0,P,160,662.0,0.95,1994,4,152,False
21,HK,0.18181818181818182,3,6,P,4,18.0,0.25,1994,4,1,False
4,HK,0.9969788519637462,0,1,P,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,0,P,2,6.0,0.0,1994,4,0,True
17,HK,0.7272727272727273,1,2,P,5,23.0,0.8,1994,4,4,False
22,HK,0.7272727272727273,5,7,A0,21,85.0,0.7619047619047619,1994,4,16,False
16,HK,0.6666666666666666,0,8,A0,8,34.0,1.0,1994,4,8,False
12,HK,0.9090909090909091,6,1,A0,41,167.0,0.8536585365853658,1994,4,35,False
13,HK,0.9776357827476039,7,0,A0,160,662.0,0.95625,1994,4,153,False
21,HK,0.18181818181818182,3,6,A0,4,18.0,0.25,1994,4,1,False
4,HK,0.9969788519637462,0,1,A0,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,0,A0,2,6.0,0.0,1994,4,0,True
17,HK,0.8,1,1,A0,5,23.0,0.8,1994,4,4,False
22,HK,0.8372093023255814,3,4,A1,21,85.0,0.8571428571428571,1994,4,18,False
16,HK,0.6153846153846154,0,10,A1,8,34.0,1.0,1994,4,8,False
12,HK,0.8611111111111112,10,0,A1,41,167.0,0.7560975609756098,1994,4,31,False
13,HK,0.9710610932475884,9,0,A1,160,662.0,0.94375,1994,4,151,False
21,HK,0.2,3,5,A1,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A1,165,626.0,1.0,1994,4,165,False
19,HK,0.4,1,2,A1,2,6.0,0.5,1994,4,1,False
17,HK,0.6666666666666666,0,5,A1,5,23.0,1.0,1994,4,5,False
22,HK,0.8372093023255814,3,4,A2,21,85.0,0.8571428571428571,1994,4,18,False
16,HK,0.6956521739130435,0,7,A2,8,34.0,1.0,1994,4,8,False
12,HK,0.9066666666666666,7,0,A2,41,167.0,0.8292682926829268,1994,4,34,False
13,HK,0.9905362776025236,3,0,A2,160,662.0,0.98125,1994,4,157,False
21,HK,0.18181818181818182,3,6,A2,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A2,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,1,A2,2,6.0,0.0,1994,4,0,True
17,HK,1.0,0,0,A2,5,23.0,1.0,1994,4,5,False
22,HK,0.8372093023255814,3,4,A3,21,85.0,0.8571428571428571,1994,4,18,False
16,HK,0.6956521739130435,0,7,A3,8,34.0,1.0,1994,4,8,False
12,HK,0.8947368421052632,7,1,A3,41,167.0,0.8292682926829268,1994,4,34,False
13,HK,0.9873417721518988,4,0,A3,160,662.0,0.975,1994,4,156,False
21,HK,0.18181818181818182,3,6,A3,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A3,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,1,A3,2,6.0,0.0,1994,4,0,True
17,HK,1.0,0,0,A3,5,23.0,1.0,1994,4,5,False
22,HK,0.8372093023255814,3,4,A3s,21,85.0,0.8571428571428571,1994,4,18,False
16,HK,0.6956521739130435,0,7,A3s,8,34.0,1.0,1994,4,8,False
12,HK,0.8947368421052632,7,1,A3s,41,167.0,0.8292682926829268,1994,4,34,False
13,HK,0.9873417721518988,4,0,A3s,160,662.0,0.975,1994,4,156,False
21,HK,0.18181818181818182,3,6,A3s,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A3s,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,1,A3s,2,6.0,0.0,1994,4,0,True
17,HK,1.0,0,0,A3s,5,23.0,1.0,1994,4,5,False
22,HK,0.8372093023255814,3,4,A4,21,85.0,0.8571428571428571,1994,4,18,False
16,HK,0.6956521739130435,0,7,A4,8,34.0,1.0,1994,4,8,False
12,HK,0.9066666666666666,7,0,A4,41,167.0,0.8292682926829268,1994,4,34,False
13,HK,0.9905362776025236,3,0,A4,160,662.0,0.98125,1994,4,157,False
21,HK,0.18181818181818182,3,6,A4,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A4,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,1,A4,2,6.0,0.0,1994,4,0,True
17,HK,1.0,0,0,A4,5,23.0,1.0,1994,4,5,False
22,HK,0.8095238095238095,4,4,A5,21,85.0,0.8095238095238095,1994,4,17,False
16,HK,0.6956521739130435,0,7,A5,8,34.0,1.0,1994,4,8,False
12,HK,0.9066666666666666,7,0,A5,41,167.0,0.8292682926829268,1994,4,34,False
13,HK,0.9905362776025236,3,0,A5,160,662.0,0.98125,1994,4,157,False
21,HK,0.16666666666666666,3,7,A5,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A5,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,1,A5,2,6.0,0.0,1994,4,0,True
17,HK,1.0,0,0,A5,5,23.0,1.0,1994,4,5,False
22,HK,0.8372093023255814,3,4,A6,21,85.0,0.8571428571428571,1994,4,18,False
16,HK,0.6956521739130435,0,7,A6,8,34.0,1.0,1994,4,8,False
12,HK,0.9066666666666666,7,0,A6,41,167.0,0.8292682926829268,1994,4,34,False
13,HK,0.9905362776025236,3,0,A6,160,662.0,0.98125,1994,4,157,False
21,HK,0.18181818181818182,3,6,A6,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A6,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,1,A6,2,6.0,0.0,1994,4,0,True
17,HK,1.0,0,0,A6,5,23.0,1.0,1994,4,5,False
22,HK,0.6842105263157895,8,4,A7,21,85.0,0.6190476190476191,1994,4,13,False
16,HK,0.5,0,16,A7,8,34.0,1.0,1994,4,8,False
12,HK,0.8450704225352113,11,0,A7,41,167.0,0.7317073170731707,1994,4,30,False
13,HK,0.9411764705882353,16,2,A7,160,662.0,0.9,1994,4,144,False
21,HK,0.0,4,9,A7,4,18.0,0.0,1994,4,0,True
4,HK,0.9814814814814815,6,0,A7,165,626.0,0.9636363636363636,1994,4,159,False
19,HK,0.0,2,4,A7,2,6.0,0.0,1994,4,0,True
17,HK,0.36363636363636365,1,13,A7,5,23.0,0.8,1994,4,4,False
22,HK,0.8372093023255814,3,4,A8,21,85.0,0.8571428571428571,1994,4,18,False
16,HK,0.6956521739130435,0,7,A8,8,34.0,1.0,1994,4,8,False
12,HK,0.9066666666666666,7,0,A8,41,167.0,0.8292682926829268,1994,4,34,False
13,HK,0.9905362776025236,3,0,A8,160,662.0,0.98125,1994,4,157,False
21,HK,0.18181818181818182,3,6,A8,4,18.0,0.25,1994,4,1,False
4,HK,1.0,0,0,A8,165,626.0,1.0,1994,4,165,False
19,HK,0.0,2,1,A8,2,6.0,0.0,1994,4,0,True
17,HK,1.0,0,0,A8,5,23.0,1.0,1994,4,5,False
22,HK,0.7441860465116279,5,6,P,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.5185185185185185,1,12,P,8,34.0,0.875,1994,5,7,False
12,HK,0.7415730337078652,8,15,P,41,167.0,0.8048780487804879,1994,5,33,False
13,HK,0.9776357827476039,7,0,P,160,662.0,0.95625,1994,5,153,False
21,HK,0.18181818181818182,3,6,P,4,18.0,0.25,1994,5,1,False
4,HK,0.9969788519637462,0,1,P,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,1,P,2,6.0,0.0,1994,5,0,True
17,HK,0.7272727272727273,1,2,P,5,23.0,0.8,1994,5,4,False
6,HK,0.0,1,1,P,1,6.0,0.0,1994,5,0,True
11,HK,0.6981132075471698,24,8,P,61,261.0,0.6065573770491803,1994,5,37,False
22,HK,0.7272727272727273,5,7,A0,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.5384615384615384,1,11,A0,8,34.0,0.875,1994,5,7,False
12,HK,0.75,8,14,A0,41,167.0,0.8048780487804879,1994,5,33,False
13,HK,0.9776357827476039,7,0,A0,160,662.0,0.95625,1994,5,153,False
21,HK,0.2,3,5,A0,4,18.0,0.25,1994,5,1,False
4,HK,0.9969788519637462,0,1,A0,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,1,A0,2,6.0,0.0,1994,5,0,True
17,HK,0.7272727272727273,1,2,A0,5,23.0,0.8,1994,5,4,False
6,HK,0.0,1,1,A0,1,6.0,0.0,1994,5,0,True
11,HK,0.7037037037037037,23,9,A0,61,261.0,0.6229508196721312,1994,5,38,False
22,HK,0.7906976744186046,4,5,A1,21,85.0,0.8095238095238095,1994,5,17,False
16,HK,0.42424242424242425,1,18,A1,8,34.0,0.875,1994,5,7,False
12,HK,0.7142857142857143,11,13,A1,41,167.0,0.7317073170731707,1994,5,30,False
13,HK,0.9710610932475884,9,0,A1,160,662.0,0.94375,1994,5,151,False
21,HK,0.2,3,5,A1,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A1,165,626.0,1.0,1994,5,165,False
19,HK,0.2857142857142857,1,4,A1,2,6.0,0.5,1994,5,1,False
17,HK,0.7142857142857143,0,4,A1,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A1,1,6.0,0.0,1994,5,0,True
11,HK,0.6601941747572816,27,8,A1,61,261.0,0.5573770491803278,1994,5,34,False
22,HK,0.7619047619047619,5,5,A2,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.45161290322580644,1,16,A2,8,34.0,0.875,1994,5,7,False
12,HK,0.7560975609756098,10,10,A2,41,167.0,0.7560975609756098,1994,5,31,False
13,HK,0.9873417721518988,4,0,A2,160,662.0,0.975,1994,5,156,False
21,HK,0.16666666666666666,3,7,A2,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A2,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,2,A2,2,6.0,0.0,1994,5,0,True
17,HK,1.0,0,0,A2,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A2,1,6.0,0.0,1994,5,0,True
11,HK,0.7037037037037037,23,9,A2,61,261.0,0.6229508196721312,1994,5,38,False
22,HK,0.7619047619047619,5,5,A3,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.4666666666666667,1,15,A3,8,34.0,0.875,1994,5,7,False
12,HK,0.7560975609756098,10,10,A3,41,167.0,0.7560975609756098,1994,5,31,False
13,HK,0.9808917197452229,6,0,A3,160,662.0,0.9625,1994,5,154,False
21,HK,0.16666666666666666,3,7,A3,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A3,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,2,A3,2,6.0,0.0,1994,5,0,True
17,HK,0.9090909090909091,0,1,A3,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A3,1,6.0,0.0,1994,5,0,True
11,HK,0.7090909090909091,22,10,A3,61,261.0,0.639344262295082,1994,5,39,False
22,HK,0.7619047619047619,5,5,A3s,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.46153846153846156,2,12,A3s,8,34.0,0.75,1994,5,6,False
12,HK,0.7654320987654321,10,9,A3s,41,167.0,0.7560975609756098,1994,5,31,False
13,HK,0.9808917197452229,6,0,A3s,160,662.0,0.9625,1994,5,154,False
21,HK,0.16666666666666666,3,7,A3s,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A3s,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,2,A3s,2,6.0,0.0,1994,5,0,True
17,HK,0.9090909090909091,0,1,A3s,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A3s,1,6.0,0.0,1994,5,0,True
11,HK,0.7478260869565218,18,11,A3s,61,261.0,0.7049180327868853,1994,5,43,False
22,HK,0.7619047619047619,5,5,A4,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.45161290322580644,1,16,A4,8,34.0,0.875,1994,5,7,False
12,HK,0.7560975609756098,10,10,A4,41,167.0,0.7560975609756098,1994,5,31,False
13,HK,0.9873417721518988,4,0,A4,160,662.0,0.975,1994,5,156,False
21,HK,0.16666666666666666,3,7,A4,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A4,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,2,A4,2,6.0,0.0,1994,5,0,True
17,HK,1.0,0,0,A4,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A4,1,6.0,0.0,1994,5,0,True
11,HK,0.7037037037037037,23,9,A4,61,261.0,0.6229508196721312,1994,5,38,False
22,HK,0.7619047619047619,5,5,A5,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.45161290322580644,1,16,A5,8,34.0,0.875,1994,5,7,False
12,HK,0.7560975609756098,10,10,A5,41,167.0,0.7560975609756098,1994,5,31,False
13,HK,0.9873417721518988,4,0,A5,160,662.0,0.975,1994,5,156,False
21,HK,0.16666666666666666,3,7,A5,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A5,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,2,A5,2,6.0,0.0,1994,5,0,True
17,HK,1.0,0,0,A5,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A5,1,6.0,0.0,1994,5,0,True
11,HK,0.7037037037037037,23,9,A5,61,261.0,0.6229508196721312,1994,5,38,False
22,HK,0.7619047619047619,5,5,A6,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.45161290322580644,1,16,A6,8,34.0,0.875,1994,5,7,False
12,HK,0.7560975609756098,10,10,A6,41,167.0,0.7560975609756098,1994,5,31,False
13,HK,0.9873417721518988,4,0,A6,160,662.0,0.975,1994,5,156,False
21,HK,0.16666666666666666,3,7,A6,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A6,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,2,A6,2,6.0,0.0,1994,5,0,True
17,HK,1.0,0,0,A6,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A6,1,6.0,0.0,1994,5,0,True
11,HK,0.7037037037037037,23,9,A6,61,261.0,0.6229508196721312,1994,5,38,False
22,HK,0.6666666666666666,9,3,A7,21,85.0,0.5714285714285714,1994,5,12,False
16,HK,0.3225806451612903,3,18,A7,8,34.0,0.625,1994,5,5,False
12,HK,0.7073170731707317,12,12,A7,41,167.0,0.7073170731707317,1994,5,29,False
13,HK,0.9377049180327869,17,2,A7,160,662.0,0.89375,1994,5,143,False
21,HK,0.0,4,10,A7,4,18.0,0.0,1994,5,0,True
4,HK,0.9814814814814815,6,0,A7,165,626.0,0.9636363636363636,1994,5,159,False
19,HK,0.0,2,4,A7,2,6.0,0.0,1994,5,0,True
17,HK,0.36363636363636365,1,13,A7,5,23.0,0.8,1994,5,4,False
6,HK,0.0,1,2,A7,1,6.0,0.0,1994,5,0,True
11,HK,0.6371681415929203,25,16,A7,61,261.0,0.5901639344262295,1994,5,36,False
22,HK,0.7619047619047619,5,5,A8,21,85.0,0.7619047619047619,1994,5,16,False
16,HK,0.45161290322580644,1,16,A8,8,34.0,0.875,1994,5,7,False
12,HK,0.7560975609756098,10,10,A8,41,167.0,0.7560975609756098,1994,5,31,False
13,HK,0.9873417721518988,4,0,A8,160,662.0,0.975,1994,5,156,False
21,HK,0.16666666666666666,3,7,A8,4,18.0,0.25,1994,5,1,False
4,HK,1.0,0,0,A8,165,626.0,1.0,1994,5,165,False
19,HK,0.0,2,2,A8,2,6.0,0.0,1994,5,0,True
17,HK,1.0,0,0,A8,5,23.0,1.0,1994,5,5,False
6,HK,0.0,1,0,A8,1,6.0,0.0,1994,5,0,True
11,HK,0.7037037037037037,23,9,A8,61,261.0,0.6229508196721312,1994,5,38,False
22,HK,0.7619047619047619,5,5,P,21,85.0,0.7619047619047619,1994,6,16,False
16,HK,0.5,1,13,P,8,34.0,0.875,1994,6,7,False
12,HK,0.7415730337078652,8,15,P,41,167.0,0.8048780487804879,1994,6,33,False
13,HK,0.9743589743589743,8,0,P,160,662.0,0.95,1994,6,152,False
21,HK,0.18181818181818182,3,6,P,4,18.0,0.25,1994,6,1,False
4,HK,0.8719512195121951,22,20,P,165,626.0,0.8666666666666667,1994,6,143,False
19,HK,0.0,2,1,P,2,6.0,0.0,1994,6,0,True
17,HK,0.6666666666666666,1,3,P,5,23.0,0.8,1994,6,4,False
6,HK,0.0,1,1,P,1,6.0,0.0,1994,6,0,True
11,HK,0.6981132075471698,24,8,P,61,261.0,0.6065573770491803,1994,6,37,False
3,HK,0.8670886075949367,20,22,P,157,644.0,0.8726114649681529,1994,6,137,False
15,HK,0.9959514170040485,0,1,P,123,488.0,1.0,1994,6,123,False
22,HK,0.7441860465116279,5,6,A0,21,85.0,0.7619047619047619,1994,6,16,False
16,HK,0.4827586206896552,1,14,A0,8,34.0,0.875,1994,6,7,False
12,HK,0.7391304347826086,7,17,A0,41,167.0,0.8292682926829268,1994,6,34,False
13,HK,0.9712460063897763,8,1,A0,160,662.0,0.95,1994,6,152,False
21,HK,0.2,3,5,A0,4,18.0,0.25,1994,6,1,False
4,HK,0.8693009118541033,22,21,A0,165,626.0,0.8666666666666667,1994,6,143,False
19,HK,0.0,2,1,A0,2,6.0,0.0,1994,6,0,True
17,HK,0.6666666666666666,1,3,A0,5,23.0,0.8,1994,6,4,False
6,HK,0.0,1,1,A0,1,6.0,0.0,1994,6,0,True
11,HK,0.6666666666666666,27,7,A0,61,261.0,0.5573770491803278,1994,6,34,False
3,HK,0.8598726114649682,22,22,A0,157,644.0,0.8598726114649682,1994,6,135,False
15,HK,0.9959514170040485,0,1,A0,123,488.0,1.0,1994,6,123,False
22,HK,0.8095238095238095,4,4,A1,21,85.0,0.8095238095238095,1994,6,17,False
16,HK,0.4,1,20,A1,8,34.0,0.875,1994,6,7,False
12,HK,0.7058823529411765,11,14,A1,41,167.0,0.7317073170731707,1994,6,30,False
13,HK,0.967948717948718,9,1,A1,160,662.0,0.94375,1994,6,151,False
21,HK,0.2,3,5,A1,4,18.0,0.25,1994,6,1,False
4,HK,0.8154761904761905,28,34,A1,165,626.0,0.8303030303030303,1994,6,137,False
19,HK,0.2857142857142857,1,4,A1,2,6.0,0.5,1994,6,1,False
17,HK,0.5263157894736842,0,9,A1,5,23.0,1.0,1994,6,5,False
6,HK,0.0,1,0,A1,1,6.0,0.0,1994,6,0,True
11,HK,0.6534653465346535,28,7,A1,61,261.0,0.5409836065573771,1994,6,33,False
3,HK,0.7814569536423841,39,27,A1,157,644.0,0.7515923566878981,1994,6,118,False
15,HK,1.0,0,0,A1,123,488.0,1.0,1994,6,123,False
22,HK,0.7804878048780488,5,4,A2,21,85.0,0.7619047619047619,1994,6,16,False
16,HK,0.4666666666666667,1,15,A2,8,34.0,0.875,1994,6,7,False
12,HK,0.7469879518072289,10,11,A2,41,167.0,0.7560975609756098,1994,6,31,False
13,HK,0.9873417721518988,4,0,A2,160,662.0,0.975,1994,6,156,False
21,HK,0.16666666666666666,3,7,A2,4,18.0,0.25,1994,6,1,False
4,HK,0.8700906344410876,21,22,A2,165,626.0,0.8727272727272727,1994,6,144,False
19,HK,0.0,2,2,A2,2,6.0,0.0,1994,6,0,True
17,HK,0.7692307692307693,0,3,A2,5,23.0,1.0,1994,6,5,False
