dataset,comparison,seed,task,metric,difference_pp,new_zero_recall_classes
HK,CT-J-CB minus PT-CB,1994,5,tail,-6.0,[]
HK,CT-J-CB minus PT-CB,1995,5,tail,-50.0,[16]
HK,CT-J-CB minus PT-CB,1993,5,old,-28.587235747785158,"[0, 11]"
HK,CT-J-CB minus PT-CB,1994,5,old,-15.483078278428891,[]
HK,CT-J-CB minus PT-CB,1995,5,old,-26.69110637455931,[16]
HK,CT-J-CB minus PT-CB,1993,5,current,25.0,"[0, 11]"
HK,CT-J-CB minus PT-CB,1994,5,current,19.672131147540984,[]
HK,CT-J-CB minus PT-CB,1995,5,current,-2.7077497665733006,[16]
HK,CT-J-CB minus PT-CB,1993,5,HM,-9.304153515042216,"[0, 11]"
HK,CT-J-CB minus PT-CB,1994,5,HM,9.308886535428996,[]
HK,CT-J-CB minus PT-CB,1995,5,HM,-19.057662307422405,[16]
HK,CT-J-CB minus PT-CB,1993,6,BA,-11.489405736299673,[21]
HK,CT-J-CB minus PT-CB,1994,6,BA,-23.712194192368372,[16]
HK,CT-J-CB minus PT-CB,1995,6,BA,-25.392893374883577,[16]
HK,CT-J-CB minus PT-CB,1993,6,tail,-13.035714285714292,[21]
HK,CT-J-CB minus PT-CB,1994,6,tail,-21.5,[16]
HK,CT-J-CB minus PT-CB,1995,6,tail,0.0,[16]
HK,CT-J-CB minus PT-CB,1993,6,old,-15.52835831213104,[21]
HK,CT-J-CB minus PT-CB,1994,6,old,-29.664824113644592,[16]
HK,CT-J-CB minus PT-CB,1995,6,old,-30.471472049860296,[16]
HK,CT-J-CB minus PT-CB,1993,6,current,8.705357142857139,[21]
HK,CT-J-CB minus PT-CB,1994,6,current,6.050955414012748,[16]
HK,CT-J-CB minus PT-CB,1995,6,current,0.0,[16]
HK,CT-J-CB minus PT-CB,1993,6,HM,-7.193629584159154,[21]
HK,CT-J-CB minus PT-CB,1994,6,HM,-26.99029354985229,[16]
HK,CT-J-CB minus PT-CB,1995,6,HM,-10.49373052082261,[16]
HK,CT-J-CB minus PT-CB,1993,7,BA,-9.822465225814724,[17]
HK,CT-J-CB minus PT-CB,1994,7,BA,-35.67654092373584,"[11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1995,7,BA,-43.15790355003527,"[16, 17]"
HK,CT-J-CB minus PT-CB,1993,7,tail,-15.0,[17]
HK,CT-J-CB minus PT-CB,1994,7,tail,-21.071428571428573,"[11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1995,7,tail,-32.0,"[16, 17]"
HK,CT-J-CB minus PT-CB,1993,7,old,-14.742371046278805,[17]
HK,CT-J-CB minus PT-CB,1994,7,old,-44.05439646677428,"[11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1995,7,old,-53.63371575786944,"[16, 17]"
HK,CT-J-CB minus PT-CB,1993,7,current,19.696969696969703,[17]
HK,CT-J-CB minus PT-CB,1994,7,current,14.590592334494772,"[11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1995,7,current,19.696969696969695,"[16, 17]"
HK,CT-J-CB minus PT-CB,1993,7,HM,-1.5071341923446653,[17]
HK,CT-J-CB minus PT-CB,1994,7,HM,-41.84409749999204,"[11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1995,7,HM,-2.6293685794653356,"[16, 17]"
HK,CT-J-CB minus PT-CB,1993,8,BA,-25.199199381791367,"[0, 11, 12, 16, 17]"
HK,CT-J-CB minus PT-CB,1994,8,BA,-42.71067042661042,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,8,BA,-42.51592833851829,"[9, 12, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,8,tail,-26.285714285714292,"[0, 11, 12, 16, 17]"
HK,CT-J-CB minus PT-CB,1994,8,tail,-15.80357142857143,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,8,tail,-15.654761904761909,"[9, 12, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,8,old,-32.4576215931274,"[0, 11, 12, 16, 17]"
HK,CT-J-CB minus PT-CB,1994,8,old,-48.81219477326906,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,8,old,-55.39235347531341,"[9, 12, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,8,current,25.609756097560975,"[0, 11, 12, 16, 17]"
HK,CT-J-CB minus PT-CB,1994,8,current,0.0,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,8,current,47.61904761904763,"[9, 12, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,8,HM,-6.051444118711679,"[0, 11, 12, 16, 17]"
HK,CT-J-CB minus PT-CB,1994,8,HM,-51.31453890475978,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,8,HM,-40.19525191238169,"[9, 12, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,9,BA,-34.429702067352046,"[0, 11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1994,9,BA,-51.82289996473354,"[3, 5, 9, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,9,BA,-48.770338966693295,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,9,tail,-17.738095238095237,"[0, 11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1994,9,tail,-38.30357142857143,"[3, 5, 9, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,9,tail,-27.85714285714286,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,9,old,-45.034227833901134,"[0, 11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1994,9,old,-61.08636181672105,"[3, 5, 9, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,9,old,-57.98021074653069,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,9,current,50.40650406504065,"[0, 11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1994,9,current,22.284794851166524,"[3, 5, 9, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,9,current,24.908635272005853,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,9,HM,-18.229107914673058,"[0, 11, 12, 16, 17, 21]"
HK,CT-J-CB minus PT-CB,1994,9,HM,-59.12526185592941,"[3, 5, 9, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,9,HM,-60.13072874189114,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1993,10,BA,-50.95797620075448,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,10,BA,-52.7703852182738,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,10,BA,-49.99818357697016,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,10,tail,-28.775510204081634,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,10,tail,-36.74107142857143,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,10,tail,-11.63265306122449,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,10,old,-60.74455268097299,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,10,old,-60.09672431660052,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,10,old,-61.109092863300184,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,10,current,37.121212121212125,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,10,current,13.166666666666671,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,10,current,50.0,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,10,HM,-8.315569547030298,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,10,HM,-71.03242152477522,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-J-CB minus PT-CB,1995,10,HM,-53.11806580351987,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,11,BA,-48.47001830741469,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,11,BA,-47.07331770391952,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1995,11,BA,-46.925621410443156,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,11,tail,-21.11607142857143,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,11,tail,-33.61607142857143,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1995,11,tail,-17.99107142857143,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,11,old,-56.32046205647674,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,11,old,-58.60672203779647,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1995,11,old,-55.667494925039925,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,11,current,3.866273352999002,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,11,current,29.81604452192687,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1995,11,current,11.35353535353535,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-J-CB minus PT-CB,1993,11,HM,-69.23323316622015,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1994,11,HM,-59.220161948771036,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-J-CB minus PT-CB,1995,11,HM,-66.75525672768194,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,1,BA,0.0,[]
HK,CT-Risk minus PT-CB,1994,1,BA,0.0,[]
HK,CT-Risk minus PT-CB,1995,1,BA,0.0,[]
HK,CT-Risk minus PT-CB,1993,1,tail,0.0,[]
HK,CT-Risk minus PT-CB,1994,1,tail,0.0,[]
HK,CT-Risk minus PT-CB,1993,1,current,0.0,[]
HK,CT-Risk minus PT-CB,1994,1,current,0.0,[]
HK,CT-Risk minus PT-CB,1995,1,current,0.0,[]
HK,CT-Risk minus PT-CB,1993,2,BA,-3.5714285714285694,[]
HK,CT-Risk minus PT-CB,1994,2,BA,-3.28125,[]
HK,CT-Risk minus PT-CB,1995,2,BA,0.0,[]
HK,CT-Risk minus PT-CB,1993,2,tail,-14.285714285714292,[]
HK,CT-Risk minus PT-CB,1994,2,tail,-12.5,[]
HK,CT-Risk minus PT-CB,1995,2,tail,0.0,[]
HK,CT-Risk minus PT-CB,1993,2,old,-7.142857142857139,[]
HK,CT-Risk minus PT-CB,1994,2,old,-6.25,[]
HK,CT-Risk minus PT-CB,1995,2,old,0.0,[]
HK,CT-Risk minus PT-CB,1993,2,current,0.0,[]
HK,CT-Risk minus PT-CB,1994,2,current,-0.3125,[]
HK,CT-Risk minus PT-CB,1995,2,current,0.0,[]
HK,CT-Risk minus PT-CB,1993,2,HM,-3.4784802403078885,[]
HK,CT-Risk minus PT-CB,1994,2,HM,-3.184496960996171,[]
HK,CT-Risk minus PT-CB,1995,2,HM,0.0,[]
HK,CT-Risk minus PT-CB,1993,3,BA,-2.1629443460711144,[]
HK,CT-Risk minus PT-CB,1994,3,BA,-0.30438311688311614,[]
HK,CT-Risk minus PT-CB,1995,3,BA,-0.2032520325203251,[]
HK,CT-Risk minus PT-CB,1993,3,tail,-28.571428571428577,[]
HK,CT-Risk minus PT-CB,1994,3,tail,18.75,[]
HK,CT-Risk minus PT-CB,1995,3,tail,0.0,[]
HK,CT-Risk minus PT-CB,1993,3,old,-7.752613240418128,[]
HK,CT-Risk minus PT-CB,1994,3,old,-12.805059523809518,[]
HK,CT-Risk minus PT-CB,1995,3,old,-0.3048780487804805,[]
HK,CT-Risk minus PT-CB,1993,3,current,9.016393442622956,[]
HK,CT-Risk minus PT-CB,1994,3,current,24.69696969696969,[]
HK,CT-Risk minus PT-CB,1995,3,current,0.0,[]
HK,CT-Risk minus PT-CB,1993,3,HM,0.19911280886336158,[]
HK,CT-Risk minus PT-CB,1994,3,HM,8.205790927445605,[]
HK,CT-Risk minus PT-CB,1995,3,HM,-0.0680001788663418,[]
HK,CT-Risk minus PT-CB,1993,4,BA,-8.450391325890052,[]
HK,CT-Risk minus PT-CB,1994,4,BA,-1.7984092888818566,[]
HK,CT-Risk minus PT-CB,1995,4,BA,-13.43940548780489,[16]
HK,CT-Risk minus PT-CB,1993,4,tail,-21.428571428571445,[]
HK,CT-Risk minus PT-CB,1994,4,tail,6.25,[]
HK,CT-Risk minus PT-CB,1995,4,tail,-50.0,[16]
HK,CT-Risk minus PT-CB,1993,4,old,-13.178016459997792,[]
HK,CT-Risk minus PT-CB,1994,4,old,-2.397879051842466,[]
HK,CT-Risk minus PT-CB,1995,4,old,-20.358231707317067,[16]
HK,CT-Risk minus PT-CB,1993,4,current,5.73248407643311,[]
HK,CT-Risk minus PT-CB,1994,4,current,0.0,[]
HK,CT-Risk minus PT-CB,1995,4,current,7.317073170731703,[16]
HK,CT-Risk minus PT-CB,1993,4,HM,-5.852067637935022,[]
HK,CT-Risk minus PT-CB,1994,4,HM,-0.5413601245491151,[]
HK,CT-Risk minus PT-CB,1995,4,HM,-10.650142704625793,[16]
HK,CT-Risk minus PT-CB,1993,5,BA,-17.869788598228126,"[0, 11]"
HK,CT-Risk minus PT-CB,1994,5,BA,-8.452036393234913,[]
HK,CT-Risk minus PT-CB,1995,5,BA,-21.89443505296211,[16]
HK,CT-Risk minus PT-CB,1993,5,tail,-6.785714285714278,"[0, 11]"
HK,CT-Risk minus PT-CB,1994,5,tail,-6.0,[]
HK,CT-Risk minus PT-CB,1995,5,tail,-50.0,[16]
HK,CT-Risk minus PT-CB,1993,5,old,-28.587235747785158,"[0, 11]"
HK,CT-Risk minus PT-CB,1994,5,old,-15.483078278428891,[]
HK,CT-Risk minus PT-CB,1995,5,old,-26.69110637455931,[16]
HK,CT-Risk minus PT-CB,1993,5,current,25.0,"[0, 11]"
HK,CT-Risk minus PT-CB,1994,5,current,19.672131147540984,[]
HK,CT-Risk minus PT-CB,1995,5,current,-2.7077497665733006,[16]
HK,CT-Risk minus PT-CB,1993,5,HM,-9.304153515042216,"[0, 11]"
HK,CT-Risk minus PT-CB,1994,5,HM,9.308886535428996,[]
HK,CT-Risk minus PT-CB,1995,5,HM,-19.057662307422405,[16]
HK,CT-Risk minus PT-CB,1993,6,BA,-11.489405736299673,[21]
HK,CT-Risk minus PT-CB,1994,6,BA,-23.712194192368372,[16]
HK,CT-Risk minus PT-CB,1995,6,BA,-25.392893374883577,[16]
HK,CT-Risk minus PT-CB,1993,6,tail,-13.035714285714292,[21]
HK,CT-Risk minus PT-CB,1994,6,tail,-21.5,[16]
HK,CT-Risk minus PT-CB,1995,6,tail,0.0,[16]
HK,CT-Risk minus PT-CB,1993,6,old,-15.52835831213104,[21]
HK,CT-Risk minus PT-CB,1994,6,old,-29.664824113644592,[16]
HK,CT-Risk minus PT-CB,1995,6,old,-30.471472049860296,[16]
HK,CT-Risk minus PT-CB,1993,6,current,8.705357142857139,[21]
HK,CT-Risk minus PT-CB,1994,6,current,6.050955414012748,[16]
HK,CT-Risk minus PT-CB,1995,6,current,0.0,[16]
HK,CT-Risk minus PT-CB,1993,6,HM,-7.193629584159154,[21]
HK,CT-Risk minus PT-CB,1994,6,HM,-26.99029354985229,[16]
HK,CT-Risk minus PT-CB,1995,6,HM,-10.49373052082261,[16]
HK,CT-Risk minus PT-CB,1993,7,BA,-9.950129493606383,[17]
HK,CT-Risk minus PT-CB,1994,7,BA,-35.67654092373584,"[11, 12, 16, 17, 21]"
HK,CT-Risk minus PT-CB,1995,7,BA,-43.03885593098765,"[16, 17]"
HK,CT-Risk minus PT-CB,1993,7,tail,-15.0,[17]
HK,CT-Risk minus PT-CB,1994,7,tail,-21.071428571428573,"[11, 12, 16, 17, 21]"
HK,CT-Risk minus PT-CB,1995,7,tail,-32.0,"[16, 17]"
HK,CT-Risk minus PT-CB,1993,7,old,-14.89131269203574,[17]
HK,CT-Risk minus PT-CB,1994,7,old,-44.05439646677428,"[11, 12, 16, 17, 21]"
HK,CT-Risk minus PT-CB,1995,7,old,-53.49482686898055,"[16, 17]"
HK,CT-Risk minus PT-CB,1993,7,current,19.696969696969703,[17]
HK,CT-Risk minus PT-CB,1994,7,current,14.590592334494772,"[11, 12, 16, 17, 21]"
HK,CT-Risk minus PT-CB,1995,7,current,19.696969696969695,"[16, 17]"
HK,CT-Risk minus PT-CB,1993,7,HM,-1.619429708076737,[17]
HK,CT-Risk minus PT-CB,1994,7,HM,-41.84409749999204,"[11, 12, 16, 17, 21]"
HK,CT-Risk minus PT-CB,1995,7,HM,-2.5172234513039697,"[16, 17]"
HK,CT-Risk minus PT-CB,1993,8,BA,-23.791326599105915,"[0, 11, 12, 16]"
HK,CT-Risk minus PT-CB,1994,8,BA,-42.71067042661042,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,8,BA,-42.33363667185162,"[9, 12, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,8,tail,-22.285714285714292,"[0, 11, 12, 16]"
HK,CT-Risk minus PT-CB,1994,8,tail,-15.80357142857143,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,8,tail,-15.654761904761909,"[9, 12, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,8,old,-30.848624127201177,"[0, 11, 12, 16]"
HK,CT-Risk minus PT-CB,1994,8,old,-48.81219477326906,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,8,old,-55.184020141980085,"[9, 12, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,8,current,25.609756097560975,"[0, 11, 12, 16]"
HK,CT-Risk minus PT-CB,1994,8,current,0.0,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,8,current,47.61904761904763,"[9, 12, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,8,HM,-4.7245304628132985,"[0, 11, 12, 16]"
HK,CT-Risk minus PT-CB,1994,8,HM,-51.31453890475978,"[11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,8,HM,-39.84870557354722,"[9, 12, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,9,BA,-33.50779355173646,"[0, 11, 12, 16, 21]"
HK,CT-Risk minus PT-CB,1994,9,BA,-51.755149287226764,"[3, 5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,9,BA,-48.770338966693295,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,9,tail,-14.404761904761905,"[0, 11, 12, 16, 21]"
HK,CT-Risk minus PT-CB,1994,9,tail,-38.30357142857143,"[3, 5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,9,tail,-27.85714285714286,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,9,old,-43.9970807538336,"[0, 11, 12, 16, 21]"
HK,CT-Risk minus PT-CB,1994,9,old,-61.01014230452593,"[3, 5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,9,old,-57.98021074653069,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,9,current,50.40650406504065,"[0, 11, 12, 16, 21]"
HK,CT-Risk minus PT-CB,1994,9,current,22.284794851166524,"[3, 5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,9,current,24.908635272005853,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,9,HM,-16.908860454006955,"[0, 11, 12, 16, 21]"
HK,CT-Risk minus PT-CB,1994,9,HM,-58.991209531069,"[3, 5, 11, 12, 13, 16, 17, 21, 22]"
HK,CT-Risk minus PT-CB,1995,9,HM,-60.13072874189114,"[1, 8, 9, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1993,10,BA,-50.95797620075448,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,10,BA,-52.7703852182738,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-Risk minus PT-CB,1995,10,BA,-50.08015079008492,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,10,tail,-28.775510204081634,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,10,tail,-36.74107142857143,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-Risk minus PT-CB,1995,10,tail,-11.63265306122449,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,10,old,-60.74455268097299,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,10,old,-60.09672431660052,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-Risk minus PT-CB,1995,10,old,-61.2001675445388,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,10,current,37.121212121212125,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,10,current,13.166666666666671,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-Risk minus PT-CB,1995,10,current,50.0,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,10,HM,-8.315569547030298,"[0, 2, 3, 4, 8, 11, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,10,HM,-71.03242152477522,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 15, 16, 17, 18, 21, 22]"
HK,CT-Risk minus PT-CB,1995,10,HM,-53.296102943732286,"[0, 1, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,11,BA,-48.47001830741469,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,11,BA,-47.160274225658654,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1995,11,BA,-46.925621410443156,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,11,tail,-21.11607142857143,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,11,tail,-33.61607142857143,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1995,11,tail,-17.99107142857143,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,11,old,-56.32046205647674,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,11,old,-58.706722037796474,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1995,11,old,-55.667494925039925,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,11,current,3.866273352999002,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,11,current,29.81604452192687,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1995,11,current,11.35353535353535,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-Risk minus PT-CB,1993,11,HM,-69.23323316622015,"[0, 2, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1994,11,HM,-59.41275002709259,"[0, 1, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
HK,CT-Risk minus PT-CB,1995,11,HM,-66.75525672768194,"[0, 1, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22]"
HK,CT-ConCM minus PT-CB,1993,1,BA,0.0,[]
HK,CT-ConCM minus PT-CB,1994,1,BA,0.0,[]
HK,CT-ConCM minus PT-CB,1995,1,BA,-0.27439024390244526,[]
HK,CT-ConCM minus PT-CB,1993,1,tail,0.0,[]
HK,CT-ConCM minus PT-CB,1994,1,tail,0.0,[]
HK,CT-ConCM minus PT-CB,1993,1,current,0.0,[]
HK,CT-ConCM minus PT-CB,1994,1,current,0.0,[]
HK,CT-ConCM minus PT-CB,1995,1,current,-0.27439024390244526,[]
HK,CT-ConCM minus PT-CB,1993,2,BA,-25.628761482420018,[]
HK,CT-ConCM minus PT-CB,1994,2,BA,-27.658972125435554,[]
HK,CT-ConCM minus PT-CB,1995,2,BA,-10.810467479674784,[]
HK,CT-ConCM minus PT-CB,1993,2,tail,-71.42857142857143,[]
HK,CT-ConCM minus PT-CB,1994,2,tail,0.0,[]
HK,CT-ConCM minus PT-CB,1995,2,tail,0.0,[]
