dataset,comparison,task,metric,mean_difference_pp,paired_sd,low,high,resamples,bootstrap_seed,fixed_models_not_resampled
ISIC,CT-J-CB minus CT-J-Stale,2,current,-5.4553777724509445,3.2197194711839736,-10.050365197265606,-1.3453629703629806,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,2,HM,31.123669865090317,14.15654443064591,24.44678196085222,37.922410400085695,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,3,BA,17.525435421776887,8.082986238103667,13.659415043296619,21.289296304935686,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,3,tail,20.67307692307693,21.793104189257043,11.135185185185184,29.93827160493827,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,3,old,29.90726666031544,11.385177040311229,24.861226259191376,34.99533014886275,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,3,current,-7.2382270553002215,3.8265415081430145,-10.852551370962225,-3.8149292900974996,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,3,HM,29.663238978851638,22.496208352275083,24.631464275615734,34.11407015032695,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,4,BA,20.236280856641404,4.446934873870077,17.58093297800158,23.050986581165017,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,4,tail,19.65811965811966,9.136489536334862,13.998765432098766,25.696373456790116,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,4,old,28.50905036880647,6.7480141560118785,25.157631842337125,32.136499851134,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,4,current,-4.582027679853766,3.6682610403361666,-7.3452515015015045,-2.0128606867737284,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,4,HM,37.152876315999414,6.617778986072107,33.194637912968155,41.210602360730874,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,all,Average_BA,13.351915389627479,1.6352757135298175,11.270448443049865,15.315862426040793,2000,45001,True
ISIC,CT-J-CB minus PT-CB,1,BA,0.9978159978160003,2.6815458112384047,-2.326350124047497,4.706035160223917,2000,45001,True
ISIC,CT-J-CB minus PT-CB,1,current,0.9978159978160003,2.6815458112384047,-2.326350124047497,4.706035160223917,2000,45001,True
ISIC,CT-J-CB minus PT-CB,2,BA,-3.190952870830922,6.230939442085416,-6.548733498500825,0.49886912724551485,2000,45001,True
ISIC,CT-J-CB minus PT-CB,2,tail,2.7777777777777786,2.4056261216234414,-2.89855072463768,10.144927536231883,2000,45001,True
ISIC,CT-J-CB minus PT-CB,2,old,-16.073149091441767,10.987879326433903,-21.753619539242127,-10.47470847209321,2000,45001,True
ISIC,CT-J-CB minus PT-CB,2,current,9.691243349779933,7.6230535590290955,5.923491331386068,13.723672318569966,2000,45001,True
ISIC,CT-J-CB minus PT-CB,2,HM,-4.11941996104203,12.253922593001475,-8.291203356283296,0.34853964621507083,2000,45001,True
ISIC,CT-J-CB minus PT-CB,3,BA,-1.717279918499429,2.4633298192881035,-5.218450686331515,1.8289886890764084,2000,45001,True
ISIC,CT-J-CB minus PT-CB,3,tail,-0.0534188034187982,4.0106814839094005,-5.851851851851852,5.555555555555553,2000,45001,True
ISIC,CT-J-CB minus PT-CB,3,old,-8.585808966906532,3.421347528385445,-13.03209044562735,-4.3062496764799425,2000,45001,True
ISIC,CT-J-CB minus PT-CB,3,current,12.019778178314768,5.621840700312935,7.413264720592314,17.03764947970928,2000,45001,True
ISIC,CT-J-CB minus PT-CB,3,HM,-0.6007162253455576,2.1897774880309333,-4.48409793312608,3.156048838307446,2000,45001,True
ISIC,CT-J-CB minus PT-CB,4,BA,-9.096189180693424,7.427014492009557,-13.651458975472966,-4.526817709553205,2000,45001,True
ISIC,CT-J-CB minus PT-CB,4,tail,-11.965811965811971,7.6258031483694415,-22.0119644723093,-2.559921962095891,2000,45001,True
ISIC,CT-J-CB minus PT-CB,4,old,-21.66425145083682,7.839541533963502,-26.7654386392274,-16.595784139408607,2000,45001,True
ISIC,CT-J-CB minus PT-CB,4,current,28.60799762973676,6.537727107628908,20.562188208616778,36.701856022689356,2000,45001,True
ISIC,CT-J-CB minus PT-CB,4,HM,-6.698334868497,14.328276141601547,-11.99495351511157,-1.0036962181620397,2000,45001,True
ISIC,CT-J-CB minus PT-CB,all,Average_BA,-3.2516514930519436,3.4728246474170077,-5.561320645421752,-0.7645192114630557,2000,45001,True
ISIC,CT-Risk minus PT-CB,1,BA,0.9978159978160003,2.6815458112384047,-2.326350124047497,4.706035160223917,2000,45001,True
ISIC,CT-Risk minus PT-CB,1,current,0.9978159978160003,2.6815458112384047,-2.326350124047497,4.706035160223917,2000,45001,True
ISIC,CT-Risk minus PT-CB,2,BA,-3.190952870830922,6.230939442085416,-6.548733498500825,0.49886912724551485,2000,45001,True
ISIC,CT-Risk minus PT-CB,2,tail,2.7777777777777786,2.4056261216234414,-2.89855072463768,10.144927536231883,2000,45001,True
ISIC,CT-Risk minus PT-CB,2,old,-16.073149091441767,10.987879326433903,-21.753619539242127,-10.47470847209321,2000,45001,True
ISIC,CT-Risk minus PT-CB,2,current,9.691243349779933,7.6230535590290955,5.923491331386068,13.723672318569966,2000,45001,True
ISIC,CT-Risk minus PT-CB,2,HM,-4.11941996104203,12.253922593001475,-8.291203356283296,0.34853964621507083,2000,45001,True
ISIC,CT-Risk minus PT-CB,3,BA,-1.7159149171344268,2.310855252271241,-5.092672270054237,1.6694021949156712,2000,45001,True
ISIC,CT-Risk minus PT-CB,3,tail,-0.0534188034187982,4.0106814839094005,-5.851851851851852,5.555555555555553,2000,45001,True
ISIC,CT-Risk minus PT-CB,3,old,-8.583761464859029,2.876332270012703,-12.774416686048513,-4.475510619425095,2000,45001,True
ISIC,CT-Risk minus PT-CB,3,current,12.019778178314768,5.621840700312935,7.413264720592314,17.03764947970928,2000,45001,True
ISIC,CT-Risk minus PT-CB,3,HM,-0.5626856296310313,1.7652351728225082,-4.2945910220252275,2.990842421928339,2000,45001,True
ISIC,CT-Risk minus PT-CB,4,BA,-8.852235988370667,7.148615393629531,-13.390740914113673,-4.3067415571076815,2000,45001,True
ISIC,CT-Risk minus PT-CB,4,tail,-11.965811965811971,7.6258031483694415,-22.0119644723093,-2.559921962095891,2000,45001,True
ISIC,CT-Risk minus PT-CB,4,old,-21.097434634020004,7.649764498325124,-26.148696489619446,-16.0754867951426,2000,45001,True
ISIC,CT-Risk minus PT-CB,4,current,27.88335994857734,5.941886060566141,19.807169650910282,36.06757886839408,2000,45001,True
ISIC,CT-Risk minus PT-CB,4,HM,-6.2590697756211595,13.803480905860068,-11.642584605013505,-0.6609426264031082,2000,45001,True
ISIC,CT-Risk minus PT-CB,all,Average_BA,-3.190321944630004,3.3519634545446135,-5.453082704805854,-0.7747986728228212,2000,45001,True
ISIC,CT-ConCM minus PT-CB,1,BA,-6.173776326215342,13.450265718181459,-11.711243534644698,-0.7398266279496368,2000,45001,True
ISIC,CT-ConCM minus PT-CB,1,current,-6.173776326215342,13.450265718181459,-11.711243534644698,-0.7398266279496368,2000,45001,True
ISIC,CT-ConCM minus PT-CB,2,BA,-42.3549730866804,13.723586409887305,-47.49358891419359,-36.523998628778045,2000,45001,True
ISIC,CT-ConCM minus PT-CB,2,tail,-65.38461538461539,26.646935501059655,-80.2423869234214,-50.66653439153439,2000,45001,True
ISIC,CT-ConCM minus PT-CB,2,old,-73.17090649407722,11.626589239748485,-79.09498046637636,-66.41750367348193,2000,45001,True
ISIC,CT-ConCM minus PT-CB,2,current,-11.539039679283581,22.96522706606455,-18.224807081777747,-4.613728376886278,2000,45001,True
ISIC,CT-ConCM minus PT-CB,2,HM,-64.39565579869169,15.518339762101359,-70.70311427530069,-57.2907235920392,2000,45001,True
ISIC,CT-ConCM minus PT-CB,3,BA,-36.78246022758218,8.086700568022286,-42.141783870097065,-30.944872239421475,2000,45001,True
ISIC,CT-ConCM minus PT-CB,3,tail,-64.36965811965813,24.19836417922195,-76.38888888888889,-52.004858567358575,2000,45001,True
ISIC,CT-ConCM minus PT-CB,3,old,-51.48495982337446,2.8999516882425063,-57.81130727009295,-44.90296127995987,2000,45001,True
ISIC,CT-ConCM minus PT-CB,3,current,-7.377461035997615,25.671903314493512,-14.907546488796488,0.3730411888306505,2000,45001,True
ISIC,CT-ConCM minus PT-CB,3,HM,-47.39671647510985,8.127637471328153,-53.46677146089702,-40.54020687170312,2000,45001,True
ISIC,CT-ConCM minus PT-CB,4,BA,-39.73394592794116,5.652231997868474,-45.09631129423393,-33.9258617857305,2000,45001,True
ISIC,CT-ConCM minus PT-CB,4,tail,-71.15384615384616,0.0,-83.33912037037038,-58.9717391304348,2000,45001,True
ISIC,CT-ConCM minus PT-CB,4,old,-55.99113888748035,4.007625164636519,-61.8402963035585,-49.74998043419096,2000,45001,True
ISIC,CT-ConCM minus PT-CB,4,current,9.03763295067643,30.23574845286367,0.5439738563220037,17.81557278432278,2000,45001,True
ISIC,CT-ConCM minus PT-CB,4,HM,-54.22222286459013,3.6942814144662175,-60.25452130889976,-47.045649400860064,2000,45001,True
ISIC,CT-ConCM minus PT-CB,all,Average_BA,-31.261288892104773,2.357864329457473,-35.23148750861146,-26.97992712865904,2000,45001,True
