dataset,seed,task,method,seen,known,scope,n_images,correct_macro,correct_sample,to_other_macro,to_other_sample,wrong_within_macro,wrong_within_sample
HK,1994,11,PT-CB,23,20,current,401,65.48995666642725,77.3067331670823,31.479740303269715,21.197007481296758,3.0303030303030303,1.4962593516209477
HK,1994,11,CT-Risk,23,20,old,1297,1.7666666666666668,4.086353122590594,90.02335924193204,88.2035466461064,8.209974091401298,7.710100231303008
HK,1994,11,CT-Risk,23,20,current,401,95.30600118835414,97.2568578553616,0.0,0.0,4.69399881164587,2.7431421446384037
HK,1994,1,CT-ConCM-CB,2,0,old,0,,,,,,
HK,1994,1,CT-ConCM-CB,2,0,current,29,100.0,100.0,0.0,0.0,0.0,0.0
HK,1994,1,CT-ConCM,2,0,old,0,,,,,,
HK,1994,1,CT-ConCM,2,0,current,29,100.0,100.0,0.0,0.0,0.0,0.0
HK,1994,2,CT-ConCM-CB,4,2,old,29,62.5,79.3103448275862,37.5,20.689655172413794,0.0,0.0
HK,1994,2,CT-ConCM-CB,4,2,current,201,97.53048780487805,97.51243781094527,1.8445121951219514,1.4925373134328357,0.625,0.9950248756218906
HK,1994,2,CT-ConCM,4,2,old,29,64.28571428571428,48.275862068965516,35.714285714285715,51.724137931034484,0.0,0.0
HK,1994,2,CT-ConCM,4,2,current,201,74.26829268292683,83.5820895522388,24.51219512195122,15.92039800995025,1.2195121951219512,0.4975124378109453
HK,1994,3,CT-ConCM-CB,6,4,old,230,53.15548780487804,82.17391304347827,26.09375,12.173913043478262,20.75076219512195,5.6521739130434785
HK,1994,3,CT-ConCM-CB,6,4,current,169,87.19696969696969,98.81656804733728,12.803030303030303,1.183431952662722,0.0,0.0
HK,1994,3,CT-ConCM,6,4,old,230,50.27638646922183,80.43478260869566,21.331845238095237,10.434782608695652,28.39176829268293,9.130434782608695
HK,1994,3,CT-ConCM,6,4,current,169,82.95454545454545,90.53254437869822,17.045454545454547,9.467455621301776,0.0,0.0
HK,1994,4,CT-ConCM-CB,8,6,old,399,61.2734817689086,81.203007518797,4.332160894660894,8.771929824561402,34.3943573364305,10.025062656641603
HK,1994,4,CT-ConCM-CB,8,6,current,7,40.0,57.14285714285714,60.0,42.857142857142854,0.0,0.0
HK,1994,4,CT-ConCM,8,6,old,399,60.157652307042554,83.95989974937343,0.9343434343434343,2.2556390977443606,38.90800425861402,13.784461152882205
HK,1994,4,CT-ConCM,8,6,current,7,30.0,42.857142857142854,70.0,57.14285714285714,0.0,0.0
HK,1994,5,CT-ConCM-CB,10,8,old,406,35.689077182979624,69.95073891625616,36.8714612369338,16.25615763546798,27.439461580086583,13.793103448275861
HK,1994,5,CT-ConCM-CB,10,8,current,62,50.0,98.38709677419355,50.0,1.6129032258064515,0.0,0.0
HK,1994,5,CT-ConCM,10,8,old,406,39.512525076549466,70.6896551724138,29.84592770034843,11.330049261083744,30.6415472231021,17.980295566502463
HK,1994,5,CT-ConCM,10,8,current,62,45.08196721311475,88.70967741935483,54.91803278688525,11.29032258064516,0.0,0.0
HK,1994,6,CT-ConCM-CB,12,10,old,468,0.5721870342771982,1.282051282051282,95.37141052669841,97.64957264957265,4.0564024390243905,1.0683760683760684
HK,1994,6,CT-ConCM-CB,12,10,current,280,100.0,100.0,0.0,0.0,0.0,0.0
HK,1994,6,CT-ConCM,12,10,old,468,13.14701305624936,16.88034188034188,74.03511409289098,75.64102564102564,12.817872850859654,7.478632478632479
HK,1994,6,CT-ConCM,12,10,current,280,96.42949614209518,96.78571428571429,3.5705038579048214,3.214285714285714,0.0,0.0
HK,1994,7,CT-ConCM-CB,14,12,old,748,9.093725824345677,22.32620320855615,69.39858527377461,54.94652406417112,21.507688901879717,22.727272727272727
HK,1994,7,CT-ConCM-CB,14,12,current,171,99.6951219512195,99.41520467836257,0.0,0.0,0.3048780487804878,0.5847953216374269
HK,1994,7,CT-ConCM,14,12,old,748,14.339255759171868,31.818181818181817,51.174336613067574,38.903743315508024,34.48640762776056,29.27807486631016
HK,1994,7,CT-ConCM,14,12,current,171,69.90418118466899,94.73684210526315,1.524390243902439,2.923976608187134,28.57142857142857,2.3391812865497075
HK,1994,8,CT-ConCM-CB,16,14,old,919,14.212860310421286,18.171926006528835,64.58051299842927,67.89989118607181,21.20662669114944,13.928182807399347
HK,1994,8,CT-ConCM-CB,16,14,current,22,50.0,95.45454545454545,0.0,0.0,50.0,4.545454545454546
HK,1994,8,CT-ConCM,16,14,old,919,21.65626279887582,33.623503808487484,26.781992103619025,12.404787812840043,51.56174509750515,53.97170837867247
HK,1994,8,CT-ConCM,16,14,current,22,50.0,95.45454545454545,0.0,0.0,50.0,4.545454545454546
HK,1994,9,CT-ConCM-CB,18,16,old,941,2.7293844367015097,1.0626992561105209,94.88258660194344,94.2614240170032,2.388028961355045,4.675876726886291
HK,1994,9,CT-ConCM-CB,18,16,current,146,93.24215607401449,94.52054794520548,0.0,0.0,6.757843925985519,5.47945205479452
HK,1994,9,CT-ConCM,18,16,old,941,10.034595109139735,11.052072263549416,72.66134838983933,70.45696068012752,17.304056501020927,18.49096705632306
HK,1994,9,CT-ConCM,18,16,current,146,89.39393939393939,95.2054794520548,0.0,0.0,10.606060606060606,4.794520547945205
HK,1994,10,CT-ConCM-CB,20,18,old,1087,0.0,0.0,99.96527777777777,99.90800367985281,0.034722222222222224,0.09199632014719411
HK,1994,10,CT-ConCM-CB,20,18,current,210,100.0,100.0,0.0,0.0,0.0,0.0
HK,1994,10,CT-ConCM,20,18,old,1087,7.077507934261909,6.6237350505979755,81.54549131744211,77.18491260349586,11.377000748295979,16.19135234590616
HK,1994,10,CT-ConCM,20,18,current,210,99.16666666666667,99.52380952380952,0.8333333333333334,0.4761904761904762,0.0,0.0
HK,1994,11,CT-ConCM-CB,23,20,old,1297,0.11666666666666668,0.15420200462606012,99.67860989555153,99.46029298380878,0.2047234377818068,0.3855050115651504
HK,1994,11,CT-ConCM-CB,23,20,current,401,93.89488507135567,96.25935162094763,0.0,0.0,6.1051149286443405,3.7406483790523692
HK,1994,11,CT-ConCM,23,20,old,1297,11.403422866313635,18.350038550501157,66.37269801886924,54.741711642251346,22.223879114817112,26.908249807247493
HK,1994,11,CT-ConCM,23,20,current,401,88.9830213359625,93.26683291770573,5.817929347341112,3.7406483790523692,5.1990493166963745,2.9925187032418954
HK,1995,1,CT-J-CB,2,0,old,0,,,,,,
HK,1995,1,CT-J-CB,2,0,current,324,98.4375,98.4567901234568,0.0,0.0,1.5625,1.5432098765432098
HK,1995,1,CT-J-Stale,2,0,old,0,,,,,,
HK,1995,1,CT-J-Stale,2,0,current,324,98.4375,98.4567901234568,0.0,0.0,1.5625,1.5432098765432098
HK,1995,1,PT-CB,2,0,old,0,,,,,,
HK,1995,1,PT-CB,2,0,current,324,98.4375,98.4567901234568,0.0,0.0,1.5625,1.5432098765432098
HK,1995,1,CT-Risk,2,0,old,0,,,,,,
HK,1995,1,CT-Risk,2,0,current,324,98.4375,98.4567901234568,0.0,0.0,1.5625,1.5432098765432098
HK,1995,2,CT-J-CB,4,2,old,324,97.50762195121952,97.53086419753086,0.929878048780488,0.9259259259259258,1.5625,1.5432098765432098
HK,1995,2,CT-J-CB,4,2,current,68,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,CT-J-Stale,4,2,old,324,96.26524390243902,96.29629629629629,1.859756097560976,1.8518518518518516,1.875,1.8518518518518516
HK,1995,2,CT-J-Stale,4,2,current,68,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,PT-CB,4,2,old,324,97.50762195121952,97.53086419753086,0.929878048780488,0.9259259259259258,1.5625,1.5432098765432098
HK,1995,2,PT-CB,4,2,current,68,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,CT-Risk,4,2,old,324,97.50762195121952,97.53086419753086,0.929878048780488,0.9259259259259258,1.5625,1.5432098765432098
HK,1995,2,CT-Risk,4,2,current,68,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,3,CT-J-CB,6,4,old,392,98.76143292682926,97.95918367346938,0.1524390243902439,0.25510204081632654,1.0861280487804876,1.7857142857142856
HK,1995,3,CT-J-CB,6,4,current,124,49.59349593495935,98.38709677419355,50.40650406504065,1.6129032258064515,0.0,0.0
HK,1995,3,CT-J-Stale,6,4,old,392,93.6496443089431,93.87755102040816,4.635416666666666,3.316326530612245,1.714939024390244,2.806122448979592
HK,1995,3,CT-J-Stale,6,4,current,124,50.0,99.19354838709677,50.0,0.8064516129032258,0.0,0.0
HK,1995,3,PT-CB,6,4,old,392,99.06631097560977,98.46938775510205,0.0,0.0,0.9336890243902438,1.530612244897959
HK,1995,3,PT-CB,6,4,current,124,49.59349593495935,98.38709677419355,50.40650406504065,1.6129032258064515,0.0,0.0
HK,1995,3,CT-Risk,6,4,old,392,98.76143292682926,97.95918367346938,0.1524390243902439,0.25510204081632654,1.0861280487804876,1.7857142857142856
HK,1995,3,CT-Risk,6,4,current,124,49.59349593495935,98.38709677419355,50.40650406504065,1.6129032258064515,0.0,0.0
HK,1995,4,CT-J-CB,8,6,old,516,62.11297425474255,89.72868217054264,20.459857723577237,8.720930232558139,17.427168021680217,1.550387596899225
HK,1995,4,CT-J-CB,8,6,current,154,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,4,CT-J-Stale,8,6,old,516,28.46290650406504,34.10852713178294,71.22459349593497,65.31007751937985,0.3125,0.5813953488372093
HK,1995,4,CT-J-Stale,8,6,current,154,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,4,PT-CB,8,6,old,516,82.47120596205963,98.25581395348837,0.10416666666666667,0.1937984496124031,17.42462737127371,1.550387596899225
HK,1995,4,PT-CB,8,6,current,154,92.68292682926828,96.1038961038961,7.317073170731707,3.896103896103896,0.0,0.0
HK,1995,4,CT-Risk,8,6,old,516,62.11297425474255,89.72868217054264,20.459857723577237,8.720930232558139,17.427168021680217,1.550387596899225
HK,1995,4,CT-Risk,8,6,current,154,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,5,CT-J-CB,10,8,old,670,57.89032147096913,69.55223880597015,12.701014911144688,20.746268656716417,29.408663617886177,9.701492537313433
HK,1995,5,CT-J-CB,10,8,current,174,97.2922502334267,98.85057471264368,0.0,0.0,2.7077497665732957,1.1494252873563218
HK,1995,5,CT-J-Stale,10,8,old,670,17.374872967479675,16.567164179104477,63.41590447154473,69.85074626865672,19.209222560975608,13.582089552238804
HK,1995,5,CT-J-Stale,10,8,current,174,97.2922502334267,98.85057471264368,0.0,0.0,2.7077497665732957,1.1494252873563218
HK,1995,5,PT-CB,10,8,old,670,84.58142784552845,97.16417910447761,0.5989583333333333,0.8955223880597015,14.819613821138208,1.9402985074626864
HK,1995,5,PT-CB,10,8,current,174,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,5,CT-Risk,10,8,old,670,57.89032147096913,69.55223880597015,12.701014911144688,20.746268656716417,29.408663617886177,9.701492537313433
HK,1995,5,CT-Risk,10,8,current,174,97.2922502334267,98.85057471264368,0.0,0.0,2.7077497665732957,1.1494252873563218
HK,1995,6,CT-J-CB,12,10,old,844,56.218047660462844,53.43601895734598,26.697921371224936,35.308056872037916,17.08403096831221,11.255924170616113
HK,1995,6,CT-J-CB,12,10,current,7,50.0,71.42857142857143,25.0,14.285714285714285,25.0,14.285714285714285
HK,1995,6,CT-J-Stale,12,10,old,844,13.960281876978433,15.995260663507107,80.66203807409718,80.45023696682463,5.377680048924383,3.5545023696682465
HK,1995,6,CT-J-Stale,12,10,current,7,50.0,71.42857142857143,0.0,0.0,50.0,28.57142857142857
HK,1995,6,PT-CB,12,10,old,844,86.68951971032315,97.03791469194313,0.8567201270752204,0.8293838862559242,12.453760162601624,2.132701421800948
HK,1995,6,PT-CB,12,10,current,7,50.0,71.42857142857143,50.0,28.57142857142857,0.0,0.0
HK,1995,6,CT-Risk,12,10,old,844,56.218047660462844,53.43601895734598,26.697921371224936,35.308056872037916,17.08403096831221,11.255924170616113
HK,1995,6,CT-Risk,12,10,current,7,50.0,71.42857142857143,25.0,14.285714285714285,25.0,14.285714285714285
HK,1995,7,CT-J-CB,14,12,old,851,22.536122095971276,32.78495887191539,70.7709807008397,60.752056404230316,6.692897203189021,6.462984723854288
HK,1995,7,CT-J-CB,14,12,current,34,39.39393939393939,76.47058823529412,6.0606060606060606,11.76470588235294,54.54545454545454,11.76470588235294
HK,1995,7,CT-J-Stale,14,12,old,851,2.5656334688346885,4.230317273795535,97.43436653116531,95.76968272620446,0.0,0.0
HK,1995,7,CT-J-Stale,14,12,current,34,45.45454545454545,88.23529411764706,0.0,0.0,54.54545454545454,11.76470588235294
HK,1995,7,PT-CB,14,12,old,851,76.16983785384073,96.12220916568742,2.2023809523809526,0.35252643948296125,21.627781193778326,3.525264394829612
HK,1995,7,PT-CB,14,12,current,34,19.696969696969695,38.23529411764706,78.78787878787878,58.82352941176471,1.5151515151515151,2.941176470588235
HK,1995,7,CT-Risk,14,12,old,851,22.675010984860165,32.90246768507638,70.63209181195081,60.634547591069335,6.692897203189021,6.462984723854288
HK,1995,7,CT-Risk,14,12,current,34,39.39393939393939,76.47058823529412,6.0606060606060606,11.76470588235294,54.54545454545454,11.76470588235294
HK,1995,8,CT-J-CB,16,14,old,885,9.47405141997802,19.43502824858757,88.770779622244,77.51412429378531,1.7551689577779588,3.050847457627119
HK,1995,8,CT-J-CB,16,14,current,73,99.24242424242425,98.63013698630137,0.0,0.0,0.7575757575757576,1.36986301369863
HK,1995,8,CT-J-Stale,16,14,old,885,1.3385598141695705,2.4858757062146895,98.66144018583043,97.51412429378531,0.0,0.0
HK,1995,8,CT-J-Stale,16,14,current,73,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,8,PT-CB,16,14,old,885,64.86640489529145,93.44632768361582,15.722671274718314,1.807909604519774,19.410923829990235,4.745762711864407
HK,1995,8,PT-CB,16,14,current,73,51.62337662337663,35.61643835616438,48.37662337662337,64.38356164383562,0.0,0.0
HK,1995,8,CT-Risk,16,14,old,885,9.682384753311354,19.774011299435028,88.60708914605355,77.28813559322035,1.710526100635101,2.937853107344633
HK,1995,8,CT-Risk,16,14,current,73,99.24242424242425,98.63013698630137,0.0,0.0,0.7575757575757576,1.36986301369863
HK,1995,9,CT-J-CB,18,16,old,958,4.068670150987224,3.653444676409186,67.67707187066021,80.06263048016702,28.25425797835257,16.2839248434238
HK,1995,9,CT-J-CB,18,16,current,218,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,CT-J-Stale,18,16,old,958,0.40650406504065045,0.8350730688935281,99.59349593495935,99.16492693110646,0.0,0.0
HK,1995,9,CT-J-Stale,18,16,current,218,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,PT-CB,18,16,old,958,62.04888089751791,88.62212943632568,3.3814242160278742,0.6263048016701461,34.56969488645421,10.751565762004175
HK,1995,9,PT-CB,18,16,current,218,75.09136472799416,85.77981651376146,24.908635272005846,14.220183486238533,0.0,0.0
HK,1995,9,CT-Risk,18,16,old,958,4.068670150987224,3.653444676409186,67.90552831005414,80.27139874739039,28.02580153895863,16.075156576200417
HK,1995,9,CT-Risk,18,16,current,218,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,CT-J-CB,20,18,old,1176,1.1938324457902614,1.530612244897959,94.6669237808196,96.34353741496598,4.139243773390114,2.1258503401360542
HK,1995,10,CT-J-CB,20,18,current,186,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,CT-J-Stale,20,18,old,1176,0.18066847335140018,0.3401360544217687,99.8193315266486,99.65986394557824,0.0,0.0
HK,1995,10,CT-J-Stale,20,18,current,186,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,PT-CB,20,18,old,1176,62.302925309090455,86.64965986394559,4.913654028698276,1.9557823129251701,32.78342066221127,11.394557823129253
HK,1995,10,PT-CB,20,18,current,186,50.0,97.84946236559139,50.0,2.1505376344086025,0.0,0.0
HK,1995,10,CT-Risk,20,18,old,1176,1.1027577645516455,1.445578231292517,94.79187380081162,96.51360544217688,4.105368434636728,2.0408163265306123
HK,1995,10,CT-Risk,20,18,current,186,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,CT-J-CB,23,20,old,1362,1.3324175824175823,0.2936857562408223,92.03336156981719,92.29074889867842,6.634220847765225,7.415565345080763
HK,1995,11,CT-J-CB,23,20,current,336,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,CT-J-Stale,23,20,old,1362,0.0,0.0,100.0,100.0,0.0,0.0
HK,1995,11,CT-J-Stale,23,20,current,336,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,PT-CB,23,20,old,1362,56.999912507457516,82.30543318649045,5.993017073476291,6.093979441997063,37.007070419066196,11.600587371512482
HK,1995,11,PT-CB,23,20,current,336,88.64646464646464,84.22619047619048,11.353535353535353,15.773809523809524,0.0,0.0
HK,1995,11,CT-Risk,23,20,old,1362,1.3324175824175823,0.2936857562408223,92.828776326629,93.17180616740089,5.83880609095341,6.534508076358296
HK,1995,11,CT-Risk,23,20,current,336,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,1,CT-ConCM-CB,2,0,old,0,,,,,,
HK,1995,1,CT-ConCM-CB,2,0,current,324,98.4375,98.4567901234568,0.0,0.0,1.5625,1.5432098765432098
HK,1995,1,CT-ConCM,2,0,old,0,,,,,,
HK,1995,1,CT-ConCM,2,0,current,324,98.16310975609757,98.14814814814815,0.0,0.0,1.8368902439024388,1.8518518518518516
HK,1995,2,CT-ConCM-CB,4,2,old,324,97.82012195121952,97.8395061728395,0.929878048780488,0.9259259259259258,1.25,1.2345679012345678
HK,1995,2,CT-ConCM-CB,4,2,current,68,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,CT-ConCM,4,2,old,324,82.55335365853658,82.4074074074074,17.134146341463413,17.28395061728395,0.3125,0.30864197530864196
HK,1995,2,CT-ConCM,4,2,current,68,93.33333333333333,88.23529411764706,6.666666666666667,11.76470588235294,0.0,0.0
HK,1995,3,CT-ConCM-CB,6,4,old,392,98.91006097560975,98.21428571428571,0.0,0.0,1.0899390243902438,1.7857142857142856
HK,1995,3,CT-ConCM-CB,6,4,current,124,49.59349593495935,98.38709677419355,50.40650406504065,1.6129032258064515,0.0,0.0
HK,1995,3,CT-ConCM,6,4,old,392,90.69613821138212,90.3061224489796,6.498983739837398,5.1020408163265305,2.804878048780488,4.591836734693878
HK,1995,3,CT-ConCM,6,4,current,124,50.0,99.19354838709677,50.0,0.8064516129032258,0.0,0.0
HK,1995,4,CT-ConCM-CB,8,6,old,516,60.94935636856368,87.98449612403101,21.831808943089428,10.852713178294573,17.218834688346885,1.1627906976744187
HK,1995,4,CT-ConCM-CB,8,6,current,154,98.78048780487805,99.35064935064936,1.2195121951219512,0.6493506493506493,0.0,0.0
HK,1995,4,CT-ConCM,8,6,old,516,71.91819105691057,83.52713178294574,6.96900406504065,9.30232558139535,21.11280487804878,7.170542635658915
HK,1995,4,CT-ConCM,8,6,current,154,85.36585365853658,92.20779220779221,14.634146341463413,7.792207792207792,0.0,0.0
HK,1995,5,CT-ConCM-CB,10,8,old,670,67.16199231959135,67.91044776119402,15.940776989351752,24.328358208955223,16.89723069105691,7.761194029850746
HK,1995,5,CT-ConCM-CB,10,8,current,174,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,5,CT-ConCM,10,8,old,670,67.88463311209439,84.6268656716418,4.815443107417799,7.611940298507462,27.299923780487806,7.761194029850746
HK,1995,5,CT-ConCM,10,8,current,174,99.67320261437908,99.42528735632183,0.32679738562091504,0.5747126436781609,0.0,0.0
HK,1995,6,CT-ConCM-CB,12,10,old,844,67.92132210103985,68.48341232227489,15.755772474109436,20.260663507109005,16.32290542485071,11.255924170616113
HK,1995,6,CT-ConCM-CB,12,10,current,7,50.0,71.42857142857143,25.0,14.285714285714285,25.0,14.285714285714285
HK,1995,6,CT-ConCM,12,10,old,844,70.09302959798208,84.71563981042654,0.0625,0.11848341232227488,29.844470402017915,15.165876777251185
HK,1995,6,CT-ConCM,12,10,current,7,10.0,14.285714285714285,90.0,85.71428571428571,0.0,0.0
HK,1995,7,CT-ConCM-CB,14,12,old,851,30.08795066729236,38.54289071680376,59.143011692109994,55.229142185663925,10.769037640597645,6.227967097532315
HK,1995,7,CT-ConCM-CB,14,12,current,34,43.93939393939394,85.29411764705883,1.5151515151515151,2.941176470588235,54.54545454545454,11.76470588235294
HK,1995,7,CT-ConCM,14,12,old,851,34.98955464203573,50.76380728554641,22.600294265186708,18.566392479435958,42.41015109277757,30.669800235017625
HK,1995,7,CT-ConCM,14,12,current,34,31.818181818181817,61.76470588235294,68.18181818181819,38.23529411764706,0.0,0.0
HK,1995,8,CT-ConCM-CB,16,14,old,885,1.5127758420441348,2.824858757062147,98.27077394150565,97.06214689265536,0.21645021645021645,0.11299435028248588
HK,1995,8,CT-ConCM-CB,16,14,current,73,99.24242424242425,98.63013698630137,0.0,0.0,0.7575757575757576,1.36986301369863
HK,1995,8,CT-ConCM,16,14,old,885,1.0452961672473866,2.0338983050847457,97.9938430471967,96.38418079096044,0.9608607855559075,1.5819209039548021
HK,1995,8,CT-ConCM,16,14,current,73,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,CT-ConCM-CB,18,16,old,958,0.5081300813008129,1.0438413361169103,99.30247597930524,98.8517745302714,0.1893939393939394,0.10438413361169101
HK,1995,9,CT-ConCM-CB,18,16,current,218,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,CT-ConCM,18,16,old,958,6.034025042269228,12.630480167014612,91.74845191978315,83.40292275574113,2.217523037947626,3.966597077244259
HK,1995,9,CT-ConCM,18,16,current,218,95.9016393442623,97.70642201834863,4.098360655737705,2.293577981651376,0.0,0.0
HK,1995,10,CT-ConCM-CB,20,18,old,1176,0.045167118337850046,0.08503401360544217,99.95483288166214,99.91496598639455,0.0,0.0
HK,1995,10,CT-ConCM-CB,20,18,current,186,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,CT-ConCM,20,18,old,1176,4.621914944819997,7.3979591836734695,71.32115165652196,72.27891156462584,24.05693339865806,20.32312925170068
HK,1995,10,CT-ConCM,20,18,current,186,50.0,97.84946236559139,50.0,2.1505376344086025,0.0,0.0
HK,1995,11,CT-ConCM-CB,23,20,old,1362,0.0,0.0,99.69696969696969,99.77973568281938,0.30303030303030304,0.22026431718061676
HK,1995,11,CT-ConCM-CB,23,20,current,336,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,CT-ConCM,23,20,old,1362,0.38839285714285715,1.0279001468428781,80.43917503840674,83.40675477239354,19.172432104450394,15.565345080763581
HK,1995,11,CT-ConCM,23,20,current,336,90.27417027417027,97.91666666666666,3.3766233766233764,0.8928571428571428,6.349206349206349,1.1904761904761905
ISIC,1993,1,CT-J-CB,2,0,old,0,,,,,,
ISIC,1993,1,CT-J-CB,2,0,current,85,97.5609756097561,97.6470588235294,0.0,0.0,2.4390243902439024,2.3529411764705883
ISIC,1993,1,CT-J-Stale,2,0,old,0,,,,,,
ISIC,1993,1,CT-J-Stale,2,0,current,85,97.5609756097561,97.6470588235294,0.0,0.0,2.4390243902439024,2.3529411764705883
ISIC,1993,1,PT-CB,2,0,old,0,,,,,,
ISIC,1993,1,PT-CB,2,0,current,85,95.28824833702882,95.29411764705881,0.0,0.0,4.711751662971175,4.705882352941177
ISIC,1993,1,CT-Risk,2,0,old,0,,,,,,
ISIC,1993,1,CT-Risk,2,0,current,85,97.5609756097561,97.6470588235294,0.0,0.0,2.4390243902439024,2.3529411764705883
ISIC,1993,2,CT-J-CB,4,2,old,85,69.04101995565411,69.41176470588235,29.73946784922395,29.411764705882355,1.2195121951219512,1.1764705882352942
ISIC,1993,2,CT-J-CB,4,2,current,64,69.58333333333333,73.4375,20.0,18.75,10.416666666666668,7.8125
ISIC,1993,2,CT-J-Stale,4,2,old,85,38.66407982261641,38.82352941176471,61.3359201773836,61.1764705882353,0.0,0.0
ISIC,1993,2,CT-J-Stale,4,2,current,64,78.75,82.8125,5.416666666666667,4.6875,15.833333333333336,12.5
ISIC,1993,2,PT-CB,4,2,old,85,84.47893569844788,84.70588235294117,13.16518847006652,12.941176470588237,2.3558758314855877,2.3529411764705883
ISIC,1993,2,PT-CB,4,2,current,64,51.24999999999999,51.5625,34.583333333333336,35.9375,14.166666666666666,12.5
ISIC,1993,2,CT-Risk,4,2,old,85,69.04101995565411,69.41176470588235,29.73946784922395,29.411764705882355,1.2195121951219512,1.1764705882352942
ISIC,1993,2,CT-Risk,4,2,current,64,69.58333333333333,73.4375,20.0,18.75,10.416666666666668,7.8125
ISIC,1993,3,CT-J-CB,6,4,old,149,58.06310051736882,58.38926174496645,17.903732446415376,18.79194630872483,24.033167036215815,22.818791946308725
ISIC,1993,3,CT-J-CB,6,4,current,63,80.14553014553015,79.36507936507937,16.008316008316008,17.46031746031746,3.8461538461538463,3.1746031746031744
ISIC,1993,3,CT-J-Stale,6,4,old,149,27.712028824833702,26.845637583892618,62.32631189948263,63.08724832214765,9.961659275683665,10.06711409395973
ISIC,1993,3,CT-J-Stale,6,4,current,63,91.52806652806653,92.06349206349206,4.625779625779626,4.761904761904762,3.8461538461538463,3.1746031746031744
ISIC,1993,3,PT-CB,6,4,old,149,62.81966001478197,64.42953020134227,11.847745750184776,10.738255033557047,25.332594235033255,24.832214765100673
ISIC,1993,3,PT-CB,6,4,current,63,68.55509355509355,65.07936507936508,29.521829521829524,33.33333333333333,1.9230769230769231,1.5873015873015872
ISIC,1993,3,CT-Risk,6,4,old,149,57.49491869918699,57.71812080536913,17.903732446415376,18.79194630872483,24.601348854397635,23.48993288590604
ISIC,1993,3,CT-Risk,6,4,current,63,80.14553014553015,79.36507936507937,16.008316008316008,17.46031746031746,3.8461538461538463,3.1746031746031744
ISIC,1993,4,CT-J-CB,8,6,old,212,44.956022882852146,42.45283018867924,43.439535177340055,45.75471698113208,11.604441939807792,11.79245283018868
ISIC,1993,4,CT-J-CB,8,6,current,83,81.58049353701527,81.92771084337349,10.840188014101058,10.843373493975903,7.579318448883667,7.228915662650602
ISIC,1993,4,CT-J-Stale,8,6,old,212,13.72863247863248,9.90566037735849,86.27136752136751,90.09433962264151,0.0,0.0
ISIC,1993,4,CT-J-Stale,8,6,current,83,89.98237367802587,90.36144578313254,0.0,0.0,10.017626321974149,9.63855421686747
ISIC,1993,4,PT-CB,8,6,old,212,58.19141608775755,57.07547169811321,12.018461835535007,12.264150943396226,29.790122076707444,30.660377358490564
ISIC,1993,4,PT-CB,8,6,current,83,47.41480611045829,46.98795180722892,50.146886016451234,50.602409638554214,2.4383078730904817,2.4096385542168677
ISIC,1993,4,CT-Risk,8,6,old,212,45.372689549518824,42.924528301886795,42.61636444563274,44.81132075471698,12.010946004848444,12.264150943396226
ISIC,1993,4,CT-Risk,8,6,current,83,80.49353701527615,80.72289156626506,11.927144535840188,12.048192771084338,7.579318448883667,7.228915662650602
ISIC,1993,1,CT-ConCM-CB,2,0,old,0,,,,,,
ISIC,1993,1,CT-ConCM-CB,2,0,current,85,97.5609756097561,97.6470588235294,0.0,0.0,2.4390243902439024,2.3529411764705883
ISIC,1993,1,CT-ConCM,2,0,old,0,,,,,,
ISIC,1993,1,CT-ConCM,2,0,current,85,82.92682926829269,83.52941176470588,0.0,0.0,17.073170731707318,16.470588235294116
ISIC,1993,2,CT-ConCM-CB,4,2,old,85,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1993,2,CT-ConCM-CB,4,2,current,64,70.0,75.0,0.0,0.0,30.0,25.0
ISIC,1993,2,CT-ConCM,4,2,old,85,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1993,2,CT-ConCM,4,2,current,64,50.0,62.5,0.0,0.0,50.0,37.5
