class_W_delta_norm,class_id,component_count,dataset,gamma,gate_reason,margin,margin_lower_bound,reliability,seed,semantic_scale,task
1.5211461144618705e-13,17,23,HK,0.0,margin_nonpositive,-0.006057820920117164,-0.008410242008359657,0.0,1994,0.7873698387931198,7
1.5789381393804522e-13,6,6,HK,0.0,margin_nonpositive,-0.013536418024259127,-0.017931140936878382,0.0,1994,0.7873698387931198,7
0.0247599549665156,11,261,HK,2.186274781908208e-05,active,0.013171411923226708,0.012663684366898898,0.5924804658971243,1994,0.7873698387931198,7
1.1380311450885044e-13,3,644,HK,0.0,margin_nonpositive,-0.040374867163628265,-0.04108658228581132,0.0,1994,0.7873698387931198,7
1.0635435165803046e-13,15,488,HK,0.0,margin_nonpositive,-0.015969499412406662,-0.016475863848314183,0.0,1994,0.7873698387931198,7
1.1807406781718485e-13,0,25,HK,0.0,margin_nonpositive,-0.022605544495853745,-0.025038193506977828,0.0,1994,0.7873698387931198,7
9.873530371278975e-14,9,635,HK,0.0,margin_nonpositive,-0.024853650021231816,-0.025255462969229363,0.0,1994,0.7873698387931198,7
1.119795703600376e-13,22,85,HK,0.0,margin_nonpositive,-0.010877916910859759,-0.012405562687442195,0.0,1994,0.4059551568332767,8
8.969382450804267e-14,16,34,HK,0.0,margin_nonpositive,-0.021048252515485723,-0.02294055734125948,0.0,1994,0.4059551568332767,8
8.768667932214898e-14,12,167,HK,0.0,margin_nonpositive,-0.015396806403453245,-0.015651455183919524,0.0,1994,0.4059551568332767,8
9.895318440978398e-14,13,662,HK,0.0,margin_nonpositive,-0.025850589338011737,-0.026318955301292607,0.0,1994,0.4059551568332767,8
8.14713432073911e-14,21,18,HK,0.0,margin_nonpositive,-0.02327191259600691,-0.026583793472091017,0.0,1994,0.4059551568332767,8
7.878454228587408e-14,4,626,HK,0.0,margin_nonpositive,-0.011089344115539643,-0.011592787719869291,0.0,1994,0.4059551568332767,8
1.2822731788611382e-13,19,6,HK,0.0,margin_nonpositive,-0.004807749669625227,-0.010546220378863411,0.0,1994,0.4059551568332767,8
7.927955356031788e-14,17,23,HK,0.0,margin_nonpositive,-0.00605788484086915,-0.008401019847555938,0.0,1994,0.4059551568332767,8
1.2149362642719785e-13,6,6,HK,0.0,margin_nonpositive,-0.013536439493954638,-0.017862756310044386,0.0,1994,0.4059551568332767,8
0.02167224882036865,11,261,HK,2.1885135837835007e-05,active,0.013171434630471896,0.012664931716900946,0.5930871812053287,1994,0.4059551568332767,8
1.0653493927570891e-13,3,644,HK,0.0,margin_nonpositive,-0.04037485990067165,-0.041086326392699005,0.0,1994,0.4059551568332767,8
8.410529437449602e-14,15,488,HK,0.0,margin_nonpositive,-0.01596952489583571,-0.016475206826344537,0.0,1994,0.4059551568332767,8
8.455028310094274e-14,0,25,HK,0.0,margin_nonpositive,-0.022605544870267894,-0.0250028782965379,0.0,1994,0.4059551568332767,8
8.209930814324356e-14,9,635,HK,0.0,margin_nonpositive,-0.024853688391339765,-0.025255234701782266,0.0,1994,0.4059551568332767,8
1.0733937941497458e-13,5,3,HK,0.0,margin_nonpositive,-0.04369444276460062,-0.04946767862866334,0.0,1994,0.4059551568332767,8
9.652529698740416e-14,7,83,HK,0.0,margin_nonpositive,-0.03127532478538287,-0.03216271953979285,0.0,1994,0.4059551568332767,8
1.0976152161027957e-13,22,85,HK,0.0,margin_nonpositive,-0.010877915198975963,-0.0124033508994793,0.0,1994,0.4044845627703942,9
8.13229660321371e-14,16,34,HK,0.0,margin_nonpositive,-0.021048257035829052,-0.022942304858349295,0.0,1994,0.4044845627703942,9
1.0109211066079858e-13,12,167,HK,0.0,margin_nonpositive,-0.015396803577333185,-0.01565221401863204,0.0,1994,0.4044845627703942,9
9.760109178008819e-14,13,662,HK,0.0,margin_nonpositive,-0.025850590709766853,-0.026319082457636377,0.0,1994,0.4044845627703942,9
1.07385332415517e-13,21,18,HK,0.0,margin_nonpositive,-0.02327190832978835,-0.02657306359775105,0.0,1994,0.4044845627703942,9
1.0618095139427009e-13,4,626,HK,0.0,margin_nonpositive,-0.011089345442399421,-0.011592976773488013,0.0,1994,0.4044845627703942,9
1.1086782267181872e-13,19,6,HK,0.0,margin_nonpositive,-0.004807752583908878,-0.010518619911190817,0.0,1994,0.4044845627703942,9
1.0065661565447889e-13,17,23,HK,0.0,margin_nonpositive,-0.006057880591513491,-0.008393673751671068,0.0,1994,0.4044845627703942,9
1.5993473371384718e-13,6,6,HK,0.0,margin_nonpositive,-0.013536435368175316,-0.017845889514009044,0.0,1994,0.4044845627703942,9
0.019876464166980662,11,261,HK,2.187346657251854e-05,active,0.01317143755733933,0.012664296039999377,0.5927709441152524,1994,0.4044845627703942,9
1.0883837216215202e-13,3,644,HK,0.0,margin_nonpositive,-0.04037485232853659,-0.041086354348555315,0.0,1994,0.4044845627703942,9
1.0065564490218317e-13,15,488,HK,0.0,margin_nonpositive,-0.015969529125490083,-0.016475515192415094,0.0,1994,0.4044845627703942,9
8.752536355068936e-14,0,25,HK,0.0,margin_nonpositive,-0.022605542084634382,-0.0250119241344078,0.0,1994,0.4044845627703942,9
1.1378248742557923e-13,9,635,HK,0.0,margin_nonpositive,-0.02485369215483325,-0.02525537763327746,0.0,1994,0.4044845627703942,9
2.36099939048474e-13,5,3,HK,0.0,margin_nonpositive,-0.043694444077311254,-0.04953384536598306,0.0,1994,0.4044845627703942,9
9.793926446302025e-14,7,83,HK,0.0,margin_nonpositive,-0.031275324525679805,-0.03216008525848891,0.0,1994,0.4044845627703942,9
9.005225293520156e-14,18,127,HK,0.0,margin_nonpositive,-0.00877934239049152,-0.010060233766768486,0.0,1994,0.4044845627703942,9
9.962025452917753e-14,1,403,HK,0.0,margin_nonpositive,-0.029230736535717297,-0.029627563903389904,0.0,1994,0.4044845627703942,9
1.1854825206461018e-13,22,85,HK,0.0,margin_nonpositive,-0.010877915198975963,-0.01240285936359705,0.0,1994,0.37317983036546437,10
7.578328661790712e-14,16,34,HK,0.0,margin_nonpositive,-0.021048257035829052,-0.022938917344617664,0.0,1994,0.37317983036546437,10
1.017190676851511e-13,12,167,HK,0.0,margin_nonpositive,-0.015396803577333185,-0.015652411882388962,0.0,1994,0.37317983036546437,10
1.0204953468161451e-13,13,662,HK,0.0,margin_nonpositive,-0.025850590709766853,-0.026319053892698636,0.0,1994,0.37317983036546437,10
1.0382613724073519e-13,21,18,HK,0.0,margin_nonpositive,-0.02327190832978835,-0.026571687161065463,0.0,1994,0.37317983036546437,10
1.1787946270642003e-13,4,626,HK,0.0,margin_nonpositive,-0.011089345442399421,-0.01159291291817036,0.0,1994,0.37317983036546437,10
1.0591590124340711e-13,19,6,HK,0.0,margin_nonpositive,-0.004807752583908878,-0.010495706034062817,0.0,1994,0.37317983036546437,10
1.0912694360240549e-13,17,23,HK,0.0,margin_nonpositive,-0.006057880591513491,-0.008389081650861406,0.0,1994,0.37317983036546437,10
1.1090613805430901e-13,6,6,HK,0.0,margin_nonpositive,-0.013536435368175316,-0.017868880479558962,0.0,1994,0.37317983036546437,10
0.013370771647294761,11,261,HK,1.787498228888204e-05,active,0.010628758144135653,0.010007853153513054,0.4844120200287032,1994,0.37317983036546437,10
9.396445595894359e-14,3,644,HK,0.0,margin_nonpositive,-0.04037485232853659,-0.04108637858191129,0.0,1994,0.37317983036546437,10
8.779761948427724e-14,15,488,HK,0.0,margin_nonpositive,-0.015969529125490083,-0.016475371871509013,0.0,1994,0.37317983036546437,10
6.634938974792596e-14,0,25,HK,0.0,margin_nonpositive,-0.022605542084634382,-0.025002384452208943,0.0,1994,0.37317983036546437,10
8.43384789442554e-14,9,635,HK,0.0,margin_nonpositive,-0.02485369215483325,-0.02525527297840301,0.0,1994,0.37317983036546437,10
7.126223026392443e-14,5,3,HK,0.0,margin_nonpositive,-0.043694444077311254,-0.04945771491220218,0.0,1994,0.37317983036546437,10
7.71741474266496e-14,7,83,HK,0.0,margin_nonpositive,-0.031275324525679805,-0.03215901516998029,0.0,1994,0.37317983036546437,10
6.651693887182421e-14,18,127,HK,0.0,margin_nonpositive,-0.00877934239049152,-0.010060115976469724,0.0,1994,0.37317983036546437,10
1.1266071352737504e-13,1,403,HK,0.0,margin_nonpositive,-0.029230736535717297,-0.029627541612109513,0.0,1994,0.37317983036546437,10
7.713360795220883e-14,10,595,HK,0.0,margin_nonpositive,-0.03679358987163902,-0.03719165699414798,0.0,1994,0.37317983036546437,10
7.530537092296765e-14,14,252,HK,0.0,margin_nonpositive,-0.0014974016703605854,-0.0023431463716064756,0.0,1994,0.37317983036546437,10
6.897380834101748e-14,22,85,HK,0.0,margin_nonpositive,-0.01087795058504277,-0.012405590207184646,0.0,1994,0.2776733668169813,11
7.126191738401577e-14,16,34,HK,0.0,margin_nonpositive,-0.021048206364607785,-0.02294478848590438,0.0,1994,0.2776733668169813,11
7.111561545619669e-14,12,167,HK,0.0,margin_nonpositive,-0.01539680313800441,-0.015652559893663355,0.0,1994,0.2776733668169813,11
6.824180510345329e-14,13,662,HK,0.0,margin_nonpositive,-0.025850581325829805,-0.02631917609077279,0.0,1994,0.2776733668169813,11
6.154478458806629e-14,21,18,HK,0.0,margin_nonpositive,-0.023271927023620534,-0.026596791545011017,0.0,1994,0.2776733668169813,11
7.949531431191463e-14,4,626,HK,0.0,margin_nonpositive,-0.011089387790119316,-0.011593019040022171,0.0,1994,0.2776733668169813,11
8.934103701476217e-14,19,6,HK,0.0,margin_nonpositive,-0.0057607189374407255,-0.011841260203768387,0.0,1994,0.2776733668169813,11
7.230800541870136e-14,17,23,HK,0.0,margin_nonpositive,-0.006057823388423825,-0.008383715066817439,0.0,1994,0.2776733668169813,11
8.86523467628421e-14,6,6,HK,0.0,margin_nonpositive,-0.013536425155510077,-0.017857655013098665,0.0,1994,0.2776733668169813,11
0.009321803429665647,11,261,HK,1.4002685361425604e-05,active,0.005831571216271011,0.005324087974203962,0.37947277329463386,1994,0.2776733668169813,11
8.53893461448086e-14,3,644,HK,0.0,margin_nonpositive,-0.0403748645335215,-0.04108634241250761,0.0,1994,0.2776733668169813,11
7.94836899782422e-14,15,488,HK,0.0,margin_nonpositive,-0.015969500861359644,-0.016475700411463515,0.0,1994,0.2776733668169813,11
1.0008376406981252e-13,0,25,HK,0.0,margin_nonpositive,-0.022605548949403267,-0.02502104097754886,0.0,1994,0.2776733668169813,11
9.273851347423988e-14,9,635,HK,0.0,margin_nonpositive,-0.024853649341738886,-0.02525546853104706,0.0,1994,0.2776733668169813,11
9.671487351571917e-14,5,3,HK,0.0,margin_nonpositive,-0.04369443421947707,-0.049508250687408245,0.0,1994,0.2776733668169813,11
8.737645711275567e-14,7,83,HK,0.0,margin_nonpositive,-0.031275353423797045,-0.03215674957049174,0.0,1994,0.2776733668169813,11
5.734514673539436e-14,18,127,HK,0.0,margin_nonpositive,-0.008779386801461661,-0.010061458468978834,0.0,1994,0.2776733668169813,11
7.863360847091112e-14,1,403,HK,0.0,margin_nonpositive,-0.029230793864787337,-0.02962793221669232,0.0,1994,0.2776733668169813,11
5.917087985363472e-14,10,595,HK,0.0,margin_nonpositive,-0.036793572816272685,-0.03719184806928053,0.0,1994,0.2776733668169813,11
9.851646527272694e-14,14,252,HK,0.0,margin_nonpositive,-0.0014973910468431178,-0.0023433780574267926,0.0,1994,0.2776733668169813,11
6.757466256119395e-14,20,288,HK,0.0,margin_nonpositive,-0.01735231600939788,-0.018331131836052124,0.0,1994,0.2776733668169813,11
6.39079676922015e-14,8,654,HK,0.0,margin_nonpositive,-0.005764983493458059,-0.006237533362746721,0.0,1994,0.2776733668169813,11
8.362743263723495e-14,2,736,HK,0.0,margin_nonpositive,-0.04652086150634255,-0.04697367468317669,0.0,1994,0.2776733668169813,11
4.92768911641298e-13,9,635,HK,0.0,scale_zero,0.0052178666855096,0.0048089126338630795,0.0,1995,0.0,1
5.366107151900338e-13,13,662,HK,0.0,scale_zero,-0.005466308987261341,-0.005859073864851275,0.0,1995,0.0,1
2.5020011238466773e-13,9,635,HK,0.0,scale_zero,-0.01660037519350018,-0.017013332408480714,0.0,1995,0.0,2
2.648464638783539e-13,13,662,HK,0.0,scale_zero,-0.008160480805607308,-0.008634260764132897,0.0,1995,0.0,2
2.6756071178354277e-13,16,34,HK,0.0,scale_zero,-0.010689236312692224,-0.01236896042045716,0.0,1995,0.0,2
2.6632311229324044e-13,14,252,HK,0.0,scale_zero,-0.0008462821412650347,-0.0015988542029130872,0.0,1995,0.0,2
1.9474592163882643e-13,9,635,HK,0.0,scale_zero,-0.01660037519350018,-0.017013043497105074,0.0,1995,0.0,3
1.9755757472736778e-13,13,662,HK,0.0,scale_zero,-0.008160480805607308,-0.008633756440185578,0.0,1995,0.0,3
2.0664440540951032e-13,16,34,HK,0.0,scale_zero,-0.010689236312692224,-0.012340762390295683,0.0,1995,0.0,3
1.7710356234729128e-13,14,252,HK,0.0,scale_zero,-0.0008462821412650347,-0.0015974387797646847,0.0,1995,0.0,3
2.0618318918969304e-13,15,488,HK,0.0,scale_zero,-0.007832129589997742,-0.008488359039224907,0.0,1995,0.0,3
1.7615834317466156e-13,5,3,HK,0.0,scale_zero,-0.03403583163605802,-0.04007273895414152,0.0,1995,0.0,3
1.2976978754885282e-13,9,635,HK,0.0,scale_zero,-0.016600328641051154,-0.017012897154374283,0.0,1995,0.0,4
1.840927591993771e-13,13,662,HK,0.0,scale_zero,-0.020441152691454585,-0.020914897234279573,0.0,1995,0.0,4
1.7756371224832247e-13,16,34,HK,0.0,scale_zero,-0.010689176372414323,-0.012332390666348865,0.0,1995,0.0,4
1.4618491652587966e-13,14,252,HK,0.0,scale_zero,-0.0008463552939534085,-0.0015970986708364688,0.0,1995,0.0,4
1.597225141944225e-13,15,488,HK,0.0,scale_zero,-0.007832155562631974,-0.008488318012401222,0.0,1995,0.0,4
1.4731322519324315e-13,5,3,HK,0.0,scale_zero,-0.03412069006695608,-0.03932472582633199,0.0,1995,0.0,4
1.686332700534147e-13,12,167,HK,0.0,scale_zero,-0.004563578000705494,-0.0053019017723749855,0.0,1995,0.0,4
1.4223663584782336e-13,1,403,HK,0.0,scale_zero,-0.029230810214721122,-0.029625546256249427,0.0,1995,0.0,4
1.1747412136676616e-13,9,635,HK,0.0,scale_zero,-0.016600318958325665,-0.017012926019903164,0.0,1995,0.0,5
1.2050375401614066e-13,13,662,HK,0.0,scale_zero,-0.020441205275451846,-0.02091534254762421,0.0,1995,0.0,5
1.362228231630615e-13,16,34,HK,0.0,scale_zero,-0.01546297789829543,-0.017312043475906706,0.0,1995,0.0,5
1.3640244958861808e-13,14,252,HK,0.0,scale_zero,-0.0008463302524735136,-0.00159766943220672,0.0,1995,0.0,5
1.226604642793956e-13,15,488,HK,0.0,scale_zero,-0.007832182326562187,-0.008488642259383984,0.0,1995,0.0,5
1.3333372370030824e-13,5,3,HK,0.0,scale_zero,-0.034120676197713584,-0.03982051904142144,0.0,1995,0.0,5
1.2213112531672275e-13,12,167,HK,0.0,scale_zero,-0.01260996951926946,-0.013293437923224495,0.0,1995,0.0,5
1.2677138154705123e-13,1,403,HK,0.0,scale_zero,-0.029230731729751068,-0.029626775682166016,0.0,1995,0.0,5
1.099626158810958e-13,8,654,HK,0.0,scale_zero,-0.0009547643336804655,-0.0013607947981952636,0.0,1995,0.0,5
1.2410582238176425e-13,22,85,HK,0.0,scale_zero,-0.010877916910859759,-0.012401083179308483,0.0,1995,0.0,5
1.0684214603452156e-13,9,635,HK,0.0,margin_nonpositive,-0.016600355622689102,-0.01701337585233215,0.0,1995,0.10198897080281716,6
1.208256564479382e-13,13,662,HK,0.0,margin_nonpositive,-0.02044116638195702,-0.020915144155667535,0.0,1995,0.10198897080281716,6
1.1732566037053795e-13,16,34,HK,0.0,margin_nonpositive,-0.015462977866974564,-0.017323094832956222,0.0,1995,0.10198897080281716,6
8.993309009819208e-14,14,252,HK,0.0,margin_nonpositive,-0.0008463220936968446,-0.0015995182672334982,0.0,1995,0.10198897080281716,6
1.1561757805690218e-13,15,488,HK,0.0,margin_nonpositive,-0.007832158640182732,-0.00848930650826344,0.0,1995,0.10198897080281716,6
1.0136140847960502e-13,5,3,HK,0.0,margin_nonpositive,-0.034120594203126325,-0.03975203416271658,0.0,1995,0.10198897080281716,6
1.0465919277915203e-13,12,167,HK,0.0,margin_nonpositive,-0.01260998904308849,-0.013294719479226719,0.0,1995,0.10198897080281716,6
1.1274446388355315e-13,1,403,HK,0.0,margin_nonpositive,-0.029230730189428393,-0.0296268506621675,0.0,1995,0.10198897080281716,6
1.0790224743858622e-13,8,654,HK,0.0,margin_nonpositive,-0.005764992381248729,-0.006237477817911459,0.0,1995,0.10198897080281716,6
9.508793450790799e-14,22,85,HK,0.0,margin_nonpositive,-0.010877908954407914,-0.012399387292889598,0.0,1995,0.10198897080281716,6
1.0494199318193387e-13,19,6,HK,0.0,margin_nonpositive,-0.005760683372353744,-0.011843098437786942,0.0,1995,0.10198897080281716,6
9.620007753693023e-14,17,23,HK,0.0,margin_nonpositive,-0.004460718883756614,-0.006714326898519873,0.0,1995,0.10198897080281716,6
1.2006258444466386e-13,9,635,HK,0.0,margin_nonpositive,-0.016600350064960037,-0.017013532297758593,0.0,1995,0.24761679401108327,7
1.8806964251755256e-13,13,662,HK,0.0,margin_nonpositive,-0.020441171031138808,-0.020915135514527127,0.0,1995,0.24761679401108327,7
1.2735606225537825e-13,16,34,HK,0.0,margin_nonpositive,-0.015462953456280126,-0.017329527595732443,0.0,1995,0.24761679401108327,7
1.055966232542105e-13,14,252,HK,0.0,margin_nonpositive,-0.0008463210829483484,-0.0015997804779533556,0.0,1995,0.24761679401108327,7
1.7815217570866704e-13,15,488,HK,0.0,margin_nonpositive,-0.007832161308849426,-0.008489517017858363,0.0,1995,0.24761679401108327,7
9.208103702912652e-14,5,3,HK,0.0,margin_nonpositive,-0.03412064111879728,-0.03974910864814826,0.0,1995,0.24761679401108327,7
1.7278652617825855e-13,12,167,HK,0.0,margin_nonpositive,-0.012609978231794583,-0.013295671317714865,0.0,1995,0.24761679401108327,7
1.249754527244211e-13,1,403,HK,0.0,margin_nonpositive,-0.029230794032712844,-0.029627544549653467,0.0,1995,0.24761679401108327,7
1.7607318544539254e-13,8,654,HK,0.0,margin_nonpositive,-0.005764989494351114,-0.006237487360101652,0.0,1995,0.24761679401108327,7
1.526549999525124e-13,22,85,HK,0.0,margin_nonpositive,-0.010877954123139208,-0.012404586169904674,0.0,1995,0.24761679401108327,7
1.1972429653039158e-13,19,6,HK,0.0,margin_nonpositive,-0.0057607131703171464,-0.011850247886152089,0.0,1995,0.24761679401108327,7
1.2586373262609072e-13,17,23,HK,0.0,margin_nonpositive,-0.00446073498189126,-0.006693137229933187,0.0,1995,0.24761679401108327,7
1.3259725328085588e-13,18,127,HK,0.0,margin_nonpositive,-0.008779389854407169,-0.01006125203177121,0.0,1995,0.24761679401108327,7
1.031443283243997e-13,6,6,HK,0.0,margin_nonpositive,-0.013536418024259127,-0.01783155011229335,0.0,1995,0.24761679401108327,7
9.120671139116655e-14,9,635,HK,0.0,margin_nonpositive,-0.016600318958325665,-0.017013551437926957,0.0,1995,0.20479417493378968,8
9.91540595228297e-14,13,662,HK,0.0,margin_nonpositive,-0.020441205275451846,-0.020915165113796833,0.0,1995,0.20479417493378968,8
9.579993443793243e-14,16,34,HK,0.0,margin_nonpositive,-0.01546297789829543,-0.0173320422628078,0.0,1995,0.20479417493378968,8
8.872313522249632e-14,14,252,HK,0.0,margin_nonpositive,-0.0008463302524735136,-0.0015993740364626018,0.0,1995,0.20479417493378968,8
8.584214599261319e-14,15,488,HK,0.0,margin_nonpositive,-0.007832182326562187,-0.008489387775557694,0.0,1995,0.20479417493378968,8
9.54477060074536e-14,5,3,HK,0.0,margin_nonpositive,-0.034120676197713584,-0.03982279017051866,0.0,1995,0.20479417493378968,8
1.1195560366309401e-13,12,167,HK,0.0,margin_nonpositive,-0.01260996951926946,-0.013296181516766429,0.0,1995,0.20479417493378968,8
8.571062463629417e-14,1,403,HK,0.0,margin_nonpositive,-0.029230731729751068,-0.029627714958263093,0.0,1995,0.20479417493378968,8
9.138364947699785e-14,8,654,HK,0.0,margin_nonpositive,-0.005764956447036375,-0.006237507381754699,0.0,1995,0.20479417493378968,8
8.906772739417155e-14,22,85,HK,0.0,margin_nonpositive,-0.010877916910859759,-0.012404945792409985,0.0,1995,0.20479417493378968,8
1.0814514548902422e-13,19,6,HK,0.0,margin_nonpositive,-0.005760665218855897,-0.011867766851392403,0.0,1995,0.20479417493378968,8
9.504045050611825e-14,17,23,HK,0.0,margin_nonpositive,-0.004460825637615441,-0.006709015388876945,0.0,1995,0.20479417493378968,8
8.536269765710497e-14,18,127,HK,0.0,margin_nonpositive,-0.00877934503364037,-0.010061304598044336,0.0,1995,0.20479417493378968,8
8.986795113459152e-14,6,6,HK,0.0,margin_nonpositive,-0.013536439493954638,-0.017862025572772618,0.0,1995,0.20479417493378968,8
9.691808907034976e-14,20,288,HK,0.0,margin_nonpositive,-0.01735231306655824,-0.018331258581954987,0.0,1995,0.20479417493378968,8
8.714605558959596e-14,0,25,HK,0.0,margin_nonpositive,-0.021353677993457224,-0.02308694059363465,0.0,1995,0.20479417493378968,8
1.2629362189286635e-13,9,635,HK,0.0,margin_nonpositive,-0.02485369215483325,-0.0252554711711164,0.0,1995,0.383427043050948,9
1.1960939008863985e-13,13,662,HK,0.0,margin_nonpositive,-0.025850590709766853,-0.026319142059459212,0.0,1995,0.383427043050948,9
1.0492737390413127e-13,16,34,HK,0.0,margin_nonpositive,-0.021048257035829052,-0.02294431028171257,0.0,1995,0.383427043050948,9
1.333284176155552e-13,14,252,HK,0.0,margin_nonpositive,-0.0014974016703605854,-0.0023436097981135574,0.0,1995,0.383427043050948,9
8.758021765245738e-14,15,488,HK,0.0,margin_nonpositive,-0.015969529125490083,-0.016475838540499336,0.0,1995,0.383427043050948,9
1.1701537883780272e-13,5,3,HK,0.0,margin_nonpositive,-0.043694444077311254,-0.04932383773459102,0.0,1995,0.383427043050948,9
8.658880531716456e-14,12,167,HK,0.0,margin_nonpositive,-0.015396803577333185,-0.015652679281581202,0.0,1995,0.383427043050948,9
1.9290555077395276e-13,1,403,HK,0.0,margin_nonpositive,-0.029230736535717297,-0.02962761651109199,0.0,1995,0.383427043050948,9
6.788132662412552e-14,8,654,HK,0.0,margin_nonpositive,-0.005764958539973577,-0.006237471941887559,0.0,1995,0.383427043050948,9
1.7643055457542483e-13,22,85,HK,0.0,margin_nonpositive,-0.010877915198975963,-0.012404905490458105,0.0,1995,0.383427043050948,9
2.1083714979095502e-13,19,6,HK,0.0,margin_nonpositive,-0.0057606719414835675,-0.011850155489787722,0.0,1995,0.383427043050948,9
7.56554784803654e-14,17,23,HK,0.0,margin_nonpositive,-0.006057880591513491,-0.00839570593350378,0.0,1995,0.383427043050948,9
8.334680651793642e-14,18,127,HK,0.0,margin_nonpositive,-0.00877934239049152,-0.010061214790507917,0.0,1995,0.383427043050948,9
1.4748728734026105e-13,6,6,HK,0.0,margin_nonpositive,-0.013536435368175316,-0.017848144151683502,0.0,1995,0.383427043050948,9
7.71857284915611e-14,20,288,HK,0.0,margin_nonpositive,-0.017352307652518405,-0.018331213861614723,0.0,1995,0.383427043050948,9
8.694911891074732e-14,0,25,HK,0.0,margin_nonpositive,-0.022605542084634382,-0.0249980873658903,0.0,1995,0.383427043050948,9
1.117835148256425e-13,3,644,HK,0.0,margin_nonpositive,-0.04037485232853659,-0.0410864635721703,0.0,1995,0.383427043050948,9
0.012764574017052364,11,261,HK,1.40065780451698e-05,active,0.005831592433346394,0.0053243148632624755,0.3795782650241015,1995,0.383427043050948,9
1.4937389732587665e-13,9,635,HK,0.0,margin_nonpositive,-0.02485369215483325,-0.02525561521708096,0.0,1995,0.3015483649564614,10
9.448204088476105e-14,13,662,HK,0.0,margin_nonpositive,-0.025850590709766853,-0.026319194517337084,0.0,1995,0.3015483649564614,10
7.011604535610671e-14,16,34,HK,0.0,margin_nonpositive,-0.021048257035829052,-0.02294523044825594,0.0,1995,0.3015483649564614,10
6.262906337653028e-14,14,252,HK,0.0,margin_nonpositive,-0.0014974016703605854,-0.0023435632093757883,0.0,1995,0.3015483649564614,10
8.453555619223658e-14,15,488,HK,0.0,margin_nonpositive,-0.015969529125490083,-0.01647590502350147,0.0,1995,0.3015483649564614,10
7.42743709545588e-14,5,3,HK,0.0,margin_nonpositive,-0.043694444077311254,-0.04950773515309649,0.0,1995,0.3015483649564614,10
6.909649637476087e-14,12,167,HK,0.0,margin_nonpositive,-0.015396803577333185,-0.015652924277741547,0.0,1995,0.3015483649564614,10
6.859385166907817e-14,1,403,HK,0.0,margin_nonpositive,-0.029230736535717297,-0.029627715396679872,0.0,1995,0.3015483649564614,10
6.589497028009997e-14,8,654,HK,0.0,margin_nonpositive,-0.005764958539973577,-0.006237582767707625,0.0,1995,0.3015483649564614,10
6.456612390826449e-14,22,85,HK,0.0,margin_nonpositive,-0.010877915198975963,-0.012406587575733926,0.0,1995,0.3015483649564614,10
7.770828759957733e-14,19,6,HK,0.0,margin_nonpositive,-0.0057606719414835675,-0.01187546188309712,0.0,1995,0.3015483649564614,10
6.211395988056761e-14,17,23,HK,0.0,margin_nonpositive,-0.006057880591513491,-0.008389123210433419,0.0,1995,0.3015483649564614,10
6.008775780907906e-14,18,127,HK,0.0,margin_nonpositive,-0.00877934239049152,-0.010062015463594871,0.0,1995,0.3015483649564614,10
7.542380527646062e-14,6,6,HK,0.0,margin_nonpositive,-0.013536435368175316,-0.01786200461898465,0.0,1995,0.3015483649564614,10
6.173149335170618e-14,20,288,HK,0.0,margin_nonpositive,-0.017352307652518405,-0.018331350505639523,0.0,1995,0.3015483649564614,10
6.25042261730759e-14,0,25,HK,0.0,margin_nonpositive,-0.022605542084634382,-0.025020893060790864,0.0,1995,0.3015483649564614,10
7.37963566651772e-14,3,644,HK,0.0,margin_nonpositive,-0.04037485232853659,-0.041086310922863474,0.0,1995,0.3015483649564614,10
0.011811348886846783,11,261,HK,1.399796770208255e-05,active,0.005831592433346394,0.00532385571420809,0.3793449247264371,1995,0.3015483649564614,10
8.590482640383228e-14,2,736,HK,0.0,margin_nonpositive,-0.04652078396568926,-0.04697352301275709,0.0,1995,0.3015483649564614,10
8.361652139541427e-14,21,18,HK,0.0,margin_nonpositive,-0.02327190832978835,-0.026608510058761397,0.0,1995,0.3015483649564614,10
2.443429182975412e-13,9,635,HK,0.0,margin_nonpositive,-0.024853649341738886,-0.02525546853104706,0.0,1995,0.2776733668169814,11
1.6723842598526473e-13,13,662,HK,0.0,margin_nonpositive,-0.025850581325829805,-0.02631917609077279,0.0,1995,0.2776733668169814,11
1.0558437636450295e-13,16,34,HK,0.0,margin_nonpositive,-0.021048206364607785,-0.02294478848590438,0.0,1995,0.2776733668169814,11
1.449459998723701e-13,14,252,HK,0.0,margin_nonpositive,-0.0014973910468431178,-0.0023433780574267926,0.0,1995,0.2776733668169814,11
1.7243505294016733e-13,15,488,HK,0.0,margin_nonpositive,-0.015969500861359644,-0.016475700411463515,0.0,1995,0.2776733668169814,11
1.0609734777713267e-13,5,3,HK,0.0,margin_nonpositive,-0.04369443421947707,-0.049508250687408245,0.0,1995,0.2776733668169814,11
1.2809475836769087e-13,12,167,HK,0.0,margin_nonpositive,-0.01539680313800441,-0.015652559893663355,0.0,1995,0.2776733668169814,11
1.1001510874157498e-13,1,403,HK,0.0,margin_nonpositive,-0.029230793864787337,-0.02962793221669232,0.0,1995,0.2776733668169814,11
9.318235739311188e-14,8,654,HK,0.0,margin_nonpositive,-0.005764983493458059,-0.006237533362746721,0.0,1995,0.2776733668169814,11
1.277507392338791e-13,22,85,HK,0.0,margin_nonpositive,-0.01087795058504277,-0.012405590207184646,0.0,1995,0.2776733668169814,11
