class_id,dataset,f1,fn,fp,method,n,recall,seed,task,tp,zero_recall
16,HK,0.34782608695652173,4,11,F,8,0.5,1995,9,4,False
14,HK,0.9666666666666667,2,2,F,60,0.9666666666666667,1995,9,58,False
15,HK,0.991869918699187,1,1,F,123,0.991869918699187,1995,9,122,False
5,HK,0.0,1,1,F,1,0.0,1995,9,0,True
12,HK,0.7415730337078652,8,15,F,41,0.8048780487804879,1995,9,33,False
1,HK,0.9783549783549783,0,5,F,113,1.0,1995,9,113,False
8,HK,0.9771986970684039,3,4,F,153,0.9803921568627451,1995,9,150,False
22,HK,0.5230769230769231,4,27,F,21,0.8095238095238095,1995,9,17,False
19,HK,0.0,2,8,F,2,0.0,1995,9,0,True
17,HK,0.3157894736842105,2,11,F,5,0.6,1995,9,3,False
18,HK,0.39285714285714285,22,12,F,33,0.3333333333333333,1995,9,11,False
6,HK,0.0,1,4,F,1,0.0,1995,9,0,True
20,HK,0.4536082474226804,44,9,F,66,0.3333333333333333,1995,9,22,False
0,HK,0.43478260869565216,2,11,F,7,0.7142857142857143,1995,9,5,False
3,HK,0.9904153354632588,2,1,F,157,0.9872611464968153,1995,9,155,False
11,HK,0.6464646464646465,29,6,F,61,0.5245901639344263,1995,9,32,False
9,HK,0.9759036144578314,2,6,F2,164,0.9878048780487805,1995,9,162,False
13,HK,0.9617834394904459,9,3,F2,160,0.94375,1995,9,151,False
16,HK,0.3333333333333333,4,12,F2,8,0.5,1995,9,4,False
14,HK,0.9230769230769231,6,3,F2,60,0.9,1995,9,54,False
15,HK,0.9838709677419355,1,3,F2,123,0.991869918699187,1995,9,122,False
5,HK,0.0,1,5,F2,1,0.0,1995,9,0,True
12,HK,0.75,8,14,F2,41,0.8048780487804879,1995,9,33,False
1,HK,0.9741379310344828,0,6,F2,113,1.0,1995,9,113,False
8,HK,0.9738562091503268,4,4,F2,153,0.9738562091503268,1995,9,149,False
22,HK,0.4927536231884058,4,31,F2,21,0.8095238095238095,1995,9,17,False
19,HK,0.0,2,10,F2,2,0.0,1995,9,0,True
17,HK,0.3157894736842105,2,11,F2,5,0.6,1995,9,3,False
18,HK,0.37037037037037035,23,11,F2,33,0.30303030303030304,1995,9,10,False
6,HK,0.0,1,6,F2,1,0.0,1995,9,0,True
20,HK,0.3516483516483517,50,9,F2,66,0.24242424242424243,1995,9,16,False
0,HK,0.43478260869565216,2,11,F2,7,0.7142857142857143,1995,9,5,False
3,HK,0.9904153354632588,2,1,F2,157,0.9872611464968153,1995,9,155,False
11,HK,0.6391752577319587,30,5,F2,61,0.5081967213114754,1995,9,31,False
9,HK,0.9787234042553191,3,4,G.V,164,0.9817073170731707,1995,10,161,False
13,HK,0.9622641509433962,7,5,G.V,160,0.95625,1995,10,153,False
16,HK,0.3225806451612903,3,18,G.V,8,0.625,1995,10,5,False
14,HK,0.8620689655172413,10,6,G.V,60,0.8333333333333334,1995,10,50,False
15,HK,0.968503937007874,0,8,G.V,123,1.0,1995,10,123,False
5,HK,0.0,1,6,G.V,1,0.0,1995,10,0,True
12,HK,0.7294117647058823,10,13,G.V,41,0.7560975609756098,1995,10,31,False
1,HK,0.8789237668161435,15,12,G.V,113,0.8672566371681416,1995,10,98,False
8,HK,0.9487179487179487,5,11,G.V,153,0.9673202614379085,1995,10,148,False
22,HK,0.6415094339622641,4,15,G.V,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,11,G.V,2,0.0,1995,10,0,True
17,HK,0.16666666666666666,2,28,G.V,5,0.6,1995,10,3,False
18,HK,0.23255813953488372,28,5,G.V,33,0.15151515151515152,1995,10,5,False
6,HK,0.0,1,6,G.V,1,0.0,1995,10,0,True
20,HK,0.16,60,3,G.V,66,0.09090909090909091,1995,10,6,False
0,HK,0.17391304347826086,5,14,G.V,7,0.2857142857142857,1995,10,2,False
3,HK,0.9905362776025236,0,3,G.V,157,1.0,1995,10,157,False
11,HK,0.5319148936170213,36,8,G.V,61,0.4098360655737705,1995,10,25,False
2,HK,0.944,5,16,G.V,182,0.9725274725274725,1995,10,177,False
21,HK,0.0,4,9,G.V,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.J,164,0.9939024390243902,1995,10,163,False
13,HK,0.9745222929936306,7,1,G.J,160,0.95625,1995,10,153,False
16,HK,0.2857142857142857,4,16,G.J,8,0.5,1995,10,4,False
14,HK,0.9586776859504132,2,3,G.J,60,0.9666666666666667,1995,10,58,False
15,HK,0.991869918699187,1,1,G.J,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,1,G.J,1,0.0,1995,10,0,True
12,HK,0.7380952380952381,10,12,G.J,41,0.7560975609756098,1995,10,31,False
1,HK,0.9422222222222222,7,6,G.J,113,0.9380530973451328,1995,10,106,False
8,HK,0.9806451612903225,1,5,G.J,153,0.9934640522875817,1995,10,152,False
22,HK,0.5396825396825397,4,25,G.J,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,6,G.J,2,0.0,1995,10,0,True
17,HK,0.47058823529411764,1,8,G.J,5,0.8,1995,10,4,False
18,HK,0.49122807017543857,19,10,G.J,33,0.42424242424242425,1995,10,14,False
6,HK,0.0,1,1,G.J,1,0.0,1995,10,0,True
20,HK,0.4791666666666667,43,7,G.J,66,0.3484848484848485,1995,10,23,False
0,HK,0.4,3,9,G.J,7,0.5714285714285714,1995,10,4,False
3,HK,1.0,0,0,G.J,157,1.0,1995,10,157,False
11,HK,0.693069306930693,26,5,G.J,61,0.5737704918032787,1995,10,35,False
2,HK,0.9731182795698925,1,9,G.J,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,8,G.J,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.J1,164,0.9939024390243902,1995,10,163,False
13,HK,0.9745222929936306,7,1,G.J1,160,0.95625,1995,10,153,False
16,HK,0.2857142857142857,4,16,G.J1,8,0.5,1995,10,4,False
14,HK,0.95,3,3,G.J1,60,0.95,1995,10,57,False
15,HK,0.991869918699187,1,1,G.J1,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,2,G.J1,1,0.0,1995,10,0,True
12,HK,0.7294117647058823,10,13,G.J1,41,0.7560975609756098,1995,10,31,False
1,HK,0.9237668161434978,10,7,G.J1,113,0.911504424778761,1995,10,103,False
8,HK,0.9773462783171522,2,5,G.J1,153,0.9869281045751634,1995,10,151,False
22,HK,0.576271186440678,4,21,G.J1,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,11,G.J1,2,0.0,1995,10,0,True
17,HK,0.4,1,11,G.J1,5,0.8,1995,10,4,False
18,HK,0.4444444444444444,21,9,G.J1,33,0.36363636363636365,1995,10,12,False
6,HK,0.0,1,2,G.J1,1,0.0,1995,10,0,True
20,HK,0.3448275862068966,51,6,G.J1,66,0.22727272727272727,1995,10,15,False
0,HK,0.5,2,8,G.J1,7,0.7142857142857143,1995,10,5,False
3,HK,0.9968253968253968,0,1,G.J1,157,1.0,1995,10,157,False
11,HK,0.66,28,6,G.J1,61,0.5409836065573771,1995,10,33,False
2,HK,0.9602122015915119,1,14,G.J1,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,12,G.J1,4,0.0,1995,10,0,True
9,HK,0.0,164,33,G.Z,164,0.0,1995,10,0,True
13,HK,0.012195121951219513,159,3,G.Z,160,0.00625,1995,10,1,False
16,HK,0.0,8,372,G.Z,8,0.0,1995,10,0,True
14,HK,0.13541666666666666,47,119,G.Z,60,0.21666666666666667,1995,10,13,False
15,HK,0.0213903743315508,121,62,G.Z,123,0.016260162601626018,1995,10,2,False
5,HK,0.0,1,0,G.Z,1,0.0,1995,10,0,True
12,HK,0.0,41,24,G.Z,41,0.0,1995,10,0,True
1,HK,0.0,113,0,G.Z,113,0.0,1995,10,0,True
8,HK,0.06716417910447761,144,106,G.Z,153,0.058823529411764705,1995,10,9,False
22,HK,0.0,21,1,G.Z,21,0.0,1995,10,0,True
19,HK,0.0,2,13,G.Z,2,0.0,1995,10,0,True
17,HK,0.02857142857142857,3,133,G.Z,5,0.4,1995,10,2,False
18,HK,0.0,33,0,G.Z,33,0.0,1995,10,0,True
6,HK,0.0,1,8,G.Z,1,0.0,1995,10,0,True
20,HK,0.0,66,0,G.Z,66,0.0,1995,10,0,True
0,HK,0.0,7,7,G.Z,7,0.0,1995,10,0,True
3,HK,0.025157232704402517,155,0,G.Z,157,0.012738853503184714,1995,10,2,False
11,HK,0.15904572564612326,21,402,G.Z,61,0.6557377049180327,1995,10,40,False
2,HK,0.0,182,0,G.Z,182,0.0,1995,10,0,True
21,HK,0.0,4,10,G.Z,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.L,164,0.9939024390243902,1995,10,163,False
13,HK,0.9745222929936306,7,1,G.L,160,0.95625,1995,10,153,False
16,HK,0.3076923076923077,4,14,G.L,8,0.5,1995,10,4,False
14,HK,0.9586776859504132,2,3,G.L,60,0.9666666666666667,1995,10,58,False
15,HK,0.991869918699187,1,1,G.L,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,1,G.L,1,0.0,1995,10,0,True
12,HK,0.7619047619047619,9,11,G.L,41,0.7804878048780488,1995,10,32,False
1,HK,0.9553571428571429,6,4,G.L,113,0.9469026548672567,1995,10,107,False
8,HK,0.9741935483870968,2,6,G.L,153,0.9869281045751634,1995,10,151,False
22,HK,0.53125,4,26,G.L,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,8,G.L,2,0.0,1995,10,0,True
17,HK,0.42105263157894735,1,10,G.L,5,0.8,1995,10,4,False
18,HK,0.4827586206896552,19,11,G.L,33,0.42424242424242425,1995,10,14,False
6,HK,0.0,1,2,G.L,1,0.0,1995,10,0,True
20,HK,0.41304347826086957,47,7,G.L,66,0.2878787878787879,1995,10,19,False
0,HK,0.42105263157894735,3,8,G.L,7,0.5714285714285714,1995,10,4,False
3,HK,0.9935897435897436,2,0,G.L,157,0.9872611464968153,1995,10,155,False
11,HK,0.7238095238095238,23,6,G.L,61,0.6229508196721312,1995,10,38,False
2,HK,0.981029810298103,1,6,G.L,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,10,G.L,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.R,164,0.9939024390243902,1995,10,163,False
13,HK,0.9745222929936306,7,1,G.R,160,0.95625,1995,10,153,False
16,HK,0.2857142857142857,4,16,G.R,8,0.5,1995,10,4,False
14,HK,0.9586776859504132,2,3,G.R,60,0.9666666666666667,1995,10,58,False
15,HK,0.991869918699187,1,1,G.R,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,1,G.R,1,0.0,1995,10,0,True
12,HK,0.7380952380952381,10,12,G.R,41,0.7560975609756098,1995,10,31,False
1,HK,0.9422222222222222,7,6,G.R,113,0.9380530973451328,1995,10,106,False
8,HK,0.9806451612903225,1,5,G.R,153,0.9934640522875817,1995,10,152,False
22,HK,0.5396825396825397,4,25,G.R,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,6,G.R,2,0.0,1995,10,0,True
17,HK,0.47058823529411764,1,8,G.R,5,0.8,1995,10,4,False
18,HK,0.49122807017543857,19,10,G.R,33,0.42424242424242425,1995,10,14,False
6,HK,0.0,1,1,G.R,1,0.0,1995,10,0,True
20,HK,0.4791666666666667,43,7,G.R,66,0.3484848484848485,1995,10,23,False
0,HK,0.4,3,9,G.R,7,0.5714285714285714,1995,10,4,False
3,HK,1.0,0,0,G.R,157,1.0,1995,10,157,False
11,HK,0.693069306930693,26,5,G.R,61,0.5737704918032787,1995,10,35,False
2,HK,0.9731182795698925,1,9,G.R,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,8,G.R,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.R-no-gate,164,0.9939024390243902,1995,10,163,False
13,HK,0.9714285714285714,7,2,G.R-no-gate,160,0.95625,1995,10,153,False
16,HK,0.2857142857142857,4,16,G.R-no-gate,8,0.5,1995,10,4,False
14,HK,0.9586776859504132,2,3,G.R-no-gate,60,0.9666666666666667,1995,10,58,False
15,HK,0.991869918699187,1,1,G.R-no-gate,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,1,G.R-no-gate,1,0.0,1995,10,0,True
12,HK,0.7294117647058823,10,13,G.R-no-gate,41,0.7560975609756098,1995,10,31,False
1,HK,0.9422222222222222,7,6,G.R-no-gate,113,0.9380530973451328,1995,10,106,False
8,HK,0.9806451612903225,1,5,G.R-no-gate,153,0.9934640522875817,1995,10,152,False
22,HK,0.5573770491803278,4,23,G.R-no-gate,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,7,G.R-no-gate,2,0.0,1995,10,0,True
17,HK,0.5,1,7,G.R-no-gate,5,0.8,1995,10,4,False
18,HK,0.5,19,9,G.R-no-gate,33,0.42424242424242425,1995,10,14,False
6,HK,0.0,1,1,G.R-no-gate,1,0.0,1995,10,0,True
20,HK,0.45161290322580644,45,6,G.R-no-gate,66,0.3181818181818182,1995,10,21,False
0,HK,0.47619047619047616,2,9,G.R-no-gate,7,0.7142857142857143,1995,10,5,False
3,HK,0.9968253968253968,0,1,G.R-no-gate,157,1.0,1995,10,157,False
11,HK,0.68,27,5,G.R-no-gate,61,0.5573770491803278,1995,10,34,False
2,HK,0.9731182795698925,1,9,G.R-no-gate,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,11,G.R-no-gate,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.R-identity,164,0.9939024390243902,1995,10,163,False
13,HK,0.9745222929936306,7,1,G.R-identity,160,0.95625,1995,10,153,False
16,HK,0.2857142857142857,4,16,G.R-identity,8,0.5,1995,10,4,False
14,HK,0.9586776859504132,2,3,G.R-identity,60,0.9666666666666667,1995,10,58,False
15,HK,0.991869918699187,1,1,G.R-identity,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,1,G.R-identity,1,0.0,1995,10,0,True
12,HK,0.7380952380952381,10,12,G.R-identity,41,0.7560975609756098,1995,10,31,False
1,HK,0.9422222222222222,7,6,G.R-identity,113,0.9380530973451328,1995,10,106,False
8,HK,0.9806451612903225,1,5,G.R-identity,153,0.9934640522875817,1995,10,152,False
22,HK,0.5396825396825397,4,25,G.R-identity,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,6,G.R-identity,2,0.0,1995,10,0,True
17,HK,0.47058823529411764,1,8,G.R-identity,5,0.8,1995,10,4,False
18,HK,0.49122807017543857,19,10,G.R-identity,33,0.42424242424242425,1995,10,14,False
6,HK,0.0,1,1,G.R-identity,1,0.0,1995,10,0,True
20,HK,0.4791666666666667,43,7,G.R-identity,66,0.3484848484848485,1995,10,23,False
0,HK,0.4,3,9,G.R-identity,7,0.5714285714285714,1995,10,4,False
3,HK,1.0,0,0,G.R-identity,157,1.0,1995,10,157,False
11,HK,0.693069306930693,26,5,G.R-identity,61,0.5737704918032787,1995,10,35,False
2,HK,0.9731182795698925,1,9,G.R-identity,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,8,G.R-identity,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.R-zero-prior,164,0.9939024390243902,1995,10,163,False
13,HK,0.9745222929936306,7,1,G.R-zero-prior,160,0.95625,1995,10,153,False
16,HK,0.2857142857142857,4,16,G.R-zero-prior,8,0.5,1995,10,4,False
14,HK,0.9586776859504132,2,3,G.R-zero-prior,60,0.9666666666666667,1995,10,58,False
15,HK,0.991869918699187,1,1,G.R-zero-prior,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,1,G.R-zero-prior,1,0.0,1995,10,0,True
12,HK,0.7380952380952381,10,12,G.R-zero-prior,41,0.7560975609756098,1995,10,31,False
1,HK,0.9422222222222222,7,6,G.R-zero-prior,113,0.9380530973451328,1995,10,106,False
8,HK,0.9806451612903225,1,5,G.R-zero-prior,153,0.9934640522875817,1995,10,152,False
22,HK,0.5396825396825397,4,25,G.R-zero-prior,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,6,G.R-zero-prior,2,0.0,1995,10,0,True
17,HK,0.47058823529411764,1,8,G.R-zero-prior,5,0.8,1995,10,4,False
18,HK,0.49122807017543857,19,10,G.R-zero-prior,33,0.42424242424242425,1995,10,14,False
6,HK,0.0,1,1,G.R-zero-prior,1,0.0,1995,10,0,True
20,HK,0.4791666666666667,43,7,G.R-zero-prior,66,0.3484848484848485,1995,10,23,False
0,HK,0.4,3,9,G.R-zero-prior,7,0.5714285714285714,1995,10,4,False
3,HK,1.0,0,0,G.R-zero-prior,157,1.0,1995,10,157,False
11,HK,0.693069306930693,26,5,G.R-zero-prior,61,0.5737704918032787,1995,10,35,False
2,HK,0.9731182795698925,1,9,G.R-zero-prior,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,8,G.R-zero-prior,4,0.0,1995,10,0,True
9,HK,0.9819277108433735,1,5,G.L-permute,164,0.9939024390243902,1995,10,163,False
13,HK,0.9714285714285714,7,2,G.L-permute,160,0.95625,1995,10,153,False
16,HK,0.2962962962962963,4,15,G.L-permute,8,0.5,1995,10,4,False
14,HK,0.9752066115702479,1,2,G.L-permute,60,0.9833333333333333,1995,10,59,False
15,HK,0.991869918699187,1,1,G.L-permute,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,0,G.L-permute,1,0.0,1995,10,0,True
12,HK,0.7586206896551724,8,13,G.L-permute,41,0.8048780487804879,1995,10,33,False
1,HK,0.9422222222222222,7,6,G.L-permute,113,0.9380530973451328,1995,10,106,False
8,HK,0.9773462783171522,2,5,G.L-permute,153,0.9869281045751634,1995,10,151,False
22,HK,0.5573770491803278,4,23,G.L-permute,21,0.8095238095238095,1995,10,17,False
19,HK,0.0,2,6,G.L-permute,2,0.0,1995,10,0,True
17,HK,0.47058823529411764,1,8,G.L-permute,5,0.8,1995,10,4,False
18,HK,0.5172413793103449,18,10,G.L-permute,33,0.45454545454545453,1995,10,15,False
6,HK,0.0,1,1,G.L-permute,1,0.0,1995,10,0,True
20,HK,0.5050505050505051,41,8,G.L-permute,66,0.3787878787878788,1995,10,25,False
0,HK,0.42105263157894735,3,8,G.L-permute,7,0.5714285714285714,1995,10,4,False
3,HK,0.9968051118210862,1,0,G.L-permute,157,0.9936305732484076,1995,10,156,False
11,HK,0.693069306930693,26,5,G.L-permute,61,0.5737704918032787,1995,10,35,False
2,HK,0.9757412398921833,1,8,G.L-permute,182,0.9945054945054945,1995,10,181,False
21,HK,0.0,4,8,G.L-permute,4,0.0,1995,10,0,True
9,HK,0.0,164,40,G.template-0,164,0.0,1995,10,0,True
13,HK,0.011834319526627219,159,8,G.template-0,160,0.00625,1995,10,1,False
16,HK,0.0,8,196,G.template-0,8,0.0,1995,10,0,True
14,HK,0.056179775280898875,55,113,G.template-0,60,0.08333333333333333,1995,10,5,False
15,HK,0.056,116,120,G.template-0,123,0.056910569105691054,1995,10,7,False
5,HK,0.0,1,0,G.template-0,1,0.0,1995,10,0,True
12,HK,0.0,41,18,G.template-0,41,0.0,1995,10,0,True
1,HK,0.0,113,0,G.template-0,113,0.0,1995,10,0,True
8,HK,0.03225806451612903,149,91,G.template-0,153,0.026143790849673203,1995,10,4,False
22,HK,0.0,21,7,G.template-0,21,0.0,1995,10,0,True
19,HK,0.0,2,11,G.template-0,2,0.0,1995,10,0,True
17,HK,0.018691588785046728,3,207,G.template-0,5,0.4,1995,10,2,False
18,HK,0.0,33,7,G.template-0,33,0.0,1995,10,0,True
6,HK,0.0,1,15,G.template-0,1,0.0,1995,10,0,True
20,HK,0.0,66,0,G.template-0,66,0.0,1995,10,0,True
0,HK,0.0,7,3,G.template-0,7,0.0,1995,10,0,True
3,HK,0.025157232704402517,155,0,G.template-0,157,0.012738853503184714,1995,10,2,False
11,HK,0.1410488245931284,22,453,G.template-0,61,0.639344262295082,1995,10,39,False
2,HK,0.0,182,0,G.template-0,182,0.0,1995,10,0,True
21,HK,0.0,4,13,G.template-0,4,0.0,1995,10,0,True
9,HK,0.0,164,12,G.template-1,164,0.0,1995,10,0,True
13,HK,0.012269938650306749,159,2,G.template-1,160,0.00625,1995,10,1,False
16,HK,0.0,8,414,G.template-1,8,0.0,1995,10,0,True
14,HK,0.1806020066889632,33,212,G.template-1,60,0.45,1995,10,27,False
15,HK,0.010810810810810811,122,61,G.template-1,123,0.008130081300813009,1995,10,1,False
5,HK,0.0,1,1,G.template-1,1,0.0,1995,10,0,True
12,HK,0.0,41,38,G.template-1,41,0.0,1995,10,0,True
1,HK,0.0,113,0,G.template-1,113,0.0,1995,10,0,True
8,HK,0.05128205128205128,148,37,G.template-1,153,0.032679738562091505,1995,10,5,False
22,HK,0.0,21,0,G.template-1,21,0.0,1995,10,0,True
19,HK,0.0,2,25,G.template-1,2,0.0,1995,10,0,True
17,HK,0.03076923076923077,4,59,G.template-1,5,0.2,1995,10,1,False
18,HK,0.0,33,0,G.template-1,33,0.0,1995,10,0,True
6,HK,0.0,1,1,G.template-1,1,0.0,1995,10,0,True
20,HK,0.0,66,0,G.template-1,66,0.0,1995,10,0,True
0,HK,0.0,7,2,G.template-1,7,0.0,1995,10,0,True
3,HK,0.012658227848101266,156,0,G.template-1,157,0.006369426751592357,1995,10,1,False
11,HK,0.19767441860465115,10,404,G.template-1,61,0.8360655737704918,1995,10,51,False
2,HK,0.0,182,0,G.template-1,182,0.0,1995,10,0,True
21,HK,0.0,4,7,G.template-1,4,0.0,1995,10,0,True
9,HK,0.9759036144578314,2,6,P,164,0.9878048780487805,1995,10,162,False
13,HK,0.9617834394904459,9,3,P,160,0.94375,1995,10,151,False
16,HK,0.3333333333333333,4,12,P,8,0.5,1995,10,4,False
14,HK,0.95,3,3,P,60,0.95,1995,10,57,False
15,HK,0.9878542510121457,1,2,P,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,3,P,1,0.0,1995,10,0,True
12,HK,0.7608695652173914,6,16,P,41,0.8536585365853658,1995,10,35,False
1,HK,0.9422222222222222,7,6,P,113,0.9380530973451328,1995,10,106,False
8,HK,0.9706840390879479,4,5,P,153,0.9738562091503268,1995,10,149,False
22,HK,0.5079365079365079,5,26,P,21,0.7619047619047619,1995,10,16,False
19,HK,0.0,2,9,P,2,0.0,1995,10,0,True
17,HK,0.3,2,12,P,5,0.6,1995,10,3,False
18,HK,0.39285714285714285,22,12,P,33,0.3333333333333333,1995,10,11,False
6,HK,0.0,1,2,P,1,0.0,1995,10,0,True
20,HK,0.3058823529411765,53,6,P,66,0.19696969696969696,1995,10,13,False
0,HK,0.45454545454545453,2,10,P,7,0.7142857142857143,1995,10,5,False
3,HK,0.9936305732484076,1,1,P,157,0.9936305732484076,1995,10,156,False
11,HK,0.6170212765957447,32,4,P,61,0.47540983606557374,1995,10,29,False
2,HK,0.9706666666666667,0,11,P,182,1.0,1995,10,182,False
21,HK,0.0,4,12,P,4,0.0,1995,10,0,True
9,HK,0.9759036144578314,2,6,F,164,0.9878048780487805,1995,10,162,False
13,HK,0.9589905362776026,8,5,F,160,0.95,1995,10,152,False
16,HK,0.3333333333333333,4,12,F,8,0.5,1995,10,4,False
14,HK,0.9333333333333333,4,4,F,60,0.9333333333333333,1995,10,56,False
15,HK,0.991869918699187,1,1,F,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,3,F,1,0.0,1995,10,0,True
12,HK,0.7555555555555555,7,15,F,41,0.8292682926829268,1995,10,34,False
1,HK,0.9422222222222222,7,6,F,113,0.9380530973451328,1995,10,106,False
8,HK,0.974025974025974,3,5,F,153,0.9803921568627451,1995,10,150,False
22,HK,0.5423728813559322,5,22,F,21,0.7619047619047619,1995,10,16,False
19,HK,0.0,2,7,F,2,0.0,1995,10,0,True
17,HK,0.3157894736842105,2,11,F,5,0.6,1995,10,3,False
18,HK,0.42857142857142855,21,11,F,33,0.36363636363636365,1995,10,12,False
6,HK,0.0,1,4,F,1,0.0,1995,10,0,True
20,HK,0.2857142857142857,54,6,F,66,0.18181818181818182,1995,10,12,False
0,HK,0.43478260869565216,2,11,F,7,0.7142857142857143,1995,10,5,False
3,HK,0.9904153354632588,2,1,F,157,0.9872611464968153,1995,10,155,False
11,HK,0.6458333333333334,30,4,F,61,0.5081967213114754,1995,10,31,False
2,HK,0.9680851063829787,0,12,F,182,1.0,1995,10,182,False
21,HK,0.0,4,14,F,4,0.0,1995,10,0,True
9,HK,0.9759036144578314,2,6,F2,164,0.9878048780487805,1995,10,162,False
13,HK,0.9587301587301588,9,4,F2,160,0.94375,1995,10,151,False
16,HK,0.3333333333333333,4,12,F2,8,0.5,1995,10,4,False
14,HK,0.907563025210084,6,5,F2,60,0.9,1995,10,54,False
15,HK,0.9838709677419355,1,3,F2,123,0.991869918699187,1995,10,122,False
5,HK,0.0,1,6,F2,1,0.0,1995,10,0,True
12,HK,0.7472527472527473,7,16,F2,41,0.8292682926829268,1995,10,34,False
1,HK,0.9279279279279279,10,6,F2,113,0.911504424778761,1995,10,103,False
8,HK,0.9675324675324676,4,6,F2,153,0.9738562091503268,1995,10,149,False
22,HK,0.5818181818181818,5,18,F2,21,0.7619047619047619,1995,10,16,False
19,HK,0.0,2,10,F2,2,0.0,1995,10,0,True
17,HK,0.3157894736842105,2,11,F2,5,0.6,1995,10,3,False
18,HK,0.4642857142857143,20,10,F2,33,0.3939393939393939,1995,10,13,False
6,HK,0.0,1,4,F2,1,0.0,1995,10,0,True
20,HK,0.15584415584415584,60,5,F2,66,0.09090909090909091,1995,10,6,False
0,HK,0.45454545454545453,2,10,F2,7,0.7142857142857143,1995,10,5,False
3,HK,0.9904153354632588,2,1,F2,157,0.9872611464968153,1995,10,155,False
11,HK,0.631578947368421,31,4,F2,61,0.4918032786885246,1995,10,30,False
2,HK,0.9528795811518325,0,18,F2,182,1.0,1995,10,182,False
21,HK,0.09090909090909091,3,17,F2,4,0.25,1995,10,1,False
9,HK,0.9583333333333334,3,11,G.V,164,0.9817073170731707,1995,11,161,False
13,HK,0.9622641509433962,7,5,G.V,160,0.95625,1995,11,153,False
16,HK,0.29411764705882354,3,21,G.V,8,0.625,1995,11,5,False
14,HK,0.8448275862068966,11,7,G.V,60,0.8166666666666667,1995,11,49,False
15,HK,0.9609375,0,10,G.V,123,1.0,1995,11,123,False
5,HK,0.0,1,9,G.V,1,0.0,1995,11,0,True
12,HK,0.6966292134831461,10,17,G.V,41,0.7560975609756098,1995,11,31,False
1,HK,0.8930232558139535,17,6,G.V,113,0.8495575221238938,1995,11,96,False
8,HK,0.9396825396825397,5,14,G.V,153,0.9673202614379085,1995,11,148,False
22,HK,0.6181818181818182,4,17,G.V,21,0.8095238095238095,1995,11,17,False
19,HK,0.0,2,10,G.V,2,0.0,1995,11,0,True
17,HK,0.16666666666666666,2,28,G.V,5,0.6,1995,11,3,False
18,HK,0.23255813953488372,28,5,G.V,33,0.15151515151515152,1995,11,5,False
6,HK,0.0,1,7,G.V,1,0.0,1995,11,0,True
20,HK,0.13513513513513514,61,3,G.V,66,0.07575757575757576,1995,11,5,False
0,HK,0.17142857142857143,4,25,G.V,7,0.42857142857142855,1995,11,3,False
3,HK,0.7973421926910299,37,24,G.V,157,0.7643312101910829,1995,11,120,False
11,HK,0.2702702702702703,51,3,G.V,61,0.16393442622950818,1995,11,10,False
2,HK,0.8554913294797688,34,16,G.V,182,0.8131868131868132,1995,11,148,False
21,HK,0.0,4,10,G.V,4,0.0,1995,11,0,True
4,HK,0.8224852071005917,26,34,G.V,165,0.8424242424242424,1995,11,139,False
10,HK,0.8027210884353742,32,26,G.V,150,0.7866666666666666,1995,11,118,False
7,HK,0.5454545454545454,0,35,G.V,21,1.0,1995,11,21,False
9,HK,0.9731343283582089,1,8,G.J,164,0.9939024390243902,1995,11,163,False
13,HK,0.9745222929936306,7,1,G.J,160,0.95625,1995,11,153,False
