ba_difference_pp,candidate,comparator,current_ba_difference_pp,dataset,hm_difference_pp,macro_f1_difference_pp,old_ba_difference_pp,seed,tail_ba_difference_pp,task
-1.2500000000000067,B.L,B.L-permute,-1.2500000000000067,ISIC,nan,-1.2916858846239276,nan,1995,nan,1
1.8120393120393263,B.L,B.L-permute,2.2727272727272707,ISIC,1.7857159959686286,1.856432514722095,1.3513513513513487,1995,0.0,2
1.0924172509538366,B.L,B.L-permute,-0.13183915622939635,ISIC,0.5220433861220064,0.9916456006815899,1.7045454545454475,1995,0.0,3
2.6941120962860055,B.L,B.L-permute,8.605072463768115,ISIC,4.9016903136248295,2.7211248561721746,0.7237919737919762,1995,2.083333333333337,4
-1.6075388026607462,B.template-0,B.template-1,-1.6075388026607462,ISIC,nan,-1.628919860627176,nan,1993,nan,1
4.299242424242433,B.template-0,B.template-1,27.916666666666668,ISIC,16.835392851741105,-3.184141942754304,-19.318181818181813,1993,70.83333333333334,2
5.445092243872734,B.template-0,B.template-1,28.690228690228693,ISIC,11.247906757271457,1.1032858328181072,-6.177475979305247,1993,42.147435897435905,3
10.285831511308713,B.template-0,B.template-1,14.071680376028201,ISIC,11.663923711841212,7.821896730405934,9.023881889735556,1993,49.83974358974359,4
-4.999999999999993,B.template-0,B.template-1,-4.999999999999993,ISIC,nan,-20.670995670995662,nan,1994,75.0,1
-1.2357174247418168,B.template-0,B.template-1,3.3618984838497012,ISIC,-0.15261803481420588,-8.017883936989056,-5.8333333333333295,1994,58.333333333333336,2
7.988712104565759,B.template-0,B.template-1,-4.883292383292387,ISIC,10.264723925489164,3.856240036214367,14.424714348494833,1994,58.33333333333333,3
10.285831511308707,B.template-0,B.template-1,30.18394648829431,ISIC,21.026209904385706,7.82189673040593,3.653126518980182,1994,49.83974358974359,4
-6.790540540540535,B.template-0,B.template-1,-6.790540540540535,ISIC,nan,-16.121277854527122,nan,1995,nan,1
11.061826686826686,B.template-0,B.template-1,14.860139860139853,ISIC,9.759150540825095,2.8560947001981862,7.263513513513514,1995,61.53846153846154,2
10.699686766759935,B.template-0,B.template-1,13.249835201054713,ISIC,11.948157856177225,5.344293436385794,9.424612549612549,1995,57.692307692307686,3
10.28583151130871,B.template-0,B.template-1,26.17753623188406,ISIC,18.274624449522452,7.821896730405934,4.988596604450257,1995,49.83974358974359,4
0.0,B.J,G.J,0.0,HK,nan,0.0,nan,1993,0.0,1
4.790940766550522,B.J,G.J,2.4390243902439046,HK,4.75978029109112,4.8952784619203165,7.14285714285714,1993,14.28571428571429,2
2.654176424668231,B.J,G.J,0.8196721311475419,HK,2.2362593786011797,2.6671065049454046,3.57142857142857,1993,14.28571428571429,3
2.1788054568891324,B.J,G.J,1.5923566878980888,HK,2.014844281028405,3.6055124602085264,2.374288379886136,1993,7.14285714285714,4
-0.4880560996986971,B.J,G.J,-6.25,HK,-3.2279555852652297,1.6277834114697631,0.9524298753766258,1993,-3.125,5
-1.5518315679031724,B.J,G.J,-7.142857142857151,HK,-3.327299930895078,0.6551782726603617,-0.43362645291237234,1993,-3.125,6
-2.814804693912465,B.J,G.J,-1.5151515151515138,HK,-2.313908604653925,-1.6054697127636741,-3.0314135570392864,1993,-8.125000000000004,7
-2.705437576051839,B.J,G.J,0.3048780487804881,HK,-0.8229092609310928,-1.4839300975217462,-3.1354826653136048,1993,-6.5,8
-1.1863120061688437,B.J,G.J,0.0,HK,-0.4555555843455905,-0.7027562604037696,-1.3346010069399505,1993,-2.083333333333337,9
-1.8734793677136596,B.J,G.J,-7.575757575757577,HK,-10.534079061883714,-1.416016944607823,-1.2398929001532166,1993,-1.785714285714285,10
-1.9841823113995627,B.J,G.J,0.9577187807276233,HK,-1.5039537463983566,-1.8538366846143517,-2.4254674752186345,1993,-1.785714285714285,11
0.0,B.J,G.J,0.0,HK,nan,0.0,nan,1994,0.0,1
-3.422256097560983,B.J,G.J,-0.5945121951219434,HK,-3.326003144815348,-2.1512724199612143,-6.25,1994,-12.5,2
-6.637146728610133,B.J,G.J,-12.5,HK,-10.529702931546868,-4.838483238542124,-3.70572009291521,1994,-18.75,3
-4.869973141695705,B.J,G.J,-9.999999999999998,HK,-9.064047304799006,-2.8295630071177524,-3.1599641889276,1994,-8.124999999999998,4
-3.063667390186786,B.J,G.J,-2.4590163934426257,HK,-2.973740185070395,-1.722828490619488,-3.2148301393728262,1994,-3.9999999999999982,5
-0.040243201806589024,B.J,G.J,0.6369426751592355,HK,0.06396079011333766,0.44907262637173817,-0.1756803771997495,1994,0.0,6
-3.1610259504949,B.J,G.J,0.3048780487804881,HK,-2.2137719559715774,-1.3912010030416644,-3.7386766170408037,1994,-5.416666666666664,7
-1.453507446733171,B.J,G.J,0.0,HK,-1.2195803475845701,-0.2400004635631392,-1.6611513676950684,1994,-1.5625,8
-2.8671004325873106,B.J,G.J,-1.9576293912577092,HK,-2.5458961435250504,-1.842444318906744,-2.980784312753515,1994,-4.0624999999999964,9
-2.0279606277840534,B.J,G.J,0.0,HK,-1.5811194197534184,-1.4248893887730096,-2.253289586426732,1994,-2.4999999999999964,10
-0.3198624804654937,B.J,G.J,-4.713369419251768,HK,-1.9160121627213145,-1.0520989895362431,0.339163560352429,1994,3.125,11
0.31250000000000444,B.J,G.J,0.31250000000000444,HK,nan,0.3090805134422614,nan,1995,nan,1
0.15625000000000222,B.J,G.J,0.0,HK,0.15897066494449108,0.15550032610209819,0.31250000000000444,1995,0.0,2
0.10416666666666075,B.J,G.J,0.0,HK,0.034670999730201935,0.10332561145395269,0.15625000000000222,1995,0.0,3
-0.9267022357723476,B.J,G.J,2.4390243902439046,HK,-0.11977891457161105,0.4057638799411567,-2.0486111111110983,1995,-6.25,4
0.5474454009246066,B.J,G.J,-0.32679738562091387,HK,0.3089361415852365,1.3170723372160742,0.7660060975609784,1995,0.0,5
-2.3425876109251176,B.J,G.J,-9.999999999999998,HK,-8.908744863521612,-0.32882479471503245,-0.8111051331101571,1995,-8.124999999999998,6
-0.8683097222628722,B.J,G.J,0.0,HK,-0.12718214338522937,-0.3835031749565121,-1.0130280093066824,1995,-4.0000000000000036,7
-4.466970477215271,B.J,G.J,1.8398268398268414,HK,-0.9394896410779952,-3.0735599299701266,-5.367941522507014,1995,-8.45238095238095,8
-3.687201851568467,B.J,G.J,-1.6393442622950838,HK,-3.085032089002182,-2.475534239001398,-3.9431840502276327,1995,-8.75,9
-2.638594790022797,B.J,G.J,-0.27472527472527375,HK,-1.2955844102933822,-1.9009940849018747,-2.901246958389192,1995,-4.642857142857143,10
-2.4082401207935145,B.J,G.J,0.0,HK,-2.012857629342324,-2.46952385798318,-2.769476138912541,1995,-2.500000000000002,11
0.0,B.J,F,0.0,HK,nan,0.0,nan,1993,0.0,1
1.2195121951219523,B.J,F,2.4390243902439046,HK,1.2813000507832295,2.841192197307729,0.0,1993,0.0,2
2.319072371051578,B.J,F,5.737704918032794,HK,3.216479475094236,4.573892882716413,0.6097560975609762,1993,0.0,3
3.940464429663648,B.J,F,1.5923566878980888,HK,3.300803562300181,5.986497192101037,4.72316701025216,1993,7.14285714285714,4
2.1360761435479048,B.J,F,-6.25,HK,-1.7290334335725022,3.5820337043049877,4.232595179434884,1993,1.8749999999999933,5
-0.7857672077066002,B.J,F,-3.824404761904765,HK,-1.7799596385719485,2.25628114335088,-0.17803969686698284,1993,-1.6964285714285765,6
-1.9292901590820977,B.J,F,1.5151515151515138,HK,-0.5652834632031589,-0.6957306539561059,-2.50336377145437,1993,-6.696428571428569,7
-1.6777825399058255,B.J,F,0.6097560975609762,HK,-0.2393987628287464,-0.26014600448875935,-2.0045737738296543,1993,-5.357142857142855,8
0.00012154629215332946,B.J,F,0.0,HK,4.719683767140381e-05,0.7437502104784444,0.00013673957867110786,1993,-1.130952380952377,9
-1.0803796972025714,B.J,F,-2.2727272727272734,HK,-3.385870303784222,0.06269152230466979,-0.9478966332553851,1993,-3.826530612244899,10
0.08798031207610801,B.J,F,-0.5211406096361948,HK,-0.017596542683051553,0.47670865165571064,0.1793484503329612,1993,-0.8482142857142827,11
0.0,B.J,F,0.0,HK,nan,0.0,nan,1994,0.0,1
-3.2660060975609806,B.J,F,-0.282012195121939,HK,-3.159450837337352,-1.1185217669573921,-6.25,1994,-12.5,2
-6.145833333333317,B.J,F,-12.5,HK,-10.284522983641974,-4.231378000338948,-2.968749999999998,1994,-18.75,3
-0.9451219512195186,B.J,F,0.0,HK,-0.28129203002753567,1.9613091566255347,-1.2601626016260137,1994,-3.1249999999999947,4
-0.06625445060072233,B.J,F,-1.6393442622950838,HK,-1.5100292793148506,1.5345267077294888,0.32701800232287637,1994,0.0,5
0.5786846918753974,B.J,F,0.31847133757961776,HK,0.5676864714077579,1.6218441658288008,0.6307273627345622,1994,0.0,6
-1.7978757785692023,B.J,F,-6.533101045296174,HK,-3.032989706033351,0.3025264348234802,-1.0086715674480606,1994,-4.464285714285715,7
0.004626441844757245,B.J,F,0.0,HK,0.0039212561371293475,2.038774353826933,0.0052873621082860645,1994,-0.8482142857142883,8
-1.7269644766456538,B.J,F,1.5151515151515138,HK,-0.5155437128993245,-0.44300734195057423,-2.1322289756202983,1994,-3.3482142857142962,9
-1.343325438801768,B.J,F,-0.1666666666666594,HK,-1.0955613672330777,-0.22769197079741677,-1.4740653023723516,1994,-3.3482142857142847,10
1.0617078995732165,B.J,F,0.12906483494719012,HK,0.7101003480833201,0.651375553135014,1.2016043592671166,1994,2.2767857142857117,11
0.31250000000000444,B.J,F,0.31250000000000444,HK,nan,0.3090805134422614,nan,1995,nan,1
0.3086890243902407,B.J,F,0.0,HK,0.3145480283408775,1.7025272466508312,0.6173780487804814,1995,0.0,2
0.20579268292681974,B.J,F,0.0,HK,0.06856660299499051,1.1346768918197747,0.3086890243902407,1995,0.0,3
-0.8504827235772283,B.J,F,2.4390243902439046,HK,-0.06290125854757633,0.8392401395645122,-1.9469850948509393,1995,-6.25,4
0.6129941814124074,B.J,F,-0.32679738562091387,HK,0.35705269858274935,2.0998083683695823,0.8479420731707377,1995,0.0,5
-0.11941056910568237,B.J,F,0.0,HK,-0.02844250660412051,2.1391153879370073,-0.14329268292683217,1995,-3.125,6
1.57183799240318,B.J,F,9.090909090909092,HK,11.191886316938133,2.946075290093486,0.3186594759855166,1995,-4.0000000000000036,7
-2.2694138168940947,B.J,F,-0.7575757575757569,HK,-1.4725299625513721,-1.166310492634548,-2.485390682511013,1995,-7.500000000000001,8
-1.7333519481538384,B.J,F,1.4566148063067663,HK,-0.734717049621858,-0.4454823659132079,-2.132097792461407,1995,-7.79761904761905,9
-0.6864207472149109,B.J,F,-0.5494505494505475,HK,-0.6163723513326391,0.2176492802076324,-0.7016396580776241,1995,-3.826530612244905,10
-1.2332560946935134,B.J,F,-0.181818181818183,HK,-1.07790620951852,-0.5599594694323362,-1.3909717816248168,1995,-3.3482142857142905,11
0.0,B.V,G.V,0.0,HK,nan,0.0,nan,1993,0.0,1
5.400696864111487,B.V,G.V,3.658536585365846,HK,5.444229064723127,5.278651173388016,7.14285714285714,1993,14.28571428571428,2
4.994693653230231,B.V,G.V,-0.8241758241758323,HK,3.538671519285874,2.5582668060792235,7.904128391933273,1993,28.571428571428577,3
2.9945651506699367,B.V,G.V,0.31847133757961776,HK,2.0608182099553285,1.4442739721853615,3.886596421700028,1993,14.28571428571428,4
1.3909775568619387,B.V,G.V,-6.25,HK,-1.6843818207323502,-0.6141013112496374,3.301221946077426,1993,4.01785714285714,5
-0.9725117332927913,B.V,G.V,-5.267857142857135,HK,-2.0873804156993914,1.6301365092353248,-0.11344265137993581,1993,1.3392857142857095,6
-8.316584061284582,B.V,G.V,-9.090909090909083,HK,-8.720315221766494,-6.138655287449768,-8.187529889680512,1993,-14.910714285714288,7
-6.153411346575366,B.V,G.V,0.0,HK,-4.080635252177068,-5.73430557319724,-7.032470110371825,1993,-5.928571428571427,8
-4.774181683792289,B.V,G.V,-0.8130081300812997,HK,-2.4994106280424644,-4.197026803681359,-5.269328378006167,1993,-3.6904761904761885,9
-1.8535377920987695,B.V,G.V,-1.5151515151515151,HK,-2.75769462179691,-3.1898518560932345,-1.89113626731513,1993,5.76530612244898,10
0.901315763718713,B.V,G.V,-8.448377581120925,HK,-0.9781532389386727,-4.433441623952539,2.303769765444663,1993,13.973214285714286,11
0.0,B.V,G.V,0.0,HK,nan,0.0,nan,1994,0.0,1
-2.5762195121951215,B.V,G.V,7.347560975609757,HK,-2.136166025794195,3.97100131400292,-12.5,1994,-25.0,2
-16.601588621405703,B.V,G.V,-37.196969696969695,HK,-25.63718017947647,-8.474741686812603,-6.303898083623693,1994,-50.0,3
-14.74756823461092,B.V,G.V,-30.0,HK,-22.553054282381524,-5.370431076412984,-9.663424312814561,1994,-27.500000000000004,4
-11.733699377391904,B.V,G.V,-3.2786885245901622,HK,-5.5381211726606425,-4.904030842763696,-13.847452090592338,1994,-22.000000000000004,5
-11.61710478146405,B.V,G.V,-0.8130081300813052,HK,-10.22744101994234,-4.790035588429998,-13.777924111740592,1994,-22.000000000000004,6
-10.003763912327779,B.V,G.V,13.066202090592338,HK,-2.4791597624601702,-6.52562514551478,-13.848758246147774,1994,-15.654761904761905,7
-6.525799177082414,B.V,G.V,0.0,HK,-5.661792266022337,-1.8035101758401728,-7.458056202379915,1994,-8.392857142857146,8
-3.6194356434543717,B.V,G.V,-6.570126039152591,HK,-4.986225936113653,-3.7116776630485737,-3.2505993439921,1994,-0.5803571428571352,9
-4.689099211464864,B.V,G.V,-18.166666666666664,HK,-9.067278193831152,-5.29673519171463,-3.1915917164424434,1994,-1.0267857142857162,10
0.901315763718713,B.V,G.V,-4.139107080283555,HK,-1.177270716926082,-4.433441623952539,1.6573791903190305,1994,13.973214285714286,11
0.9375000000000022,B.V,G.V,0.9375000000000022,HK,nan,0.9272592802413326,nan,1995,nan,1
-0.2642276422764267,B.V,G.V,-0.8333333333333304,HK,-0.2549669755254613,1.9373862271879205,0.304878048780477,1995,0.0,2
-2.6304200542005662,B.V,G.V,-0.40650406504064707,HK,-1.2149331934344754,0.1193721913257062,-3.7423780487805036,1995,0.0,3
-2.150660569105689,B.V,G.V,7.317073170731703,HK,-0.04667294939366684,0.8673167514347324,-5.306571815718164,1995,-6.25,4
-3.4834192094709837,B.V,G.V,-6.72268907563025,HK,-4.367668723344098,-1.0841156540467245,-2.673601742931153,1995,-6.25,5
-4.971200745269211,B.V,G.V,-20.0,HK,-14.971254784070654,-2.3947810142553205,-1.965440894323045,1995,-13.124999999999998,6
-3.2415851317536437,B.V,G.V,-12.12121212121212,HK,-18.777120392341928,-3.011931690747116,-1.761647300177227,1995,-2.500000000000002,7
-2.7995199823023786,B.V,G.V,12.770562770562776,HK,9.534086580447626,-3.310890061938787,-5.023817518425988,1995,0.17857142857142239,8
-1.1701417380129309,B.V,G.V,-10.15453691135011,HK,-4.521097838658483,-3.7271850756970593,-0.047092341345778,1995,7.976190476190475,9
3.459090013096844,B.V,G.V,0.27472527472527375,HK,1.7181747118261481,-2.2927073529239728,3.812908317360353,1995,20.05102040816327,10
0.901315763718713,B.V,G.V,-12.161616161616163,HK,-1.9421006419608644,-4.433441623952522,2.8607555525189454,1995,13.973214285714286,11
30.173160173160174,B.Z,G.Z,30.173160173160174,HK,nan,58.356466181978405,nan,1993,14.28571428571429,1
55.373648350692825,B.Z,G.Z,57.19751315160211,HK,55.31367677358588,51.674912110016805,53.54978354978355,1993,42.857142857142854,2
29.78617450875606,B.Z,G.Z,-6.269140695370201,HK,21.211163754555376,27.145574574721586,47.81383211081919,1993,42.857142857142854,3
25.35897051949043,B.Z,G.Z,12.61146496815287,HK,19.427248244406613,26.27667667816039,29.608139036602942,1993,11.428571428571427,4
31.43280875768139,B.Z,G.Z,56.25,HK,48.03494518184499,27.13673941551612,25.228510947101746,1993,30.267857142857146,5
30.197406818689608,B.Z,G.Z,46.398809523809526,HK,42.66176611778706,28.036530140353815,26.957126277665623,1993,24.017857142857142,6
29.896248114554208,B.Z,G.Z,31.666666666666664,HK,30.629127261260685,27.210975324847723,29.601178355868797,1993,24.017857142857142,7
30.489129074839035,B.Z,G.Z,35.97560975609756,HK,38.02632526579447,28.54290430613842,29.705346120373534,1993,19.21428571428571,8
27.43666000192388,B.Z,G.Z,47.5609756097561,HK,38.4162298004875,27.887243053157167,24.92112055094485,1993,12.678571428571427,9
24.763610884848372,B.Z,G.Z,4.545454545454546,HK,8.04962694709544,25.43064514089528,27.010072700336572,1993,10.867346938775508,10
21.3769158217788,B.Z,G.Z,5.174603174603174,HK,8.861488699227191,21.490259270038294,23.807262718855142,1993,10.699404761904761,11
39.583333333333336,B.Z,G.Z,39.583333333333336,HK,nan,51.52472089314194,nan,1994,12.5,1
58.845637340301984,B.Z,G.Z,48.34603658536585,HK,58.13704813523465,55.78910013914194,69.34523809523809,1994,62.5,2
57.029847692957446,B.Z,G.Z,65.3030303030303,HK,60.73413127973682,52.24221112840044,52.893256387921014,1994,56.25,3
33.06508849382325,B.Z,G.Z,-10.0,HK,2.0576799374288552,36.41064146669413,47.42011799176432,1994,13.749999999999998,4
29.649435247546002,B.Z,G.Z,29.50819672131148,HK,37.60456082699713,25.49062577347849,29.684744879104635,1994,29.5,5
33.99682507926233,B.Z,G.Z,67.39423126715344,HK,49.1945271097729,30.866957883580103,27.317343841684107,1994,29.5,6
34.88159592358575,B.Z,G.Z,46.29790940766551,HK,44.76971360363138,31.55817321485701,32.97887700957246,1994,29.345238095238095,7
31.035246726749786,B.Z,G.Z,4.761904761904762,HK,8.60862120532625,28.403304106956305,34.78858129315621,1994,23.199404761904763,8
21.9974550850242,B.Z,G.Z,0.0,HK,0.0,24.164295995461334,24.747136970652225,1994,10.699404761904761,9
21.438981328774357,B.Z,G.Z,15.5,HK,18.87638803889471,22.111226388285978,22.09886814308262,1994,10.699404761904761,10
21.376915821778802,B.Z,G.Z,18.062982768865123,HK,20.64254967131217,21.490259270038294,21.874005779715855,1994,10.699404761904761,11
44.35975609756097,B.Z,G.Z,44.35975609756097,HK,nan,45.48921267411833,nan,1995,nan,1
71.75940040650407,B.Z,G.Z,64.16666666666666,HK,77.89491899165806,69.48034730613968,79.35213414634147,1995,75.0,2
54.86449864498644,B.Z,G.Z,44.30894308943089,HK,52.05410742303407,53.82372143957673,60.14227642276422,1995,37.5,3
50.31004928412116,B.Z,G.Z,29.79710770559033,HK,39.20354833909968,47.76043766392829,57.14769647696477,1995,37.5,4
47.80485006075241,B.Z,G.Z,53.12791783380019,HK,50.43111614105536,43.46942292913943,46.474083117490466,1995,37.5,5
36.05158295601139,B.Z,G.Z,-20.0,HK,-6.809866796184728,35.952225790128026,47.26189954721365,1995,8.75,6
28.70455397606197,B.Z,G.Z,0.0,HK,0.0,29.9568718483791,33.48864630540563,1995,6.999999999999999,7
27.65977477234427,B.Z,G.Z,27.489177489177486,HK,30.18716776031965,28.066866757170516,27.68414581279666,1995,12.976190476190474,8
23.68225708358628,B.Z,G.Z,18.366920747624523,HK,29.223210994924877,26.45073982569664,24.346674125581497,1995,8.511904761904761,9
22.412516223712505,B.Z,G.Z,12.5,HK,17.83346385898031,23.381943323035635,23.51390691523611,1995,10.867346938775508,10
21.3769158217788,B.Z,G.Z,29.82106782106782,HK,25.178184831235022,21.490259270038294,20.110293021885443,1995,10.699404761904761,11
0.0,G.L,G.J,0.0,HK,nan,0.0,nan,1993,0.0,1
0.0,G.L,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,2
0.0,G.L,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,3
0.4080573189467751,G.L,G.J,-0.6369426751592355,HK,0.1093058124731261,0.9118288886999171,0.7563906503154305,1993,0.0,4
0.6667452301071464,G.L,G.J,0.0,HK,0.3710200690439258,1.4085946388231907,0.8334315376339441,1993,0.0,5
0.9103882091247684,G.L,G.J,0.0,HK,0.6455286761162471,1.1998549019771931,1.0924658509497198,1993,0.0,6
0.6692991041926666,G.L,G.J,0.0,HK,0.4044571081680992,0.8592607265547669,0.7808489548914443,1993,0.0,7
0.42539411566003826,G.L,G.J,0.0,HK,0.15561984542626917,0.4419717409354318,0.48616470361146913,1993,0.0,8
0.3337014290339946,G.L,G.J,0.0,HK,0.1263350170769395,0.6305776349334269,0.37541410766325223,1993,0.0,9
0.18123000732530592,G.L,G.J,-2.2727272727272734,HK,-2.9145355070629235,0.06903165917371279,0.45389192733115147,1993,0.0,10
-0.18726257279293446,G.L,G.J,-1.2605703048180872,HK,-0.42067990905519936,-0.053125432325784594,-0.026266412989162102,1993,-1.785714285714285,11
0.0,G.L,G.J,0.0,HK,nan,0.0,nan,1994,0.0,1
-0.15625000000000222,G.L,G.J,-0.31250000000000444,HK,-0.1665523074779962,-0.5876160774344608,0.0,1994,0.0,2
-0.10416666666666075,G.L,G.J,0.0,HK,-0.05178553728174551,-0.24749195176062555,-0.15624999999999112,1994,0.0,3
-0.07812499999999556,G.L,G.J,0.0,HK,-0.029796267424608835,-0.1858724959990843,-0.10416666666666075,1994,0.0,4
0.3278688524590123,G.L,G.J,1.6393442622950782,HK,1.543199305762144,0.5881184588081068,0.0,1994,0.0,5
2.0166988816324505,G.L,G.J,-0.9554140127388533,HK,1.5881825464993726,0.9380899685163979,2.6111214605067157,1994,3.9999999999999982,6
0.051152561282274966,G.L,G.J,0.0,HK,0.036177175342189116,0.07868151541814417,0.059677988162643025,1994,0.0,7
0.12775077191666817,G.L,G.J,0.0,HK,0.1060238692766391,-0.2424787131786177,0.1460008821904779,1994,0.0,8
0.22925998701294192,G.L,G.J,0.0,HK,0.14468807813244888,0.28434983055412033,0.2579174853895583,1994,0.0,9
0.5532438366093295,G.L,G.J,-1.8333333333333313,HK,-0.07844826765326385,0.30645782548035516,0.8184190777140832,1994,0.0,10
0.30216153236763965,G.L,G.J,-0.4010151068974621,HK,0.0601451429155242,0.27072129420040447,0.4076380282573955,1994,0.0,11
0.0,G.L,G.J,0.0,HK,nan,0.0,nan,1995,nan,1
-0.15625000000000222,G.L,G.J,0.0,HK,-0.1594729419269192,-0.15556898103874506,-0.31249999999999334,1995,0.0,2
0.0,G.L,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,3
0.0,G.L,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,4
-0.12499999999999734,G.L,G.J,0.0,HK,-0.09179412755397909,-0.4624905744298746,-0.15625000000000222,1995,0.0,5
-0.10416666666666075,G.L,G.J,0.0,HK,-0.032987025343822474,-0.5254657692624565,-0.12499999999998623,1995,0.0,6
0.17180735930735214,G.L,G.J,1.5151515151515138,HK,1.6759266003811946,0.10390341808997894,-0.05208333333333037,1995,0.0,7
-0.43137851731601673,G.L,G.J,-0.7575757575757569,HK,-0.6393934718103123,-0.39949928138002244,-0.3847789115646205,1995,0.0,8
0.2830202159323836,G.L,G.J,1.8220737182833902,HK,0.7817186202392579,0.390348313101363,0.09063852813852025,1995,0.0,9
0.012696337358741872,G.L,G.J,0.0,HK,0.00533901890485966,-0.13397902497159775,0.014107041509714424,1995,0.0,10
0.023463074836205244,G.L,G.J,-0.10101010101010166,HK,-0.0028145531674073077,-0.3238657389591948,0.04213405121316072,1995,0.0,11
0.0,G.R,G.J,0.0,HK,nan,0.0,nan,1993,0.0,1
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,2
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,3
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,4
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,5
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,6
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,7
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,8
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,9
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,10
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1993,0.0,11
0.0,G.R,G.J,0.0,HK,nan,0.0,nan,1994,0.0,1
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,2
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,3
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,4
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,5
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,6
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,7
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,8
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,9
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,10
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1994,0.0,11
0.0,G.R,G.J,0.0,HK,nan,0.0,nan,1995,nan,1
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,2
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,3
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,4
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,5
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,6
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,7
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,8
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,9
0.0,G.R,G.J,0.0,HK,0.0,0.0,0.0,1995,0.0,10
0.028985507246370723,G.R,G.J,0.22222222222222365,HK,0.07204365124232615,0.03810561493141629,0.0,1995,0.0,11
0.0,G.J,F,0.0,HK,nan,0.0,nan,1993,0.0,1
-3.57142857142857,G.J,F,0.0,HK,-3.4784802403078907,-2.054086264612587,-7.14285714285714,1993,-14.28571428571429,2
-0.33510405361665274,G.J,F,4.918032786885251,HK,0.9802200964930563,1.9067863777710081,-2.9616724738675937,1993,-14.28571428571429,3
1.7616589727745158,G.J,F,0.0,HK,1.2859592812717757,2.3809847318925104,2.3488786303660247,1993,0.0,4
2.624132243246602,G.J,F,0.0,HK,1.4989221516927276,1.9542502928352246,3.280165304058258,1993,4.999999999999993,5
0.7660643601965722,G.J,F,3.318452380952386,HK,1.5473402923231294,1.6011028706905184,0.2555867560453895,1993,1.4285714285714235,6
0.8855145348303672,G.J,F,3.0303030303030276,HK,1.7486251414507659,0.9097390588075682,0.5280497855849164,1993,1.4285714285714346,7
1.0276550361460135,G.J,F,0.3048780487804881,HK,0.5835104981023465,1.2237840930329869,1.1309088914839505,1993,1.1428571428571455,8
1.186433552460997,G.J,F,0.0,HK,0.4556027811832619,1.446506470882214,1.3347377465186216,1993,0.9523809523809601,9
0.7930996705110882,G.J,F,5.303030303030304,HK,7.148208758099492,1.4787084669124928,0.29199626689783154,1993,-2.0408163265306145,10
2.0721626234756707,G.J,F,-1.478859390363818,HK,1.486357203715305,2.3305453362700623,2.6048159255515957,1993,0.9375000000000022,11
0.0,G.J,F,0.0,HK,nan,0.0,nan,1994,0.0,1
0.15625000000000222,G.J,F,0.31250000000000444,HK,0.1665523074779962,1.0327506530038222,0.0,1994,0.0,2
0.4913133952768156,G.J,F,0.0,HK,0.2451799479048944,0.6071052382031761,0.7369700929152123,1994,0.0,3
3.9248511904761862,G.J,F,9.999999999999998,HK,8.78275527477147,4.790872163743288,1.899801587301586,1994,5.000000000000004,4
2.997412939586064,G.J,F,0.8196721311475419,HK,1.4637109057555442,3.257355198348977,3.5418481416957026,1994,3.9999999999999982,5
